compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C20H34N1O0,253.19,4.49,432.177,Hormone
Urea,C17H23N1O3,524.27,N/A,225.809,Alcohol
Serotonin,C11H13N2O10,451.6,1.13,813.97,Carbohydrate
Caffeine,C17H11N0O9,452.92,5.87,457.439,Organic Compound
Adenosine triphosphate,C4H16N3O4,762.78,7.03,109.615,Alkaloid
Ethanol,C9H30N0O6,723.26,13.52,232.306,Neurotransmitter
Adrenaline,C20H10N5O7,283.32,4.8,317.146,Carbohydrate
Adrenaline,C1H22N0O2,400.02,3.83,317.211,Alkaloid
Adrenaline,C18H34N4O7,149.41,11.76,126.073,Alcohol
Ethanol,C17H5N5O1,992.63,3.07,295.88,Carbohydrate
Cholesterol,C5H24N3O6,863.7,2.39,847.674,Organic Compound
Caffeine,C4H21N5O0,551.22,5.44,976.59,Amide
Dopamine,C3H1N3O7,80.36,5.92,461.778,Lipid
Urea,C12H15N5O6,123.67,N/A,739.937,Hormone
Cholesterol,C9H4N0O9,591.65,3.94,507.961,Hormone
Glucose,C6H6N5O8,587.89,3.0,925.626,Hormone
Caffeine,C14H31N4O2,828.38,13.9,348.47,Organic Compound
Glucose,C14H22N1O0,849.51,N/A,147.447,Organic Compound
Aspirin,C11H12N1O1,981.15,5.0,284.356,Organic Compound
Dopamine,C2H16N3O9,115.51,6.83,345.771,Alcohol
Adrenaline,C17H32N1O0,171.03,N/A,24.406,Alcohol
Ethanol,C15H14N3O3,879.9,6.84,178.475,Amide
Dopamine,C20H7N4O10,161.92,4.87,339.022,Nucleotide
Aspirin,C5H13N2O10,574.83,2.46,791.468,Organic Compound
Aspirin,C9H2N5O6,759.57,6.57,416.924,Hormone
Adrenaline,C5H23N5O6,257.68,12.63,63.885,Neurotransmitter
Aspirin,C18H24N1O7,876.63,4.08,595.509,Organic Compound
Aspirin,C10H26N1O10,902.94,13.89,38.645,Organic Compound
Serotonin,C2H30N1O0,934.35,1.93,433.655,Hormone
Ethanol,C1H1N3O9,760.69,N/A,683.72,Organic Compound
Ethanol,C9H1N3O2,426.99,6.72,775.341,Alkaloid
Aspirin,C16H3N2O1,218.04,11.82,468.99,Alcohol
Serotonin,C3H28N3O2,353.18,10.83,153.341,Lipid
Urea,C7H32N2O8,438.12,2.44,649.198,Hormone
Caffeine,C14H24N4O9,486.79,13.05,624.53,Alcohol
Caffeine,C14H3N4O4,525.15,8.87,887.198,Hormone
Cholesterol,C2H38N3O10,391.02,N/A,136.466,Alcohol
Ethanol,C4H28N1O9,148.58,3.43,940.484,Carbohydrate
Glucose,C1H10N2O7,880.55,2.29,259.803,Alkaloid
Ethanol,C3H25N5O1,425.31,N/A,656.82,Alcohol
Ethanol,C14H15N3O3,600.99,10.98,501.467,Neurotransmitter
Caffeine,C6H1N1O5,780.12,2.65,432.858,Alkaloid
Glucose,C3H8N0O0,711.65,N/A,397.105,Organic Compound
Adenosine triphosphate,C17H1N2O2,188.49,5.9,530.583,Neurotransmitter
Glucose,C6H13N5O9,616.3,7.42,398.252,Amide
Serotonin,C10H29N5O3,967.18,6.67,191.692,Carbohydrate
Caffeine,C10H4N3O3,194.98,9.28,376.077,Carbohydrate
Ethanol,C1H3N4O2,459.5,11.84,362.341,Neurotransmitter
Caffeine,C12H2N0O8,279.19,10.11,301.532,Alkaloid
Urea,C19H20N1O8,848.42,11.67,660.638,Lipid
Urea,C10H37N0O6,457.22,13.07,80.094,Organic Compound
Aspirin,C9H20N2O9,616.36,11.34,97.22,Alkaloid
Serotonin,C5H18N3O7,497.23,13.18,798.626,Alcohol
Adenosine triphosphate,C15H9N0O3,619.1,N/A,919.008,Neurotransmitter
Glucose,C20H24N2O1,417.39,8.65,758.023,Neurotransmitter
Glucose,C4H40N3O1,360.53,12.33,502.515,Hormone
Caffeine,C15H8N3O0,399.58,5.44,758.138,Lipid
Ethanol,C11H30N5O3,519.29,9.23,147.582,Hormone
Serotonin,C20H28N1O6,881.83,N/A,875.677,Alkaloid
Adrenaline,C11H16N1O3,150.46,11.38,810.694,Alkaloid
Dopamine,C16H29N3O4,821.56,N/A,461.184,Neurotransmitter
Caffeine,C2H13N2O10,372.63,11.94,204.747,Organic Compound
Ethanol,C20H32N3O3,887.85,N/A,479.815,Nucleotide
Ethanol,C11H19N5O1,382.36,N/A,397.986,Nucleotide
Urea,C5H11N2O5,733.04,N/A,595.352,Neurotransmitter
Adrenaline,C19H31N5O10,434.71,5.58,28.916,Neurotransmitter
Adrenaline,C14H39N3O4,130.47,11.48,342.416,Neurotransmitter
Adrenaline,C11H6N2O10,535.44,6.36,639.158,Alcohol
Urea,C6H19N5O10,162.45,N/A,948.913,Lipid
Ethanol,C9H18N5O4,850.91,2.97,94.371,Alcohol
Adrenaline,C2H30N4O5,941.44,N/A,43.249,Lipid
Urea,C9H4N4O8,885.38,6.38,663.758,Organic Compound
Adenosine triphosphate,C3H30N2O5,216.94,10.68,806.995,Alkaloid
Caffeine,C16H12N5O7,114.62,13.43,438.533,Alcohol
Glucose,C10H23N2O0,839.49,N/A,583.185,Neurotransmitter
Urea,C14H16N3O8,925.49,5.5,504.518,Lipid
Aspirin,C20H21N1O10,313.02,6.72,829.639,Neurotransmitter
Urea,C8H30N3O3,871.69,8.97,931.4,Amide
Urea,C6H36N0O9,90.07,5.74,925.467,Organic Compound
Cholesterol,C12H23N1O8,759.05,3.36,764.125,Hormone
Serotonin,C2H32N2O5,602.47,11.83,377.514,Neurotransmitter
Serotonin,C9H24N0O6,689.14,N/A,926.128,Hormone
Cholesterol,C11H31N4O2,51.97,N/A,736.381,Neurotransmitter
Caffeine,C16H17N3O1,124.19,10.89,612.851,Neurotransmitter
