compound,formula,mw,pka,solubility_mg_ml,class
Urea,C17H4N3O10,667.09,N/A,927.083,Lipid
Adrenaline,C14H7N3O2,781.26,2.51,888.37,Lipid
Urea,C5H26N3O5,168.43,12.5,627.185,Lipid
Dopamine,C20H39N5O3,320.23,N/A,703.587,Alkaloid
Ethanol,C19H35N0O10,953.65,11.22,304.156,Nucleotide
Adenosine triphosphate,C2H34N5O0,394.74,N/A,578.714,Lipid
Aspirin,C10H24N3O3,960.98,N/A,176.722,Alcohol
Glucose,C18H40N0O10,568.23,5.8,602.992,Amide
Adenosine triphosphate,C4H40N3O7,494.81,4.26,281.432,Nucleotide
Aspirin,C18H23N2O6,849.53,3.72,280.938,Alcohol
Adenosine triphosphate,C17H25N1O9,979.23,N/A,279.692,Organic Compound
Adenosine triphosphate,C2H32N5O3,287.58,N/A,315.976,Carbohydrate
Ethanol,C11H3N3O5,988.61,N/A,95.685,Organic Compound
Urea,C20H29N1O7,484.8,7.04,438.077,Alkaloid
Ethanol,C9H19N5O9,351.01,5.79,966.233,Amide
Cholesterol,C20H30N2O3,666.03,N/A,401.598,Nucleotide
Adrenaline,C10H11N4O8,758.31,11.07,302.686,Alkaloid
Adrenaline,C12H15N5O0,959.73,N/A,732.437,Nucleotide
Aspirin,C10H37N5O10,604.02,9.9,263.87,Lipid
Cholesterol,C3H38N2O6,715.67,10.57,120.59,Carbohydrate
Dopamine,C4H38N1O0,742.57,N/A,763.711,Organic Compound
Adrenaline,C19H22N4O4,319.44,3.46,606.577,Organic Compound
Caffeine,C4H19N1O0,555.85,7.04,720.743,Alkaloid
Dopamine,C14H14N0O6,726.22,12.94,564.02,Nucleotide
Cholesterol,C20H39N4O8,667.08,12.46,408.923,Amide
Caffeine,C19H24N2O8,852.33,N/A,944.955,Alcohol
Caffeine,C12H32N1O9,588.48,3.89,192.663,Amide
Adrenaline,C9H6N3O8,551.03,N/A,815.169,Alkaloid
Dopamine,C10H18N1O8,577.92,N/A,139.104,Alkaloid
Cholesterol,C15H8N5O8,953.88,12.41,521.417,Hormone
Glucose,C18H33N1O3,210.12,3.12,883.532,Nucleotide
Adenosine triphosphate,C10H5N0O3,338.48,11.27,663.384,Neurotransmitter
Ethanol,C16H38N1O1,648.11,5.32,180.377,Hormone
Aspirin,C3H22N3O7,291.99,10.97,471.74,Carbohydrate
Ethanol,C1H11N0O3,923.73,7.91,240.786,Neurotransmitter
Adrenaline,C3H11N3O3,755.82,3.4,799.869,Alcohol
Urea,C19H18N4O4,800.28,5.56,89.186,Neurotransmitter
Cholesterol,C6H23N4O6,524.01,11.44,149.54,Carbohydrate
Aspirin,C10H30N5O6,542.57,10.73,224.533,Amide
Urea,C20H5N0O8,600.05,4.3,238.057,Nucleotide
Caffeine,C19H26N1O1,555.49,5.94,690.659,Alkaloid
Dopamine,C5H19N2O3,541.47,N/A,327.99,Lipid
Caffeine,C4H34N3O1,690.54,5.38,723.172,Alcohol
Serotonin,C3H31N1O8,390.87,8.16,832.165,Hormone
Dopamine,C20H40N5O9,64.16,7.18,110.213,Carbohydrate
Adenosine triphosphate,C5H15N4O0,466.41,9.61,120.684,Amide
Urea,C16H24N1O7,577.53,3.35,248.96,Amide
Aspirin,C17H13N3O9,308.17,N/A,93.252,Organic Compound
Serotonin,C18H22N4O10,531.12,7.14,44.74,Organic Compound
Adenosine triphosphate,C5H10N2O4,813.62,13.38,819.455,Neurotransmitter
Urea,C15H6N4O8,991.28,12.16,714.444,Hormone
Dopamine,C13H36N2O3,545.33,1.16,562.04,Hormone
Glucose,C16H36N1O9,372.09,3.41,186.615,Organic Compound
Caffeine,C20H5N4O0,505.47,3.47,162.295,Neurotransmitter
Glucose,C3H2N2O5,355.2,2.45,949.395,Neurotransmitter
Dopamine,C11H35N2O9,310.5,N/A,349.277,Lipid
Cholesterol,C8H1N3O7,373.01,N/A,329.581,Nucleotide
Aspirin,C5H11N1O5,569.02,11.42,997.423,Hormone
Glucose,C3H35N2O3,578.25,13.42,669.574,Organic Compound
Caffeine,C12H24N0O8,430.94,11.18,648.563,Carbohydrate
Aspirin,C14H27N2O7,356.64,N/A,698.465,Amide
Dopamine,C6H37N0O2,587.81,2.52,273.399,Hormone
Adenosine triphosphate,C8H16N3O8,959.99,13.54,848.25,Organic Compound
