compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C10H23N0O9,343.37,N/A,619.959,Amide
Glucose,C15H26N1O5,360.91,4.7,168.419,Amide
Cholesterol,C12H27N0O9,844.49,10.46,886.319,Carbohydrate
Glucose,C10H17N0O7,288.46,6.6,710.367,Organic Compound
Cholesterol,C7H20N4O10,964.37,12.22,334.694,Neurotransmitter
Glucose,C18H1N5O3,921.07,N/A,811.42,Lipid
Dopamine,C20H3N3O5,778.06,N/A,676.604,Lipid
Cholesterol,C17H24N0O9,55.78,2.34,435.004,Alkaloid
Glucose,C12H29N3O6,964.2,1.24,512.054,Nucleotide
Caffeine,C6H19N2O0,728.05,12.52,686.263,Nucleotide
Cholesterol,C18H2N4O10,942.36,N/A,705.653,Hormone
Aspirin,C5H28N4O2,127.12,11.38,144.859,Alkaloid
Dopamine,C10H20N5O0,984.39,5.05,703.864,Amide
Caffeine,C3H5N1O4,913.73,N/A,650.6,Nucleotide
Glucose,C8H27N4O7,278.72,7.23,969.939,Nucleotide
Caffeine,C14H21N2O8,834.28,6.16,592.246,Lipid
Glucose,C3H15N5O1,996.74,4.89,114.725,Alcohol
Cholesterol,C18H16N5O3,569.27,5.02,451.021,Organic Compound
Adrenaline,C9H15N2O4,687.25,8.34,634.321,Lipid
Ethanol,C14H20N4O7,552.16,N/A,654.443,Organic Compound
Cholesterol,C7H10N1O9,263.44,11.82,664.179,Alcohol
Cholesterol,C4H7N4O7,610.57,4.76,186.797,Carbohydrate
Adenosine triphosphate,C12H40N3O8,749.01,1.48,801.849,Nucleotide
Dopamine,C13H29N5O2,716.08,13.56,878.774,Organic Compound
Caffeine,C14H2N3O8,615.41,1.83,790.574,Organic Compound
Glucose,C5H11N3O4,824.5,3.12,654.676,Alcohol
Glucose,C5H38N1O6,144.14,4.39,73.979,Organic Compound
Ethanol,C18H25N1O2,358.76,12.34,664.737,Alkaloid
Aspirin,C3H37N1O3,126.91,3.07,791.906,Alcohol
Ethanol,C4H30N2O4,357.59,13.96,829.31,Lipid
Caffeine,C6H33N1O4,382.84,3.81,938.48,Alkaloid
Adenosine triphosphate,C6H26N1O9,821.14,N/A,115.263,Lipid
Urea,C17H16N4O1,209.54,6.3,256.617,Alcohol
Adenosine triphosphate,C6H15N5O4,926.54,4.92,769.934,Alkaloid
Urea,C11H27N0O5,199.04,6.41,929.742,Alkaloid
Serotonin,C1H27N1O2,990.7,9.32,563.944,Organic Compound
Caffeine,C18H20N1O2,745.08,11.7,694.424,Hormone
Cholesterol,C7H36N3O6,711.86,1.41,92.086,Alkaloid
Glucose,C4H28N3O6,256.01,N/A,948.541,Neurotransmitter
Dopamine,C1H3N1O9,721.27,1.07,604.33,Alcohol
Ethanol,C13H23N0O3,636.64,7.29,864.35,Alcohol
Caffeine,C19H2N0O10,725.56,8.78,421.169,Nucleotide
Adenosine triphosphate,C17H15N3O5,710.13,9.07,989.372,Amide
Serotonin,C7H32N0O2,576.54,3.0,697.318,Alcohol
Ethanol,C5H31N0O2,650.58,1.47,718.29,Alkaloid
Aspirin,C16H27N0O8,976.65,N/A,466.009,Lipid
Adrenaline,C9H2N4O9,262.34,5.35,440.632,Alkaloid
Cholesterol,C12H3N3O4,131.36,6.55,92.659,Alcohol
Serotonin,C4H40N1O1,740.27,3.06,672.925,Alcohol
Aspirin,C16H11N2O5,293.24,8.06,883.487,Hormone
Aspirin,C13H18N1O10,274.67,8.55,679.408,Organic Compound
Glucose,C10H26N0O10,247.32,12.33,433.037,Amide
Adenosine triphosphate,C19H3N2O4,124.65,6.07,154.806,Amide
Cholesterol,C20H25N5O10,678.06,N/A,426.361,Neurotransmitter
Dopamine,C9H35N0O0,903.76,11.35,16.67,Organic Compound
Urea,C18H23N1O8,444.15,N/A,700.702,Alcohol
Cholesterol,C20H39N3O7,687.72,N/A,84.435,Carbohydrate
Urea,C14H17N3O8,360.93,6.06,934.851,Carbohydrate
Glucose,C15H3N4O0,582.98,5.45,684.718,Alcohol
Adrenaline,C15H35N1O4,188.44,10.59,398.096,Amide
Adenosine triphosphate,C6H20N5O6,173.01,13.07,115.297,Lipid
Glucose,C6H38N3O10,268.7,4.58,348.36,Alcohol
Dopamine,C20H25N0O5,887.23,7.38,861.056,Neurotransmitter
Dopamine,C8H33N2O9,765.94,11.91,29.956,Nucleotide
Aspirin,C1H28N5O2,238.42,9.2,612.511,Organic Compound
Dopamine,C3H9N3O10,617.77,7.92,496.062,Amide
Aspirin,C4H40N5O6,463.52,4.41,301.965,Organic Compound
Ethanol,C9H30N3O4,113.86,2.41,968.032,Lipid
Cholesterol,C2H24N2O4,459.93,4.9,882.993,Lipid
Glucose,C6H17N3O7,874.75,1.66,142.55,Neurotransmitter
Aspirin,C5H26N1O8,972.37,13.98,59.61,Amide
Glucose,C19H32N0O0,442.64,5.38,532.176,Hormone
Caffeine,C12H37N3O0,948.64,2.43,972.627,Carbohydrate
Urea,C11H9N2O9,413.93,N/A,405.348,Amide
Serotonin,C6H6N2O4,844.08,3.03,206.417,Amide
Ethanol,C13H26N0O0,801.59,11.3,533.999,Neurotransmitter
Adenosine triphosphate,C19H15N5O10,240.03,2.17,104.032,Neurotransmitter
Adenosine triphosphate,C20H3N5O1,768.95,10.85,111.855,Alkaloid
Glucose,C14H38N2O3,487.32,9.96,134.227,Carbohydrate
Cholesterol,C20H23N4O5,563.21,11.62,481.596,Nucleotide
Urea,C18H8N3O10,918.41,13.33,989.03,Neurotransmitter
Aspirin,C14H23N2O5,814.76,13.75,3.023,Amide
Dopamine,C16H8N5O4,155.15,5.97,692.188,Organic Compound
Adrenaline,C9H20N4O4,432.65,10.28,695.215,Nucleotide
Adenosine triphosphate,C19H23N5O6,725.07,10.95,0.214,Amide
Serotonin,C4H26N2O10,197.37,2.09,426.1,Hormone
Glucose,C14H33N2O0,595.35,1.73,602.163,Organic Compound
Caffeine,C14H39N3O2,644.45,10.45,40.362,Amide
Adenosine triphosphate,C9H35N0O9,927.92,11.81,834.41,Alcohol
Adrenaline,C19H10N4O5,468.14,N/A,832.558,Alkaloid
Adrenaline,C5H34N0O7,765.05,N/A,300.876,Nucleotide
Aspirin,C20H13N2O2,795.61,12.28,382.933,Alkaloid
Glucose,C8H20N5O2,171.04,N/A,271.085,Organic Compound
Adenosine triphosphate,C9H5N2O4,870.99,7.31,848.805,Neurotransmitter
Glucose,C8H29N5O3,919.19,12.44,817.94,Nucleotide
Ethanol,C13H20N2O3,246.84,5.3,640.008,Neurotransmitter
Urea,C2H19N2O5,683.3,N/A,873.874,Alkaloid
Caffeine,C17H39N1O7,292.92,10.96,748.509,Nucleotide
Adrenaline,C15H9N2O1,967.54,9.35,819.483,Amide
Urea,C20H16N2O4,441.83,N/A,557.061,Amide
Serotonin,C14H39N2O5,350.49,12.24,67.612,Neurotransmitter
Adrenaline,C11H35N2O10,643.41,12.47,594.598,Organic Compound
Adenosine triphosphate,C17H14N0O4,682.81,9.31,647.289,Lipid
Glucose,C16H24N2O2,900.54,8.85,621.528,Alcohol
Serotonin,C14H32N3O8,931.86,12.93,674.393,Neurotransmitter
Urea,C15H32N2O0,88.31,10.46,760.111,Amide
Adenosine triphosphate,C16H30N5O9,918.5,7.58,692.555,Hormone
Ethanol,C19H39N3O2,766.4,4.3,669.407,Amide
Serotonin,C10H21N0O1,406.36,12.95,456.516,Nucleotide
Aspirin,C1H37N3O3,441.63,8.91,552.724,Alcohol
Urea,C8H11N1O0,386.12,4.28,234.112,Neurotransmitter
Dopamine,C9H29N0O6,988.02,12.0,458.095,Alkaloid
Caffeine,C17H28N3O6,136.75,13.97,949.487,Organic Compound
Ethanol,C15H21N4O2,936.28,6.12,433.458,Neurotransmitter
Ethanol,C2H26N5O7,742.72,12.01,195.39,Nucleotide
Glucose,C17H40N0O3,408.35,7.5,35.581,Hormone
Urea,C16H29N5O9,671.86,6.66,851.452,Alcohol
Adenosine triphosphate,C18H34N1O4,743.08,6.88,547.126,Amide
Caffeine,C8H20N1O9,315.87,11.96,124.937,Neurotransmitter
Caffeine,C14H27N2O6,894.68,6.42,963.494,Nucleotide
Caffeine,C17H27N2O6,708.09,12.36,406.926,Organic Compound
Cholesterol,C1H8N5O2,396.8,2.18,849.464,Carbohydrate
Caffeine,C10H9N5O7,279.09,10.37,974.701,Carbohydrate
Ethanol,C11H30N0O8,621.23,N/A,83.097,Carbohydrate
Serotonin,C4H8N0O6,285.73,10.65,66.408,Alcohol
Ethanol,C2H31N5O10,804.87,8.52,59.636,Alkaloid
Glucose,C1H30N3O2,250.81,4.07,633.922,Nucleotide
Glucose,C6H24N1O7,930.48,N/A,866.593,Neurotransmitter
Ethanol,C5H12N3O7,163.6,N/A,430.78,Amide
Glucose,C7H10N2O2,576.22,N/A,809.11,Alkaloid
Aspirin,C17H16N4O6,764.14,9.02,620.757,Hormone
Dopamine,C1H39N5O0,379.57,2.74,16.709,Neurotransmitter
Aspirin,C5H36N0O3,537.66,10.37,155.211,Neurotransmitter
Adenosine triphosphate,C6H21N1O0,229.59,1.2,302.072,Amide
Adenosine triphosphate,C10H2N5O4,836.29,11.64,83.461,Organic Compound
Aspirin,C14H26N0O7,871.37,1.67,769.64,Neurotransmitter
Serotonin,C4H22N1O9,774.25,4.39,538.695,Amide
Urea,C11H23N4O2,931.42,N/A,302.891,Alcohol
