compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C18H31N0O0,713.65,N/A,111.144,Alcohol
Urea,C3H25N3O8,897.82,7.36,305.51,Organic Compound
Caffeine,C4H4N5O6,980.96,11.39,698.968,Carbohydrate
Adenosine triphosphate,C15H27N5O10,399.28,6.76,24.063,Nucleotide
Adenosine triphosphate,C14H40N5O7,270.43,10.2,989.043,Hormone
Glucose,C12H22N1O6,650.92,10.85,296.007,Alkaloid
Urea,C4H37N2O6,164.3,12.61,32.616,Nucleotide
Urea,C19H9N5O4,864.76,5.12,834.218,Hormone
Cholesterol,C5H9N1O9,752.23,1.23,275.054,Lipid
Glucose,C6H35N1O2,766.68,N/A,951.828,Neurotransmitter
Adrenaline,C15H10N1O8,94.8,5.97,371.062,Neurotransmitter
Serotonin,C17H35N0O7,92.01,12.9,100.595,Neurotransmitter
Cholesterol,C17H10N3O1,753.97,9.09,780.792,Lipid
Serotonin,C17H35N0O4,147.43,10.23,223.296,Organic Compound
Cholesterol,C1H17N1O10,749.16,4.97,217.464,Nucleotide
Ethanol,C15H7N1O5,722.89,N/A,177.989,Nucleotide
Adenosine triphosphate,C19H6N0O4,552.88,N/A,774.93,Nucleotide
Serotonin,C17H8N3O0,386.09,1.55,945.958,Alcohol
Adrenaline,C5H32N2O2,604.48,4.37,502.657,Nucleotide
Glucose,C17H18N4O3,453.72,1.29,393.151,Alcohol
Glucose,C9H27N3O5,208.99,2.72,118.406,Carbohydrate
Glucose,C18H15N4O10,72.67,7.33,785.291,Alcohol
Caffeine,C13H3N0O10,488.02,6.32,263.858,Carbohydrate
Serotonin,C18H30N0O7,724.53,5.45,261.679,Amide
Urea,C15H39N0O3,242.69,12.7,187.594,Carbohydrate
Dopamine,C18H25N4O6,744.89,1.01,575.918,Alkaloid
Ethanol,C14H2N4O5,557.59,N/A,231.499,Nucleotide
Dopamine,C5H36N3O9,573.41,N/A,603.425,Neurotransmitter
Serotonin,C14H6N5O4,566.34,N/A,464.576,Alkaloid
Adrenaline,C16H7N4O0,152.53,N/A,572.866,Neurotransmitter
Aspirin,C5H33N2O9,811.81,N/A,240.578,Alcohol
Adrenaline,C13H20N4O0,870.63,4.8,766.323,Nucleotide
Caffeine,C10H34N5O4,132.88,N/A,436.694,Amide
Ethanol,C19H7N2O7,529.09,2.87,513.582,Neurotransmitter
Dopamine,C3H25N4O0,901.77,N/A,447.599,Nucleotide
Glucose,C15H29N4O1,507.33,12.67,574.636,Organic Compound
Glucose,C7H34N3O3,159.6,7.03,853.926,Alcohol
Adenosine triphosphate,C15H8N4O8,271.85,7.79,920.518,Neurotransmitter
Caffeine,C13H27N3O8,828.66,11.75,195.973,Hormone
Dopamine,C6H38N2O7,712.11,11.14,168.992,Carbohydrate
Glucose,C1H7N3O7,515.86,13.78,202.194,Amide
Dopamine,C4H14N3O2,820.59,N/A,889.767,Amide
Adenosine triphosphate,C13H11N5O9,712.85,11.35,91.147,Hormone
Serotonin,C11H2N4O5,530.9,N/A,154.926,Lipid
Urea,C19H1N2O2,705.77,11.16,74.874,Lipid
