compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C6H20N5O4,522.29,N/A,654.984,Organic Compound
Adenosine triphosphate,C20H3N3O3,120.29,9.88,350.726,Alkaloid
Ethanol,C10H12N4O10,681.18,N/A,349.731,Alcohol
Caffeine,C8H37N5O6,590.74,N/A,515.939,Alkaloid
Glucose,C5H24N2O10,119.05,1.18,399.132,Carbohydrate
Dopamine,C4H3N4O3,930.92,N/A,233.584,Carbohydrate
Ethanol,C14H8N1O9,910.0,2.44,828.795,Amide
Serotonin,C15H9N1O3,517.72,3.18,99.789,Amide
Adrenaline,C4H14N4O0,132.43,12.41,785.675,Organic Compound
Adrenaline,C4H11N2O10,681.76,4.94,291.768,Hormone
Adenosine triphosphate,C9H3N3O8,103.06,6.18,170.132,Amide
Aspirin,C12H1N3O8,359.02,N/A,806.574,Hormone
Serotonin,C17H34N1O2,392.37,9.74,230.339,Alcohol
Urea,C10H27N1O4,517.47,9.89,898.952,Lipid
Dopamine,C14H19N0O1,427.4,12.35,4.742,Organic Compound
Dopamine,C11H3N2O10,428.04,13.82,645.586,Nucleotide
Adenosine triphosphate,C8H1N2O0,427.82,N/A,738.803,Amide
Serotonin,C1H40N3O5,345.44,10.01,338.7,Neurotransmitter
Serotonin,C4H12N1O9,219.48,13.64,56.492,Alkaloid
Glucose,C19H15N1O1,892.19,N/A,378.82,Neurotransmitter
Caffeine,C3H7N2O3,723.24,N/A,18.506,Nucleotide
Serotonin,C8H9N5O9,383.03,4.42,163.365,Alkaloid
Ethanol,C10H9N3O1,632.18,13.86,514.541,Carbohydrate
Aspirin,C3H15N1O2,781.04,N/A,926.11,Carbohydrate
Ethanol,C4H32N4O3,62.03,12.95,978.01,Amide
Urea,C4H7N1O9,282.47,5.48,264.429,Hormone
Aspirin,C5H10N5O0,364.04,13.18,196.689,Amide
Cholesterol,C18H12N5O7,925.91,12.5,912.974,Neurotransmitter
Caffeine,C2H16N0O0,874.52,9.82,32.069,Organic Compound
Cholesterol,C5H24N2O5,800.79,3.47,289.137,Carbohydrate
Urea,C16H2N4O7,310.53,11.29,732.778,Nucleotide
Ethanol,C13H27N2O7,885.58,10.38,554.42,Nucleotide
Urea,C1H12N3O7,832.07,6.68,446.882,Lipid
Glucose,C7H31N2O2,679.98,5.83,124.901,Nucleotide
Adenosine triphosphate,C16H31N1O10,741.79,6.88,635.906,Carbohydrate
Ethanol,C10H7N1O0,637.96,6.79,932.055,Carbohydrate
Urea,C14H13N2O7,320.76,12.67,361.595,Alkaloid
Ethanol,C16H24N3O1,570.45,3.73,941.032,Hormone
Urea,C8H19N3O3,712.05,9.9,793.431,Lipid
Cholesterol,C3H34N4O3,675.12,1.1,623.749,Neurotransmitter
Serotonin,C14H31N0O10,861.11,10.12,410.749,Neurotransmitter
Caffeine,C20H6N5O0,759.92,5.07,464.634,Carbohydrate
Ethanol,C8H38N4O2,112.25,N/A,972.92,Hormone
Urea,C19H29N3O5,592.17,10.76,941.932,Nucleotide
Aspirin,C9H26N4O0,388.64,6.3,759.448,Carbohydrate
Cholesterol,C14H6N0O0,91.51,7.48,554.675,Neurotransmitter
Cholesterol,C7H22N1O6,56.19,N/A,602.149,Hormone
Aspirin,C1H39N2O10,947.56,11.84,378.702,Organic Compound
Aspirin,C16H33N4O1,768.77,10.74,639.47,Nucleotide
Adenosine triphosphate,C18H19N0O8,772.97,4.11,97.871,Amide
Adenosine triphosphate,C16H39N0O4,710.1,N/A,198.316,Amide
Dopamine,C2H36N0O7,253.41,3.19,744.718,Hormone
Ethanol,C10H9N3O10,107.33,N/A,29.469,Neurotransmitter
Dopamine,C8H19N0O3,357.52,2.47,484.227,Neurotransmitter
Dopamine,C5H31N3O0,757.21,3.04,852.015,Nucleotide
Dopamine,C7H15N0O8,564.47,5.81,671.489,Nucleotide
Aspirin,C19H36N1O6,623.24,N/A,421.275,Carbohydrate
Adrenaline,C20H19N1O6,123.64,N/A,474.4,Alkaloid
Ethanol,C4H10N5O6,654.56,N/A,414.909,Alkaloid
Serotonin,C11H36N4O7,95.38,5.51,543.086,Hormone
Cholesterol,C4H7N3O9,706.24,10.04,171.008,Hormone
Adenosine triphosphate,C13H14N0O5,183.39,1.46,677.988,Amide
Adenosine triphosphate,C19H1N3O9,160.36,2.71,712.716,Carbohydrate
Dopamine,C5H7N0O5,798.59,1.52,528.935,Amide
Adrenaline,C6H28N3O2,939.95,11.45,310.041,Nucleotide
Urea,C10H13N0O3,187.78,N/A,485.456,Neurotransmitter
Ethanol,C8H14N4O8,818.22,4.79,36.236,Carbohydrate
Caffeine,C5H27N1O6,333.36,14.0,605.767,Organic Compound
Dopamine,C9H8N5O8,597.91,5.02,993.923,Organic Compound
Serotonin,C6H14N1O1,910.56,10.93,700.856,Hormone
Glucose,C16H16N2O2,563.27,12.24,994.797,Carbohydrate
Caffeine,C10H11N2O1,829.81,13.57,68.675,Alkaloid
Urea,C12H15N2O8,304.7,N/A,991.603,Alcohol
Caffeine,C5H17N5O3,669.59,11.45,658.686,Organic Compound
Glucose,C10H20N4O10,235.19,8.77,899.083,Carbohydrate
Cholesterol,C11H11N2O5,609.08,N/A,596.925,Alcohol
Caffeine,C6H17N5O6,322.52,N/A,348.799,Alcohol
Dopamine,C8H34N2O1,448.88,13.07,602.181,Hormone
Dopamine,C20H21N2O6,522.03,11.19,718.02,Lipid
Serotonin,C8H22N2O5,826.99,1.26,458.338,Lipid
Ethanol,C2H25N0O9,510.01,13.21,873.577,Amide
Glucose,C15H33N0O8,76.1,4.82,815.309,Carbohydrate
Aspirin,C13H40N4O6,180.54,1.93,846.506,Amide
Glucose,C10H28N2O10,743.78,9.26,750.379,Hormone
Serotonin,C18H30N5O5,568.69,13.4,994.576,Hormone
Serotonin,C15H10N5O8,637.83,N/A,402.204,Nucleotide
Adenosine triphosphate,C4H29N0O2,841.04,4.51,702.63,Nucleotide
Urea,C11H26N4O3,850.45,3.69,960.372,Nucleotide
Caffeine,C1H5N5O4,564.37,3.64,504.677,Amide
Adrenaline,C19H40N3O2,633.48,11.66,466.576,Organic Compound
Caffeine,C13H29N0O7,317.12,N/A,938.761,Alcohol
Dopamine,C18H5N4O7,218.51,10.25,10.151,Neurotransmitter
Aspirin,C7H28N4O4,379.37,6.55,669.108,Alkaloid
Dopamine,C12H27N4O7,375.72,6.64,49.61,Carbohydrate
Adenosine triphosphate,C10H40N4O7,113.03,4.91,908.667,Amide
Aspirin,C11H24N3O10,114.82,10.53,81.127,Alkaloid
Dopamine,C20H7N5O6,894.2,11.99,744.363,Alcohol
Glucose,C19H21N3O7,922.0,N/A,229.776,Organic Compound
Adenosine triphosphate,C17H2N0O0,592.37,12.25,266.826,Lipid
Serotonin,C12H28N3O1,641.69,6.89,963.315,Carbohydrate
Glucose,C11H27N2O1,367.39,5.03,916.168,Hormone
Glucose,C10H7N1O8,863.66,12.94,381.157,Lipid
Urea,C17H5N3O1,548.0,13.96,618.708,Carbohydrate
Caffeine,C14H28N4O0,499.6,N/A,133.411,Alkaloid
Aspirin,C17H26N0O3,73.57,9.14,947.244,Carbohydrate
Ethanol,C17H15N4O3,952.85,8.32,822.405,Alkaloid
Dopamine,C14H2N4O5,139.1,13.0,852.37,Carbohydrate
Ethanol,C18H24N1O10,225.58,12.79,20.239,Alcohol
Glucose,C4H2N3O7,462.28,2.13,681.645,Hormone
Caffeine,C8H35N4O5,501.24,13.5,798.336,Amide
Dopamine,C9H29N0O1,946.55,1.54,241.927,Lipid
Glucose,C10H33N4O1,876.59,N/A,488.616,Organic Compound
Cholesterol,C2H34N2O10,325.38,4.49,961.985,Alkaloid
Serotonin,C7H25N3O5,506.74,7.84,913.324,Organic Compound
Glucose,C17H35N4O3,181.29,3.85,898.096,Carbohydrate
Cholesterol,C6H34N1O1,986.14,10.39,75.143,Neurotransmitter
Adrenaline,C18H27N0O6,378.95,7.15,316.991,Nucleotide
Cholesterol,C6H33N0O0,778.87,N/A,925.679,Neurotransmitter
Dopamine,C8H36N0O2,159.39,N/A,260.386,Amide
Adrenaline,C16H32N5O6,811.77,8.02,97.523,Neurotransmitter
Urea,C13H9N1O2,183.96,10.75,625.106,Alkaloid
Cholesterol,C11H18N5O10,777.41,N/A,919.536,Hormone
Serotonin,C19H28N5O1,533.14,10.45,211.295,Carbohydrate
Ethanol,C7H36N1O0,106.23,1.57,523.356,Carbohydrate
Ethanol,C1H17N4O10,437.01,13.4,230.879,Amide
Glucose,C2H15N5O9,169.92,8.33,226.303,Neurotransmitter
Adenosine triphosphate,C9H40N4O0,290.38,4.6,951.23,Organic Compound
Serotonin,C3H32N1O8,880.51,8.67,996.844,Neurotransmitter
Urea,C10H20N0O8,937.75,N/A,325.789,Amide
Adrenaline,C16H8N0O2,308.51,11.38,435.345,Amide
Ethanol,C10H34N5O8,376.23,8.83,605.334,Alkaloid
Glucose,C11H32N5O4,706.03,N/A,771.313,Amide
Dopamine,C5H15N1O8,138.13,6.5,717.524,Amide
Serotonin,C15H22N2O5,979.11,7.61,32.63,Alcohol
Dopamine,C1H39N3O8,817.07,13.78,47.427,Alcohol
Serotonin,C7H4N3O10,618.65,9.79,456.26,Lipid
Ethanol,C10H34N0O5,831.84,2.56,394.233,Organic Compound
Adenosine triphosphate,C18H30N5O10,209.78,7.48,15.711,Carbohydrate
Ethanol,C15H24N4O5,410.23,3.34,850.81,Carbohydrate
Serotonin,C15H34N0O8,703.14,N/A,856.12,Organic Compound
Cholesterol,C8H10N3O5,817.74,12.22,271.577,Alcohol
Urea,C6H3N1O10,769.63,N/A,75.718,Organic Compound
Serotonin,C7H23N2O3,67.94,N/A,70.595,Amide
Urea,C8H24N3O8,61.91,7.64,802.054,Amide
Aspirin,C2H3N2O9,264.8,6.73,919.489,Neurotransmitter
Glucose,C8H14N5O0,313.0,N/A,502.48,Organic Compound
Ethanol,C14H5N2O7,74.19,N/A,946.765,Neurotransmitter
Serotonin,C11H27N3O1,72.2,13.01,901.732,Carbohydrate
Caffeine,C7H28N2O0,256.56,1.6,669.762,Alkaloid
Dopamine,C8H21N4O7,674.35,1.38,165.997,Lipid
Ethanol,C8H29N4O4,632.04,12.62,837.015,Lipid
Dopamine,C9H15N0O2,556.87,3.64,575.411,Lipid
Aspirin,C7H40N4O6,170.07,7.28,190.07,Nucleotide
Aspirin,C10H16N5O9,758.33,10.03,609.131,Alcohol
Ethanol,C17H22N3O10,668.34,11.4,139.26,Hormone
Cholesterol,C2H3N4O9,258.07,10.81,657.153,Neurotransmitter
Adrenaline,C3H6N1O1,581.08,6.38,699.198,Carbohydrate
Dopamine,C2H30N2O3,630.86,N/A,295.426,Alcohol
Ethanol,C20H30N3O3,814.91,6.52,320.239,Nucleotide
Cholesterol,C7H1N4O0,208.47,9.5,747.672,Lipid
Glucose,C12H28N4O9,369.1,11.47,443.019,Lipid
Serotonin,C4H28N0O6,933.94,7.96,930.12,Nucleotide
Ethanol,C13H8N0O9,487.63,4.94,554.308,Neurotransmitter
Cholesterol,C8H39N1O4,69.8,13.02,319.079,Amide
Cholesterol,C17H4N2O10,315.69,1.14,792.813,Carbohydrate
Dopamine,C18H4N3O4,584.39,1.01,345.0,Alkaloid
Glucose,C17H26N2O9,324.8,9.32,905.636,Alkaloid
Caffeine,C2H27N3O9,125.07,2.1,967.891,Hormone
Urea,C11H8N0O5,313.62,9.53,798.997,Alkaloid
Caffeine,C14H17N3O2,335.59,2.08,139.228,Nucleotide
Adrenaline,C5H27N5O7,993.37,N/A,412.14,Organic Compound
Serotonin,C9H17N1O1,925.42,N/A,8.17,Lipid
Serotonin,C12H4N1O2,415.5,1.41,671.512,Carbohydrate
Adenosine triphosphate,C7H17N2O7,974.93,5.61,297.142,Neurotransmitter
Ethanol,C16H37N3O6,919.78,N/A,408.674,Alkaloid
Adenosine triphosphate,C11H24N1O5,465.19,5.18,76.681,Lipid
Serotonin,C14H15N0O10,705.54,N/A,563.263,Nucleotide
Serotonin,C9H9N3O4,411.22,4.98,446.902,Alkaloid
Aspirin,C19H5N2O2,941.89,4.78,41.712,Alkaloid
Dopamine,C16H1N3O1,52.88,4.31,493.014,Lipid
Serotonin,C14H40N2O6,320.17,4.82,919.955,Nucleotide
Urea,C14H5N0O2,596.9,N/A,971.55,Hormone
Adrenaline,C20H19N5O3,927.95,5.77,711.459,Amide
Ethanol,C8H2N0O3,575.23,2.55,195.828,Alkaloid
Cholesterol,C10H10N1O10,796.07,2.46,851.339,Lipid
Urea,C18H17N2O6,839.06,11.71,919.629,Amide
Aspirin,C8H19N1O2,408.88,8.97,953.101,Amide
Serotonin,C12H5N4O7,551.9,10.78,244.109,Alcohol
Urea,C10H9N4O10,676.66,N/A,810.996,Alkaloid
Adrenaline,C15H32N5O4,221.75,9.71,669.133,Neurotransmitter
Serotonin,C18H8N4O7,336.65,4.69,217.5,Carbohydrate
Adrenaline,C4H33N1O2,705.8,9.96,660.493,Alkaloid
Adenosine triphosphate,C8H40N0O10,778.6,9.57,655.378,Hormone
Cholesterol,C19H29N4O5,771.12,12.22,954.86,Carbohydrate
Adenosine triphosphate,C12H39N3O5,701.74,7.61,114.248,Carbohydrate
Adrenaline,C4H27N1O6,784.39,9.57,599.19,Carbohydrate
Adrenaline,C14H25N2O1,190.81,2.0,472.263,Nucleotide
Glucose,C13H25N2O3,95.2,2.88,790.327,Hormone
Caffeine,C4H4N0O8,206.74,12.99,255.984,Carbohydrate
Adenosine triphosphate,C18H33N3O4,614.64,9.26,553.194,Lipid
Serotonin,C19H25N2O8,852.75,5.33,17.243,Amide
Adenosine triphosphate,C20H18N4O0,588.42,5.35,690.266,Lipid
Serotonin,C9H11N1O0,793.99,11.6,63.169,Organic Compound
Aspirin,C1H10N1O10,204.7,N/A,939.027,Amide
Caffeine,C5H20N0O4,468.45,12.59,541.587,Organic Compound
Serotonin,C17H15N5O10,67.35,12.79,632.96,Carbohydrate
Dopamine,C5H9N5O7,806.68,N/A,395.883,Alcohol
Caffeine,C17H13N0O7,990.71,6.28,213.936,Hormone
Urea,C9H28N2O10,132.31,2.54,462.549,Alkaloid
Adenosine triphosphate,C15H7N0O1,184.65,N/A,427.323,Amide
Serotonin,C14H34N1O6,645.68,8.89,242.953,Carbohydrate
Glucose,C1H7N2O2,152.2,5.5,629.966,Hormone
Adrenaline,C20H17N3O0,514.07,10.87,913.032,Neurotransmitter
Caffeine,C20H26N1O1,417.97,N/A,481.387,Organic Compound
Dopamine,C16H8N2O2,810.56,9.82,225.731,Alkaloid
Urea,C5H40N2O0,326.97,2.56,912.991,Lipid
Adenosine triphosphate,C13H39N1O9,844.55,2.06,724.266,Alcohol
Adrenaline,C14H36N3O2,173.36,3.54,461.112,Neurotransmitter
Serotonin,C11H3N4O2,351.02,8.71,467.812,Alkaloid
Caffeine,C9H10N2O8,535.69,5.65,796.31,Lipid
Dopamine,C14H6N3O1,456.19,N/A,53.284,Organic Compound
Adrenaline,C5H20N1O10,89.87,2.21,301.029,Organic Compound
Aspirin,C6H31N3O4,159.54,10.84,504.514,Organic Compound
