compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C17H5N1O9,487.04,4.18,782.792,Amide
Urea,C1H28N4O5,423.6,2.35,454.235,Hormone
Adenosine triphosphate,C17H14N3O7,415.26,5.0,697.418,Alcohol
Aspirin,C11H22N3O5,809.2,9.79,833.154,Organic Compound
Glucose,C16H35N2O8,285.22,3.42,163.63,Nucleotide
Dopamine,C14H9N4O9,672.84,12.15,166.025,Hormone
Glucose,C2H27N0O0,482.34,1.4,539.708,Alkaloid
Serotonin,C8H37N5O7,909.97,5.59,225.282,Lipid
Cholesterol,C15H3N1O2,610.37,5.53,526.354,Alcohol
Serotonin,C17H9N0O5,812.16,3.35,196.816,Lipid
Dopamine,C11H25N4O5,346.17,8.43,58.48,Hormone
Adenosine triphosphate,C15H18N5O9,564.32,5.52,39.646,Neurotransmitter
Urea,C11H16N0O0,684.59,3.35,649.894,Neurotransmitter
Serotonin,C4H15N0O10,667.66,6.48,300.81,Alkaloid
Dopamine,C11H15N2O1,115.27,9.7,3.832,Hormone
Urea,C13H18N3O6,934.35,N/A,417.55,Nucleotide
Urea,C1H16N1O6,847.39,N/A,700.565,Neurotransmitter
Urea,C12H10N4O10,914.23,4.95,676.192,Hormone
Adenosine triphosphate,C8H36N2O10,82.52,5.05,253.006,Hormone
Adenosine triphosphate,C14H7N1O2,954.8,2.62,495.121,Organic Compound
Ethanol,C8H8N0O9,341.79,9.85,112.204,Neurotransmitter
Caffeine,C4H35N3O1,80.27,N/A,208.233,Carbohydrate
Aspirin,C11H1N0O6,132.82,N/A,619.848,Organic Compound
Aspirin,C6H18N4O8,830.32,13.68,907.337,Alkaloid
Ethanol,C20H23N3O3,385.69,7.78,743.953,Alcohol
Caffeine,C15H33N1O4,954.0,N/A,168.733,Lipid
Glucose,C13H23N3O7,650.75,7.34,770.486,Alcohol
Glucose,C3H9N1O7,757.07,N/A,628.352,Carbohydrate
Cholesterol,C16H14N5O6,469.37,12.11,473.966,Alcohol
Adenosine triphosphate,C4H27N5O1,694.98,N/A,204.684,Carbohydrate
Caffeine,C19H34N5O6,313.65,4.28,439.9,Carbohydrate
Urea,C5H38N5O6,805.3,N/A,790.393,Carbohydrate
Aspirin,C11H36N5O10,618.23,1.4,938.781,Organic Compound
Cholesterol,C5H28N4O8,363.3,8.32,261.519,Hormone
Ethanol,C19H34N1O8,705.33,8.89,663.67,Neurotransmitter
Urea,C9H26N5O5,827.91,10.9,323.382,Nucleotide
Caffeine,C10H20N3O7,908.31,5.72,310.663,Alcohol
Cholesterol,C6H16N3O8,248.99,10.8,50.65,Alcohol
Glucose,C10H20N0O4,712.58,4.77,887.39,Alcohol
Glucose,C12H4N5O9,863.37,N/A,626.567,Neurotransmitter
Cholesterol,C11H33N3O4,675.24,3.01,911.089,Alkaloid
