compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C5H39N2O1,915.9,3.31,925.205,Alkaloid
Dopamine,C14H40N1O7,829.15,12.62,687.163,Lipid
Adrenaline,C17H1N1O2,233.5,12.06,18.556,Carbohydrate
Caffeine,C8H18N2O8,130.64,10.7,640.339,Amide
Urea,C19H21N3O6,618.03,4.15,667.172,Hormone
Ethanol,C18H3N0O1,827.88,1.06,126.219,Alcohol
Caffeine,C9H39N2O1,728.56,N/A,270.027,Alkaloid
Dopamine,C6H32N0O3,595.93,13.79,371.02,Lipid
Ethanol,C1H35N3O0,503.77,10.91,106.814,Carbohydrate
Glucose,C18H40N5O2,59.38,N/A,618.632,Neurotransmitter
Adenosine triphosphate,C19H20N3O4,718.9,12.15,854.218,Organic Compound
Adenosine triphosphate,C2H7N5O8,893.02,2.41,506.965,Alkaloid
Caffeine,C18H6N0O5,850.33,13.77,706.762,Alkaloid
Glucose,C19H6N0O5,303.23,10.33,113.115,Amide
Ethanol,C13H33N3O5,523.01,6.71,224.879,Alkaloid
Glucose,C20H27N2O8,99.97,5.55,343.112,Lipid
Adrenaline,C19H19N2O1,917.97,N/A,888.03,Neurotransmitter
Serotonin,C8H23N4O2,245.73,9.48,633.58,Carbohydrate
Aspirin,C4H16N3O4,960.59,7.16,515.318,Amide
Ethanol,C15H25N2O10,757.7,9.59,229.916,Lipid
Cholesterol,C15H30N2O3,452.45,2.61,259.132,Organic Compound
Serotonin,C10H22N3O9,942.82,9.81,986.237,Lipid
Ethanol,C2H32N4O4,452.54,4.11,986.745,Neurotransmitter
Serotonin,C12H8N5O6,166.31,1.61,267.599,Hormone
Adrenaline,C1H3N2O7,367.8,5.02,791.083,Nucleotide
Serotonin,C5H38N1O5,914.7,N/A,830.111,Alcohol
Glucose,C10H40N1O2,516.51,N/A,96.153,Neurotransmitter
Ethanol,C4H21N2O0,344.72,N/A,561.153,Alkaloid
Serotonin,C14H11N1O9,277.38,13.81,289.553,Amide
Cholesterol,C13H7N3O1,988.39,4.34,221.868,Lipid
Urea,C13H38N1O9,762.57,10.55,18.855,Hormone
Glucose,C10H35N1O4,650.01,6.16,873.371,Alkaloid
Glucose,C10H25N2O5,812.57,5.52,88.868,Amide
Dopamine,C1H7N1O1,173.9,12.93,147.815,Lipid
Adrenaline,C20H3N0O2,610.71,5.52,930.193,Alkaloid
Serotonin,C11H37N0O10,786.04,N/A,489.374,Organic Compound
Dopamine,C19H39N3O2,791.85,5.58,568.472,Nucleotide
Caffeine,C12H32N2O1,238.96,13.14,403.905,Hormone
Adrenaline,C20H32N3O0,892.68,6.68,359.338,Organic Compound
Aspirin,C4H32N2O3,115.14,13.86,138.986,Lipid
Caffeine,C3H22N0O4,952.57,N/A,219.427,Nucleotide
Adrenaline,C8H10N0O9,247.1,1.45,670.532,Carbohydrate
Aspirin,C17H16N2O5,93.95,11.21,58.769,Carbohydrate
Urea,C7H11N2O2,671.26,4.14,519.086,Lipid
Glucose,C7H34N5O9,960.6,1.24,988.435,Lipid
Ethanol,C11H25N1O1,120.32,13.46,974.28,Alcohol
Cholesterol,C2H6N1O9,682.92,1.62,85.3,Hormone
Urea,C10H3N1O5,529.96,6.69,879.115,Alkaloid
Dopamine,C7H34N2O1,441.12,N/A,657.848,Hormone
Urea,C19H9N3O9,980.36,9.45,815.07,Alkaloid
Urea,C6H4N0O10,831.75,12.95,515.633,Amide
Dopamine,C14H10N5O10,147.85,8.26,42.047,Neurotransmitter
Adenosine triphosphate,C2H22N4O4,898.63,10.62,873.685,Nucleotide
Cholesterol,C16H27N1O2,756.57,10.36,678.179,Neurotransmitter
Glucose,C16H31N1O6,777.72,N/A,482.266,Organic Compound
Dopamine,C12H31N4O8,601.75,N/A,629.435,Neurotransmitter
Adenosine triphosphate,C16H22N5O0,179.83,5.94,682.432,Lipid
Serotonin,C15H3N4O10,268.3,9.42,700.758,Alcohol
Caffeine,C7H25N5O9,108.92,4.01,328.534,Carbohydrate
Adrenaline,C9H13N2O4,935.94,9.65,924.745,Organic Compound
Cholesterol,C19H15N5O3,740.39,N/A,561.527,Alkaloid
Aspirin,C18H35N2O1,176.01,9.13,205.532,Nucleotide
Dopamine,C12H13N0O10,128.69,N/A,311.887,Neurotransmitter
Cholesterol,C6H11N1O2,154.1,11.51,487.789,Alkaloid
Ethanol,C1H13N0O2,927.24,11.81,319.804,Hormone
Aspirin,C16H13N4O0,612.51,6.35,215.497,Alcohol
Serotonin,C19H7N1O2,408.62,2.17,213.836,Neurotransmitter
Adenosine triphosphate,C10H10N3O2,81.14,8.86,968.946,Amide
Aspirin,C3H29N1O2,335.74,12.95,537.743,Alcohol
Glucose,C8H21N5O7,721.55,9.59,879.922,Lipid
Caffeine,C3H7N4O9,911.48,7.66,81.955,Amide
Glucose,C8H21N0O10,990.88,7.85,878.129,Carbohydrate
Adrenaline,C8H28N4O2,771.97,N/A,104.832,Carbohydrate
Serotonin,C20H14N1O9,119.63,3.52,932.689,Neurotransmitter
Cholesterol,C6H26N1O8,887.33,N/A,916.307,Hormone
Urea,C13H3N4O5,364.35,3.14,154.396,Carbohydrate
Adrenaline,C15H6N5O2,903.21,10.04,442.036,Nucleotide
Dopamine,C19H5N0O8,601.56,10.1,352.133,Hormone
Adrenaline,C14H30N2O8,409.82,3.4,447.576,Amide
Dopamine,C20H13N3O10,468.22,6.03,565.478,Lipid
Ethanol,C19H35N0O2,538.66,7.62,410.553,Amide
Adrenaline,C20H10N4O10,492.85,3.82,803.923,Alkaloid
Caffeine,C3H20N3O1,133.02,2.74,695.892,Organic Compound
Cholesterol,C20H27N0O8,303.91,11.42,381.022,Nucleotide
Adenosine triphosphate,C3H31N1O10,370.54,6.99,994.938,Neurotransmitter
Dopamine,C17H18N1O1,315.86,11.91,242.306,Carbohydrate
Urea,C7H16N1O3,409.49,10.62,247.074,Amide
Glucose,C18H16N3O10,490.71,N/A,569.749,Amide
Urea,C5H10N4O9,626.72,13.12,317.478,Organic Compound
Adenosine triphosphate,C2H17N2O3,264.75,1.12,304.204,Carbohydrate
Glucose,C4H10N5O2,423.73,N/A,978.425,Hormone
Caffeine,C16H22N4O10,918.28,N/A,758.3,Alcohol
Cholesterol,C13H6N1O1,596.6,13.27,663.355,Neurotransmitter
Serotonin,C7H21N0O3,320.08,5.33,554.864,Hormone
Adrenaline,C17H11N3O6,618.92,10.83,299.603,Carbohydrate
Caffeine,C15H36N2O10,608.63,9.09,128.038,Organic Compound
Dopamine,C2H27N4O7,751.24,10.54,510.648,Organic Compound
Serotonin,C1H25N2O8,711.38,N/A,128.705,Alcohol
Adenosine triphosphate,C14H1N2O0,623.71,10.06,747.047,Alcohol
Ethanol,C20H15N2O6,574.74,N/A,387.21,Alkaloid
Aspirin,C15H19N5O0,782.05,N/A,811.527,Alkaloid
Ethanol,C13H9N5O9,414.65,N/A,143.596,Carbohydrate
Adenosine triphosphate,C5H25N4O8,834.82,4.82,715.604,Alcohol
Aspirin,C3H37N4O6,384.16,4.81,395.459,Alkaloid
Dopamine,C5H15N5O9,132.59,2.88,951.485,Lipid
Glucose,C9H19N1O3,497.67,N/A,92.373,Neurotransmitter
Aspirin,C9H10N3O3,981.74,8.12,37.072,Lipid
