compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C17H33N3O2,851.59,4.93,312.755,Alkaloid
Adrenaline,C17H7N5O1,403.31,1.56,164.495,Carbohydrate
Urea,C17H20N2O7,372.12,10.89,596.491,Nucleotide
Cholesterol,C3H27N4O6,747.86,11.42,590.859,Alkaloid
Ethanol,C9H11N0O6,723.29,8.55,387.651,Alcohol
Urea,C6H2N4O9,598.95,10.84,365.241,Alkaloid
Dopamine,C9H7N3O7,404.25,N/A,129.045,Amide
Serotonin,C8H36N1O4,345.08,10.89,74.303,Carbohydrate
Serotonin,C19H15N4O0,932.66,9.87,18.261,Alcohol
Caffeine,C20H22N1O5,438.47,11.37,13.534,Hormone
Adrenaline,C17H35N0O9,619.75,3.33,319.833,Carbohydrate
Adrenaline,C20H38N0O9,417.43,7.86,789.359,Carbohydrate
Caffeine,C11H28N0O6,261.48,10.04,889.555,Hormone
Serotonin,C12H10N4O10,987.85,7.45,106.604,Neurotransmitter
Dopamine,C3H33N4O0,375.66,1.48,284.823,Alcohol
Glucose,C8H15N4O1,879.6,N/A,18.389,Amide
Adenosine triphosphate,C19H25N0O4,959.48,5.78,604.579,Hormone
Adenosine triphosphate,C3H28N4O6,867.51,9.34,830.591,Neurotransmitter
Cholesterol,C19H29N2O10,773.7,4.59,152.221,Neurotransmitter
Dopamine,C18H7N3O4,453.76,3.67,221.439,Alkaloid
Adenosine triphosphate,C1H5N2O10,673.01,10.14,530.557,Carbohydrate
Glucose,C5H8N0O10,998.41,1.31,548.533,Alkaloid
Adrenaline,C11H4N2O10,232.03,13.12,478.864,Neurotransmitter
Cholesterol,C5H19N3O8,133.36,11.83,445.367,Nucleotide
Adrenaline,C17H9N0O4,365.29,10.95,602.087,Alcohol
Caffeine,C2H22N3O7,693.12,N/A,715.759,Alkaloid
Urea,C2H3N3O1,329.92,4.72,493.276,Carbohydrate
Aspirin,C2H21N2O7,479.15,5.48,980.823,Hormone
Adenosine triphosphate,C7H37N5O0,270.66,7.12,60.727,Hormone
Ethanol,C15H27N4O5,621.01,7.53,679.578,Alcohol
Dopamine,C5H23N1O10,64.36,13.59,266.374,Alcohol
Ethanol,C7H14N5O7,500.83,2.45,146.848,Alkaloid
Adrenaline,C2H27N5O9,372.45,N/A,379.856,Nucleotide
Serotonin,C20H17N4O10,812.82,13.93,180.93,Nucleotide
Adenosine triphosphate,C7H34N0O0,180.85,1.01,798.611,Neurotransmitter
Serotonin,C6H13N0O2,688.75,10.98,227.022,Hormone
Urea,C5H11N0O3,281.78,4.0,131.573,Carbohydrate
Glucose,C1H7N5O10,750.91,13.05,530.592,Neurotransmitter
Urea,C12H35N4O10,626.51,12.81,684.897,Amide
Cholesterol,C1H18N3O6,707.98,10.51,894.932,Hormone
Serotonin,C9H25N2O1,996.7,13.97,273.32,Alcohol
Urea,C19H11N1O3,534.19,N/A,61.565,Alkaloid
Adrenaline,C1H6N0O5,85.21,10.4,260.368,Carbohydrate
Glucose,C13H1N2O0,489.37,3.21,589.18,Alcohol
Dopamine,C10H39N4O3,192.44,1.64,900.748,Organic Compound
Glucose,C8H6N0O1,957.31,10.33,349.123,Neurotransmitter
Aspirin,C2H39N3O9,539.36,10.29,329.481,Neurotransmitter
Adenosine triphosphate,C10H35N3O4,769.43,11.73,820.73,Alcohol
Adenosine triphosphate,C6H6N4O8,270.85,7.29,75.354,Nucleotide
Aspirin,C4H26N4O7,262.89,2.6,569.485,Alcohol
Cholesterol,C9H40N1O1,748.31,4.78,25.433,Neurotransmitter
Adrenaline,C16H31N0O8,511.33,2.69,829.788,Carbohydrate
Serotonin,C17H15N2O0,164.68,3.97,268.037,Nucleotide
Adrenaline,C10H34N1O1,990.56,11.24,772.721,Amide
Ethanol,C19H2N4O6,272.28,8.26,889.272,Amide
Adenosine triphosphate,C18H38N4O5,715.52,5.15,562.291,Nucleotide
Aspirin,C12H1N2O1,730.41,13.09,791.276,Alcohol
Adenosine triphosphate,C6H34N4O10,681.48,7.87,630.836,Carbohydrate
Aspirin,C14H1N2O4,512.38,11.5,978.204,Organic Compound
Dopamine,C1H27N1O6,507.03,9.37,643.268,Organic Compound
Adrenaline,C11H11N0O1,647.38,1.82,463.153,Alcohol
Caffeine,C5H27N1O2,373.98,2.75,243.031,Hormone
Adrenaline,C14H24N1O9,638.82,7.03,495.458,Hormone
Aspirin,C11H40N0O0,610.03,1.83,135.588,Hormone
Adenosine triphosphate,C3H33N0O6,851.37,3.14,776.493,Hormone
Urea,C11H28N5O0,128.65,1.99,357.794,Amide
Ethanol,C19H19N5O0,303.35,4.85,894.241,Alcohol
Cholesterol,C7H33N4O0,979.64,N/A,304.084,Nucleotide
Ethanol,C5H5N2O6,832.59,10.48,193.613,Neurotransmitter
Aspirin,C3H6N3O7,780.35,12.01,832.969,Alkaloid
Caffeine,C14H25N0O1,389.21,11.15,538.779,Carbohydrate
Ethanol,C20H8N1O7,681.89,1.05,631.88,Neurotransmitter
Serotonin,C3H37N3O10,562.93,8.21,18.514,Organic Compound
Aspirin,C17H8N4O1,178.48,1.75,524.742,Amide
Serotonin,C10H1N5O4,902.63,N/A,0.219,Lipid
Adenosine triphosphate,C15H9N0O8,429.61,7.65,592.069,Amide
Cholesterol,C6H35N2O7,583.17,N/A,650.525,Amide
Serotonin,C11H16N5O2,368.84,5.67,454.512,Lipid
Dopamine,C15H14N2O0,173.37,12.14,354.29,Organic Compound
Adrenaline,C14H19N3O6,583.72,9.83,638.896,Organic Compound
Glucose,C11H24N0O3,557.11,11.26,734.618,Organic Compound
Ethanol,C3H36N4O6,401.41,3.23,37.409,Amide
Dopamine,C14H17N0O6,537.84,4.85,172.297,Amide
Serotonin,C15H29N4O2,125.23,3.27,219.073,Amide
Ethanol,C13H14N1O4,615.63,13.92,420.361,Hormone
Cholesterol,C12H16N5O5,888.29,7.13,734.772,Alcohol
Aspirin,C19H36N4O9,353.51,6.98,852.824,Nucleotide
Aspirin,C15H14N2O0,548.26,9.39,999.176,Organic Compound
Adenosine triphosphate,C18H12N1O4,285.04,N/A,711.413,Alcohol
Caffeine,C17H22N2O8,59.94,1.36,459.655,Nucleotide
Adrenaline,C12H12N5O10,816.57,6.39,426.052,Neurotransmitter
Dopamine,C2H35N1O5,958.27,5.48,598.651,Nucleotide
Aspirin,C20H6N5O5,495.19,N/A,929.976,Nucleotide
Glucose,C4H11N5O8,322.93,5.04,83.843,Hormone
Aspirin,C19H32N5O10,301.5,N/A,654.375,Neurotransmitter
Aspirin,C9H26N4O0,379.08,9.53,610.71,Neurotransmitter
Ethanol,C10H6N3O7,648.81,13.45,791.505,Hormone
Adenosine triphosphate,C10H32N5O4,810.6,9.18,521.617,Organic Compound
Urea,C12H21N3O0,346.13,2.23,184.257,Nucleotide
Caffeine,C1H37N2O5,85.03,N/A,200.951,Nucleotide
Cholesterol,C7H30N0O6,794.27,N/A,34.44,Lipid
Dopamine,C18H5N5O10,970.51,3.8,851.45,Alkaloid
Caffeine,C12H5N2O10,673.34,8.76,347.468,Alcohol
Urea,C5H20N2O6,120.02,2.88,31.437,Neurotransmitter
Adenosine triphosphate,C18H16N1O6,963.28,11.15,486.686,Alkaloid
Cholesterol,C19H29N0O0,977.29,10.17,502.372,Carbohydrate
Ethanol,C20H15N5O1,510.32,N/A,578.212,Organic Compound
Glucose,C8H30N1O10,57.97,N/A,176.792,Amide
Cholesterol,C2H21N4O0,765.14,7.0,823.269,Neurotransmitter
Aspirin,C1H7N5O10,165.57,N/A,834.754,Nucleotide
Caffeine,C1H36N1O8,145.9,4.46,248.57,Hormone
Dopamine,C3H36N4O8,331.7,N/A,874.239,Alcohol
Aspirin,C10H10N2O1,453.43,N/A,499.645,Lipid
Adenosine triphosphate,C8H21N2O2,607.8,2.44,46.517,Neurotransmitter
Cholesterol,C20H11N3O6,198.02,5.53,431.938,Hormone
Aspirin,C10H26N0O5,795.25,7.09,934.823,Carbohydrate
Caffeine,C14H11N1O8,416.19,2.01,909.025,Nucleotide
Aspirin,C19H7N0O9,870.34,N/A,560.954,Neurotransmitter
Serotonin,C19H2N4O2,652.59,N/A,977.09,Hormone
Adenosine triphosphate,C5H29N1O6,609.21,2.81,968.301,Hormone
Adrenaline,C16H34N3O8,969.72,4.61,551.384,Alkaloid
Cholesterol,C3H25N2O4,484.43,N/A,422.168,Carbohydrate
Ethanol,C7H19N1O3,634.14,3.84,429.132,Nucleotide
Adenosine triphosphate,C11H24N1O0,764.62,10.24,644.329,Nucleotide
Caffeine,C4H40N0O5,919.99,8.26,684.999,Neurotransmitter
Ethanol,C3H21N4O9,874.92,12.18,823.386,Carbohydrate
Aspirin,C18H12N5O3,459.31,2.61,700.367,Amide
Adrenaline,C5H31N1O10,55.31,13.56,387.024,Alcohol
Cholesterol,C15H38N2O2,861.45,N/A,414.078,Hormone
Adenosine triphosphate,C18H9N3O6,57.01,9.33,455.012,Alcohol
Caffeine,C1H14N2O4,147.54,9.51,597.289,Alcohol
Serotonin,C2H22N2O10,322.44,N/A,608.692,Carbohydrate
Adrenaline,C6H29N5O10,892.99,7.38,579.977,Lipid
Caffeine,C6H1N0O9,561.18,8.54,576.267,Amide
Serotonin,C11H16N5O6,72.0,3.58,665.272,Alcohol
Glucose,C14H3N5O6,476.79,11.57,446.571,Hormone
Serotonin,C6H29N4O2,808.8,4.46,620.357,Alkaloid
Adenosine triphosphate,C17H28N1O10,476.02,3.14,837.249,Lipid
Dopamine,C11H40N5O9,559.23,8.29,786.413,Alkaloid
Cholesterol,C17H24N3O5,877.9,N/A,213.92,Alcohol
Adrenaline,C14H37N4O0,655.33,10.41,574.554,Alkaloid
Aspirin,C20H26N4O1,465.35,13.17,999.597,Alkaloid
Adenosine triphosphate,C13H3N4O10,494.95,4.0,718.571,Hormone
Dopamine,C9H6N5O7,793.78,3.76,571.412,Carbohydrate
Serotonin,C13H11N2O8,840.79,5.92,744.268,Alcohol
Dopamine,C17H15N4O10,942.65,6.78,204.778,Alcohol
Caffeine,C20H16N2O2,218.61,N/A,177.226,Alkaloid
Glucose,C5H26N0O0,298.07,5.21,689.445,Organic Compound
Ethanol,C16H14N3O6,628.71,9.14,228.214,Lipid
Urea,C19H40N5O0,809.27,7.54,513.632,Lipid
Ethanol,C18H16N0O3,618.78,4.23,670.905,Lipid
Aspirin,C8H37N2O9,91.55,6.27,68.367,Alkaloid
Urea,C13H27N4O2,753.26,N/A,101.256,Lipid
Glucose,C17H40N5O8,75.49,2.0,592.789,Lipid
Ethanol,C12H14N4O9,614.99,6.48,10.628,Neurotransmitter
Dopamine,C3H33N0O1,363.57,6.86,759.52,Alkaloid
Cholesterol,C9H27N0O5,974.92,8.1,181.081,Amide
Caffeine,C9H40N3O5,244.37,11.45,881.988,Lipid
Glucose,C2H39N0O3,977.18,6.2,612.247,Alkaloid
Aspirin,C9H29N4O2,509.59,10.39,835.762,Neurotransmitter
Adenosine triphosphate,C15H7N3O2,661.9,N/A,758.72,Alkaloid
Serotonin,C15H4N1O8,235.56,4.7,797.206,Lipid
Cholesterol,C20H15N3O4,636.05,N/A,702.958,Organic Compound
Glucose,C10H26N0O4,848.54,2.6,155.225,Neurotransmitter
Dopamine,C19H30N3O7,377.31,N/A,466.393,Hormone
Urea,C5H28N1O8,308.9,12.4,11.796,Neurotransmitter
Ethanol,C20H9N0O9,123.61,1.81,257.179,Alcohol
Adenosine triphosphate,C18H34N1O5,321.97,12.08,959.736,Alkaloid
Aspirin,C11H29N1O1,719.84,7.06,545.914,Carbohydrate
Dopamine,C16H22N1O0,804.27,2.26,207.824,Organic Compound
Aspirin,C11H9N5O10,348.58,3.7,8.703,Neurotransmitter
Ethanol,C13H40N4O9,168.94,N/A,41.162,Neurotransmitter
Serotonin,C16H16N2O4,798.46,11.3,645.392,Carbohydrate
Adenosine triphosphate,C5H28N2O2,459.97,7.65,710.082,Carbohydrate
Dopamine,C8H7N1O1,530.26,1.42,603.623,Carbohydrate
Caffeine,C18H37N2O4,776.57,8.79,544.873,Carbohydrate
Urea,C20H20N1O1,591.01,1.16,574.506,Organic Compound
Urea,C11H7N4O8,183.29,12.9,111.148,Hormone
Aspirin,C6H30N0O3,991.06,4.97,903.949,Hormone
Dopamine,C3H3N1O7,187.73,11.03,31.068,Organic Compound
