compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C15H8N5O0,682.71,13.5,10.523,Organic Compound
Glucose,C20H4N1O7,492.51,5.05,570.705,Alkaloid
Aspirin,C17H2N1O7,432.84,7.23,719.094,Amide
Adenosine triphosphate,C19H25N3O9,874.41,12.14,86.397,Nucleotide
Ethanol,C19H4N3O1,264.87,9.85,480.543,Organic Compound
Ethanol,C9H6N2O1,183.24,8.01,959.168,Carbohydrate
Urea,C5H25N5O2,241.07,11.08,578.921,Nucleotide
Ethanol,C8H3N2O7,358.72,10.56,264.769,Carbohydrate
Cholesterol,C18H32N1O4,200.72,3.68,864.046,Organic Compound
Dopamine,C6H23N2O9,705.51,2.83,172.969,Alcohol
Dopamine,C6H5N4O9,466.46,3.45,30.245,Alkaloid
Aspirin,C2H40N4O8,887.78,N/A,137.559,Organic Compound
Adenosine triphosphate,C3H40N3O7,702.69,N/A,612.481,Neurotransmitter
Dopamine,C18H32N5O10,714.24,3.89,692.489,Alkaloid
Adenosine triphosphate,C2H25N5O2,660.17,12.16,903.587,Nucleotide
Adenosine triphosphate,C3H9N0O9,963.36,N/A,31.727,Amide
Serotonin,C13H24N1O1,396.56,7.72,4.837,Hormone
Glucose,C16H13N1O4,157.3,N/A,45.318,Hormone
Adrenaline,C10H36N1O0,160.61,12.69,885.293,Neurotransmitter
Glucose,C18H20N1O9,395.81,2.48,847.059,Alcohol
Adenosine triphosphate,C3H13N0O5,951.64,12.75,348.162,Carbohydrate
Urea,C14H29N1O2,352.56,1.99,939.452,Lipid
Caffeine,C4H15N0O4,251.4,6.22,714.91,Nucleotide
Adrenaline,C9H20N2O6,183.66,11.24,705.611,Neurotransmitter
Aspirin,C16H6N1O9,245.93,2.77,484.48,Hormone
Dopamine,C12H31N5O0,660.6,4.97,499.395,Neurotransmitter
Adrenaline,C13H30N2O7,213.84,9.85,477.23,Lipid
Serotonin,C6H22N4O6,469.31,1.72,699.329,Alcohol
Dopamine,C10H24N2O4,270.78,9.82,764.549,Carbohydrate
Glucose,C3H17N3O6,182.92,4.52,261.441,Nucleotide
