compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C16H32N5O2,170.08,12.29,169.729,Hormone
Caffeine,C19H5N0O3,384.09,12.29,145.808,Nucleotide
Adrenaline,C6H32N0O6,548.24,9.54,964.211,Amide
Adenosine triphosphate,C8H37N2O7,949.31,8.49,253.409,Neurotransmitter
Caffeine,C11H23N1O0,246.95,8.99,586.261,Lipid
Serotonin,C13H7N5O2,833.77,8.29,835.637,Carbohydrate
Adrenaline,C11H30N0O6,211.49,12.9,532.999,Amide
Ethanol,C3H32N2O2,516.86,6.22,531.009,Neurotransmitter
Adrenaline,C8H36N1O1,627.99,2.53,558.981,Nucleotide
Ethanol,C4H32N4O10,802.66,10.79,351.635,Carbohydrate
Ethanol,C8H38N2O7,478.46,11.52,102.808,Alkaloid
Dopamine,C10H9N2O10,915.33,N/A,108.483,Lipid
Urea,C11H31N5O10,597.69,N/A,556.38,Amide
Adrenaline,C15H20N2O9,727.85,3.86,339.771,Amide
Adenosine triphosphate,C17H27N4O7,55.68,5.17,81.769,Alkaloid
Cholesterol,C5H15N3O2,963.22,12.18,476.613,Alcohol
Dopamine,C18H27N5O8,829.5,9.02,476.707,Organic Compound
Caffeine,C3H40N4O0,612.74,13.15,752.348,Neurotransmitter
Adenosine triphosphate,C15H33N1O8,169.74,13.72,981.499,Carbohydrate
Aspirin,C14H11N4O7,488.22,N/A,812.573,Organic Compound
Serotonin,C1H31N3O2,947.05,10.36,457.002,Organic Compound
Adrenaline,C9H17N3O0,469.09,4.54,261.749,Lipid
Ethanol,C15H17N0O5,250.36,N/A,776.411,Alcohol
Caffeine,C12H12N4O2,924.91,2.83,124.713,Carbohydrate
Adenosine triphosphate,C17H1N0O0,811.35,12.27,490.033,Neurotransmitter
Dopamine,C10H24N2O10,757.02,9.44,315.617,Hormone
Aspirin,C3H35N3O3,622.45,2.73,725.792,Organic Compound
Dopamine,C7H10N2O7,747.73,13.67,498.924,Nucleotide
Adrenaline,C12H19N3O8,757.6,8.18,634.934,Alcohol
Aspirin,C1H40N2O7,303.22,3.97,785.039,Nucleotide
Serotonin,C16H32N0O6,512.16,7.48,979.638,Amide
Glucose,C17H30N0O0,843.39,N/A,683.942,Carbohydrate
Urea,C12H31N5O3,986.62,11.88,194.687,Alcohol
Adrenaline,C16H37N3O6,100.56,4.38,482.92,Neurotransmitter
Adenosine triphosphate,C1H36N4O2,902.72,N/A,873.385,Amide
Urea,C4H15N5O1,98.07,5.42,313.949,Lipid
Glucose,C1H13N3O7,195.13,13.37,890.228,Alcohol
Caffeine,C10H39N0O2,751.21,1.31,946.088,Nucleotide
Urea,C8H15N3O9,997.54,3.8,268.502,Amide
Dopamine,C13H17N5O7,933.69,5.48,982.963,Nucleotide
Urea,C7H19N4O6,364.03,6.32,660.14,Nucleotide
Cholesterol,C19H6N3O7,901.62,N/A,323.353,Carbohydrate
Caffeine,C17H31N5O5,92.13,4.37,59.867,Alcohol
Dopamine,C15H19N0O7,103.31,7.35,855.487,Organic Compound
Dopamine,C17H15N0O4,231.87,4.16,989.744,Amide
Glucose,C9H30N3O5,62.51,N/A,657.092,Carbohydrate
Dopamine,C11H11N2O9,324.95,6.47,84.643,Hormone
Caffeine,C14H16N0O6,184.63,8.67,584.261,Amide
Adrenaline,C8H10N1O3,370.09,12.6,840.526,Hormone
Adrenaline,C10H38N1O4,150.23,9.61,206.577,Alcohol
Adrenaline,C13H28N2O7,370.02,13.96,211.724,Alcohol
Cholesterol,C15H16N1O8,819.41,4.23,739.758,Organic Compound
Cholesterol,C15H13N3O3,276.31,3.84,501.226,Nucleotide
Serotonin,C19H16N1O3,918.07,2.45,556.689,Nucleotide
Adrenaline,C18H23N5O7,337.44,5.53,205.498,Alcohol
Aspirin,C2H35N1O9,594.98,1.29,155.745,Neurotransmitter
Caffeine,C18H23N4O7,727.23,8.72,32.632,Amide
Dopamine,C4H16N2O3,902.49,13.6,235.96,Lipid
Cholesterol,C11H21N1O10,465.69,4.44,576.125,Alkaloid
Ethanol,C18H23N3O1,207.81,12.3,366.885,Amide
Aspirin,C12H39N4O8,476.11,6.53,937.171,Carbohydrate
Serotonin,C6H40N0O7,50.41,10.57,246.764,Carbohydrate
Urea,C3H40N4O10,915.67,10.78,908.932,Nucleotide
Urea,C10H25N4O4,228.56,N/A,609.833,Nucleotide
Urea,C5H11N2O1,158.12,4.99,448.994,Alcohol
Aspirin,C11H35N5O3,950.9,8.71,977.782,Nucleotide
Adrenaline,C9H9N4O1,783.83,11.65,328.689,Alcohol
Aspirin,C20H23N3O10,915.48,N/A,339.02,Neurotransmitter
Glucose,C1H34N0O1,389.27,3.81,994.38,Nucleotide
Serotonin,C16H40N1O3,950.9,9.53,308.918,Neurotransmitter
Cholesterol,C19H1N5O1,805.79,10.41,445.205,Alcohol
Serotonin,C14H1N0O9,520.64,N/A,653.323,Nucleotide
Adrenaline,C1H26N2O4,903.18,13.9,447.552,Lipid
Dopamine,C4H29N3O6,344.13,4.1,696.728,Neurotransmitter
Caffeine,C15H15N5O8,568.05,12.01,290.956,Organic Compound
Ethanol,C18H32N0O6,117.69,9.23,772.062,Alkaloid
Cholesterol,C4H20N1O5,345.55,2.06,923.569,Nucleotide
Caffeine,C16H7N1O2,220.87,6.56,67.172,Amide
Adrenaline,C10H31N0O9,121.65,N/A,329.333,Organic Compound
Caffeine,C7H1N4O10,378.54,6.35,623.287,Amide
Caffeine,C12H28N1O3,644.41,13.37,316.893,Hormone
Caffeine,C13H1N0O6,962.94,9.81,50.17,Carbohydrate
Aspirin,C2H31N4O8,135.51,8.5,7.737,Lipid
Caffeine,C19H1N2O9,546.77,6.6,724.445,Neurotransmitter
Urea,C9H38N1O10,197.91,12.43,962.181,Amide
Adrenaline,C20H5N4O5,114.03,N/A,767.515,Lipid
Serotonin,C6H15N0O7,542.72,2.23,420.469,Neurotransmitter
Urea,C4H15N1O4,128.13,1.77,718.234,Amide
Glucose,C6H21N5O3,359.89,9.59,155.616,Lipid
Serotonin,C3H26N0O7,425.35,8.09,303.256,Amide
Dopamine,C3H7N1O7,130.68,10.69,131.439,Amide
Urea,C11H9N5O2,342.62,N/A,896.642,Neurotransmitter
Aspirin,C7H31N2O2,594.06,1.14,921.52,Alkaloid
Caffeine,C2H21N1O8,773.22,13.08,285.022,Organic Compound
Adenosine triphosphate,C17H38N5O9,799.38,3.96,738.846,Organic Compound
Ethanol,C5H39N2O1,751.24,8.41,662.061,Organic Compound
