compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C9H37N0O2,683.34,N/A,870.81,Alcohol
Glucose,C16H26N1O10,346.48,3.3,25.947,Amide
Ethanol,C7H20N3O5,931.53,13.13,24.388,Amide
Urea,C5H26N4O0,778.26,N/A,607.954,Nucleotide
Cholesterol,C4H12N3O8,484.4,12.18,301.39,Organic Compound
Glucose,C6H8N5O8,564.82,5.52,942.358,Organic Compound
Aspirin,C15H39N3O0,812.24,12.7,485.158,Nucleotide
Glucose,C18H24N3O2,956.51,6.69,823.234,Organic Compound
Urea,C6H4N5O9,792.08,9.01,808.272,Nucleotide
Cholesterol,C8H14N0O2,501.24,11.22,882.857,Alkaloid
Serotonin,C1H9N4O7,263.41,13.89,795.508,Carbohydrate
Serotonin,C7H38N2O3,534.96,10.16,709.79,Nucleotide
Serotonin,C2H18N1O8,998.72,10.24,467.732,Nucleotide
Urea,C3H30N5O2,793.27,10.92,168.516,Alkaloid
Caffeine,C16H18N1O9,277.13,6.0,919.053,Carbohydrate
Ethanol,C9H38N4O4,530.39,N/A,720.31,Carbohydrate
Cholesterol,C18H25N2O2,842.15,2.58,824.415,Neurotransmitter
Caffeine,C20H19N0O0,615.01,N/A,500.147,Nucleotide
Ethanol,C11H7N1O10,374.26,7.33,32.633,Lipid
Dopamine,C7H12N5O4,489.09,4.13,882.278,Alkaloid
Adenosine triphosphate,C3H6N5O0,574.42,3.5,327.759,Organic Compound
Caffeine,C16H7N4O2,619.83,2.67,705.0,Alkaloid
Urea,C12H2N2O6,316.41,10.0,929.552,Carbohydrate
Dopamine,C3H24N3O7,899.12,10.67,825.377,Nucleotide
Dopamine,C3H15N3O1,406.46,N/A,719.871,Hormone
Ethanol,C6H39N0O2,489.27,1.74,321.093,Organic Compound
Aspirin,C12H11N3O4,331.94,2.92,160.219,Alkaloid
Ethanol,C3H29N3O3,406.03,1.97,36.449,Alkaloid
Dopamine,C17H31N4O1,485.66,10.58,951.93,Lipid
Ethanol,C11H6N3O1,430.28,2.38,651.326,Neurotransmitter
Glucose,C2H30N4O8,211.03,4.01,313.206,Carbohydrate
Dopamine,C20H7N2O0,549.32,3.49,191.492,Amide
Glucose,C2H11N4O5,257.09,N/A,753.444,Carbohydrate
Caffeine,C12H9N2O7,125.32,5.03,673.552,Lipid
Urea,C7H27N5O1,971.87,N/A,419.966,Neurotransmitter
Aspirin,C13H21N5O9,338.73,5.49,490.115,Lipid
Cholesterol,C9H18N1O9,677.27,4.61,958.331,Lipid
Serotonin,C17H6N4O2,849.31,N/A,620.753,Hormone
Ethanol,C10H17N0O6,685.57,9.91,106.516,Alkaloid
Ethanol,C20H11N2O9,800.2,2.37,545.864,Nucleotide
Aspirin,C1H5N5O3,718.91,2.52,609.956,Carbohydrate
Serotonin,C20H22N1O5,466.07,3.78,568.543,Neurotransmitter
Adenosine triphosphate,C5H6N0O6,59.43,8.73,5.225,Neurotransmitter
Dopamine,C7H30N2O6,994.99,4.22,70.682,Alcohol
Serotonin,C5H6N0O8,318.77,6.6,172.781,Organic Compound
Adenosine triphosphate,C11H20N0O6,88.25,N/A,46.776,Amide
Ethanol,C10H28N5O7,647.54,10.06,782.371,Neurotransmitter
Dopamine,C3H14N2O0,872.7,8.54,867.383,Amide
Adenosine triphosphate,C14H3N3O8,198.89,9.94,38.185,Neurotransmitter
Aspirin,C18H31N1O6,681.06,11.34,712.183,Carbohydrate
Glucose,C7H6N4O1,331.67,9.23,363.321,Neurotransmitter
Urea,C17H35N5O4,869.84,9.99,596.196,Organic Compound
Serotonin,C19H37N5O5,659.23,N/A,572.497,Amide
Cholesterol,C19H14N5O9,554.04,5.76,313.929,Lipid
Urea,C16H32N4O3,721.19,N/A,976.955,Alcohol
Serotonin,C2H2N4O10,852.07,N/A,923.226,Amide
Aspirin,C3H8N2O4,634.07,3.21,782.222,Hormone
Ethanol,C4H10N3O7,721.71,N/A,247.765,Lipid
Caffeine,C6H11N1O1,909.67,N/A,222.483,Alcohol
Adrenaline,C4H20N4O9,84.57,11.32,308.589,Organic Compound
Ethanol,C1H5N0O8,731.96,1.23,231.144,Hormone
Aspirin,C15H15N5O6,856.99,11.51,255.68,Amide
Urea,C3H4N2O4,776.19,7.11,656.516,Carbohydrate
Dopamine,C19H8N0O6,52.38,7.92,241.085,Hormone
Dopamine,C4H40N4O10,241.76,N/A,236.863,Lipid
Dopamine,C15H36N2O5,302.43,10.83,571.366,Neurotransmitter
Adenosine triphosphate,C14H31N1O5,631.75,N/A,713.542,Nucleotide
Ethanol,C17H9N4O8,911.65,2.35,790.166,Organic Compound
Dopamine,C13H30N0O3,360.54,9.19,337.606,Organic Compound
Aspirin,C16H39N1O6,662.69,N/A,750.339,Nucleotide
Serotonin,C3H28N1O7,261.44,N/A,470.489,Organic Compound
Adenosine triphosphate,C8H35N1O7,312.27,10.43,222.918,Amide
Aspirin,C18H10N1O5,219.59,6.59,715.751,Carbohydrate
Adenosine triphosphate,C16H11N4O1,139.93,8.6,619.036,Hormone
Serotonin,C18H24N3O7,874.64,6.24,533.515,Hormone
Adenosine triphosphate,C3H31N1O0,796.79,7.81,882.5,Lipid
Serotonin,C12H31N3O3,870.62,N/A,240.457,Neurotransmitter
Ethanol,C7H26N5O6,536.05,5.62,392.556,Alcohol
Dopamine,C17H17N5O3,917.92,13.19,311.347,Amide
Adenosine triphosphate,C3H27N3O3,910.07,6.99,634.056,Nucleotide
Dopamine,C11H26N2O7,739.63,N/A,834.943,Alkaloid
Glucose,C13H40N0O3,633.68,3.48,688.377,Amide
Cholesterol,C13H24N5O6,621.42,8.58,690.327,Lipid
Adrenaline,C8H11N0O6,425.03,6.51,798.116,Amide
Caffeine,C1H6N0O1,163.04,11.06,819.245,Neurotransmitter
Adrenaline,C1H27N0O4,767.06,5.07,349.253,Alcohol
Caffeine,C14H30N5O0,768.89,1.79,46.857,Lipid
Caffeine,C12H37N2O1,898.22,7.84,869.212,Lipid
Glucose,C14H2N1O7,913.89,13.95,352.539,Alkaloid
Caffeine,C17H8N5O10,581.33,8.9,134.913,Hormone
Caffeine,C15H34N4O9,368.75,N/A,467.458,Amide
Dopamine,C1H35N4O9,261.6,7.31,175.599,Lipid
Dopamine,C3H24N2O4,234.14,1.54,830.649,Nucleotide
Glucose,C10H29N1O5,192.87,4.58,960.038,Hormone
Ethanol,C4H14N0O8,524.16,5.61,364.253,Amide
Glucose,C13H33N3O4,424.88,N/A,378.744,Lipid
Adenosine triphosphate,C3H24N1O9,641.95,13.44,553.396,Carbohydrate
Adrenaline,C19H29N1O7,200.63,N/A,136.753,Neurotransmitter
Dopamine,C19H33N3O7,145.27,9.03,372.759,Hormone
Glucose,C5H5N2O9,698.5,9.34,985.933,Alcohol
Adenosine triphosphate,C10H13N2O5,852.25,5.29,799.491,Hormone
Ethanol,C1H3N3O1,645.93,4.74,770.876,Nucleotide
Cholesterol,C17H5N1O10,631.5,10.47,160.881,Hormone
Urea,C1H17N5O0,826.07,8.2,811.698,Carbohydrate
Caffeine,C6H11N2O10,467.48,4.76,377.836,Organic Compound
Glucose,C13H39N5O7,719.52,6.42,341.897,Carbohydrate
Urea,C11H33N2O5,341.34,1.66,482.614,Organic Compound
Ethanol,C10H2N3O0,412.14,N/A,366.294,Nucleotide
Glucose,C10H16N2O10,369.26,N/A,426.246,Amide
Caffeine,C17H10N1O10,892.71,N/A,41.397,Organic Compound
Urea,C14H17N1O2,137.9,8.85,864.625,Hormone
Urea,C4H22N5O3,370.21,N/A,64.284,Alcohol
Ethanol,C16H19N1O7,578.32,4.66,110.697,Hormone
Aspirin,C16H20N2O0,440.99,1.5,991.115,Nucleotide
Glucose,C10H29N3O8,807.89,12.64,863.236,Nucleotide
Glucose,C18H27N3O2,592.77,3.96,634.447,Alkaloid
Glucose,C9H23N0O4,796.96,9.38,879.569,Lipid
Caffeine,C16H26N0O6,172.96,2.4,654.317,Amide
Aspirin,C10H22N1O9,362.25,2.02,311.189,Neurotransmitter
Ethanol,C3H10N0O8,399.63,10.66,35.092,Alcohol
