compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C14H21N4O10,393.74,12.34,702.185,Amide
Adrenaline,C18H5N2O0,723.72,3.06,33.343,Hormone
Serotonin,C1H32N5O3,108.51,3.62,828.543,Organic Compound
Glucose,C7H22N3O5,260.05,11.94,672.135,Amide
Urea,C4H29N1O8,558.76,10.68,999.868,Hormone
Serotonin,C6H39N4O0,617.14,9.66,988.58,Carbohydrate
Cholesterol,C13H31N5O8,384.05,9.95,664.591,Carbohydrate
Urea,C1H27N1O4,168.21,13.22,540.392,Amide
Urea,C19H20N1O6,591.65,9.75,81.226,Nucleotide
Ethanol,C12H26N3O5,358.45,2.01,906.485,Carbohydrate
Dopamine,C18H3N1O8,888.85,12.01,166.911,Alkaloid
Serotonin,C8H39N4O4,483.61,9.03,243.534,Nucleotide
Aspirin,C20H10N4O4,561.49,7.89,827.796,Nucleotide
Glucose,C3H33N1O0,741.76,12.51,596.135,Alkaloid
Ethanol,C3H34N3O9,135.34,9.94,830.375,Hormone
Serotonin,C7H7N4O2,647.28,2.45,357.43,Hormone
Serotonin,C15H31N0O4,512.39,11.55,560.714,Carbohydrate
Urea,C14H37N4O4,919.45,N/A,321.415,Hormone
Serotonin,C6H38N3O6,189.48,7.2,244.459,Alkaloid
Dopamine,C6H9N0O1,63.49,8.19,872.179,Alcohol
Serotonin,C13H10N1O8,919.17,6.15,636.029,Hormone
Caffeine,C1H29N1O3,176.2,11.06,202.337,Alcohol
Urea,C14H32N3O0,746.67,2.42,584.906,Amide
Serotonin,C4H16N0O3,511.15,8.18,326.862,Nucleotide
Cholesterol,C1H28N3O2,212.21,9.75,651.122,Alcohol
Aspirin,C15H12N5O2,862.95,12.8,742.049,Nucleotide
Aspirin,C16H36N4O3,219.25,8.22,761.104,Amide
Urea,C10H14N1O3,790.29,10.17,508.52,Carbohydrate
Ethanol,C16H10N0O4,583.98,3.25,434.444,Nucleotide
Urea,C15H14N3O3,374.83,11.42,474.356,Hormone
Dopamine,C14H2N4O2,635.15,1.53,480.81,Carbohydrate
Dopamine,C19H35N2O8,854.56,11.21,506.622,Nucleotide
Serotonin,C12H8N5O3,746.53,12.88,378.135,Lipid
Ethanol,C1H35N2O0,125.63,11.93,608.807,Organic Compound
Aspirin,C14H9N3O4,402.69,7.0,109.494,Nucleotide
Adenosine triphosphate,C18H9N0O10,845.88,3.6,401.661,Alcohol
Caffeine,C14H40N2O4,123.46,2.69,664.358,Alkaloid
Ethanol,C2H37N5O10,566.06,2.79,261.858,Alcohol
Urea,C9H14N0O6,265.06,N/A,502.449,Alkaloid
Ethanol,C8H11N2O2,820.69,1.48,274.646,Organic Compound
Cholesterol,C3H27N0O8,742.02,11.77,710.006,Lipid
Dopamine,C20H3N3O3,436.16,N/A,584.32,Nucleotide
Ethanol,C5H10N0O1,874.86,9.81,869.379,Alcohol
Aspirin,C4H12N1O4,818.47,3.37,220.246,Alkaloid
Adenosine triphosphate,C19H19N5O0,540.8,7.46,144.21,Carbohydrate
Aspirin,C18H8N5O1,143.78,3.99,516.321,Nucleotide
Glucose,C19H35N3O6,402.01,8.27,957.191,Neurotransmitter
Adrenaline,C13H10N0O9,64.84,11.52,433.919,Carbohydrate
Urea,C11H34N1O3,881.0,9.43,870.04,Carbohydrate
Caffeine,C10H23N3O8,599.37,3.55,401.358,Organic Compound
Serotonin,C12H13N5O3,413.18,8.08,124.183,Neurotransmitter
Adenosine triphosphate,C16H31N2O3,87.83,11.06,348.159,Carbohydrate
Cholesterol,C13H19N0O6,219.78,11.83,828.392,Lipid
Urea,C5H13N0O0,272.32,N/A,694.779,Alcohol
Adenosine triphosphate,C6H33N0O3,360.04,5.86,581.459,Alkaloid
Glucose,C11H16N2O1,353.18,13.68,273.51,Amide
Adrenaline,C11H30N3O4,410.05,5.05,813.893,Organic Compound
Caffeine,C17H2N0O2,99.43,4.41,279.863,Hormone
Cholesterol,C8H12N3O10,355.95,9.27,403.539,Carbohydrate
Urea,C20H29N2O8,702.01,2.0,597.257,Nucleotide
Adenosine triphosphate,C8H29N1O4,174.87,5.95,352.529,Lipid
Cholesterol,C16H5N4O8,221.33,10.16,541.327,Nucleotide
Cholesterol,C15H36N1O0,140.31,1.11,109.528,Lipid
Dopamine,C3H34N3O4,135.59,N/A,886.206,Neurotransmitter
Dopamine,C10H17N3O5,72.7,5.05,449.283,Hormone
Cholesterol,C8H8N3O7,754.17,9.45,66.231,Alcohol
Ethanol,C18H11N4O6,930.63,13.47,267.932,Alkaloid
Cholesterol,C20H18N0O5,741.01,9.91,655.354,Lipid
Adenosine triphosphate,C1H18N1O5,455.34,N/A,898.066,Carbohydrate
Ethanol,C18H4N2O6,843.9,13.19,384.225,Amide
Ethanol,C12H4N5O6,858.1,7.94,904.56,Alcohol
Dopamine,C1H5N0O4,878.08,6.22,290.439,Alkaloid
Dopamine,C1H16N2O6,793.08,7.5,262.717,Organic Compound
Ethanol,C19H7N2O0,279.47,10.06,189.456,Alkaloid
Aspirin,C18H39N3O4,767.57,8.12,942.619,Neurotransmitter
Serotonin,C7H26N0O3,749.49,7.12,909.085,Nucleotide
Adenosine triphosphate,C3H10N0O0,315.58,N/A,427.336,Alkaloid
Caffeine,C17H36N1O8,349.65,13.84,956.021,Organic Compound
Ethanol,C7H30N1O7,343.18,N/A,511.675,Alcohol
Aspirin,C3H2N4O0,625.01,8.03,111.309,Alcohol
Dopamine,C1H40N3O6,629.6,13.31,523.374,Alcohol
Glucose,C8H20N1O2,848.41,5.33,905.538,Lipid
Serotonin,C13H19N4O10,620.36,3.24,197.492,Amide
Adrenaline,C14H25N2O7,488.93,7.62,294.235,Neurotransmitter
Urea,C1H36N1O7,683.2,4.2,373.352,Alcohol
Cholesterol,C8H8N2O7,328.53,4.89,102.211,Lipid
Adenosine triphosphate,C19H11N5O9,725.25,N/A,317.766,Neurotransmitter
Glucose,C5H7N5O4,532.32,10.29,786.075,Carbohydrate
Caffeine,C9H28N5O4,540.06,N/A,104.247,Alcohol
Dopamine,C11H36N1O7,885.66,7.22,326.791,Amide
Serotonin,C4H20N3O1,687.92,3.56,949.114,Lipid
Serotonin,C12H35N1O1,243.38,N/A,169.81,Carbohydrate
Glucose,C19H22N2O9,491.99,7.03,317.668,Carbohydrate
Glucose,C5H31N1O4,168.32,13.96,948.289,Lipid
Adenosine triphosphate,C16H9N0O3,582.35,2.33,488.952,Lipid
Caffeine,C18H22N1O10,732.15,1.12,686.341,Alcohol
Cholesterol,C1H4N4O1,270.68,9.22,888.982,Neurotransmitter
Adrenaline,C12H36N2O7,908.65,N/A,875.431,Lipid
Caffeine,C2H10N0O7,776.23,N/A,469.019,Nucleotide
Adrenaline,C1H26N3O5,388.19,2.08,483.61,Nucleotide
Glucose,C1H21N0O3,648.66,13.93,711.376,Hormone
Adenosine triphosphate,C6H9N0O5,405.14,12.39,583.226,Organic Compound
Dopamine,C15H31N1O7,343.78,5.61,752.233,Hormone
Adenosine triphosphate,C8H23N0O2,657.59,4.47,208.033,Carbohydrate
Ethanol,C7H8N2O3,769.63,10.9,501.94,Neurotransmitter
Ethanol,C15H7N3O4,773.53,8.67,237.293,Alcohol
Adenosine triphosphate,C17H28N1O0,363.14,7.5,666.553,Neurotransmitter
Adenosine triphosphate,C19H30N1O0,765.61,N/A,307.235,Organic Compound
Cholesterol,C19H1N0O5,276.25,N/A,900.69,Hormone
Aspirin,C5H12N3O3,916.66,12.4,173.056,Hormone
Urea,C20H16N5O10,344.3,10.17,963.63,Alcohol
Cholesterol,C8H9N3O2,316.21,13.74,868.025,Hormone
Urea,C2H4N1O10,225.15,2.65,69.992,Lipid
Serotonin,C1H36N0O7,446.24,3.98,203.36,Organic Compound
Dopamine,C3H24N2O10,510.41,N/A,972.291,Organic Compound
Urea,C13H22N5O2,548.84,5.46,627.855,Alkaloid
Dopamine,C18H38N3O3,646.75,4.78,926.054,Amide
Adrenaline,C17H21N5O9,305.41,13.11,77.789,Lipid
Dopamine,C7H38N1O1,460.77,11.74,585.806,Nucleotide
Aspirin,C20H3N5O1,98.79,12.01,75.307,Amide
Aspirin,C2H7N4O10,334.27,13.1,515.636,Amide
Urea,C3H2N4O5,356.83,N/A,407.566,Alkaloid
Caffeine,C20H7N4O4,614.87,8.44,85.892,Carbohydrate
Dopamine,C13H38N2O7,758.44,12.54,18.699,Carbohydrate
Aspirin,C17H9N1O8,104.56,8.11,952.116,Nucleotide
Adenosine triphosphate,C7H7N3O6,400.68,8.33,798.208,Amide
Ethanol,C11H33N2O7,891.58,1.72,126.683,Alcohol
Adenosine triphosphate,C1H21N4O3,893.69,5.55,545.288,Amide
Caffeine,C8H7N0O1,287.16,11.71,477.852,Alkaloid
Urea,C15H34N4O8,781.29,N/A,491.657,Carbohydrate
Ethanol,C5H9N4O3,613.38,3.63,761.698,Lipid
Adrenaline,C14H1N2O2,584.3,13.89,384.355,Hormone
