compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C15H34N4O10,987.55,5.27,356.897,Carbohydrate
Caffeine,C14H40N1O0,854.16,12.07,410.67,Nucleotide
Serotonin,C3H24N4O6,148.84,1.14,188.442,Alkaloid
Ethanol,C7H37N0O9,735.4,5.92,186.306,Neurotransmitter
Urea,C7H23N2O8,957.87,10.44,513.643,Alcohol
Serotonin,C19H34N4O7,160.85,5.72,296.525,Neurotransmitter
Serotonin,C17H20N2O1,532.84,N/A,7.68,Alcohol
Glucose,C8H23N0O9,689.94,1.61,173.216,Neurotransmitter
Ethanol,C3H31N0O4,463.89,11.35,317.81,Carbohydrate
Aspirin,C11H14N5O1,254.54,N/A,722.886,Alcohol
Serotonin,C11H13N3O0,197.39,12.12,738.359,Nucleotide
Aspirin,C2H39N2O5,620.93,6.98,226.372,Hormone
Glucose,C19H24N3O4,563.45,1.6,989.136,Carbohydrate
Dopamine,C1H39N2O1,888.11,9.84,421.074,Alkaloid
Dopamine,C2H15N0O0,242.66,N/A,787.476,Alkaloid
Aspirin,C7H17N4O5,577.88,N/A,202.063,Carbohydrate
Aspirin,C1H8N4O2,693.71,7.88,500.263,Lipid
Adenosine triphosphate,C1H27N2O4,394.23,N/A,41.387,Nucleotide
Glucose,C13H25N5O1,119.31,11.71,918.74,Carbohydrate
Urea,C13H22N4O7,273.86,7.55,407.138,Organic Compound
Glucose,C1H32N1O10,613.75,8.42,489.611,Alkaloid
Adrenaline,C10H23N2O6,269.8,6.14,849.986,Lipid
Caffeine,C17H40N1O0,857.57,6.98,492.364,Carbohydrate
Cholesterol,C9H17N4O2,715.09,4.04,305.971,Amide
Aspirin,C12H33N5O1,481.24,N/A,437.946,Hormone
Adrenaline,C10H20N4O1,736.77,5.46,506.666,Lipid
Serotonin,C9H4N3O2,659.73,1.7,420.901,Lipid
Adrenaline,C17H35N4O0,731.52,9.32,334.085,Alkaloid
Aspirin,C14H34N1O6,915.63,10.84,494.643,Alkaloid
Urea,C8H28N1O5,583.64,8.12,147.878,Carbohydrate
Cholesterol,C2H4N5O1,925.16,11.02,103.966,Organic Compound
Caffeine,C10H14N4O3,237.22,N/A,117.821,Hormone
Ethanol,C7H40N0O6,446.98,9.46,898.082,Alkaloid
Serotonin,C13H11N5O9,208.79,10.19,977.549,Nucleotide
Cholesterol,C19H36N0O3,582.78,13.92,295.02,Organic Compound
Urea,C16H10N4O4,775.11,8.63,822.285,Amide
Aspirin,C5H2N2O1,625.32,8.8,322.978,Lipid
Urea,C7H23N3O0,793.71,13.82,498.739,Lipid
Urea,C7H7N4O9,380.2,8.62,204.436,Hormone
Adrenaline,C13H15N4O5,601.05,5.2,112.93,Lipid
Glucose,C4H9N3O10,633.11,12.2,410.849,Amide
Serotonin,C2H10N3O2,579.45,N/A,692.001,Alkaloid
Dopamine,C2H29N3O0,796.42,11.02,492.149,Neurotransmitter
Glucose,C4H8N0O5,217.72,8.91,687.647,Hormone
Serotonin,C5H31N2O8,864.49,N/A,196.064,Carbohydrate
Adrenaline,C6H26N3O1,372.25,8.99,659.849,Lipid
Dopamine,C18H10N2O6,794.09,9.62,110.935,Amide
Urea,C4H5N2O3,502.47,N/A,570.406,Amide
Dopamine,C2H13N0O4,85.55,8.12,461.059,Carbohydrate
Cholesterol,C14H20N2O6,294.86,8.16,27.755,Lipid
Glucose,C17H40N2O3,922.13,12.49,923.376,Alcohol
Caffeine,C2H26N2O7,908.49,12.51,300.491,Hormone
Glucose,C14H30N3O6,432.34,5.69,998.035,Lipid
Adrenaline,C5H13N1O5,586.26,10.59,946.372,Lipid
Adrenaline,C4H39N3O8,160.62,2.02,527.235,Organic Compound
Serotonin,C5H23N1O1,786.62,12.1,46.929,Organic Compound
Cholesterol,C10H12N3O1,545.64,7.17,819.877,Organic Compound
Aspirin,C4H39N1O1,727.7,N/A,543.387,Neurotransmitter
Adrenaline,C17H4N2O0,487.18,5.06,823.273,Amide
Caffeine,C10H1N1O10,220.56,3.91,279.094,Organic Compound
Urea,C16H24N3O0,189.8,7.28,18.338,Alkaloid
Adrenaline,C3H21N5O9,629.49,N/A,959.017,Neurotransmitter
Urea,C11H6N0O9,180.29,N/A,899.275,Alkaloid
Urea,C11H35N2O3,190.44,9.03,70.962,Neurotransmitter
Aspirin,C17H21N5O0,131.36,6.5,329.182,Neurotransmitter
Adenosine triphosphate,C20H5N2O7,865.42,N/A,833.827,Lipid
Adrenaline,C17H20N3O8,367.82,13.82,428.243,Organic Compound
Aspirin,C9H9N3O10,588.79,7.5,115.701,Nucleotide
Adenosine triphosphate,C7H1N4O9,619.22,2.06,407.783,Lipid
Glucose,C6H21N3O4,665.29,N/A,854.27,Alcohol
Adrenaline,C4H12N0O10,980.46,5.39,268.122,Hormone
Dopamine,C1H31N2O0,365.09,12.81,884.413,Alkaloid
Dopamine,C5H8N2O2,927.42,N/A,852.705,Alcohol
Urea,C13H27N0O1,421.46,3.72,33.718,Nucleotide
Adenosine triphosphate,C6H2N5O8,354.15,N/A,124.016,Alkaloid
Urea,C13H11N4O8,372.68,3.92,625.469,Organic Compound
Glucose,C5H8N4O0,438.8,4.17,157.67,Nucleotide
Glucose,C1H9N3O2,764.16,6.9,230.843,Neurotransmitter
Adenosine triphosphate,C5H7N3O2,925.62,N/A,421.187,Alcohol
Urea,C17H19N4O10,695.58,13.65,362.212,Organic Compound
Caffeine,C3H12N1O6,108.81,N/A,324.859,Lipid
Serotonin,C10H4N0O1,903.19,N/A,928.652,Amide
Adenosine triphosphate,C14H8N3O8,641.68,11.23,723.176,Organic Compound
Cholesterol,C2H11N5O5,498.72,13.07,980.961,Alcohol
Serotonin,C11H10N4O9,329.38,9.35,156.217,Alcohol
Adrenaline,C10H18N0O9,347.09,9.66,878.64,Organic Compound
Ethanol,C2H30N4O3,466.75,2.55,484.365,Amide
Serotonin,C6H5N5O0,104.83,1.37,279.509,Neurotransmitter
Glucose,C1H13N5O1,717.31,13.52,536.22,Lipid
Glucose,C16H36N2O1,391.78,N/A,620.741,Alkaloid
Caffeine,C16H12N4O1,941.75,7.45,489.478,Carbohydrate
Aspirin,C9H3N0O2,865.13,8.48,361.506,Hormone
Ethanol,C19H33N0O4,583.44,10.08,451.186,Carbohydrate
Aspirin,C4H14N0O9,95.16,7.74,622.834,Hormone
Cholesterol,C20H32N0O10,797.23,3.34,700.784,Lipid
Dopamine,C4H1N1O7,168.59,2.35,168.859,Hormone
