compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C12H7N0O4,436.08,7.5,666.988,Hormone
Urea,C11H18N0O2,422.57,4.1,809.734,Amide
Aspirin,C13H20N3O0,974.48,10.42,919.23,Alkaloid
Serotonin,C9H28N3O6,65.75,3.56,925.159,Nucleotide
Glucose,C1H13N3O10,740.0,9.1,933.342,Nucleotide
Ethanol,C12H28N4O1,889.87,5.6,586.619,Organic Compound
Caffeine,C16H20N1O8,734.9,9.37,651.559,Neurotransmitter
Ethanol,C13H39N4O8,413.43,N/A,514.807,Organic Compound
Adenosine triphosphate,C4H9N1O9,733.62,3.3,941.181,Neurotransmitter
Aspirin,C19H34N3O3,989.17,N/A,945.808,Organic Compound
Aspirin,C15H36N5O7,332.8,1.41,892.588,Nucleotide
Aspirin,C1H6N2O7,222.21,12.74,132.293,Alcohol
Adenosine triphosphate,C15H24N1O0,878.43,8.88,38.352,Alkaloid
Cholesterol,C10H13N1O5,929.5,7.89,65.672,Neurotransmitter
Aspirin,C20H20N4O9,69.3,8.11,262.37,Hormone
Dopamine,C5H9N0O5,579.12,6.29,958.718,Carbohydrate
Caffeine,C2H8N0O1,983.31,N/A,413.599,Neurotransmitter
Glucose,C2H39N3O6,986.86,7.3,229.978,Hormone
Urea,C9H28N1O4,516.57,13.85,635.612,Amide
Caffeine,C10H36N5O3,958.14,10.0,849.178,Hormone
Glucose,C4H21N3O0,946.97,11.57,913.335,Alkaloid
Caffeine,C20H39N0O10,862.02,N/A,404.203,Alcohol
Dopamine,C20H1N3O10,169.32,2.27,585.922,Carbohydrate
Adrenaline,C18H5N1O1,790.62,2.24,481.245,Alcohol
Caffeine,C18H10N2O8,883.35,3.57,215.277,Alkaloid
Aspirin,C2H38N3O7,110.43,12.2,283.749,Nucleotide
Adrenaline,C7H40N2O8,77.95,N/A,161.506,Hormone
Dopamine,C11H25N3O9,854.39,1.39,624.816,Carbohydrate
Adenosine triphosphate,C13H11N0O9,709.8,1.57,33.812,Amide
Cholesterol,C3H7N5O3,683.18,10.0,975.966,Hormone
Urea,C19H32N4O4,817.74,11.57,419.044,Nucleotide
Dopamine,C20H12N3O4,611.19,5.67,234.559,Carbohydrate
Cholesterol,C11H33N3O5,672.07,N/A,71.337,Carbohydrate
Aspirin,C10H14N3O7,153.54,5.59,319.446,Carbohydrate
Cholesterol,C6H5N2O5,939.25,N/A,703.77,Lipid
Urea,C13H13N2O6,954.8,13.63,320.28,Nucleotide
Urea,C13H13N3O0,770.54,6.47,860.383,Hormone
Caffeine,C11H27N3O2,758.45,N/A,209.84,Neurotransmitter
Serotonin,C9H38N3O0,797.43,4.15,609.566,Carbohydrate
Glucose,C12H12N3O2,476.76,N/A,201.727,Neurotransmitter
Urea,C8H29N1O5,473.1,8.23,180.531,Amide
Cholesterol,C8H15N0O2,731.31,7.22,220.731,Hormone
Cholesterol,C17H10N2O9,735.27,13.38,890.288,Lipid
Glucose,C18H22N3O2,275.56,10.04,535.265,Carbohydrate
Adrenaline,C8H1N4O5,533.54,7.85,382.409,Alcohol
Cholesterol,C12H18N1O8,270.83,6.93,588.837,Neurotransmitter
Cholesterol,C14H25N0O10,125.15,6.29,224.924,Alkaloid
Caffeine,C9H12N2O7,549.58,5.86,979.636,Neurotransmitter
Urea,C5H27N5O5,634.86,6.19,801.285,Amide
Serotonin,C16H3N5O0,202.66,12.74,194.907,Neurotransmitter
Serotonin,C1H9N2O10,557.08,4.81,940.298,Amide
Caffeine,C8H10N0O7,854.16,5.04,125.302,Organic Compound
Adenosine triphosphate,C9H3N5O4,513.28,8.64,393.059,Amide
Serotonin,C4H31N0O9,952.88,4.12,220.325,Neurotransmitter
Adrenaline,C19H13N5O1,868.45,5.9,503.094,Carbohydrate
Adrenaline,C2H40N1O5,994.95,N/A,764.419,Hormone
Adenosine triphosphate,C10H29N3O4,532.52,N/A,885.63,Alkaloid
Urea,C8H9N1O4,82.36,1.22,81.662,Hormone
