compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C6H8N2O7,555.12,4.65,115.901,Organic Compound
Cholesterol,C4H24N1O0,277.35,N/A,124.814,Lipid
Ethanol,C13H6N5O4,671.55,1.03,423.272,Hormone
Glucose,C16H34N2O9,963.37,12.3,930.213,Amide
Urea,C15H27N4O6,384.12,N/A,560.67,Alkaloid
Urea,C20H7N2O3,261.83,9.12,682.113,Amide
Ethanol,C9H9N1O5,73.49,1.78,226.108,Nucleotide
Serotonin,C4H22N1O3,140.9,12.78,595.379,Hormone
Dopamine,C1H6N2O0,840.49,10.97,437.291,Carbohydrate
Glucose,C6H22N0O4,925.06,11.9,755.976,Alcohol
Adrenaline,C13H35N2O4,396.63,11.4,350.811,Carbohydrate
Serotonin,C16H26N1O2,567.78,N/A,537.622,Organic Compound
Adenosine triphosphate,C17H7N4O7,129.66,1.25,72.392,Lipid
Urea,C4H10N2O2,699.92,10.94,160.341,Lipid
Cholesterol,C7H23N1O10,858.6,N/A,794.487,Carbohydrate
Ethanol,C7H25N5O10,887.19,1.44,383.895,Lipid
Urea,C11H21N0O8,693.64,N/A,539.355,Amide
Glucose,C12H26N5O10,576.91,2.31,607.595,Neurotransmitter
Adenosine triphosphate,C13H2N4O5,374.92,2.57,604.654,Nucleotide
Glucose,C1H35N3O10,417.58,8.85,930.765,Nucleotide
Adenosine triphosphate,C19H14N1O5,559.5,9.3,299.585,Organic Compound
Adenosine triphosphate,C9H20N0O1,127.84,10.23,665.829,Lipid
Ethanol,C20H34N2O9,675.89,9.66,595.801,Nucleotide
Adrenaline,C11H5N5O6,250.3,11.93,709.509,Hormone
Ethanol,C14H28N4O9,756.0,5.75,727.492,Alkaloid
Urea,C4H11N3O8,356.77,N/A,278.159,Neurotransmitter
Glucose,C20H13N4O8,621.42,13.39,516.453,Amide
Serotonin,C15H25N4O5,387.51,N/A,758.507,Amide
Aspirin,C19H19N2O5,167.07,8.18,477.645,Alkaloid
Adenosine triphosphate,C4H21N1O10,395.92,N/A,509.165,Lipid
Dopamine,C8H5N4O4,182.42,13.32,372.233,Amide
Cholesterol,C2H26N3O0,567.37,13.93,161.622,Hormone
Aspirin,C7H25N1O6,474.97,13.38,333.937,Amide
Dopamine,C18H38N5O2,826.23,3.11,897.248,Carbohydrate
Adenosine triphosphate,C19H25N1O8,624.64,13.08,451.834,Carbohydrate
Urea,C19H7N0O3,118.1,13.71,878.826,Carbohydrate
Adrenaline,C11H38N3O3,360.74,4.24,679.899,Organic Compound
Adrenaline,C8H2N5O6,743.02,N/A,353.717,Alcohol
Serotonin,C18H4N3O3,475.89,9.0,971.515,Nucleotide
Dopamine,C1H12N3O4,994.41,12.27,532.697,Amide
Ethanol,C2H12N2O8,837.25,3.68,887.617,Carbohydrate
Aspirin,C12H30N1O3,150.31,11.62,3.462,Hormone
Urea,C11H18N2O10,577.24,10.49,124.896,Amide
Glucose,C13H14N2O3,467.56,6.51,243.844,Hormone
Glucose,C5H40N3O6,492.3,3.45,11.64,Alcohol
Serotonin,C2H21N2O5,381.63,7.09,884.153,Organic Compound
Ethanol,C1H5N4O8,758.77,7.83,10.583,Neurotransmitter
Adenosine triphosphate,C3H21N3O10,647.75,10.22,531.721,Alcohol
Adenosine triphosphate,C20H2N5O9,224.35,1.69,868.03,Carbohydrate
Glucose,C4H24N1O0,659.59,2.35,980.493,Organic Compound
Serotonin,C13H31N0O7,985.85,4.92,818.194,Organic Compound
Urea,C8H11N2O9,691.8,7.92,933.392,Nucleotide
Serotonin,C5H24N1O0,478.25,7.87,376.877,Lipid
Aspirin,C20H17N1O8,216.31,N/A,894.877,Lipid
Cholesterol,C16H37N2O6,95.53,7.72,503.027,Neurotransmitter
Aspirin,C17H31N3O1,218.63,9.35,585.776,Alkaloid
Glucose,C17H37N4O4,226.22,N/A,303.903,Amide
Caffeine,C17H20N4O5,625.44,2.46,276.155,Carbohydrate
Glucose,C9H33N1O7,299.87,3.01,219.123,Alkaloid
Caffeine,C16H37N2O5,850.13,3.79,53.425,Alkaloid
Serotonin,C15H23N1O2,905.6,12.27,924.677,Neurotransmitter
Glucose,C14H26N0O2,807.94,12.21,63.086,Nucleotide
Glucose,C20H15N2O5,898.6,N/A,542.959,Lipid
Serotonin,C14H26N2O4,449.88,2.48,222.836,Lipid
Glucose,C16H40N3O6,886.78,N/A,365.957,Amide
Cholesterol,C11H33N3O1,968.63,5.1,447.536,Lipid
Caffeine,C8H12N0O8,655.99,2.36,554.436,Alcohol
Adenosine triphosphate,C5H35N4O10,726.28,12.62,313.367,Amide
Cholesterol,C4H34N4O10,604.56,4.48,339.563,Alkaloid
Dopamine,C11H21N5O4,840.56,4.62,334.227,Amide
Aspirin,C12H33N2O2,248.45,5.3,152.993,Hormone
Adrenaline,C1H29N1O6,999.43,10.31,509.84,Nucleotide
Ethanol,C10H8N1O8,481.0,3.32,300.694,Alcohol
Adenosine triphosphate,C9H39N1O3,782.5,2.23,509.733,Neurotransmitter
Adenosine triphosphate,C17H5N2O2,838.71,1.61,67.597,Alcohol
Adenosine triphosphate,C7H31N5O6,891.1,N/A,379.064,Neurotransmitter
Aspirin,C17H16N3O5,734.55,12.27,175.036,Hormone
Adrenaline,C17H18N5O6,747.87,N/A,618.974,Alkaloid
Serotonin,C9H5N1O9,993.96,9.11,350.267,Nucleotide
Glucose,C18H1N2O3,411.57,10.29,556.435,Organic Compound
Cholesterol,C1H5N3O5,737.12,3.9,72.432,Amide
Aspirin,C18H39N2O1,857.75,7.11,659.368,Carbohydrate
Urea,C17H6N4O0,679.62,10.29,464.265,Carbohydrate
Serotonin,C13H24N3O1,188.17,N/A,848.342,Lipid
Serotonin,C13H5N0O9,808.16,2.69,612.14,Lipid
Dopamine,C17H25N1O2,365.95,N/A,324.801,Hormone
Glucose,C18H36N2O0,336.55,8.41,881.408,Nucleotide
Serotonin,C12H31N1O6,793.57,N/A,270.206,Organic Compound
Ethanol,C18H8N3O0,864.49,6.59,42.757,Organic Compound
Aspirin,C3H35N1O10,642.39,6.59,513.079,Hormone
