compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C7H15N4O1,718.85,N/A,477.521,Neurotransmitter
Caffeine,C9H13N4O5,868.08,1.24,245.439,Nucleotide
Caffeine,C4H6N1O10,239.01,N/A,3.669,Carbohydrate
Adenosine triphosphate,C7H22N1O2,639.83,9.31,607.015,Alcohol
Glucose,C14H18N5O1,368.53,9.5,58.61,Hormone
Caffeine,C16H31N0O3,100.59,N/A,252.908,Neurotransmitter
Ethanol,C14H7N5O3,208.96,10.98,482.284,Organic Compound
Adenosine triphosphate,C2H39N1O2,994.34,1.64,792.576,Alkaloid
Adrenaline,C19H18N0O5,927.7,10.54,886.908,Amide
Adenosine triphosphate,C9H37N0O1,564.99,3.53,944.862,Nucleotide
Urea,C8H39N0O0,393.28,4.55,748.072,Alcohol
Cholesterol,C15H8N3O0,799.65,8.78,625.315,Nucleotide
Cholesterol,C9H34N0O7,783.65,3.64,127.263,Nucleotide
Adrenaline,C14H22N3O4,527.08,7.94,772.124,Hormone
Adrenaline,C20H29N2O7,616.62,9.66,971.498,Nucleotide
Cholesterol,C19H8N1O8,552.25,8.19,41.671,Hormone
Caffeine,C11H10N3O3,205.38,5.14,156.558,Hormone
Caffeine,C10H16N3O9,104.75,13.29,689.185,Carbohydrate
Adrenaline,C3H35N1O6,714.05,13.23,278.602,Organic Compound
Serotonin,C13H15N2O4,438.64,7.46,180.344,Hormone
Ethanol,C16H26N5O10,252.08,N/A,23.099,Nucleotide
Aspirin,C7H38N4O9,386.73,13.91,640.395,Alkaloid
Urea,C18H4N2O6,226.85,12.27,184.139,Alkaloid
Ethanol,C3H11N1O2,128.27,N/A,243.431,Hormone
Caffeine,C18H5N5O6,897.17,9.02,413.731,Nucleotide
Glucose,C19H12N0O5,403.86,8.25,546.924,Hormone
Cholesterol,C6H2N1O10,657.01,8.94,701.398,Alcohol
Glucose,C2H22N0O8,425.71,N/A,960.804,Alcohol
Ethanol,C9H36N3O3,228.52,N/A,250.051,Carbohydrate
Adrenaline,C3H17N0O4,274.91,10.36,695.192,Lipid
Caffeine,C5H2N1O8,750.94,13.13,685.005,Neurotransmitter
Cholesterol,C19H24N0O9,421.85,5.88,783.349,Lipid
Caffeine,C4H16N1O9,421.48,4.27,180.161,Alcohol
Aspirin,C2H16N4O8,423.83,10.72,826.658,Alcohol
Ethanol,C16H6N0O6,828.8,10.93,880.618,Neurotransmitter
Adenosine triphosphate,C2H20N2O4,724.82,2.13,655.418,Carbohydrate
Aspirin,C2H17N1O6,483.27,11.3,518.714,Lipid
Adenosine triphosphate,C4H20N3O1,334.16,N/A,634.083,Amide
Urea,C4H37N1O2,361.91,11.34,765.295,Alkaloid
Glucose,C10H25N0O4,963.88,12.91,320.327,Organic Compound
Cholesterol,C10H34N0O5,280.95,10.47,517.564,Amide
Urea,C15H12N2O4,128.07,4.41,15.946,Lipid
Glucose,C12H33N1O0,989.5,6.65,55.467,Alkaloid
Serotonin,C17H12N5O2,972.45,1.11,146.771,Alkaloid
Cholesterol,C15H25N2O8,850.51,1.77,339.051,Alcohol
Serotonin,C16H40N5O3,928.64,7.94,570.022,Neurotransmitter
Cholesterol,C6H13N0O4,940.86,13.73,797.001,Lipid
Dopamine,C10H31N3O10,296.1,N/A,577.006,Nucleotide
Serotonin,C18H39N1O0,811.74,11.85,226.333,Organic Compound
Adrenaline,C13H24N3O6,518.27,N/A,862.671,Hormone
Adenosine triphosphate,C9H10N2O5,243.61,2.06,519.537,Neurotransmitter
Ethanol,C2H40N2O3,55.08,3.36,523.735,Nucleotide
Urea,C6H23N5O0,747.81,8.93,859.274,Amide
Urea,C10H28N0O3,586.45,N/A,322.001,Alcohol
Adenosine triphosphate,C17H9N2O10,185.94,10.36,988.905,Organic Compound
Caffeine,C13H7N3O7,396.09,5.07,176.308,Carbohydrate
Dopamine,C3H38N5O10,813.8,4.0,401.766,Carbohydrate
Adrenaline,C20H13N4O7,385.08,N/A,47.61,Lipid
Serotonin,C4H34N1O0,567.29,N/A,534.349,Nucleotide
Aspirin,C5H4N0O9,290.19,11.31,700.331,Carbohydrate
Serotonin,C9H19N4O1,101.29,3.54,397.164,Carbohydrate
Dopamine,C11H9N4O3,537.72,3.53,833.255,Amide
Adrenaline,C9H21N5O9,676.85,7.73,644.984,Alcohol
Adenosine triphosphate,C4H37N4O6,282.5,7.45,427.889,Alkaloid
Aspirin,C10H2N4O9,186.75,4.28,179.991,Carbohydrate
Aspirin,C4H12N5O2,109.92,9.75,207.441,Hormone
Dopamine,C4H6N4O6,379.87,8.21,250.053,Lipid
Glucose,C7H3N5O0,909.56,7.17,791.468,Organic Compound
Caffeine,C12H19N2O3,483.47,6.29,168.731,Hormone
Serotonin,C5H7N3O1,531.76,N/A,341.776,Organic Compound
Serotonin,C11H20N0O6,105.99,7.71,362.294,Amide
Urea,C3H32N0O1,450.33,4.16,232.807,Carbohydrate
Aspirin,C8H37N2O1,374.84,10.85,683.129,Nucleotide
Caffeine,C14H2N2O5,660.8,N/A,372.454,Lipid
Dopamine,C18H11N5O5,736.27,N/A,355.948,Lipid
Glucose,C16H24N0O10,74.76,3.85,147.212,Organic Compound
Urea,C13H22N0O0,896.38,10.99,5.79,Nucleotide
Adenosine triphosphate,C10H34N3O6,578.36,N/A,443.09,Neurotransmitter
Adrenaline,C18H31N2O7,599.8,13.03,986.992,Hormone
Cholesterol,C18H20N4O2,486.36,4.03,748.317,Neurotransmitter
Cholesterol,C14H34N5O9,818.62,6.43,952.084,Carbohydrate
Adenosine triphosphate,C19H29N2O5,904.78,2.73,900.396,Neurotransmitter
Adenosine triphosphate,C15H23N2O2,365.22,2.33,747.697,Hormone
Serotonin,C4H39N5O10,193.95,N/A,383.284,Hormone
Serotonin,C5H22N2O0,98.01,10.99,807.759,Neurotransmitter
Adrenaline,C6H21N2O6,714.73,N/A,787.136,Alcohol
Adenosine triphosphate,C7H5N5O3,340.91,7.18,850.403,Hormone
Adenosine triphosphate,C7H30N0O2,600.18,N/A,49.306,Alcohol
Caffeine,C1H29N1O5,157.86,4.58,3.957,Nucleotide
Cholesterol,C17H24N3O10,560.11,1.84,620.747,Amide
Ethanol,C11H1N4O4,839.08,2.69,435.538,Lipid
Glucose,C13H29N4O0,274.55,13.52,84.914,Amide
Serotonin,C6H12N0O7,257.15,2.76,281.54,Alkaloid
Ethanol,C3H23N3O1,895.2,8.32,533.712,Alcohol
Ethanol,C6H25N2O3,421.35,9.79,939.307,Neurotransmitter
Urea,C14H15N1O0,690.63,8.01,775.056,Neurotransmitter
Serotonin,C5H27N2O8,913.8,5.31,725.509,Neurotransmitter
Adenosine triphosphate,C10H26N1O2,53.66,N/A,241.139,Carbohydrate
Urea,C9H40N0O10,854.06,N/A,307.049,Neurotransmitter
Serotonin,C6H27N0O8,424.28,2.48,702.242,Alcohol
Ethanol,C16H39N4O1,340.04,N/A,394.604,Lipid
Ethanol,C2H31N1O9,560.9,7.91,665.139,Alcohol
Serotonin,C17H28N3O4,907.4,1.21,454.479,Amide
Cholesterol,C4H10N0O7,244.08,N/A,128.411,Amide
Aspirin,C8H39N1O8,975.13,10.18,870.013,Carbohydrate
Urea,C2H26N3O1,626.11,3.53,126.606,Alkaloid
Cholesterol,C17H39N3O6,694.81,12.12,24.191,Organic Compound
Cholesterol,C3H7N3O5,323.12,11.45,237.771,Neurotransmitter
Adrenaline,C10H3N4O8,141.03,9.83,600.326,Neurotransmitter
Cholesterol,C12H10N0O5,385.44,N/A,623.746,Alkaloid
Adrenaline,C19H7N1O0,431.23,3.92,113.726,Alkaloid
Adrenaline,C2H24N0O2,597.93,N/A,176.202,Nucleotide
Glucose,C10H29N3O1,803.41,N/A,563.619,Nucleotide
Caffeine,C1H29N5O3,687.07,2.58,731.406,Neurotransmitter
Aspirin,C8H3N0O1,525.89,3.8,394.699,Alcohol
Dopamine,C5H17N5O1,847.05,N/A,216.627,Nucleotide
Adenosine triphosphate,C15H14N3O0,271.24,13.49,886.084,Organic Compound
Adenosine triphosphate,C10H31N4O4,886.64,2.07,48.585,Lipid
Glucose,C11H8N2O6,207.03,11.32,216.869,Nucleotide
Urea,C16H24N1O5,477.49,N/A,707.425,Neurotransmitter
Cholesterol,C8H12N5O6,431.22,11.6,801.816,Organic Compound
Glucose,C9H33N3O1,741.98,N/A,182.348,Lipid
Serotonin,C10H25N2O4,110.62,12.84,487.916,Nucleotide
Dopamine,C9H14N2O0,904.87,8.19,217.211,Neurotransmitter
Serotonin,C7H16N4O8,103.67,N/A,460.106,Nucleotide
Glucose,C6H25N0O10,633.33,6.78,997.843,Alcohol
Caffeine,C8H37N3O6,289.8,2.8,93.499,Amide
Adrenaline,C11H33N3O1,942.47,N/A,353.114,Alcohol
Dopamine,C9H37N2O0,365.56,11.16,538.288,Organic Compound
Serotonin,C9H8N5O6,693.98,7.52,349.269,Amide
Aspirin,C15H7N1O8,104.23,10.62,190.687,Alcohol
Ethanol,C17H22N1O5,534.63,12.91,191.023,Amide
Urea,C19H2N4O3,58.15,7.46,648.257,Hormone
Ethanol,C4H28N0O6,555.26,8.74,889.461,Neurotransmitter
Caffeine,C4H40N1O9,805.81,1.85,560.527,Lipid
Cholesterol,C9H26N4O7,322.54,1.55,385.949,Nucleotide
Cholesterol,C2H20N0O2,840.96,12.47,374.056,Neurotransmitter
Aspirin,C12H21N3O5,225.25,7.98,163.49,Alcohol
Adrenaline,C17H25N5O4,592.73,N/A,784.524,Carbohydrate
Urea,C13H13N1O8,61.01,10.29,776.288,Alcohol
Dopamine,C19H22N5O6,554.71,13.22,321.582,Hormone
Urea,C6H9N5O2,401.16,2.74,343.102,Alkaloid
