compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C5H15N5O7,646.98,N/A,373.577,Nucleotide
Ethanol,C7H32N1O2,602.06,8.86,123.485,Carbohydrate
Dopamine,C7H11N4O3,645.42,N/A,701.297,Neurotransmitter
Caffeine,C6H8N5O8,274.41,2.2,449.066,Organic Compound
Serotonin,C7H11N5O10,924.94,N/A,825.798,Amide
Caffeine,C7H27N5O8,267.74,N/A,842.604,Nucleotide
Caffeine,C18H22N1O1,74.73,N/A,433.118,Alcohol
Cholesterol,C12H16N1O8,452.16,12.9,251.254,Hormone
Adrenaline,C8H2N5O0,56.13,3.39,834.848,Nucleotide
Caffeine,C11H2N0O0,186.18,13.37,483.307,Neurotransmitter
Dopamine,C14H33N2O5,677.09,1.83,61.159,Organic Compound
Adrenaline,C6H36N3O0,844.46,9.23,729.851,Lipid
Aspirin,C9H5N5O8,175.43,8.77,371.354,Organic Compound
Dopamine,C11H7N3O5,256.72,N/A,880.18,Amide
Glucose,C9H4N1O10,670.04,3.99,985.413,Amide
Urea,C8H30N2O2,357.61,7.15,972.025,Alcohol
Serotonin,C17H3N0O2,676.94,4.21,988.716,Neurotransmitter
Serotonin,C17H19N2O10,170.54,8.56,418.504,Amide
Dopamine,C9H28N4O9,261.63,13.93,147.787,Lipid
Glucose,C14H18N1O2,841.28,10.82,725.99,Alcohol
Urea,C14H5N1O8,712.42,N/A,902.935,Neurotransmitter
Dopamine,C3H4N0O5,982.32,5.23,970.053,Neurotransmitter
Serotonin,C6H28N1O9,555.32,7.8,730.867,Amide
Glucose,C15H20N2O0,490.0,6.32,544.068,Alkaloid
Adenosine triphosphate,C4H21N0O3,947.76,2.61,876.618,Amide
Ethanol,C13H39N5O6,924.4,10.01,408.073,Alcohol
Dopamine,C15H27N4O10,800.25,11.2,147.192,Alkaloid
Glucose,C1H21N2O8,916.98,2.84,352.297,Alcohol
Aspirin,C13H33N4O0,910.16,2.82,979.418,Alkaloid
Dopamine,C9H2N3O10,898.38,8.32,492.115,Alcohol
Cholesterol,C5H1N4O7,491.87,3.56,309.357,Organic Compound
Urea,C14H6N5O8,514.61,N/A,432.862,Alkaloid
Urea,C11H5N3O1,876.73,5.09,95.849,Lipid
Cholesterol,C9H37N5O0,171.24,11.85,74.298,Amide
Adenosine triphosphate,C19H30N3O8,996.03,10.04,796.016,Nucleotide
Dopamine,C10H1N5O8,755.25,11.17,711.093,Neurotransmitter
Glucose,C20H3N0O0,151.06,N/A,836.89,Organic Compound
Cholesterol,C13H5N2O3,97.79,6.97,658.47,Neurotransmitter
Adrenaline,C7H7N3O4,544.78,4.59,661.966,Alcohol
Adenosine triphosphate,C12H40N2O5,727.19,9.31,934.427,Nucleotide
Cholesterol,C3H13N4O5,59.65,9.57,675.816,Amide
Aspirin,C7H16N0O0,476.26,6.09,286.52,Alkaloid
Urea,C6H14N0O8,396.53,7.27,421.067,Alkaloid
Dopamine,C10H32N1O7,136.74,11.86,244.659,Alcohol
Aspirin,C17H31N5O5,260.43,12.06,16.729,Organic Compound
Aspirin,C2H36N4O5,107.87,4.11,906.746,Alcohol
Aspirin,C9H25N3O8,314.42,9.46,550.789,Alcohol
Cholesterol,C13H31N5O8,803.76,11.85,845.273,Organic Compound
Urea,C13H9N4O4,392.52,2.54,638.429,Neurotransmitter
Aspirin,C2H9N1O10,411.56,N/A,739.379,Alcohol
Glucose,C9H30N1O1,719.99,4.77,517.391,Neurotransmitter
Cholesterol,C10H32N4O8,119.65,12.18,21.67,Hormone
Caffeine,C6H14N3O9,96.84,N/A,858.13,Amide
Glucose,C3H24N2O4,556.13,13.11,584.337,Organic Compound
Adrenaline,C4H39N1O7,613.01,7.65,317.677,Amide
Urea,C5H20N0O4,244.55,1.81,457.035,Neurotransmitter
Adenosine triphosphate,C11H3N1O3,451.2,N/A,746.782,Hormone
Adenosine triphosphate,C4H24N2O3,780.97,11.14,607.26,Alcohol
Dopamine,C3H2N1O9,630.11,10.38,246.997,Lipid
Cholesterol,C4H40N5O0,567.72,1.29,1.659,Alkaloid
Glucose,C8H38N4O8,987.46,11.48,864.301,Amide
Glucose,C17H26N0O7,826.02,2.21,247.034,Amide
Adenosine triphosphate,C16H9N4O8,117.32,N/A,336.989,Organic Compound
Glucose,C13H37N2O7,337.86,6.07,561.814,Lipid
Dopamine,C4H7N3O1,987.25,2.83,978.257,Amide
Dopamine,C4H20N1O0,447.22,6.78,928.46,Amide
Serotonin,C8H35N5O7,614.7,8.38,745.935,Alcohol
Dopamine,C15H4N1O8,323.97,6.84,907.766,Neurotransmitter
Aspirin,C16H15N5O3,761.93,1.79,444.339,Alkaloid
Cholesterol,C9H18N4O9,87.98,3.87,193.418,Hormone
Urea,C4H12N3O3,69.25,12.18,789.955,Lipid
Cholesterol,C13H6N1O5,543.87,6.27,273.947,Alkaloid
Serotonin,C6H20N4O5,891.7,8.03,832.625,Organic Compound
Adrenaline,C19H2N0O0,149.86,4.49,530.104,Hormone
Glucose,C5H22N0O8,349.22,N/A,532.536,Carbohydrate
Adrenaline,C9H4N4O10,344.1,8.66,810.178,Amide
Glucose,C10H29N4O2,313.84,N/A,738.883,Alkaloid
Adenosine triphosphate,C8H30N5O2,930.84,N/A,551.805,Lipid
Adenosine triphosphate,C19H31N3O8,349.84,10.78,703.172,Carbohydrate
Ethanol,C17H11N5O8,910.87,11.17,489.586,Lipid
Ethanol,C6H31N4O8,744.53,2.08,85.868,Neurotransmitter
Dopamine,C1H22N3O2,913.84,5.77,210.095,Amide
Caffeine,C7H6N5O2,354.58,10.57,467.594,Organic Compound
Aspirin,C20H15N1O4,888.3,N/A,3.087,Alkaloid
Ethanol,C16H18N3O8,910.58,11.78,568.592,Alkaloid
Adrenaline,C16H10N3O3,468.77,5.12,592.608,Hormone
Adrenaline,C9H13N0O1,351.2,8.1,445.072,Lipid
Adrenaline,C7H13N1O1,113.95,2.08,978.657,Lipid
Dopamine,C16H35N5O10,687.18,N/A,598.628,Alkaloid
Ethanol,C4H26N3O3,906.54,3.88,15.838,Neurotransmitter
Glucose,C3H20N1O6,654.21,10.86,682.701,Amide
Serotonin,C20H37N3O1,654.9,N/A,803.552,Hormone
Adrenaline,C1H6N2O8,935.71,2.7,873.501,Organic Compound
Glucose,C13H11N2O4,924.32,7.88,486.529,Alkaloid
Cholesterol,C1H32N1O5,840.96,7.39,51.197,Hormone
Urea,C6H11N3O4,726.36,5.16,185.809,Hormone
Glucose,C16H1N5O9,188.59,9.54,995.421,Amide
Adrenaline,C19H22N1O0,387.79,11.98,869.123,Lipid
Adenosine triphosphate,C5H17N3O2,955.55,11.87,854.724,Neurotransmitter
Caffeine,C6H20N1O8,302.62,11.44,836.956,Carbohydrate
Glucose,C10H19N2O2,267.18,N/A,739.569,Carbohydrate
Ethanol,C15H29N3O10,442.21,N/A,11.059,Lipid
Aspirin,C12H19N2O4,82.07,13.05,252.414,Alcohol
Aspirin,C8H33N2O5,190.85,5.6,540.009,Amide
Urea,C18H13N5O9,438.9,9.56,506.836,Organic Compound
Glucose,C17H15N1O7,569.28,11.09,601.259,Alcohol
Cholesterol,C20H12N3O3,949.03,9.3,756.642,Hormone
Serotonin,C12H39N3O4,801.55,9.59,439.673,Nucleotide
Glucose,C1H25N1O9,393.86,8.05,557.523,Carbohydrate
Aspirin,C19H11N3O9,526.25,7.88,255.619,Amide
Serotonin,C5H30N4O10,672.05,7.43,352.922,Organic Compound
Serotonin,C11H10N2O5,641.77,1.95,318.428,Carbohydrate
Aspirin,C5H35N3O2,307.0,1.73,226.777,Lipid
Cholesterol,C11H16N0O6,998.77,6.55,187.634,Nucleotide
Aspirin,C6H34N0O7,289.26,9.46,315.811,Hormone
Dopamine,C20H16N4O3,537.87,6.9,638.924,Nucleotide
Adrenaline,C4H21N1O10,603.91,7.73,786.284,Hormone
