compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C18H11N2O2,921.11,4.9,112.175,Neurotransmitter
Adrenaline,C19H40N0O3,223.94,N/A,405.748,Nucleotide
Ethanol,C10H26N3O9,131.98,N/A,924.882,Amide
Serotonin,C17H18N5O9,388.42,5.21,449.865,Amide
Glucose,C18H23N5O4,519.26,11.04,294.765,Amide
Aspirin,C14H15N1O5,451.17,9.05,480.318,Amide
Dopamine,C17H14N0O0,195.28,N/A,110.2,Alcohol
Glucose,C15H9N1O5,624.84,N/A,946.644,Organic Compound
Urea,C6H28N5O6,742.74,N/A,531.099,Organic Compound
Caffeine,C3H25N3O9,354.96,13.33,631.344,Lipid
Adenosine triphosphate,C2H7N5O10,654.76,11.2,531.771,Lipid
Ethanol,C10H4N0O8,85.77,8.7,771.148,Alcohol
Serotonin,C10H23N1O1,215.36,11.59,923.159,Amide
Caffeine,C5H34N1O0,446.09,N/A,731.731,Amide
Caffeine,C4H30N3O10,238.39,7.69,244.498,Hormone
Urea,C4H28N4O0,987.6,N/A,79.15,Nucleotide
Glucose,C20H30N1O10,935.1,6.26,519.242,Hormone
Serotonin,C6H9N3O4,693.66,5.68,49.03,Hormone
Adrenaline,C18H11N4O2,520.45,2.26,709.62,Carbohydrate
Adenosine triphosphate,C10H6N5O6,867.36,10.83,474.64,Amide
Aspirin,C13H26N3O9,906.14,8.45,335.94,Neurotransmitter
Adenosine triphosphate,C17H16N3O8,679.51,8.32,216.204,Neurotransmitter
Caffeine,C14H19N0O2,565.68,N/A,821.652,Neurotransmitter
Caffeine,C10H14N2O4,721.72,7.99,382.052,Organic Compound
Adrenaline,C17H21N4O0,54.73,2.58,978.534,Lipid
Urea,C2H37N1O7,902.85,11.55,71.188,Carbohydrate
Caffeine,C15H26N4O8,671.85,4.4,981.667,Hormone
Aspirin,C8H16N0O10,613.14,6.44,499.706,Hormone
Adrenaline,C15H27N0O3,212.74,6.5,649.713,Hormone
Caffeine,C3H33N4O8,270.17,13.92,163.776,Amide
Glucose,C15H38N0O1,206.87,9.13,385.315,Carbohydrate
Aspirin,C9H20N2O8,620.46,7.44,926.761,Amide
Urea,C18H18N0O2,955.73,5.34,601.279,Organic Compound
Adrenaline,C2H22N2O2,523.18,12.68,491.85,Nucleotide
