compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C20H18N4O0,657.57,11.73,980.183,Nucleotide
Glucose,C4H36N5O7,501.73,N/A,771.16,Alcohol
Caffeine,C14H1N5O1,649.12,12.04,195.698,Carbohydrate
Serotonin,C3H16N0O4,381.29,11.51,428.578,Alcohol
Caffeine,C4H17N1O4,695.74,11.14,373.346,Alcohol
Cholesterol,C14H20N0O9,405.89,7.11,376.278,Lipid
Caffeine,C7H19N3O1,754.7,N/A,111.16,Alcohol
Urea,C20H4N5O2,440.32,3.6,209.632,Organic Compound
Dopamine,C4H19N1O0,517.19,12.97,862.5,Alkaloid
Urea,C7H13N2O4,447.1,13.36,418.359,Alcohol
Glucose,C2H7N4O6,540.29,2.85,350.914,Lipid
Urea,C20H13N4O7,965.54,N/A,600.098,Organic Compound
Adrenaline,C9H9N3O5,680.43,6.45,388.225,Lipid
Cholesterol,C3H13N1O10,836.64,9.44,935.253,Organic Compound
Cholesterol,C13H14N5O6,582.11,11.82,948.548,Nucleotide
Urea,C14H15N0O8,845.21,10.94,598.342,Amide
Caffeine,C4H4N0O5,179.27,5.07,770.608,Nucleotide
Adrenaline,C17H2N1O2,146.07,8.58,440.03,Nucleotide
Serotonin,C3H26N5O3,571.45,N/A,676.57,Neurotransmitter
Aspirin,C14H39N5O6,927.95,2.94,474.575,Lipid
Glucose,C12H26N0O6,742.99,N/A,813.791,Lipid
Caffeine,C12H35N1O3,547.86,4.03,454.542,Alkaloid
Serotonin,C12H38N1O5,487.48,N/A,384.803,Amide
Aspirin,C15H22N2O4,551.55,4.5,479.396,Alcohol
Adenosine triphosphate,C16H35N1O2,900.01,N/A,339.334,Carbohydrate
Adenosine triphosphate,C2H17N5O9,402.8,5.22,427.37,Hormone
Caffeine,C14H30N5O10,135.94,2.05,910.069,Alcohol
Serotonin,C14H18N5O9,56.02,N/A,792.586,Hormone
Caffeine,C8H5N5O4,955.64,10.25,563.517,Alkaloid
Serotonin,C11H27N5O9,318.27,6.13,500.59,Neurotransmitter
Cholesterol,C3H9N5O1,116.87,3.71,441.073,Organic Compound
Ethanol,C10H11N5O0,193.97,2.26,955.052,Organic Compound
Glucose,C19H9N2O7,156.32,4.35,571.142,Carbohydrate
Ethanol,C13H7N3O9,555.46,10.75,271.352,Lipid
Caffeine,C5H26N2O8,411.19,N/A,718.549,Alcohol
Glucose,C1H12N5O3,956.08,N/A,408.525,Carbohydrate
Urea,C19H19N3O9,571.99,12.15,588.117,Hormone
Ethanol,C1H10N3O4,955.95,1.52,783.524,Alcohol
Adrenaline,C12H21N1O0,877.24,4.98,371.242,Organic Compound
Serotonin,C17H33N1O3,229.84,4.69,871.756,Hormone
Dopamine,C14H1N3O9,60.17,13.09,337.754,Organic Compound
