compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C11H1N5O10,261.9,N/A,693.771,Organic Compound
Dopamine,C13H6N0O2,299.74,9.35,784.772,Carbohydrate
Urea,C16H14N0O5,817.09,4.56,344.948,Organic Compound
Cholesterol,C2H25N2O10,344.1,8.73,597.129,Lipid
Dopamine,C8H12N4O8,988.65,8.75,393.786,Nucleotide
Urea,C5H16N3O0,808.91,N/A,170.189,Hormone
Glucose,C6H1N4O8,813.09,9.35,204.1,Amide
Adrenaline,C2H40N0O3,923.77,N/A,165.944,Alkaloid
Glucose,C19H7N0O6,824.87,8.07,284.11,Alcohol
Adrenaline,C13H16N0O10,188.7,N/A,844.139,Alkaloid
Adenosine triphosphate,C3H32N4O4,681.92,12.62,544.008,Carbohydrate
Urea,C13H19N3O8,634.59,1.93,970.834,Amide
Cholesterol,C3H20N1O8,400.21,10.06,544.6,Nucleotide
Adrenaline,C5H3N5O7,824.73,13.97,815.06,Hormone
Serotonin,C7H25N5O8,852.03,13.16,984.965,Nucleotide
Caffeine,C11H33N3O10,527.18,3.73,334.695,Neurotransmitter
Adrenaline,C20H38N2O7,636.26,3.94,999.144,Organic Compound
Cholesterol,C19H11N4O9,278.84,13.1,33.103,Neurotransmitter
Glucose,C2H18N2O7,696.22,13.06,822.106,Lipid
Adrenaline,C20H9N3O6,492.67,9.76,292.323,Neurotransmitter
Urea,C16H24N2O7,159.8,9.28,143.026,Organic Compound
Ethanol,C10H11N1O4,508.37,2.96,225.547,Alkaloid
Dopamine,C2H21N5O7,598.4,6.89,255.237,Alcohol
Glucose,C18H8N3O9,172.97,4.83,230.074,Lipid
Urea,C1H21N0O6,650.5,1.46,327.26,Hormone
Aspirin,C13H4N4O4,463.56,13.71,836.16,Amide
Serotonin,C11H18N1O8,812.32,11.07,598.594,Neurotransmitter
Cholesterol,C7H39N5O0,312.5,N/A,373.602,Lipid
Cholesterol,C12H8N0O2,478.78,6.83,601.145,Neurotransmitter
Dopamine,C9H36N0O1,853.18,10.04,582.079,Hormone
Aspirin,C8H34N4O0,334.5,2.26,594.464,Neurotransmitter
Cholesterol,C18H40N0O5,881.17,4.48,785.597,Nucleotide
Caffeine,C13H1N4O4,213.03,3.71,468.701,Carbohydrate
Dopamine,C2H24N1O9,603.54,N/A,949.644,Nucleotide
Ethanol,C2H11N4O9,740.98,1.45,717.426,Hormone
Cholesterol,C19H7N3O7,798.3,N/A,161.373,Hormone
Glucose,C3H12N2O2,567.44,10.08,150.196,Organic Compound
Urea,C5H8N4O3,902.8,N/A,930.087,Organic Compound
Urea,C15H25N1O0,810.5,11.88,360.009,Lipid
Ethanol,C18H14N5O4,273.32,4.27,654.223,Carbohydrate
Urea,C11H11N5O7,408.93,7.03,258.12,Hormone
Aspirin,C20H40N5O5,717.92,13.82,546.851,Neurotransmitter
Adrenaline,C2H17N3O5,582.09,N/A,503.193,Organic Compound
Cholesterol,C16H35N0O5,599.77,9.93,899.664,Neurotransmitter
Aspirin,C17H22N5O2,261.56,N/A,841.354,Hormone
Aspirin,C5H17N5O5,380.2,10.26,16.027,Alcohol
Aspirin,C16H38N4O3,709.0,4.18,877.026,Hormone
Cholesterol,C7H19N5O8,356.13,N/A,808.641,Amide
Serotonin,C9H10N2O1,287.55,4.13,16.018,Alkaloid
Ethanol,C5H27N3O2,433.22,N/A,280.166,Carbohydrate
Glucose,C16H24N0O1,371.89,6.16,38.515,Hormone
Aspirin,C7H40N2O6,452.33,5.24,156.368,Nucleotide
Aspirin,C18H8N5O6,226.23,N/A,704.742,Alkaloid
Aspirin,C4H12N3O0,457.98,1.64,557.296,Alkaloid
Ethanol,C16H33N0O2,120.43,2.68,842.863,Carbohydrate
Dopamine,C19H5N1O8,197.68,9.66,259.852,Organic Compound
Adenosine triphosphate,C14H7N0O6,817.67,10.4,188.544,Amide
Adrenaline,C18H15N2O2,525.96,8.38,257.808,Amide
Adrenaline,C4H16N1O10,128.99,6.82,710.335,Organic Compound
Adenosine triphosphate,C15H31N5O10,551.22,8.28,886.425,Organic Compound
Adenosine triphosphate,C13H39N4O4,825.82,N/A,527.204,Hormone
Cholesterol,C10H1N5O8,644.76,N/A,946.902,Amide
Adenosine triphosphate,C1H6N5O10,499.75,13.79,362.287,Lipid
Adrenaline,C18H10N0O6,253.46,4.68,21.439,Carbohydrate
Serotonin,C15H27N0O9,610.52,1.16,616.006,Alkaloid
Cholesterol,C18H30N0O1,672.27,N/A,863.374,Neurotransmitter
Ethanol,C4H14N0O8,217.32,12.55,252.899,Carbohydrate
Caffeine,C17H39N0O2,167.81,11.34,808.557,Nucleotide
Cholesterol,C4H34N2O1,730.94,1.74,455.606,Hormone
Cholesterol,C2H6N2O8,549.89,12.53,444.768,Organic Compound
Urea,C13H18N5O2,484.7,2.49,941.266,Organic Compound
Urea,C16H17N3O3,755.66,9.86,230.341,Neurotransmitter
Cholesterol,C2H2N5O2,605.7,2.6,494.827,Alkaloid
Urea,C1H36N0O3,740.03,3.92,159.501,Carbohydrate
Glucose,C2H21N5O8,957.45,13.61,946.769,Carbohydrate
Adenosine triphosphate,C9H28N3O1,140.16,1.19,986.231,Nucleotide
Ethanol,C2H32N5O7,930.89,3.95,841.631,Alkaloid
Dopamine,C7H24N2O5,831.38,10.2,459.5,Alkaloid
Caffeine,C15H10N3O4,527.07,12.5,77.566,Amide
Cholesterol,C8H39N3O6,842.68,12.76,352.119,Alkaloid
Aspirin,C5H8N1O9,869.01,N/A,906.189,Carbohydrate
Caffeine,C14H26N5O0,145.38,3.88,760.052,Organic Compound
Serotonin,C8H11N1O10,783.29,13.13,737.088,Amide
Glucose,C1H34N0O9,511.72,7.13,93.226,Lipid
Cholesterol,C9H29N2O4,721.11,3.2,198.842,Hormone
Adrenaline,C19H26N0O5,423.4,6.91,206.674,Neurotransmitter
Aspirin,C13H12N1O6,356.82,10.53,444.768,Lipid
Glucose,C5H20N2O8,733.52,13.91,959.957,Amide
Serotonin,C13H18N3O1,911.7,4.38,6.096,Organic Compound
Caffeine,C5H37N5O3,993.69,10.41,39.41,Carbohydrate
Ethanol,C4H19N0O8,170.49,5.65,967.931,Lipid
Cholesterol,C12H16N2O5,66.62,6.63,443.324,Nucleotide
Adenosine triphosphate,C18H23N5O2,336.93,8.2,511.839,Alcohol
Dopamine,C19H37N4O2,502.57,1.53,449.617,Nucleotide
Cholesterol,C12H28N0O4,271.71,10.78,541.164,Organic Compound
Aspirin,C13H32N3O10,978.67,3.47,745.579,Alkaloid
Serotonin,C17H38N5O4,755.23,8.17,876.87,Carbohydrate
Urea,C5H12N0O6,57.2,12.44,169.644,Nucleotide
Glucose,C17H4N0O7,621.65,N/A,773.16,Alkaloid
Caffeine,C18H27N4O2,389.65,5.39,808.915,Nucleotide
Serotonin,C17H22N1O7,857.69,13.85,187.942,Amide
Dopamine,C14H21N5O10,259.2,1.32,77.139,Neurotransmitter
Urea,C12H19N4O6,211.53,7.93,841.179,Organic Compound
Cholesterol,C7H13N4O1,852.22,9.48,755.352,Hormone
Ethanol,C3H40N5O6,711.88,6.34,799.492,Hormone
Adenosine triphosphate,C10H17N5O3,81.47,12.11,899.365,Organic Compound
Aspirin,C10H5N2O2,219.43,12.5,156.229,Organic Compound
Urea,C2H13N4O10,895.21,6.33,276.747,Carbohydrate
Adrenaline,C5H16N3O10,852.86,12.19,91.704,Neurotransmitter
Serotonin,C9H28N5O9,141.78,N/A,41.689,Neurotransmitter
Caffeine,C13H2N4O8,642.03,4.79,567.716,Hormone
Adenosine triphosphate,C11H24N1O6,762.59,7.86,84.889,Alcohol
Glucose,C14H12N2O2,791.01,5.47,725.158,Nucleotide
Aspirin,C4H21N0O4,510.72,N/A,533.564,Carbohydrate
Ethanol,C20H23N0O9,292.32,10.34,102.726,Alkaloid
Caffeine,C16H7N3O8,837.13,8.44,538.477,Organic Compound
Glucose,C12H3N5O5,70.75,N/A,757.509,Carbohydrate
Cholesterol,C10H21N5O6,625.26,11.18,705.39,Alkaloid
Ethanol,C5H4N1O5,503.91,6.15,807.575,Alcohol
Ethanol,C3H38N1O10,252.49,6.48,821.321,Hormone
Ethanol,C6H10N0O2,786.27,6.83,668.105,Alcohol
Dopamine,C18H5N3O3,371.35,11.39,290.121,Amide
Caffeine,C19H13N2O1,227.07,10.78,43.454,Alcohol
Urea,C18H18N3O5,554.12,N/A,967.248,Carbohydrate
Caffeine,C6H39N4O9,811.62,11.61,367.148,Alkaloid
Caffeine,C20H19N4O5,248.66,2.95,457.489,Alcohol
Adenosine triphosphate,C10H29N1O9,487.48,N/A,646.312,Amide
Glucose,C10H2N3O3,303.57,3.37,969.378,Lipid
