compound,formula,mw,pka,solubility_mg_ml,class
Urea,C2H33N3O8,116.25,9.9,909.182,Neurotransmitter
Ethanol,C19H14N5O1,914.63,N/A,564.162,Amide
Caffeine,C19H9N1O2,875.14,7.13,127.96,Lipid
Adenosine triphosphate,C1H33N5O3,961.82,3.06,684.927,Nucleotide
Ethanol,C20H22N1O3,456.77,4.73,112.259,Organic Compound
Urea,C17H40N1O0,428.68,6.13,991.661,Organic Compound
Ethanol,C14H16N1O10,903.67,6.61,214.101,Nucleotide
Caffeine,C1H19N1O5,498.97,6.56,981.698,Carbohydrate
Urea,C2H22N0O4,250.73,9.43,238.282,Lipid
Ethanol,C19H31N0O3,918.41,13.41,390.982,Lipid
Aspirin,C2H34N3O4,608.58,12.5,830.192,Lipid
Serotonin,C4H23N5O1,702.67,13.66,226.627,Alkaloid
Adrenaline,C13H2N5O2,690.94,2.16,939.533,Hormone
Adrenaline,C19H32N0O4,180.16,11.0,332.676,Neurotransmitter
Adenosine triphosphate,C18H39N3O2,237.83,1.4,153.829,Carbohydrate
Caffeine,C9H29N3O6,354.11,8.89,14.576,Neurotransmitter
Serotonin,C14H18N4O6,315.22,N/A,94.975,Nucleotide
Glucose,C8H4N2O6,990.98,4.69,466.137,Lipid
Adenosine triphosphate,C13H39N0O9,140.2,N/A,710.019,Alkaloid
Caffeine,C17H3N3O9,334.16,11.29,863.394,Organic Compound
Ethanol,C15H8N5O2,373.6,9.21,732.211,Alkaloid
Caffeine,C19H32N4O6,66.89,5.15,162.016,Amide
Urea,C15H24N4O5,471.37,10.71,703.609,Amide
Aspirin,C6H40N5O3,946.56,11.31,701.507,Amide
Adenosine triphosphate,C15H40N0O3,686.59,4.9,740.257,Lipid
Dopamine,C4H11N4O1,494.59,13.85,351.035,Alkaloid
Dopamine,C9H5N2O8,681.96,4.67,656.731,Lipid
Dopamine,C1H9N1O5,179.4,N/A,301.18,Neurotransmitter
Dopamine,C7H19N2O1,415.48,5.41,911.943,Neurotransmitter
Dopamine,C14H19N2O0,439.55,N/A,42.242,Alkaloid
Aspirin,C5H24N0O9,430.34,6.2,371.627,Alkaloid
Aspirin,C7H18N1O3,802.58,7.41,812.296,Hormone
Serotonin,C19H3N5O5,776.4,N/A,303.491,Organic Compound
Caffeine,C20H30N0O7,76.44,2.86,256.049,Hormone
Adrenaline,C4H26N1O3,758.74,1.18,254.062,Neurotransmitter
Dopamine,C10H5N3O0,641.96,N/A,114.501,Hormone
Caffeine,C14H34N1O1,790.71,10.62,852.062,Alkaloid
Cholesterol,C18H25N0O5,142.16,N/A,416.495,Alkaloid
Dopamine,C10H15N2O9,555.94,5.1,789.342,Alcohol
Caffeine,C5H11N2O9,768.66,5.6,983.603,Amide
Ethanol,C10H19N1O7,665.84,3.72,355.827,Carbohydrate
Urea,C6H18N0O5,397.57,11.0,113.022,Alkaloid
Serotonin,C12H2N5O3,291.27,10.51,161.916,Neurotransmitter
Aspirin,C7H27N5O3,599.29,3.69,179.991,Amide
Adenosine triphosphate,C20H19N1O8,161.95,8.08,847.458,Nucleotide
Caffeine,C15H6N5O4,731.85,N/A,284.648,Neurotransmitter
Serotonin,C10H19N0O7,508.93,9.19,113.019,Hormone
Dopamine,C4H24N5O4,603.17,11.72,674.907,Nucleotide
Dopamine,C7H22N1O3,628.56,9.15,428.404,Carbohydrate
Adrenaline,C12H15N0O3,514.88,3.15,436.695,Neurotransmitter
Caffeine,C11H4N4O9,449.1,9.96,531.275,Alcohol
Urea,C18H17N2O7,284.52,N/A,441.875,Amide
Adenosine triphosphate,C17H30N1O6,769.27,7.07,323.332,Hormone
Serotonin,C14H8N3O9,753.38,5.29,732.755,Hormone
Cholesterol,C6H28N2O8,206.61,N/A,308.425,Amide
Glucose,C18H18N2O8,819.13,8.41,3.575,Lipid
Cholesterol,C9H37N3O9,451.65,3.55,284.385,Alkaloid
Caffeine,C17H14N2O7,362.71,2.77,549.74,Hormone
Serotonin,C11H9N2O3,607.99,N/A,737.265,Lipid
Dopamine,C1H4N3O10,709.95,11.57,604.757,Carbohydrate
Urea,C11H3N4O6,586.03,10.99,848.341,Alcohol
Aspirin,C19H11N3O7,385.34,N/A,407.707,Nucleotide
Serotonin,C10H22N2O1,363.05,8.72,812.426,Organic Compound
Adrenaline,C17H35N4O5,241.06,6.46,976.436,Nucleotide
Caffeine,C13H16N3O10,478.7,8.54,978.677,Neurotransmitter
Dopamine,C19H23N2O0,774.73,12.75,443.92,Neurotransmitter
Ethanol,C12H38N1O5,656.83,N/A,344.321,Alkaloid
Caffeine,C20H20N3O4,697.48,12.18,235.214,Amide
Caffeine,C13H15N5O5,328.17,11.34,713.282,Lipid
Adrenaline,C15H6N3O10,403.61,10.33,46.669,Neurotransmitter
Glucose,C18H29N4O1,83.12,8.86,615.358,Nucleotide
Ethanol,C19H27N4O9,213.71,3.21,133.014,Nucleotide
Adenosine triphosphate,C11H25N4O6,974.58,6.8,785.428,Nucleotide
Cholesterol,C20H38N0O8,126.12,3.33,823.165,Lipid
Glucose,C4H34N5O7,310.16,2.72,96.371,Alcohol
Dopamine,C8H25N2O4,214.5,N/A,630.847,Lipid
Ethanol,C14H6N1O1,842.61,11.29,478.982,Hormone
Adrenaline,C16H20N2O2,226.54,11.82,891.073,Organic Compound
Serotonin,C14H36N0O6,75.69,13.96,183.109,Alkaloid
Dopamine,C13H13N4O5,530.42,8.29,225.639,Alkaloid
Aspirin,C18H18N1O2,350.49,5.47,905.84,Alcohol
Caffeine,C19H36N2O10,538.98,N/A,676.732,Nucleotide
Cholesterol,C2H18N4O10,144.95,12.94,934.709,Carbohydrate
Adrenaline,C20H33N5O3,268.99,9.88,196.707,Hormone
Ethanol,C2H12N4O1,930.52,12.82,678.323,Hormone
Glucose,C10H2N4O5,501.32,2.18,777.776,Alkaloid
Serotonin,C11H21N1O3,745.26,11.62,733.196,Carbohydrate
Adrenaline,C6H8N2O8,311.66,5.74,495.311,Neurotransmitter
Aspirin,C10H4N1O9,368.0,N/A,104.734,Alkaloid
Cholesterol,C8H1N1O8,53.8,4.41,159.428,Alkaloid
Glucose,C17H1N2O10,550.79,13.66,825.886,Hormone
Aspirin,C12H39N0O4,64.68,13.54,461.221,Neurotransmitter
Glucose,C11H32N2O7,731.16,8.45,123.863,Lipid
Urea,C2H2N4O4,835.0,12.98,838.028,Alkaloid
Dopamine,C17H4N3O0,296.08,10.87,230.495,Neurotransmitter
Dopamine,C20H26N5O8,912.95,7.11,419.521,Carbohydrate
Adenosine triphosphate,C2H5N3O3,637.1,N/A,99.628,Carbohydrate
Caffeine,C14H40N5O6,628.68,4.95,589.571,Nucleotide
Cholesterol,C5H14N0O9,472.1,11.03,571.29,Nucleotide
Aspirin,C13H21N1O0,507.05,6.15,223.653,Alkaloid
Adrenaline,C8H18N2O8,730.16,11.15,118.799,Lipid
Serotonin,C14H24N4O2,862.51,12.41,503.167,Amide
Caffeine,C18H15N2O9,625.54,7.25,983.881,Amide
Aspirin,C1H27N1O9,516.51,2.72,466.904,Lipid
Adrenaline,C8H11N0O6,521.22,N/A,855.82,Organic Compound
Aspirin,C19H36N2O0,620.51,N/A,708.256,Alkaloid
Aspirin,C7H28N0O9,709.71,11.79,453.785,Carbohydrate
Adrenaline,C10H27N0O5,449.75,11.94,484.745,Alcohol
Ethanol,C11H5N3O9,133.84,11.69,238.644,Hormone
Aspirin,C13H26N1O7,752.14,N/A,493.061,Carbohydrate
Glucose,C20H9N2O3,700.84,6.21,915.723,Neurotransmitter
Caffeine,C5H25N0O9,231.18,N/A,508.857,Neurotransmitter
