compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C7H7N2O6,254.85,N/A,537.905,Nucleotide
Dopamine,C12H27N3O5,313.89,10.92,473.544,Carbohydrate
Adrenaline,C1H29N4O6,334.71,9.4,134.251,Organic Compound
Caffeine,C11H29N2O3,824.93,N/A,902.812,Organic Compound
Adrenaline,C8H12N0O5,820.22,7.88,522.916,Neurotransmitter
Glucose,C14H37N0O9,925.16,11.85,83.241,Nucleotide
Dopamine,C20H5N5O0,128.1,13.19,568.098,Alcohol
Glucose,C13H22N2O4,774.79,6.46,808.941,Nucleotide
Serotonin,C1H17N0O1,241.62,12.76,530.211,Lipid
Urea,C20H18N5O0,389.43,N/A,760.696,Organic Compound
Caffeine,C2H11N0O7,85.06,N/A,484.729,Amide
Serotonin,C12H35N4O9,696.59,2.11,888.31,Lipid
Glucose,C4H23N3O2,999.79,N/A,163.365,Alcohol
Adenosine triphosphate,C12H24N2O4,212.21,11.2,171.694,Nucleotide
Ethanol,C13H27N1O7,378.37,2.24,595.422,Nucleotide
Adenosine triphosphate,C19H15N3O7,637.05,12.24,176.885,Alkaloid
Dopamine,C19H25N4O10,285.81,N/A,77.322,Hormone
Dopamine,C10H19N2O3,262.35,10.08,496.574,Neurotransmitter
Urea,C11H37N1O3,268.14,11.28,533.894,Amide
Serotonin,C8H10N3O9,287.42,N/A,611.792,Alkaloid
Caffeine,C14H3N3O2,329.44,6.35,442.8,Amide
Serotonin,C20H30N5O0,676.84,10.95,686.034,Amide
Ethanol,C2H23N4O0,401.49,8.18,232.96,Lipid
Caffeine,C16H9N0O7,686.23,2.22,409.456,Neurotransmitter
Dopamine,C15H19N4O0,91.52,10.2,945.774,Alkaloid
Caffeine,C11H22N3O4,202.92,7.85,301.924,Alcohol
Dopamine,C14H29N0O5,447.43,13.32,567.202,Lipid
Adenosine triphosphate,C3H25N3O9,203.5,N/A,631.208,Alcohol
Caffeine,C1H25N1O1,938.29,N/A,637.539,Neurotransmitter
Urea,C15H24N1O3,91.17,4.2,670.515,Amide
Caffeine,C9H14N0O7,922.94,N/A,426.779,Hormone
Adrenaline,C17H14N3O5,724.26,2.76,825.376,Lipid
Serotonin,C19H4N5O8,733.51,N/A,470.925,Nucleotide
Dopamine,C10H17N0O6,169.67,13.49,376.769,Lipid
Ethanol,C15H40N1O10,869.33,1.88,544.096,Amide
Caffeine,C11H32N2O4,892.87,5.22,863.443,Hormone
Ethanol,C7H4N0O10,684.54,N/A,694.941,Lipid
Aspirin,C14H7N3O4,807.36,12.13,777.922,Carbohydrate
Aspirin,C8H8N3O5,267.48,12.93,655.273,Organic Compound
Adrenaline,C9H10N4O2,90.97,9.88,965.372,Alcohol
Cholesterol,C14H18N5O6,159.56,7.11,834.325,Carbohydrate
Dopamine,C6H18N1O2,202.22,11.87,616.944,Alkaloid
Cholesterol,C14H20N4O3,127.71,7.87,157.477,Carbohydrate
Ethanol,C2H40N2O4,743.08,N/A,92.459,Amide
Cholesterol,C4H12N4O7,859.02,6.54,764.301,Alcohol
Dopamine,C9H21N2O9,665.96,4.48,113.97,Alkaloid
Glucose,C12H7N5O9,667.35,10.71,927.339,Amide
Ethanol,C20H19N3O4,194.0,1.47,671.113,Neurotransmitter
Adenosine triphosphate,C12H36N1O8,790.28,N/A,842.734,Lipid
Dopamine,C8H7N3O8,338.0,3.52,918.876,Lipid
Adrenaline,C6H25N0O7,326.06,7.13,980.752,Amide
Dopamine,C20H7N2O9,367.05,10.25,375.953,Nucleotide
Cholesterol,C16H31N3O3,318.42,2.94,84.692,Carbohydrate
Dopamine,C7H40N2O5,888.38,6.67,455.479,Neurotransmitter
Adrenaline,C7H15N3O8,581.9,4.67,935.18,Nucleotide
Ethanol,C5H38N2O9,344.79,10.15,940.666,Lipid
Dopamine,C9H36N0O0,906.19,9.15,383.231,Carbohydrate
Dopamine,C13H22N0O3,360.29,7.68,727.364,Lipid
Glucose,C5H33N2O3,561.06,3.38,16.373,Organic Compound
Serotonin,C3H10N4O2,225.3,7.37,690.58,Neurotransmitter
Aspirin,C1H25N2O6,59.1,N/A,519.486,Hormone
Glucose,C3H31N3O5,483.85,N/A,720.823,Amide
Dopamine,C19H32N5O7,947.48,2.17,787.887,Carbohydrate
Cholesterol,C2H31N2O3,91.93,8.41,258.558,Lipid
Serotonin,C20H7N3O4,155.65,7.08,991.254,Neurotransmitter
Glucose,C2H9N5O2,628.11,3.92,130.598,Organic Compound
Glucose,C9H15N0O0,627.48,8.08,619.587,Amide
Ethanol,C6H14N1O9,535.54,9.3,480.761,Carbohydrate
Dopamine,C3H9N4O6,287.96,6.01,471.806,Nucleotide
Aspirin,C11H27N2O8,739.49,1.98,118.179,Organic Compound
Cholesterol,C12H22N1O1,881.19,1.31,975.678,Hormone
Aspirin,C8H4N2O9,984.67,2.95,34.253,Hormone
Serotonin,C4H27N4O9,699.1,5.21,288.044,Amide
Ethanol,C6H9N0O9,525.85,1.32,614.938,Lipid
Serotonin,C16H9N4O8,449.12,4.61,568.234,Lipid
Adenosine triphosphate,C18H1N3O4,577.84,12.01,73.976,Nucleotide
Dopamine,C18H32N5O5,512.85,2.36,926.747,Alcohol
Caffeine,C14H9N1O6,841.49,5.98,23.631,Hormone
Ethanol,C6H29N3O9,365.19,1.81,986.11,Hormone
Adenosine triphosphate,C11H29N2O8,689.15,8.87,363.285,Alcohol
Serotonin,C12H28N3O7,139.03,5.55,776.549,Lipid
Dopamine,C6H19N3O3,876.98,11.24,658.591,Carbohydrate
Ethanol,C13H3N0O2,236.59,1.72,162.367,Amide
Adenosine triphosphate,C5H1N0O0,424.22,11.42,742.473,Amide
Serotonin,C5H19N0O8,569.3,6.81,797.527,Nucleotide
Cholesterol,C16H30N1O8,85.67,1.42,152.627,Carbohydrate
Dopamine,C9H14N1O1,448.94,N/A,834.063,Lipid
Ethanol,C8H27N5O5,837.96,10.35,732.015,Carbohydrate
Caffeine,C17H6N5O8,560.43,12.18,145.28,Hormone
Adrenaline,C14H23N2O5,599.7,3.18,40.418,Alkaloid
Ethanol,C20H34N2O6,997.1,9.71,708.916,Nucleotide
Glucose,C10H36N5O7,412.2,3.55,914.367,Carbohydrate
Glucose,C11H7N2O7,566.75,4.35,749.141,Hormone
Cholesterol,C11H11N4O0,735.63,8.3,392.98,Lipid
Caffeine,C4H19N4O5,795.1,N/A,839.247,Organic Compound
Adrenaline,C12H30N0O10,660.35,9.87,28.158,Carbohydrate
Adenosine triphosphate,C19H2N4O0,720.53,4.53,29.958,Nucleotide
Ethanol,C5H39N1O3,419.54,4.24,96.556,Organic Compound
Serotonin,C6H27N1O10,113.75,4.88,369.074,Alcohol
Adrenaline,C10H22N1O2,910.72,3.36,593.649,Amide
Urea,C9H25N3O0,732.34,12.98,554.316,Nucleotide
Aspirin,C8H25N3O10,806.01,12.78,624.166,Nucleotide
Glucose,C11H17N3O5,929.34,8.98,58.252,Organic Compound
Dopamine,C9H21N2O10,114.38,9.22,665.205,Lipid
Dopamine,C3H19N1O10,990.08,12.99,796.234,Alkaloid
Dopamine,C5H14N2O10,750.26,N/A,891.224,Lipid
Ethanol,C16H17N3O8,317.72,3.21,328.679,Organic Compound
Aspirin,C12H23N1O0,922.39,7.49,658.357,Carbohydrate
Cholesterol,C20H14N2O3,428.04,8.65,308.262,Alkaloid
Cholesterol,C8H22N2O7,61.79,5.23,766.515,Hormone
Serotonin,C7H16N0O8,164.73,13.12,60.567,Amide
Cholesterol,C5H7N3O8,258.42,N/A,57.925,Hormone
Dopamine,C9H12N5O2,844.52,13.7,195.553,Alkaloid
Serotonin,C14H16N5O4,640.56,7.75,121.065,Hormone
Glucose,C6H22N1O10,397.51,N/A,673.081,Amide
Cholesterol,C2H11N0O2,595.71,4.42,649.123,Alcohol
Glucose,C15H6N2O7,859.22,6.35,687.808,Hormone
Adenosine triphosphate,C5H33N4O6,550.1,3.57,371.871,Amide
Glucose,C20H19N4O6,889.93,5.68,921.787,Amide
Dopamine,C18H32N4O9,435.36,2.51,34.198,Alkaloid
Serotonin,C4H38N1O0,851.31,N/A,550.735,Lipid
Adrenaline,C5H1N1O2,528.52,1.76,61.577,Lipid
Caffeine,C8H17N0O0,118.57,N/A,661.877,Organic Compound
Aspirin,C14H32N0O5,343.07,2.61,282.915,Alcohol
Aspirin,C11H4N2O3,425.03,11.99,753.176,Amide
Dopamine,C1H29N4O4,843.39,9.13,647.282,Amide
Ethanol,C7H20N4O10,782.74,4.84,947.464,Carbohydrate
Glucose,C9H22N5O6,806.96,4.01,624.746,Neurotransmitter
Aspirin,C20H9N5O10,595.87,3.41,684.43,Organic Compound
Adenosine triphosphate,C5H29N4O10,282.97,3.9,371.037,Alcohol
Aspirin,C6H1N3O6,338.06,8.34,653.471,Alkaloid
Dopamine,C9H37N5O9,976.87,6.64,811.95,Alkaloid
Ethanol,C10H17N2O8,491.24,4.3,0.251,Neurotransmitter
Aspirin,C13H31N3O1,728.5,3.61,424.664,Alkaloid
Adrenaline,C11H32N5O1,499.43,8.44,751.885,Lipid
Caffeine,C6H2N5O10,441.37,4.77,430.203,Hormone
Ethanol,C10H31N4O3,609.05,9.52,570.509,Carbohydrate
Dopamine,C14H14N2O3,795.43,7.76,308.922,Lipid
Caffeine,C12H13N3O4,544.49,13.47,148.657,Alcohol
Serotonin,C20H33N1O3,119.77,12.96,502.435,Nucleotide
Dopamine,C7H39N2O6,472.07,N/A,777.299,Hormone
Glucose,C9H19N1O8,291.13,11.51,687.973,Carbohydrate
Adrenaline,C17H4N0O10,768.07,N/A,275.194,Alkaloid
Urea,C7H34N1O3,760.14,5.95,275.207,Carbohydrate
Caffeine,C13H6N1O4,252.9,13.29,965.951,Hormone
Aspirin,C7H3N5O10,687.52,13.19,755.506,Nucleotide
Caffeine,C15H35N0O2,626.42,13.19,134.612,Nucleotide
Caffeine,C3H31N3O8,239.7,12.0,715.559,Hormone
Caffeine,C2H33N2O3,333.99,4.44,621.18,Hormone
Aspirin,C5H12N0O4,193.04,N/A,369.438,Lipid
Dopamine,C14H3N3O7,520.5,N/A,449.078,Organic Compound
Cholesterol,C10H23N1O0,967.3,3.49,124.901,Lipid
Adenosine triphosphate,C7H11N0O8,135.66,12.23,613.607,Lipid
Adrenaline,C16H28N4O8,863.77,6.84,419.971,Amide
Adenosine triphosphate,C4H2N0O10,440.96,12.35,737.676,Hormone
Serotonin,C3H8N0O1,247.53,13.92,237.644,Amide
Ethanol,C15H4N1O1,157.59,7.04,322.118,Carbohydrate
Glucose,C1H6N5O10,916.9,11.71,47.566,Organic Compound
Adenosine triphosphate,C12H30N2O0,79.42,6.17,20.326,Carbohydrate
Dopamine,C1H9N3O3,748.41,8.31,326.756,Alcohol
Glucose,C11H27N5O8,135.48,N/A,518.547,Nucleotide
Dopamine,C20H33N2O6,759.94,5.98,598.544,Lipid
Ethanol,C13H20N0O6,738.52,12.0,76.067,Lipid
Adrenaline,C9H34N4O10,647.76,9.5,49.438,Alcohol
Dopamine,C4H10N0O5,136.95,6.14,496.12,Nucleotide
Adenosine triphosphate,C12H3N3O8,745.9,1.35,564.295,Alcohol
Ethanol,C12H10N5O0,666.87,N/A,555.352,Hormone
Dopamine,C6H17N5O6,901.49,1.69,503.087,Nucleotide
Caffeine,C17H2N3O0,927.47,2.86,565.309,Hormone
Glucose,C11H14N1O8,577.04,7.17,883.71,Carbohydrate
Adrenaline,C13H11N3O0,578.08,4.4,602.476,Alkaloid
Adenosine triphosphate,C14H35N4O7,691.71,3.14,132.896,Organic Compound
Urea,C14H12N3O4,994.3,N/A,623.732,Amide
Adrenaline,C6H8N2O4,992.11,9.83,31.053,Amide
Caffeine,C13H15N5O3,946.31,1.57,944.846,Alkaloid
Urea,C14H5N0O5,518.3,N/A,227.148,Carbohydrate
Urea,C15H31N1O9,584.11,3.52,785.712,Hormone
Serotonin,C20H24N4O9,387.63,N/A,44.725,Amide
Adenosine triphosphate,C9H21N0O1,121.47,N/A,927.958,Lipid
Aspirin,C14H23N1O8,744.18,2.55,485.617,Hormone
Caffeine,C6H13N3O5,484.41,N/A,790.054,Amide
Adrenaline,C12H24N3O6,443.68,2.08,593.455,Carbohydrate
Dopamine,C5H34N2O3,962.1,12.5,56.867,Carbohydrate
Serotonin,C8H7N3O8,897.66,1.95,144.726,Alcohol
Aspirin,C4H34N0O8,937.26,5.93,145.003,Carbohydrate
Dopamine,C13H17N1O6,400.46,9.28,313.796,Lipid
Dopamine,C7H16N4O1,510.39,8.33,157.18,Carbohydrate
Cholesterol,C16H10N3O9,443.56,N/A,316.894,Alkaloid
Caffeine,C4H40N5O2,695.02,8.79,188.839,Lipid
Cholesterol,C17H8N5O8,354.58,N/A,327.958,Carbohydrate
Cholesterol,C19H27N5O3,583.27,11.89,102.961,Neurotransmitter
Glucose,C8H24N5O7,317.76,13.71,350.93,Hormone
Aspirin,C14H33N0O8,326.01,N/A,199.421,Alkaloid
Cholesterol,C6H20N5O0,589.86,N/A,530.957,Alcohol
Urea,C6H36N0O5,446.72,N/A,758.949,Nucleotide
Caffeine,C12H34N2O1,998.19,10.76,209.285,Amide
Adrenaline,C10H22N5O6,625.62,6.23,968.533,Nucleotide
Adrenaline,C5H4N0O8,823.92,N/A,10.11,Alcohol
Urea,C5H28N1O5,728.04,4.55,353.131,Alcohol
Ethanol,C15H9N2O3,993.06,7.06,128.369,Alkaloid
Urea,C12H10N0O1,424.16,10.24,232.087,Alkaloid
Dopamine,C9H21N3O5,519.3,12.58,562.197,Amide
Adrenaline,C1H5N0O0,545.41,10.73,855.487,Nucleotide
Cholesterol,C6H31N1O10,323.08,N/A,575.413,Hormone
Caffeine,C18H31N1O1,364.18,1.27,478.952,Nucleotide
Ethanol,C17H26N5O6,827.3,6.32,910.975,Hormone
Urea,C16H27N2O5,369.28,11.28,672.495,Alcohol
Cholesterol,C6H27N0O4,714.27,5.51,500.251,Alkaloid
Aspirin,C20H8N4O8,501.79,8.22,444.313,Alkaloid
Serotonin,C9H34N5O3,627.91,N/A,174.706,Organic Compound
Ethanol,C6H26N4O4,939.43,11.76,79.321,Nucleotide
Adenosine triphosphate,C6H28N4O4,966.55,1.79,829.567,Lipid
Adrenaline,C6H23N3O3,737.66,10.9,872.878,Alkaloid
Cholesterol,C16H20N3O2,427.6,2.41,127.147,Alkaloid
Dopamine,C13H19N2O0,990.64,5.13,183.858,Amide
Adenosine triphosphate,C17H9N0O1,459.65,11.13,855.568,Hormone
Ethanol,C16H5N0O6,619.2,N/A,542.742,Alkaloid
Adrenaline,C9H35N1O0,948.17,7.85,930.691,Alcohol
Dopamine,C16H2N3O6,914.39,7.98,761.226,Lipid
Adenosine triphosphate,C11H35N2O6,235.52,9.49,831.176,Lipid
Adenosine triphosphate,C12H5N1O7,605.88,10.77,979.843,Hormone
Adrenaline,C11H26N1O3,151.74,9.64,689.954,Nucleotide
Glucose,C15H20N3O2,645.95,N/A,380.337,Alkaloid
Aspirin,C17H40N3O7,481.8,2.6,113.868,Nucleotide
Serotonin,C5H29N5O7,901.89,4.8,709.166,Amide
Cholesterol,C2H33N0O8,522.91,11.89,97.244,Carbohydrate
Serotonin,C8H8N3O3,475.62,5.49,617.162,Amide
Dopamine,C14H20N5O2,407.84,2.8,168.433,Hormone
Serotonin,C16H10N1O1,642.91,7.77,758.808,Alkaloid
Dopamine,C9H10N5O3,549.79,4.65,529.302,Organic Compound
Urea,C10H5N4O5,936.4,5.02,456.587,Amide
Serotonin,C16H39N0O4,984.9,7.3,614.72,Alkaloid
Glucose,C20H25N1O8,410.49,3.8,959.289,Nucleotide
Caffeine,C19H10N0O7,341.48,2.76,570.299,Lipid
Cholesterol,C4H28N2O4,945.09,4.91,297.866,Alcohol
Adenosine triphosphate,C6H21N2O4,306.71,8.88,40.894,Carbohydrate
Caffeine,C19H14N1O7,326.88,1.3,484.611,Hormone
Dopamine,C8H14N2O3,936.34,3.18,584.07,Lipid
Ethanol,C3H33N4O5,593.14,2.05,496.959,Neurotransmitter
Urea,C5H9N2O8,64.52,N/A,213.578,Organic Compound
Ethanol,C2H30N5O7,440.22,11.45,981.986,Organic Compound
Adrenaline,C3H23N2O3,414.15,3.31,609.584,Nucleotide
Urea,C2H31N1O10,263.55,12.81,744.613,Nucleotide
Glucose,C20H2N2O3,912.93,N/A,451.505,Nucleotide
Cholesterol,C13H17N4O9,225.7,3.51,344.703,Hormone
Aspirin,C13H33N0O0,224.76,7.81,14.023,Carbohydrate
Dopamine,C2H31N2O2,454.02,N/A,398.058,Carbohydrate
Cholesterol,C11H30N0O0,170.52,1.31,544.357,Neurotransmitter
Aspirin,C10H28N4O0,148.72,2.01,812.242,Organic Compound
Caffeine,C18H32N3O10,186.86,13.79,905.661,Nucleotide
Caffeine,C16H38N2O2,627.1,N/A,12.32,Nucleotide
Ethanol,C6H24N0O1,454.19,13.2,557.4,Carbohydrate
Ethanol,C8H23N0O5,731.87,3.44,31.018,Organic Compound
Adrenaline,C20H13N5O9,671.96,N/A,259.322,Nucleotide
Dopamine,C4H22N2O7,621.81,3.06,95.944,Amide
Ethanol,C18H3N2O7,408.9,N/A,790.06,Neurotransmitter
Urea,C6H39N5O10,666.95,3.91,419.068,Alcohol
