compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C9H33N1O3,585.44,4.65,215.066,Hormone
Urea,C12H4N3O3,529.95,N/A,290.363,Hormone
Serotonin,C1H12N1O6,102.05,7.02,330.733,Lipid
Dopamine,C8H13N4O7,964.62,3.03,711.438,Alcohol
Glucose,C6H22N5O7,222.74,13.05,533.619,Lipid
Ethanol,C19H27N5O5,442.9,N/A,781.429,Organic Compound
Adrenaline,C11H7N4O10,115.93,8.24,718.159,Lipid
Serotonin,C3H32N5O5,650.12,11.07,439.036,Hormone
Aspirin,C12H39N1O1,977.57,1.58,682.274,Lipid
Aspirin,C11H37N4O1,646.16,1.84,596.759,Organic Compound
Dopamine,C15H22N4O5,875.07,5.24,483.456,Alcohol
Caffeine,C20H3N0O8,883.9,10.91,114.11,Organic Compound
Aspirin,C15H35N1O0,477.42,10.81,824.14,Nucleotide
Adrenaline,C15H27N4O3,541.73,12.36,280.805,Organic Compound
Ethanol,C6H20N0O6,135.29,N/A,622.044,Lipid
Aspirin,C2H6N4O0,942.66,3.87,59.424,Neurotransmitter
Serotonin,C9H21N1O9,257.75,N/A,153.982,Lipid
Caffeine,C3H25N5O0,740.12,13.91,299.404,Alcohol
Adenosine triphosphate,C14H1N4O3,797.88,9.51,266.466,Organic Compound
Urea,C5H8N0O0,496.77,12.03,2.329,Alcohol
Glucose,C20H16N4O6,842.26,11.13,405.299,Alkaloid
Aspirin,C18H35N4O10,480.73,4.32,486.463,Alcohol
Urea,C1H9N1O2,85.14,5.81,628.788,Alcohol
Dopamine,C1H7N5O1,581.39,8.99,743.916,Amide
Cholesterol,C13H8N1O8,57.11,N/A,229.521,Organic Compound
Ethanol,C15H7N3O1,325.52,9.08,496.407,Nucleotide
Serotonin,C11H8N0O8,911.36,1.4,825.963,Alcohol
Urea,C19H29N0O3,106.97,9.95,458.525,Amide
Dopamine,C6H26N2O1,100.04,12.8,481.136,Neurotransmitter
Cholesterol,C19H22N3O0,142.64,6.95,288.075,Carbohydrate
Serotonin,C18H30N5O7,153.46,N/A,3.569,Neurotransmitter
Adrenaline,C3H20N4O2,301.17,6.95,674.142,Carbohydrate
Ethanol,C13H23N5O8,182.01,13.62,497.112,Alcohol
Cholesterol,C10H23N0O5,925.66,1.36,31.06,Hormone
Cholesterol,C19H20N3O0,616.51,N/A,65.414,Amide
Aspirin,C4H16N4O9,272.38,7.15,90.526,Carbohydrate
Adenosine triphosphate,C8H6N4O10,512.9,5.97,872.55,Lipid
Caffeine,C13H39N2O0,282.77,3.24,595.224,Organic Compound
Adrenaline,C6H15N2O2,338.38,10.67,488.202,Nucleotide
Glucose,C19H20N2O6,672.56,2.04,187.42,Carbohydrate
Ethanol,C19H33N2O8,351.93,N/A,345.387,Neurotransmitter
Caffeine,C17H16N0O7,786.7,6.34,726.313,Organic Compound
Dopamine,C14H39N4O8,90.22,8.89,897.97,Neurotransmitter
Aspirin,C12H9N0O1,400.54,N/A,877.875,Alkaloid
Urea,C3H10N2O9,727.09,3.99,221.062,Amide
Aspirin,C6H26N5O10,131.19,N/A,457.075,Nucleotide
Serotonin,C20H40N0O2,668.57,N/A,793.217,Amide
Ethanol,C15H33N0O3,853.29,10.31,943.685,Alcohol
Adrenaline,C8H35N3O4,416.36,4.41,351.582,Alcohol
Dopamine,C11H3N5O3,360.99,N/A,792.026,Nucleotide
Urea,C18H37N2O8,603.11,4.58,611.7,Alcohol
Adrenaline,C18H17N3O3,392.18,2.11,865.084,Hormone
Ethanol,C2H34N4O5,633.89,7.94,46.283,Carbohydrate
Aspirin,C12H20N1O1,731.74,12.07,978.846,Neurotransmitter
Caffeine,C9H7N4O2,327.65,9.8,436.483,Alcohol
Cholesterol,C11H6N2O2,322.01,1.91,816.839,Alkaloid
Ethanol,C13H14N0O0,512.66,3.25,177.19,Neurotransmitter
Cholesterol,C2H31N2O8,638.69,2.15,55.683,Alkaloid
Caffeine,C15H5N0O6,238.33,3.05,952.529,Hormone
Aspirin,C8H3N4O6,73.41,13.16,508.0,Neurotransmitter
Cholesterol,C20H38N3O0,260.12,1.99,894.558,Alkaloid
Ethanol,C7H14N2O0,616.67,12.4,838.114,Hormone
Ethanol,C5H15N3O2,239.78,12.28,30.401,Amide
Dopamine,C4H17N1O2,686.13,7.39,317.348,Nucleotide
Adrenaline,C18H1N2O7,715.84,N/A,186.474,Lipid
Dopamine,C4H28N2O2,287.93,N/A,307.633,Nucleotide
Caffeine,C15H17N1O3,884.86,12.93,321.123,Hormone
Adrenaline,C5H4N3O5,726.41,4.65,586.601,Neurotransmitter
Caffeine,C8H21N0O1,144.23,9.84,811.253,Nucleotide
Adenosine triphosphate,C4H9N5O5,441.08,2.19,876.642,Lipid
Cholesterol,C13H33N5O6,608.41,9.12,201.978,Carbohydrate
Caffeine,C16H19N1O8,615.69,4.92,21.292,Neurotransmitter
Ethanol,C15H39N3O4,571.91,1.87,767.574,Hormone
Caffeine,C6H7N1O10,220.06,3.12,17.839,Amide
Ethanol,C20H31N4O9,954.1,8.91,226.377,Amide
Cholesterol,C13H29N1O5,731.54,7.03,698.23,Alkaloid
Glucose,C12H34N1O6,61.04,N/A,48.32,Organic Compound
Adrenaline,C4H39N2O4,386.91,6.87,201.26,Organic Compound
Caffeine,C14H2N5O1,842.52,N/A,250.816,Organic Compound
Serotonin,C13H39N5O10,793.05,12.91,679.758,Amide
Urea,C20H18N1O7,909.18,1.9,644.175,Amide
Urea,C1H31N3O2,264.59,13.59,630.027,Organic Compound
Aspirin,C7H40N1O3,554.3,12.48,778.767,Alcohol
Adenosine triphosphate,C18H28N3O10,422.9,N/A,176.959,Alcohol
Dopamine,C4H33N3O3,407.96,3.98,732.323,Alcohol
Adenosine triphosphate,C14H7N0O5,440.67,9.07,801.502,Nucleotide
Serotonin,C20H32N0O10,146.89,4.2,764.282,Alcohol
Adrenaline,C19H25N5O4,681.33,8.38,804.001,Nucleotide
Adenosine triphosphate,C1H24N2O10,509.99,5.34,556.488,Alcohol
Ethanol,C18H23N1O10,800.85,8.17,155.451,Organic Compound
Aspirin,C5H10N4O7,334.43,2.87,312.118,Lipid
Adenosine triphosphate,C16H18N4O0,59.22,N/A,272.509,Neurotransmitter
Cholesterol,C1H7N0O0,358.74,3.4,665.137,Nucleotide
Adenosine triphosphate,C8H38N4O6,222.95,2.59,975.882,Hormone
Caffeine,C11H25N3O9,273.23,6.34,571.728,Organic Compound
Urea,C7H22N0O2,827.66,1.99,885.546,Hormone
Caffeine,C10H30N0O7,376.83,9.42,72.724,Hormone
Caffeine,C13H37N2O3,402.38,1.78,939.705,Lipid
Serotonin,C20H1N1O7,636.42,5.27,226.174,Nucleotide
Aspirin,C5H24N5O6,971.46,1.88,203.487,Alcohol
Aspirin,C17H39N3O2,63.87,7.45,815.226,Organic Compound
Ethanol,C18H36N2O0,67.38,11.67,301.222,Nucleotide
Serotonin,C16H40N4O2,576.03,5.17,521.419,Nucleotide
Urea,C2H22N0O0,850.61,2.89,451.283,Carbohydrate
Ethanol,C19H40N4O2,245.13,4.54,216.773,Amide
Aspirin,C11H22N5O4,167.45,10.36,796.399,Nucleotide
Ethanol,C2H30N3O7,799.21,5.86,324.778,Lipid
Serotonin,C8H8N0O8,67.12,8.15,537.095,Alcohol
Dopamine,C13H4N0O9,903.2,7.98,937.695,Lipid
Adrenaline,C18H26N1O3,661.86,9.53,135.459,Alcohol
Cholesterol,C18H37N4O6,898.79,11.78,472.672,Organic Compound
Serotonin,C15H27N3O2,584.34,5.12,876.403,Nucleotide
Adenosine triphosphate,C16H15N3O0,702.12,1.58,202.067,Alkaloid
Glucose,C3H32N3O9,597.91,N/A,147.742,Alcohol
Adenosine triphosphate,C10H37N2O4,785.6,6.58,807.437,Amide
