compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C17H19N2O7,767.67,10.78,417.246,Organic Compound
Ethanol,C6H22N5O7,964.23,1.81,961.495,Hormone
Adrenaline,C6H4N0O4,963.71,3.87,550.192,Nucleotide
Adenosine triphosphate,C16H2N0O5,223.71,9.57,339.819,Amide
Aspirin,C6H15N1O6,761.99,1.15,212.811,Alcohol
Serotonin,C6H31N0O1,457.78,7.92,419.368,Carbohydrate
Adrenaline,C19H40N2O7,868.58,5.19,842.504,Alkaloid
Ethanol,C15H28N4O8,188.18,6.41,840.459,Nucleotide
Urea,C13H26N4O1,324.11,12.44,473.619,Alkaloid
Adrenaline,C3H27N0O0,754.41,3.46,641.859,Neurotransmitter
Ethanol,C4H23N2O8,52.21,5.54,928.064,Nucleotide
Ethanol,C7H30N5O2,613.78,9.28,95.829,Organic Compound
Urea,C3H33N4O8,911.6,3.71,388.049,Alcohol
Aspirin,C17H3N3O7,562.62,4.52,459.217,Alcohol
Adrenaline,C19H39N0O6,591.54,8.74,692.945,Amide
Adrenaline,C20H3N3O2,848.07,N/A,159.651,Alcohol
Ethanol,C9H5N1O9,217.27,12.28,197.288,Alcohol
Aspirin,C16H34N4O8,506.91,N/A,848.139,Alkaloid
Urea,C4H31N5O7,780.45,N/A,295.372,Organic Compound
Dopamine,C12H31N5O10,521.59,5.91,616.513,Nucleotide
Dopamine,C1H14N4O9,979.97,5.11,852.994,Alkaloid
Aspirin,C15H2N1O1,600.86,3.05,967.282,Carbohydrate
Adrenaline,C17H2N1O7,565.09,4.4,30.903,Lipid
Aspirin,C12H15N3O8,233.56,10.66,950.178,Carbohydrate
Dopamine,C16H27N3O3,53.71,8.01,593.28,Neurotransmitter
Urea,C18H7N5O8,248.75,N/A,189.259,Hormone
Caffeine,C6H39N5O9,594.99,7.12,3.257,Alkaloid
Cholesterol,C2H8N2O1,172.92,3.44,703.44,Amide
Adenosine triphosphate,C4H2N3O1,224.28,1.77,912.469,Carbohydrate
Ethanol,C7H5N2O2,198.61,12.06,614.363,Organic Compound
Caffeine,C11H6N0O5,728.59,5.83,913.507,Nucleotide
Dopamine,C9H34N5O9,823.6,1.24,647.672,Nucleotide
Ethanol,C10H15N3O10,601.77,4.62,84.9,Neurotransmitter
Glucose,C3H36N0O4,59.22,6.4,185.325,Carbohydrate
Serotonin,C13H22N5O4,727.85,5.81,480.764,Lipid
Dopamine,C7H40N1O2,322.35,N/A,662.041,Alcohol
Caffeine,C14H1N2O1,272.78,N/A,328.091,Nucleotide
Cholesterol,C18H9N0O5,943.03,1.02,372.649,Amide
Serotonin,C10H30N1O6,200.68,8.47,148.395,Amide
Aspirin,C18H16N5O3,319.78,13.3,381.554,Alkaloid
Glucose,C8H35N3O10,571.99,6.63,891.331,Neurotransmitter
Cholesterol,C3H22N3O0,372.94,3.17,825.756,Lipid
Adenosine triphosphate,C20H18N4O0,993.87,4.62,666.993,Amide
Serotonin,C9H26N1O3,534.31,3.4,209.415,Alcohol
Dopamine,C11H25N3O1,708.02,2.02,301.15,Lipid
Caffeine,C20H27N2O0,125.83,9.0,872.276,Lipid
Caffeine,C6H28N2O8,57.6,1.25,29.239,Alkaloid
Adenosine triphosphate,C6H32N2O8,766.65,8.99,67.172,Lipid
Adenosine triphosphate,C14H37N1O2,89.91,N/A,551.581,Amide
Aspirin,C16H2N3O7,972.35,N/A,789.544,Amide
Aspirin,C3H33N1O6,339.44,2.75,411.713,Nucleotide
