compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C7H4N5O5,78.76,4.73,383.777,Nucleotide
Cholesterol,C4H8N4O6,403.97,8.68,340.623,Amide
Adenosine triphosphate,C20H35N1O3,827.3,8.5,431.848,Alcohol
Ethanol,C14H1N2O7,186.29,N/A,377.442,Neurotransmitter
Caffeine,C3H24N3O6,389.46,4.63,883.521,Nucleotide
Cholesterol,C5H36N2O7,324.01,4.33,541.064,Hormone
Adrenaline,C3H37N2O1,248.23,N/A,110.728,Organic Compound
Cholesterol,C2H21N3O3,186.98,5.36,821.595,Alcohol
Glucose,C20H23N1O9,808.82,6.53,358.782,Neurotransmitter
Aspirin,C6H35N5O8,78.04,6.29,448.679,Neurotransmitter
Aspirin,C13H38N0O4,680.32,5.67,300.261,Organic Compound
Caffeine,C11H4N1O10,455.12,9.32,864.551,Lipid
Cholesterol,C2H8N0O5,611.86,9.26,227.337,Amide
Serotonin,C11H3N0O4,799.45,8.78,802.21,Nucleotide
Cholesterol,C12H40N3O7,561.41,4.86,903.825,Lipid
Caffeine,C14H37N3O9,994.7,3.14,333.142,Carbohydrate
Aspirin,C18H23N5O1,480.99,N/A,333.42,Carbohydrate
Caffeine,C15H31N3O8,647.67,13.97,172.909,Carbohydrate
Caffeine,C15H7N4O6,519.3,4.09,611.84,Organic Compound
Serotonin,C1H13N1O10,783.83,N/A,528.973,Neurotransmitter
Adrenaline,C5H3N4O1,633.26,10.41,917.15,Amide
Glucose,C9H13N0O8,664.8,4.32,913.61,Neurotransmitter
Caffeine,C10H14N4O0,818.79,3.49,527.307,Alcohol
Serotonin,C4H14N4O1,342.03,13.44,544.338,Hormone
Serotonin,C7H21N4O5,585.71,N/A,750.917,Neurotransmitter
Caffeine,C4H4N0O9,886.32,9.01,688.027,Alcohol
Adrenaline,C19H18N4O8,928.06,12.48,970.827,Alcohol
Serotonin,C9H18N4O7,742.59,10.09,351.111,Hormone
Caffeine,C14H2N5O3,429.43,11.77,894.993,Organic Compound
Glucose,C12H10N3O5,211.8,N/A,824.074,Organic Compound
Adenosine triphosphate,C2H32N4O7,511.6,3.13,150.245,Alcohol
Adenosine triphosphate,C10H22N0O8,304.86,12.14,190.509,Lipid
Glucose,C17H17N0O1,322.17,4.37,76.939,Neurotransmitter
Urea,C9H15N4O7,201.45,N/A,694.845,Carbohydrate
Urea,C14H40N5O1,762.55,10.78,755.131,Alcohol
Adenosine triphosphate,C17H31N0O9,583.44,11.45,428.615,Carbohydrate
Adenosine triphosphate,C19H28N2O4,969.48,13.26,590.101,Nucleotide
Glucose,C16H4N2O2,976.33,5.76,690.869,Alkaloid
Dopamine,C10H20N3O1,484.84,1.98,287.34,Nucleotide
Aspirin,C20H4N5O2,894.49,N/A,565.489,Organic Compound
Urea,C1H28N1O10,89.0,N/A,478.858,Neurotransmitter
Aspirin,C12H16N4O0,819.61,6.46,606.289,Lipid
Ethanol,C18H13N2O1,422.71,1.86,547.696,Hormone
Urea,C10H28N2O10,515.52,9.74,419.875,Hormone
Caffeine,C9H39N3O0,588.55,8.86,266.269,Amide
Glucose,C19H7N3O2,723.63,4.85,515.526,Organic Compound
Serotonin,C5H14N3O3,419.59,7.32,275.613,Hormone
Urea,C19H19N1O3,159.5,N/A,228.269,Alcohol
Dopamine,C9H6N1O1,482.76,N/A,651.429,Hormone
Adrenaline,C11H16N4O0,436.32,10.87,634.919,Organic Compound
Adenosine triphosphate,C12H29N3O9,163.63,1.34,861.654,Alcohol
Urea,C5H1N0O7,718.31,N/A,319.983,Neurotransmitter
Glucose,C2H5N2O7,278.21,6.4,800.392,Nucleotide
Ethanol,C10H9N2O3,920.88,6.24,86.208,Alcohol
Serotonin,C9H1N1O2,609.21,10.47,894.501,Nucleotide
Cholesterol,C4H24N2O7,893.36,8.8,260.921,Hormone
Dopamine,C1H6N1O10,109.07,13.83,886.635,Amide
Serotonin,C10H3N4O10,699.63,5.3,17.801,Amide
Glucose,C14H15N3O9,815.29,N/A,212.851,Neurotransmitter
Ethanol,C20H1N4O10,62.18,11.73,40.228,Amide
Adrenaline,C17H8N5O0,508.99,1.06,467.477,Carbohydrate
Caffeine,C18H4N1O1,526.56,2.65,536.582,Alkaloid
Dopamine,C14H9N2O7,210.35,8.3,765.846,Alcohol
Caffeine,C19H13N0O9,90.31,8.59,364.268,Hormone
Glucose,C6H22N1O10,886.1,12.3,891.86,Carbohydrate
Dopamine,C19H1N4O4,102.46,5.45,561.656,Organic Compound
Serotonin,C2H39N2O6,421.28,2.94,82.262,Lipid
Cholesterol,C10H21N1O3,347.15,9.17,648.754,Alkaloid
Caffeine,C5H7N0O0,441.7,5.0,655.925,Organic Compound
Caffeine,C17H18N3O1,178.56,7.28,337.552,Hormone
Glucose,C9H23N5O10,752.84,7.86,18.474,Lipid
Glucose,C8H1N3O0,546.5,3.79,952.634,Organic Compound
Glucose,C6H19N0O2,932.95,N/A,963.404,Lipid
Aspirin,C7H33N4O3,332.86,11.31,712.669,Amide
Adenosine triphosphate,C2H5N3O5,574.11,N/A,892.599,Carbohydrate
Ethanol,C13H38N1O9,594.19,1.06,745.335,Organic Compound
Caffeine,C13H35N1O2,569.96,10.39,334.332,Hormone
Ethanol,C9H26N2O2,538.92,3.53,314.459,Alkaloid
Caffeine,C10H30N2O5,623.15,N/A,76.536,Lipid
Cholesterol,C18H10N5O5,697.18,2.92,955.459,Organic Compound
Glucose,C15H21N2O6,516.93,N/A,936.575,Lipid
Adrenaline,C13H6N5O3,985.21,3.22,759.289,Organic Compound
Serotonin,C14H19N2O2,126.63,2.88,186.225,Lipid
Caffeine,C5H8N1O4,68.55,3.9,730.759,Organic Compound
Dopamine,C6H14N1O3,789.71,5.97,554.61,Nucleotide
Urea,C3H29N5O7,764.58,N/A,639.509,Amide
Ethanol,C9H22N3O0,167.28,N/A,148.032,Neurotransmitter
Aspirin,C20H1N3O0,506.61,13.22,271.673,Neurotransmitter
Aspirin,C2H34N4O4,925.82,10.28,208.295,Hormone
Adrenaline,C10H14N4O4,81.53,N/A,650.28,Carbohydrate
Cholesterol,C11H12N3O10,329.1,N/A,861.889,Alkaloid
Caffeine,C20H38N2O8,163.68,11.1,644.911,Organic Compound
Serotonin,C6H37N4O4,224.55,12.19,141.813,Neurotransmitter
