compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C13H33N2O6,454.32,3.78,287.056,Hormone
Aspirin,C10H16N5O7,624.07,4.18,467.458,Amide
Ethanol,C12H12N3O9,561.67,1.29,348.45,Neurotransmitter
Serotonin,C3H31N0O5,452.24,4.65,330.971,Lipid
Dopamine,C7H37N0O0,895.25,N/A,743.051,Alkaloid
Urea,C13H39N5O3,113.4,9.02,49.115,Alkaloid
Caffeine,C8H38N1O5,931.0,7.21,854.601,Amide
Adrenaline,C9H27N4O8,405.6,6.4,573.831,Carbohydrate
Cholesterol,C2H22N2O6,679.5,11.34,534.608,Hormone
Adenosine triphosphate,C11H15N1O2,570.48,9.67,753.951,Nucleotide
Serotonin,C3H19N3O6,451.07,4.84,536.093,Neurotransmitter
Ethanol,C5H18N1O4,757.89,6.3,455.727,Lipid
Glucose,C13H15N1O9,169.96,N/A,862.101,Amide
Urea,C4H24N0O7,85.43,7.73,683.234,Nucleotide
Aspirin,C9H2N0O1,660.98,8.13,794.965,Nucleotide
Adenosine triphosphate,C15H25N2O6,801.69,N/A,776.218,Hormone
Aspirin,C8H4N2O9,453.31,8.67,109.601,Neurotransmitter
Adenosine triphosphate,C15H16N1O5,283.18,7.49,257.887,Neurotransmitter
Glucose,C10H13N1O3,702.93,N/A,833.917,Lipid
Urea,C16H21N0O4,986.15,6.37,476.999,Carbohydrate
Serotonin,C12H20N3O9,639.55,13.3,827.428,Alcohol
Serotonin,C9H37N1O2,464.11,12.84,488.268,Organic Compound
Adenosine triphosphate,C2H31N0O5,641.51,N/A,490.928,Alkaloid
Aspirin,C18H9N4O6,831.12,6.06,541.244,Hormone
Adenosine triphosphate,C18H8N4O0,82.34,4.6,958.722,Carbohydrate
Adenosine triphosphate,C1H10N3O9,163.63,N/A,734.034,Organic Compound
Dopamine,C7H32N4O2,117.83,2.15,653.754,Lipid
Serotonin,C13H3N4O0,814.69,8.17,168.852,Amide
Urea,C7H6N4O6,240.9,11.61,757.962,Neurotransmitter
