compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C14H11N2O1,731.42,4.63,112.237,Lipid
Cholesterol,C17H17N3O8,301.36,3.56,64.992,Nucleotide
Aspirin,C2H23N0O6,126.38,N/A,323.317,Alkaloid
Adenosine triphosphate,C5H16N4O1,651.65,13.89,512.829,Hormone
Ethanol,C6H6N3O2,92.27,N/A,508.835,Organic Compound
Adenosine triphosphate,C1H15N2O3,679.47,3.19,497.007,Neurotransmitter
Adenosine triphosphate,C20H10N4O5,214.26,9.1,703.179,Amide
Aspirin,C12H5N0O0,303.79,3.08,145.753,Neurotransmitter
Serotonin,C19H7N4O10,181.19,N/A,376.591,Neurotransmitter
Serotonin,C9H40N4O2,375.49,2.12,409.425,Hormone
Ethanol,C11H8N3O6,660.89,7.78,879.106,Hormone
Adenosine triphosphate,C19H35N0O7,528.59,9.47,85.764,Alcohol
Cholesterol,C11H39N1O5,182.27,2.26,97.993,Amide
Serotonin,C1H6N4O4,866.79,11.97,772.111,Organic Compound
Glucose,C20H23N2O8,132.91,2.92,895.353,Alkaloid
Glucose,C3H17N3O9,55.25,N/A,25.261,Neurotransmitter
Ethanol,C16H26N0O6,279.98,1.96,652.969,Alcohol
Caffeine,C12H10N3O1,627.13,7.29,872.148,Organic Compound
Ethanol,C20H13N3O7,292.08,7.6,834.195,Carbohydrate
Serotonin,C2H31N2O10,597.07,3.84,470.489,Neurotransmitter
Ethanol,C16H26N3O4,189.42,N/A,158.162,Hormone
Adrenaline,C6H30N5O9,94.78,9.22,109.63,Amide
Urea,C4H32N1O9,340.32,6.9,971.952,Organic Compound
Urea,C10H33N2O2,340.53,N/A,388.693,Nucleotide
Aspirin,C15H10N5O3,421.17,7.74,749.859,Carbohydrate
Serotonin,C19H10N0O2,567.73,4.01,116.75,Neurotransmitter
Cholesterol,C16H37N3O2,303.25,3.26,260.559,Organic Compound
Caffeine,C17H26N1O9,265.17,1.3,23.971,Neurotransmitter
Caffeine,C12H3N3O9,410.55,9.55,354.976,Organic Compound
Glucose,C1H22N4O7,990.59,12.27,918.972,Nucleotide
Ethanol,C15H19N0O1,986.38,13.02,623.696,Alkaloid
Aspirin,C8H10N3O8,611.47,11.98,705.23,Neurotransmitter
Dopamine,C15H1N0O0,408.33,13.6,598.997,Nucleotide
Caffeine,C15H13N1O7,413.17,5.59,112.633,Organic Compound
Adrenaline,C14H4N0O0,975.47,2.99,375.172,Lipid
Adrenaline,C10H37N4O1,61.94,6.88,453.551,Alkaloid
Serotonin,C7H30N4O9,85.47,3.27,266.138,Carbohydrate
Dopamine,C5H12N2O0,836.91,N/A,339.603,Lipid
Caffeine,C8H36N5O7,798.71,1.69,687.122,Lipid
Aspirin,C11H35N4O5,348.42,10.4,921.304,Organic Compound
Aspirin,C10H3N2O4,132.7,7.11,881.166,Lipid
Aspirin,C7H29N4O0,698.16,3.22,21.489,Hormone
Glucose,C6H31N4O8,974.74,5.8,416.191,Neurotransmitter
Adenosine triphosphate,C10H36N2O1,609.96,N/A,37.424,Alkaloid
Adrenaline,C12H29N0O2,436.85,6.22,964.653,Alkaloid
Urea,C14H12N1O2,760.55,1.88,858.37,Nucleotide
Adrenaline,C8H1N0O3,494.24,10.73,263.874,Neurotransmitter
Aspirin,C17H23N5O4,367.94,7.51,655.917,Organic Compound
Caffeine,C2H27N4O6,287.02,6.13,789.051,Carbohydrate
Serotonin,C16H16N0O5,330.72,12.21,601.44,Lipid
Aspirin,C17H10N1O5,327.73,3.01,750.692,Amide
Dopamine,C17H2N5O5,727.95,5.13,389.534,Amide
Dopamine,C11H11N4O6,862.42,7.38,939.559,Organic Compound
Caffeine,C10H27N5O3,533.17,6.69,934.006,Alcohol
Serotonin,C5H19N1O8,519.64,N/A,119.934,Nucleotide
Glucose,C15H28N3O0,950.45,N/A,461.614,Organic Compound
Serotonin,C7H2N5O4,947.84,13.28,274.081,Alcohol
Serotonin,C14H38N0O1,223.48,4.65,699.113,Organic Compound
Dopamine,C14H14N2O5,88.86,N/A,273.643,Alkaloid
Adrenaline,C10H20N3O9,53.6,8.23,977.724,Nucleotide
Caffeine,C12H19N0O3,952.12,N/A,760.173,Hormone
Caffeine,C6H38N3O6,114.0,3.86,937.432,Organic Compound
Urea,C8H39N3O5,242.3,5.2,90.602,Hormone
Cholesterol,C1H25N2O4,511.93,9.01,991.311,Alkaloid
Glucose,C7H3N0O8,77.05,1.54,942.383,Organic Compound
Urea,C7H37N4O2,774.77,8.46,262.965,Nucleotide
Glucose,C12H6N4O1,601.37,5.92,816.436,Hormone
Adenosine triphosphate,C17H29N5O4,983.21,2.59,792.393,Carbohydrate
Serotonin,C12H9N3O3,831.41,N/A,309.15,Alcohol
Caffeine,C6H29N2O7,784.78,11.48,133.59,Lipid
Ethanol,C16H36N1O4,178.66,2.19,709.042,Organic Compound
Caffeine,C18H20N1O4,885.45,10.9,829.376,Amide
Adrenaline,C5H3N4O9,949.9,2.95,562.845,Organic Compound
Adenosine triphosphate,C12H7N4O1,582.3,5.65,751.707,Nucleotide
Glucose,C3H34N1O3,686.72,6.39,681.545,Lipid
Glucose,C14H22N1O4,978.61,N/A,382.975,Alcohol
Adrenaline,C4H3N2O10,332.93,6.34,172.095,Amide
Glucose,C18H23N3O3,918.07,10.21,923.852,Lipid
Caffeine,C15H15N3O9,708.26,1.02,495.022,Lipid
Adenosine triphosphate,C4H19N3O1,710.24,N/A,610.526,Nucleotide
Urea,C19H19N3O0,928.73,11.7,319.899,Alcohol
Adenosine triphosphate,C18H24N3O8,606.83,10.58,960.588,Organic Compound
Serotonin,C20H27N3O3,897.38,13.88,733.511,Amide
Ethanol,C10H4N5O8,645.16,11.76,88.138,Neurotransmitter
Caffeine,C5H1N5O1,58.77,N/A,730.727,Lipid
Urea,C17H12N1O6,162.68,10.11,286.682,Alkaloid
Serotonin,C6H22N3O7,985.84,5.07,700.464,Lipid
Dopamine,C5H5N4O10,914.82,5.67,55.906,Alkaloid
Urea,C19H34N1O7,972.17,4.54,351.809,Neurotransmitter
Glucose,C20H33N4O1,455.31,N/A,919.888,Hormone
Glucose,C10H30N0O0,752.25,5.96,960.39,Alkaloid
Cholesterol,C7H14N1O4,741.45,8.41,367.349,Organic Compound
Glucose,C19H36N3O8,784.95,3.26,179.072,Alkaloid
Ethanol,C6H39N5O5,191.73,9.14,120.796,Neurotransmitter
Cholesterol,C1H8N3O0,783.68,12.17,871.782,Nucleotide
Adenosine triphosphate,C18H27N1O0,74.87,11.46,589.066,Hormone
Caffeine,C17H21N5O7,339.71,11.78,11.855,Hormone
Caffeine,C12H21N5O3,965.77,12.13,544.139,Amide
Caffeine,C10H8N4O1,532.26,3.06,378.572,Alcohol
Glucose,C15H1N2O3,712.55,N/A,869.579,Alkaloid
Dopamine,C10H9N1O3,744.48,12.02,733.196,Hormone
Dopamine,C17H8N2O7,606.66,N/A,308.575,Organic Compound
Serotonin,C15H13N5O1,135.94,3.42,121.566,Neurotransmitter
