compound,formula,mw,pka,solubility_mg_ml,class
Urea,C2H37N2O1,349.75,1.89,755.338,Alcohol
Glucose,C16H35N2O7,554.17,10.1,482.989,Alcohol
Adrenaline,C13H13N5O10,463.23,7.08,997.642,Lipid
Ethanol,C17H25N1O10,984.46,9.86,177.65,Carbohydrate
Adrenaline,C16H3N2O10,255.83,9.84,926.261,Neurotransmitter
Aspirin,C4H7N2O0,121.97,12.23,731.706,Hormone
Cholesterol,C3H19N4O5,691.94,3.88,931.505,Carbohydrate
Urea,C1H8N2O10,236.32,N/A,670.154,Amide
Ethanol,C9H11N4O7,361.73,11.63,282.392,Nucleotide
Caffeine,C9H3N1O10,445.67,N/A,467.092,Neurotransmitter
Urea,C13H1N4O10,961.81,13.62,191.784,Nucleotide
Serotonin,C18H19N1O6,536.89,6.13,11.72,Organic Compound
Aspirin,C3H9N4O4,207.55,8.36,716.519,Nucleotide
Dopamine,C5H17N4O9,370.84,N/A,484.194,Alkaloid
Dopamine,C20H24N0O9,801.56,N/A,0.322,Hormone
Caffeine,C19H24N5O1,887.29,10.78,286.768,Organic Compound
Glucose,C8H20N1O4,946.19,N/A,465.591,Hormone
Adrenaline,C4H40N4O4,736.64,6.41,361.238,Lipid
Cholesterol,C13H26N5O1,254.55,4.17,213.126,Alcohol
Adenosine triphosphate,C19H11N3O5,922.93,7.42,48.947,Amide
Adenosine triphosphate,C7H37N0O4,201.61,12.27,185.407,Lipid
Serotonin,C11H38N1O3,736.45,3.47,456.716,Hormone
Aspirin,C6H36N5O10,164.15,11.02,800.428,Alkaloid
Ethanol,C15H36N0O6,394.33,10.97,214.836,Alcohol
Caffeine,C10H2N4O6,396.96,2.35,670.206,Carbohydrate
Ethanol,C14H10N4O2,279.11,9.93,140.212,Lipid
Serotonin,C19H15N3O9,713.08,5.98,573.869,Amide
Caffeine,C11H30N3O2,369.25,9.44,559.907,Amide
Serotonin,C5H36N1O2,830.85,2.9,63.904,Alcohol
Cholesterol,C3H11N5O3,743.97,1.79,930.393,Alkaloid
Dopamine,C12H16N0O1,929.11,10.42,911.757,Organic Compound
Adenosine triphosphate,C20H16N5O4,986.4,N/A,521.567,Lipid
Caffeine,C20H3N0O9,212.6,2.83,703.993,Amide
Serotonin,C9H26N2O4,524.47,9.1,543.681,Neurotransmitter
Serotonin,C11H34N5O8,246.07,12.01,309.699,Carbohydrate
Ethanol,C19H14N1O6,766.5,4.96,57.021,Nucleotide
Adrenaline,C4H32N5O2,928.41,9.13,133.615,Hormone
Aspirin,C2H17N0O0,90.14,12.63,270.31,Amide
Urea,C8H40N5O2,911.59,8.08,78.554,Carbohydrate
Ethanol,C14H39N2O9,627.21,6.75,917.958,Alkaloid
