compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C8H33N4O1,907.27,N/A,998.987,Carbohydrate
Glucose,C5H38N1O9,965.81,1.47,119.538,Lipid
Serotonin,C8H15N2O6,904.29,8.88,874.882,Lipid
Urea,C17H30N3O2,541.72,2.9,691.058,Hormone
Serotonin,C5H31N5O8,530.35,10.94,933.121,Alkaloid
Ethanol,C15H7N0O6,230.12,3.42,98.652,Lipid
Serotonin,C14H22N1O10,741.66,9.5,4.17,Alcohol
Serotonin,C15H34N2O6,288.06,13.82,802.037,Amide
Aspirin,C12H24N5O6,111.93,4.83,410.925,Amide
Adrenaline,C15H30N3O3,211.04,8.9,94.977,Carbohydrate
Aspirin,C9H5N1O7,679.59,10.07,266.463,Alkaloid
Caffeine,C8H11N4O3,176.87,11.53,552.883,Amide
Caffeine,C7H16N1O7,560.59,7.32,965.885,Carbohydrate
Dopamine,C3H1N4O5,626.74,13.51,127.335,Carbohydrate
Aspirin,C13H25N3O8,103.66,12.79,134.436,Organic Compound
Dopamine,C9H29N5O0,154.84,13.82,767.693,Carbohydrate
Cholesterol,C1H28N4O5,252.1,1.69,61.61,Organic Compound
Glucose,C1H40N1O9,271.88,5.72,572.428,Nucleotide
Ethanol,C9H10N5O8,781.54,4.28,447.289,Organic Compound
Glucose,C9H26N3O10,103.79,11.36,430.839,Amide
Adenosine triphosphate,C2H36N5O8,188.12,12.47,418.896,Alkaloid
Serotonin,C17H6N4O10,534.33,12.09,699.724,Lipid
Serotonin,C7H25N2O1,533.29,11.52,195.792,Neurotransmitter
Glucose,C7H27N2O3,102.24,N/A,278.38,Hormone
Cholesterol,C13H30N5O3,193.24,1.08,450.827,Hormone
Adrenaline,C3H1N2O9,202.95,1.45,88.433,Organic Compound
Glucose,C6H15N5O3,278.62,3.71,207.227,Neurotransmitter
Dopamine,C4H17N0O3,444.69,13.9,874.883,Amide
Ethanol,C5H36N2O4,611.32,13.79,772.624,Alkaloid
Dopamine,C17H17N3O0,59.93,N/A,383.244,Hormone
Aspirin,C5H34N0O5,780.29,6.95,240.093,Nucleotide
Adrenaline,C3H9N0O4,472.48,5.48,313.457,Nucleotide
Aspirin,C5H22N2O4,568.61,2.69,132.754,Alcohol
Adenosine triphosphate,C9H11N2O9,710.82,6.4,144.605,Nucleotide
Cholesterol,C17H36N0O9,886.22,11.15,562.217,Lipid
Serotonin,C17H34N4O5,259.02,12.46,391.247,Lipid
Caffeine,C16H30N1O5,225.22,13.08,463.735,Alcohol
Adrenaline,C6H11N3O1,122.23,13.27,112.793,Lipid
Adenosine triphosphate,C5H24N3O5,202.03,3.17,878.727,Amide
Ethanol,C2H24N0O7,752.62,5.15,684.866,Amide
Dopamine,C11H36N1O4,107.6,9.69,478.723,Hormone
Adrenaline,C19H8N0O3,278.45,N/A,156.851,Nucleotide
Caffeine,C17H40N5O4,958.58,11.19,264.473,Hormone
Urea,C7H4N1O8,840.86,12.5,689.219,Alcohol
Adenosine triphosphate,C15H8N5O8,682.67,N/A,753.439,Neurotransmitter
Cholesterol,C6H39N4O6,710.08,2.44,854.378,Neurotransmitter
Urea,C6H39N5O7,149.99,1.58,624.106,Organic Compound
Aspirin,C19H36N3O5,523.57,4.85,275.924,Lipid
Ethanol,C9H10N5O5,876.28,8.91,976.333,Alcohol
Cholesterol,C7H27N5O9,530.42,N/A,914.3,Amide
Ethanol,C3H7N4O0,970.4,6.99,362.834,Amide
Glucose,C2H10N5O7,574.5,12.07,411.263,Lipid
Urea,C3H12N2O7,532.85,N/A,922.729,Amide
Dopamine,C16H28N0O9,93.22,10.78,641.247,Neurotransmitter
Dopamine,C4H28N0O10,447.42,4.63,967.061,Carbohydrate
Serotonin,C16H29N0O7,397.93,1.16,344.424,Nucleotide
Urea,C9H37N1O7,534.37,6.39,233.996,Alcohol
Serotonin,C14H4N2O5,405.42,8.18,613.641,Neurotransmitter
Adrenaline,C20H27N2O0,473.97,11.37,419.979,Carbohydrate
Adenosine triphosphate,C1H4N0O10,923.22,10.84,492.57,Neurotransmitter
Glucose,C3H18N2O10,297.69,11.37,641.645,Organic Compound
Aspirin,C12H37N4O3,219.11,N/A,545.053,Organic Compound
Caffeine,C3H17N4O8,591.94,N/A,277.742,Amide
Ethanol,C5H8N0O1,817.09,3.86,402.626,Neurotransmitter
Glucose,C14H29N3O10,575.02,9.5,651.346,Nucleotide
Cholesterol,C5H10N4O5,166.56,N/A,249.695,Alkaloid
Adrenaline,C5H11N1O0,928.44,2.91,107.677,Carbohydrate
Ethanol,C2H20N2O9,366.92,11.53,314.753,Amide
Serotonin,C5H2N0O7,806.74,5.67,590.76,Nucleotide
