compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C20H22N0O1,408.74,N/A,867.659,Nucleotide
Adrenaline,C13H29N3O4,125.92,4.06,469.78,Amide
Adenosine triphosphate,C6H16N5O4,82.72,N/A,805.405,Organic Compound
Urea,C18H13N1O1,628.88,N/A,447.012,Alcohol
Adenosine triphosphate,C10H20N1O2,139.17,4.33,287.0,Carbohydrate
Serotonin,C18H28N5O5,222.44,9.04,670.089,Amide
Serotonin,C16H30N5O0,498.39,N/A,563.749,Organic Compound
Adenosine triphosphate,C7H29N0O0,764.5,12.78,205.946,Nucleotide
Adrenaline,C20H22N0O4,682.14,3.91,806.26,Hormone
Glucose,C5H17N4O2,538.08,7.97,886.37,Organic Compound
Cholesterol,C5H4N0O0,956.26,7.8,194.869,Organic Compound
Dopamine,C9H22N5O4,818.86,N/A,490.922,Alcohol
Aspirin,C17H38N4O8,120.08,4.4,178.701,Alcohol
Adenosine triphosphate,C3H21N4O0,99.76,7.69,649.97,Organic Compound
Serotonin,C4H18N5O1,196.59,N/A,344.493,Amide
Aspirin,C8H5N5O9,203.81,12.76,946.398,Organic Compound
Adenosine triphosphate,C11H10N2O5,100.33,13.22,942.893,Alcohol
Caffeine,C20H25N0O8,228.63,11.83,945.451,Alkaloid
Ethanol,C14H36N1O3,182.34,3.49,28.562,Organic Compound
Caffeine,C3H6N3O9,618.87,8.79,763.384,Hormone
Glucose,C5H39N4O1,497.9,9.68,930.205,Hormone
Aspirin,C12H7N5O8,590.14,13.0,339.037,Organic Compound
Serotonin,C2H13N2O2,90.91,10.48,90.16,Nucleotide
Adrenaline,C6H35N4O9,280.42,N/A,789.891,Lipid
Glucose,C17H11N1O9,175.65,6.04,624.374,Nucleotide
Adrenaline,C4H11N3O5,732.57,N/A,81.565,Alcohol
Adrenaline,C1H36N1O2,356.87,N/A,144.414,Nucleotide
Ethanol,C14H16N4O8,770.14,3.92,267.448,Hormone
Glucose,C17H36N5O5,979.12,N/A,869.664,Amide
Urea,C5H15N3O6,333.62,8.07,528.587,Hormone
Serotonin,C6H12N3O4,295.65,7.82,964.197,Nucleotide
Serotonin,C20H15N3O3,895.41,9.49,842.498,Organic Compound
Cholesterol,C5H8N4O2,792.85,11.25,301.982,Neurotransmitter
Glucose,C7H13N1O3,254.37,8.88,915.457,Alkaloid
Adrenaline,C20H2N2O3,437.2,5.45,952.932,Organic Compound
Serotonin,C13H34N2O1,328.47,11.06,109.279,Carbohydrate
Urea,C13H39N4O4,445.45,9.47,938.325,Lipid
Urea,C19H18N1O10,713.56,4.72,662.857,Lipid
Dopamine,C1H9N1O2,682.18,11.69,980.273,Carbohydrate
Glucose,C10H35N0O1,804.58,13.03,116.26,Lipid
Glucose,C12H19N3O9,375.45,8.42,101.99,Alcohol
Dopamine,C15H28N2O6,337.15,7.29,300.851,Hormone
Serotonin,C17H13N3O10,795.16,9.47,372.249,Hormone
Aspirin,C10H26N5O5,406.56,N/A,453.03,Alkaloid
Adrenaline,C14H35N0O7,87.97,9.4,807.801,Nucleotide
Adenosine triphosphate,C1H9N0O2,562.99,2.57,530.477,Amide
Adenosine triphosphate,C11H21N5O4,904.67,N/A,423.189,Nucleotide
Adrenaline,C19H25N5O7,483.98,10.01,360.879,Lipid
Adenosine triphosphate,C11H35N4O10,408.21,11.56,216.154,Organic Compound
Serotonin,C10H14N0O2,277.56,13.33,347.86,Alkaloid
Cholesterol,C15H30N1O2,173.12,N/A,368.68,Alcohol
Aspirin,C15H21N2O10,705.88,13.28,247.546,Neurotransmitter
Adenosine triphosphate,C15H18N3O2,943.03,7.43,944.142,Alcohol
Adrenaline,C6H22N1O10,408.92,1.11,112.894,Hormone
Glucose,C8H25N0O3,432.89,1.06,448.534,Alcohol
Cholesterol,C17H31N4O3,245.83,9.49,186.704,Neurotransmitter
Adenosine triphosphate,C12H24N5O10,892.72,1.64,541.532,Organic Compound
Dopamine,C18H23N5O2,207.47,9.57,906.924,Alcohol
Cholesterol,C7H3N0O2,632.33,6.43,623.612,Carbohydrate
Glucose,C2H27N5O3,592.64,9.72,155.661,Alkaloid
Urea,C6H7N4O6,506.65,11.23,759.176,Nucleotide
Adrenaline,C12H26N5O1,440.67,12.14,141.724,Alcohol
Ethanol,C4H34N1O0,110.48,1.99,345.205,Alcohol
Adrenaline,C13H21N2O6,218.41,3.82,470.414,Carbohydrate
