compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C13H31N3O8,96.58,6.54,425.976,Alkaloid
Serotonin,C1H15N0O2,555.55,3.67,890.98,Lipid
Cholesterol,C1H2N3O10,68.36,4.86,823.906,Lipid
Ethanol,C7H25N4O3,448.32,3.87,600.219,Alcohol
Caffeine,C11H38N4O10,159.66,5.79,355.86,Amide
Adenosine triphosphate,C8H2N1O10,891.83,7.85,83.996,Lipid
Aspirin,C2H35N4O2,200.5,10.7,860.225,Lipid
Adrenaline,C19H21N4O5,382.31,N/A,447.752,Alcohol
Serotonin,C20H37N4O2,228.04,8.88,239.749,Lipid
Ethanol,C20H21N5O9,731.92,4.73,172.414,Hormone
Cholesterol,C19H14N3O6,81.5,5.02,358.005,Alkaloid
Glucose,C14H24N2O6,352.5,4.82,807.931,Lipid
Aspirin,C13H33N1O4,283.26,8.1,924.135,Carbohydrate
Caffeine,C7H20N0O5,91.1,N/A,944.773,Alcohol
Urea,C6H35N2O6,409.72,4.27,47.529,Lipid
Ethanol,C10H21N4O4,748.75,8.64,765.794,Nucleotide
Adenosine triphosphate,C3H32N5O10,803.69,N/A,495.537,Nucleotide
Caffeine,C3H15N1O3,824.91,6.73,416.021,Alcohol
Urea,C15H23N0O7,56.45,5.97,902.783,Amide
Cholesterol,C4H21N2O4,528.1,N/A,423.196,Neurotransmitter
Adenosine triphosphate,C16H9N5O0,778.39,N/A,812.168,Alkaloid
Aspirin,C12H9N4O8,875.47,3.18,661.467,Nucleotide
Serotonin,C3H28N2O4,997.91,7.59,565.286,Alcohol
Dopamine,C5H3N1O0,101.92,4.88,89.181,Neurotransmitter
Serotonin,C6H24N2O1,57.45,11.25,606.076,Hormone
Caffeine,C9H39N5O0,404.6,13.83,603.003,Neurotransmitter
Aspirin,C7H4N2O6,985.64,2.56,910.786,Lipid
Aspirin,C13H26N5O0,775.36,13.86,855.899,Lipid
Adenosine triphosphate,C6H32N3O5,912.32,10.1,617.644,Alkaloid
Serotonin,C18H30N1O3,136.06,9.77,373.151,Hormone
Aspirin,C1H21N3O9,995.0,8.93,261.268,Neurotransmitter
Urea,C2H15N1O1,492.66,2.3,290.644,Neurotransmitter
Caffeine,C17H1N5O7,389.51,9.1,517.664,Alcohol
Adrenaline,C1H25N3O9,874.75,8.74,496.106,Organic Compound
Aspirin,C11H39N3O6,368.31,1.51,460.069,Organic Compound
Ethanol,C16H7N3O0,869.09,5.54,74.953,Organic Compound
Caffeine,C7H8N2O8,786.49,10.74,811.305,Nucleotide
Glucose,C18H33N5O10,116.66,5.9,201.969,Lipid
Aspirin,C13H40N3O1,723.17,2.21,736.609,Amide
Urea,C10H37N4O8,267.61,N/A,689.699,Alkaloid
Glucose,C8H20N2O8,397.15,8.49,319.058,Nucleotide
Adenosine triphosphate,C13H22N3O7,775.58,7.17,381.889,Nucleotide
Aspirin,C12H21N2O10,441.75,N/A,638.985,Amide
Ethanol,C7H27N2O9,163.44,1.67,624.949,Lipid
Aspirin,C14H10N2O0,696.44,11.67,705.44,Neurotransmitter
Aspirin,C12H15N0O5,610.85,N/A,282.603,Hormone
Ethanol,C19H15N3O2,367.58,3.74,278.219,Alcohol
Glucose,C17H18N1O6,241.72,12.48,333.929,Carbohydrate
Aspirin,C13H30N1O6,426.05,N/A,926.066,Alcohol
Glucose,C10H24N2O2,850.78,6.09,249.427,Organic Compound
Ethanol,C18H16N4O3,999.2,N/A,494.477,Organic Compound
Adenosine triphosphate,C17H33N2O0,694.12,N/A,509.354,Carbohydrate
Adrenaline,C11H39N4O3,208.65,1.27,290.622,Lipid
Aspirin,C14H19N1O0,169.89,10.69,31.52,Lipid
Aspirin,C2H22N2O5,656.52,13.29,83.292,Carbohydrate
Aspirin,C20H5N0O1,973.8,5.62,556.747,Hormone
Urea,C5H34N1O8,857.3,2.54,202.082,Alkaloid
Cholesterol,C13H18N3O2,374.19,9.06,758.355,Organic Compound
