compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C12H26N5O6,85.56,11.85,633.266,Alkaloid
Urea,C4H5N1O2,524.73,9.88,323.233,Alkaloid
Urea,C19H9N5O8,420.3,1.72,621.939,Amide
Aspirin,C14H9N1O9,479.3,13.66,549.62,Organic Compound
Ethanol,C18H13N2O0,532.9,4.05,169.949,Hormone
Ethanol,C11H10N1O0,413.75,1.54,86.678,Nucleotide
Adrenaline,C8H38N2O2,920.27,11.74,211.197,Alcohol
Dopamine,C6H2N2O0,184.86,N/A,590.393,Neurotransmitter
Urea,C15H37N4O3,807.12,N/A,323.04,Lipid
Glucose,C15H6N3O9,824.1,13.65,707.207,Nucleotide
Ethanol,C4H28N0O6,114.35,11.14,138.536,Neurotransmitter
Urea,C9H28N0O7,144.26,9.01,921.294,Organic Compound
Cholesterol,C13H12N1O9,937.81,8.09,983.025,Carbohydrate
Adrenaline,C20H20N5O3,421.94,1.81,629.153,Hormone
Ethanol,C15H24N0O4,327.05,1.75,411.927,Neurotransmitter
Adrenaline,C9H24N4O8,319.71,1.88,189.715,Amide
Dopamine,C20H34N5O9,696.93,7.08,917.044,Alkaloid
Dopamine,C7H7N1O2,983.47,7.57,661.225,Nucleotide
Caffeine,C12H34N0O6,710.7,N/A,72.378,Carbohydrate
Glucose,C11H12N5O8,286.64,4.76,488.432,Organic Compound
Dopamine,C14H21N3O9,175.86,9.26,806.768,Neurotransmitter
Caffeine,C19H19N1O0,815.23,N/A,355.703,Alcohol
Aspirin,C6H11N4O10,487.42,5.99,784.775,Amide
Glucose,C3H24N4O1,356.09,N/A,627.632,Amide
Glucose,C2H2N5O7,371.53,N/A,872.831,Alkaloid
Urea,C15H32N1O5,569.99,8.9,864.563,Organic Compound
Serotonin,C19H31N4O4,859.41,12.14,302.636,Organic Compound
Glucose,C14H2N2O7,574.28,4.98,833.392,Alcohol
Cholesterol,C20H14N2O1,387.45,N/A,162.089,Organic Compound
Serotonin,C7H7N4O4,871.71,7.84,439.318,Lipid
Urea,C7H33N2O9,238.72,1.22,553.94,Carbohydrate
Caffeine,C17H13N4O10,73.44,9.11,99.549,Hormone
Glucose,C7H34N2O6,895.21,5.73,911.788,Nucleotide
Caffeine,C15H5N5O8,307.11,12.81,382.821,Neurotransmitter
Adrenaline,C10H1N1O8,868.31,4.25,263.136,Lipid
Caffeine,C8H18N4O10,539.33,6.14,573.537,Hormone
Caffeine,C15H28N4O9,780.58,2.92,737.063,Neurotransmitter
Aspirin,C14H37N0O0,645.35,N/A,244.891,Lipid
Cholesterol,C3H6N4O8,643.44,6.83,701.744,Organic Compound
Aspirin,C12H25N4O1,674.79,6.81,949.244,Organic Compound
Aspirin,C14H36N5O6,739.73,9.32,92.194,Alcohol
Adrenaline,C1H3N5O1,119.05,9.2,783.55,Nucleotide
Glucose,C10H21N1O5,537.59,1.54,857.404,Neurotransmitter
Urea,C5H11N2O1,460.41,N/A,656.83,Organic Compound
Glucose,C2H24N3O6,463.34,N/A,640.588,Alkaloid
Dopamine,C13H37N5O4,565.25,8.03,601.579,Organic Compound
Adrenaline,C8H13N2O9,739.41,5.81,818.8,Alkaloid
Adenosine triphosphate,C12H20N0O9,833.25,10.92,682.143,Organic Compound
Aspirin,C5H1N1O9,332.45,12.07,992.951,Alcohol
Serotonin,C20H28N5O10,143.06,6.52,18.886,Hormone
Glucose,C5H36N2O6,500.28,5.22,667.051,Carbohydrate
Glucose,C20H15N1O10,371.09,5.37,488.595,Lipid
Adrenaline,C4H13N4O7,895.16,11.19,746.743,Amide
Aspirin,C12H22N4O3,249.73,10.83,931.877,Lipid
Ethanol,C14H26N4O0,486.44,3.23,338.969,Carbohydrate
Dopamine,C5H34N3O6,338.98,12.32,171.527,Nucleotide
Urea,C17H14N1O7,221.22,11.72,338.044,Nucleotide
Adrenaline,C3H26N4O2,920.42,3.84,611.963,Carbohydrate
Urea,C7H12N1O7,206.01,3.74,181.116,Nucleotide
