compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C17H22N4O7,277.01,2.38,703.043,Amide
Aspirin,C13H22N1O2,969.85,8.49,471.865,Carbohydrate
Cholesterol,C7H33N0O4,66.73,6.26,712.903,Carbohydrate
Aspirin,C4H19N5O9,427.4,2.03,110.596,Amide
Urea,C12H16N0O9,119.97,9.28,308.639,Organic Compound
Caffeine,C5H39N1O5,762.97,1.44,397.069,Lipid
Glucose,C16H2N5O0,449.26,9.93,529.02,Hormone
Caffeine,C11H2N5O7,375.63,6.6,429.621,Carbohydrate
Glucose,C16H34N2O2,799.76,8.8,629.674,Lipid
Cholesterol,C1H21N3O8,967.08,7.81,435.616,Lipid
Caffeine,C20H40N0O9,575.48,10.84,296.263,Neurotransmitter
Caffeine,C3H18N0O6,221.91,12.82,883.47,Lipid
Aspirin,C4H16N0O8,842.62,N/A,662.832,Carbohydrate
Caffeine,C4H38N2O7,511.71,6.29,26.101,Nucleotide
Serotonin,C14H13N0O8,114.72,2.28,829.809,Hormone
Serotonin,C20H11N3O9,878.44,13.44,428.019,Alkaloid
Adrenaline,C17H27N3O1,206.85,9.31,189.019,Alkaloid
Dopamine,C16H26N3O8,855.52,10.42,56.553,Alcohol
Cholesterol,C9H30N4O3,162.09,7.51,768.667,Lipid
Glucose,C20H19N2O3,189.77,10.6,137.785,Organic Compound
Urea,C17H19N5O3,997.44,11.73,753.913,Carbohydrate
Caffeine,C12H27N0O0,753.3,4.69,632.965,Organic Compound
Ethanol,C17H24N4O2,903.79,7.24,681.843,Neurotransmitter
Glucose,C5H13N0O5,766.24,N/A,69.256,Hormone
Adenosine triphosphate,C1H36N4O4,912.03,13.17,2.696,Organic Compound
Urea,C13H27N1O0,974.38,2.54,61.344,Organic Compound
Adenosine triphosphate,C15H32N5O8,229.59,3.7,301.662,Lipid
Dopamine,C13H38N4O1,320.72,N/A,2.522,Alcohol
Glucose,C7H6N0O7,88.5,4.18,63.52,Hormone
Aspirin,C15H18N2O10,667.91,N/A,409.359,Organic Compound
