compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C2H12N3O10,553.28,2.04,614.788,Neurotransmitter
Ethanol,C4H21N2O9,861.07,4.64,608.904,Alkaloid
Adrenaline,C10H37N0O1,802.33,5.67,147.122,Alkaloid
Ethanol,C17H30N0O6,573.0,3.47,361.159,Amide
Serotonin,C10H38N3O3,432.78,2.5,477.362,Carbohydrate
Adrenaline,C12H26N4O3,565.41,10.8,662.32,Carbohydrate
Serotonin,C12H7N1O0,99.96,4.83,958.182,Alcohol
Glucose,C16H11N5O9,561.6,3.07,832.299,Neurotransmitter
Aspirin,C18H28N5O10,770.78,1.65,906.123,Organic Compound
Dopamine,C14H13N3O2,555.18,2.22,740.401,Carbohydrate
Caffeine,C15H20N4O10,781.07,2.68,862.16,Lipid
Urea,C12H19N5O0,585.34,3.04,769.372,Organic Compound
Serotonin,C11H40N2O6,324.91,13.25,670.198,Neurotransmitter
Caffeine,C7H34N2O5,347.66,6.31,429.673,Organic Compound
Caffeine,C2H24N5O5,981.23,7.95,616.107,Neurotransmitter
Adrenaline,C9H4N3O4,712.51,5.88,705.645,Nucleotide
Cholesterol,C14H23N0O7,654.77,3.89,748.744,Nucleotide
Glucose,C17H10N3O0,759.15,N/A,288.176,Nucleotide
Dopamine,C5H1N4O2,156.77,8.31,661.792,Neurotransmitter
Serotonin,C8H24N2O5,100.7,N/A,10.06,Neurotransmitter
Adrenaline,C10H7N2O5,161.62,12.46,224.457,Lipid
Ethanol,C18H35N2O8,842.53,13.85,727.634,Carbohydrate
Aspirin,C6H23N3O8,379.82,3.94,593.675,Alkaloid
Ethanol,C3H9N3O1,592.24,5.11,799.657,Organic Compound
Glucose,C14H27N2O3,973.25,7.33,973.502,Amide
Caffeine,C3H38N2O8,521.01,1.34,510.969,Neurotransmitter
Adenosine triphosphate,C10H17N4O7,139.03,2.74,945.126,Nucleotide
Caffeine,C14H12N2O8,805.56,N/A,528.563,Neurotransmitter
Adrenaline,C3H36N2O3,747.89,11.35,341.583,Carbohydrate
