compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C6H25N3O9,756.7,9.22,600.449,Alcohol
Urea,C2H24N2O0,840.54,4.7,246.632,Alcohol
Cholesterol,C6H34N1O0,874.87,N/A,175.028,Carbohydrate
Dopamine,C4H13N4O6,160.45,4.07,149.902,Carbohydrate
Caffeine,C13H19N2O1,693.91,2.61,274.68,Neurotransmitter
Adrenaline,C9H18N1O7,289.25,4.45,157.061,Nucleotide
Glucose,C9H36N5O1,998.72,N/A,355.522,Lipid
Dopamine,C3H17N5O2,838.96,5.43,364.528,Alcohol
Aspirin,C9H10N2O10,841.26,1.34,749.636,Neurotransmitter
Cholesterol,C10H23N5O7,148.91,4.05,798.219,Hormone
Aspirin,C18H39N5O5,488.81,3.35,948.449,Hormone
Glucose,C18H34N2O8,113.93,12.14,768.735,Nucleotide
Cholesterol,C16H30N0O5,340.25,4.24,398.989,Alkaloid
Caffeine,C14H11N5O3,843.71,5.34,901.835,Lipid
Adenosine triphosphate,C15H38N4O1,987.24,5.3,624.676,Organic Compound
Cholesterol,C18H5N1O9,680.63,12.96,536.49,Amide
Caffeine,C2H1N0O3,857.53,N/A,128.821,Lipid
Adrenaline,C17H39N0O10,507.53,5.91,347.294,Alkaloid
Adenosine triphosphate,C5H4N1O5,724.13,2.99,386.355,Alkaloid
Glucose,C9H11N0O2,983.02,N/A,905.245,Amide
Adenosine triphosphate,C18H13N1O5,465.32,10.78,266.1,Amide
Glucose,C11H28N3O5,523.35,2.35,822.784,Nucleotide
Cholesterol,C6H10N2O1,441.64,5.65,167.394,Organic Compound
Ethanol,C12H31N0O5,962.09,13.97,580.158,Nucleotide
Adenosine triphosphate,C16H27N1O3,102.8,10.77,819.999,Carbohydrate
Urea,C7H20N5O5,857.22,2.11,612.819,Alkaloid
Cholesterol,C8H17N1O0,960.02,6.19,293.12,Nucleotide
Caffeine,C9H33N5O6,539.4,9.16,828.377,Nucleotide
Ethanol,C19H18N0O8,324.66,8.77,520.133,Lipid
Caffeine,C16H17N3O9,275.09,N/A,321.501,Carbohydrate
Urea,C9H1N3O2,750.58,9.15,852.458,Alcohol
Ethanol,C17H39N1O2,180.16,3.31,586.464,Organic Compound
Dopamine,C8H9N3O9,610.53,2.23,389.81,Alcohol
Urea,C15H18N5O10,588.19,N/A,119.499,Alkaloid
Cholesterol,C3H25N2O10,70.22,8.4,440.124,Lipid
Cholesterol,C1H24N4O4,713.61,12.08,23.884,Alcohol
Ethanol,C4H8N4O6,690.47,1.24,220.189,Carbohydrate
Ethanol,C14H18N4O1,968.4,12.7,633.669,Hormone
