compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C19H8N3O1,358.1,13.39,328.486,Hormone
Dopamine,C14H5N4O2,838.48,1.97,739.654,Alcohol
Ethanol,C8H2N4O4,347.4,N/A,906.633,Neurotransmitter
Aspirin,C11H4N0O5,720.6,N/A,824.894,Hormone
Cholesterol,C1H17N1O3,298.14,N/A,709.119,Neurotransmitter
Caffeine,C19H4N5O8,266.08,11.24,238.769,Carbohydrate
Adenosine triphosphate,C2H3N5O7,948.1,1.99,375.293,Carbohydrate
Serotonin,C17H27N4O10,912.24,1.8,14.28,Lipid
Adrenaline,C7H17N3O6,710.8,1.4,444.796,Alcohol
Cholesterol,C13H21N0O2,293.25,N/A,207.58,Organic Compound
Adrenaline,C18H25N4O1,892.36,12.99,536.383,Alkaloid
Aspirin,C8H3N1O2,786.09,11.72,202.633,Neurotransmitter
Cholesterol,C17H25N0O3,516.55,2.65,18.976,Alkaloid
Adrenaline,C3H14N5O10,119.52,6.59,478.656,Alcohol
Urea,C2H34N2O2,838.73,13.41,443.345,Organic Compound
Dopamine,C2H24N0O4,390.23,2.89,154.026,Alkaloid
Dopamine,C2H20N0O8,528.7,2.34,999.514,Carbohydrate
Cholesterol,C20H37N3O10,732.35,N/A,11.003,Alkaloid
Adenosine triphosphate,C15H23N2O0,899.09,10.65,894.803,Hormone
Dopamine,C11H10N1O5,70.42,10.87,79.356,Lipid
Caffeine,C15H7N2O1,685.83,7.37,628.356,Nucleotide
Adenosine triphosphate,C4H5N1O7,370.99,8.62,782.947,Carbohydrate
Ethanol,C19H10N4O5,658.1,9.25,214.407,Hormone
Cholesterol,C18H30N4O5,825.16,6.93,347.093,Hormone
Caffeine,C7H28N0O7,693.96,13.23,12.1,Nucleotide
Serotonin,C10H35N1O0,988.34,10.8,396.172,Carbohydrate
Serotonin,C15H27N5O5,710.36,2.94,427.419,Carbohydrate
Aspirin,C6H14N3O5,144.46,11.35,191.293,Lipid
Caffeine,C1H5N1O10,426.28,3.33,59.186,Neurotransmitter
Ethanol,C5H35N2O9,834.96,11.9,11.313,Lipid
Dopamine,C5H28N4O4,721.34,N/A,573.109,Alkaloid
Urea,C5H31N0O8,777.0,N/A,186.111,Alkaloid
Aspirin,C11H37N3O10,364.5,N/A,118.029,Nucleotide
Adenosine triphosphate,C13H11N2O2,615.68,9.8,540.58,Organic Compound
Caffeine,C9H30N3O2,984.5,N/A,367.923,Nucleotide
Ethanol,C9H6N0O2,247.16,10.64,835.252,Amide
Urea,C12H35N0O7,331.75,3.68,957.67,Alkaloid
Urea,C14H11N3O3,164.5,1.55,633.24,Alkaloid
Serotonin,C7H26N5O10,279.57,1.16,443.603,Amide
Ethanol,C7H24N1O6,331.2,5.4,765.831,Nucleotide
Cholesterol,C8H19N0O6,558.63,3.36,932.654,Carbohydrate
Cholesterol,C8H35N1O8,193.72,N/A,716.541,Lipid
Serotonin,C15H32N0O0,791.49,2.41,724.454,Nucleotide
Serotonin,C13H23N4O8,758.69,13.24,583.211,Organic Compound
Cholesterol,C18H31N1O8,904.27,4.02,219.329,Alcohol
Caffeine,C19H28N3O4,954.28,2.81,240.678,Alkaloid
Glucose,C6H1N0O2,875.4,11.98,679.146,Neurotransmitter
Dopamine,C15H20N4O5,666.93,8.65,549.353,Nucleotide
Ethanol,C18H30N2O8,545.3,4.55,911.47,Neurotransmitter
Aspirin,C3H36N2O1,183.42,5.42,833.031,Neurotransmitter
Adrenaline,C14H26N2O8,824.94,7.25,819.859,Amide
Cholesterol,C8H27N0O10,109.98,7.33,292.965,Alkaloid
Urea,C20H19N0O3,909.95,5.28,256.564,Amide
Dopamine,C19H25N5O5,164.02,7.13,501.295,Neurotransmitter
Serotonin,C17H31N1O1,275.38,10.65,787.409,Carbohydrate
Aspirin,C20H16N3O6,506.83,4.95,713.001,Hormone
Caffeine,C13H38N5O10,518.95,13.03,463.893,Nucleotide
Dopamine,C17H2N0O5,134.88,10.13,167.969,Amide
Caffeine,C2H36N5O2,494.43,1.43,573.219,Amide
Glucose,C13H9N1O4,515.46,N/A,608.828,Hormone
Adrenaline,C11H39N2O0,722.41,8.87,483.58,Organic Compound
Glucose,C6H3N5O7,959.63,6.53,713.885,Organic Compound
Dopamine,C2H28N5O3,210.44,13.42,148.094,Hormone
Glucose,C18H14N0O0,859.07,5.66,811.125,Amide
Serotonin,C19H19N0O5,712.82,6.6,590.539,Hormone
Cholesterol,C1H7N2O9,302.46,11.15,60.45,Organic Compound
Adrenaline,C2H18N4O10,976.02,13.19,794.643,Neurotransmitter
Adrenaline,C13H21N5O2,270.99,N/A,87.386,Organic Compound
Serotonin,C12H21N5O7,136.77,9.35,65.828,Hormone
Glucose,C4H20N0O2,341.61,2.8,386.607,Alcohol
Adrenaline,C18H40N0O3,827.24,1.83,62.908,Hormone
Urea,C4H15N3O8,894.51,10.51,122.541,Alcohol
Dopamine,C7H17N3O3,920.57,7.08,601.315,Carbohydrate
Aspirin,C13H23N0O0,848.01,4.62,694.549,Amide
Ethanol,C19H36N4O1,582.97,7.06,37.177,Hormone
Cholesterol,C16H13N0O4,950.67,1.64,880.31,Lipid
Glucose,C11H18N0O4,679.8,N/A,979.76,Neurotransmitter
Glucose,C13H30N3O7,886.66,10.12,972.154,Hormone
Adrenaline,C11H36N3O4,655.53,3.95,893.859,Amide
