compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C11H17N5O7,578.38,12.7,636.121,Organic Compound
Ethanol,C19H22N1O2,549.65,4.73,147.911,Nucleotide
Cholesterol,C6H20N5O4,988.07,N/A,716.909,Alcohol
Glucose,C7H1N2O10,707.93,1.81,61.514,Hormone
Cholesterol,C10H30N3O0,339.72,11.67,647.685,Nucleotide
Serotonin,C13H12N5O0,504.2,9.17,958.533,Amide
Urea,C19H8N4O5,222.16,N/A,936.978,Organic Compound
Caffeine,C12H24N3O1,334.06,N/A,377.498,Hormone
Dopamine,C17H9N2O8,432.15,7.86,760.464,Alcohol
Glucose,C19H7N0O9,315.95,3.93,611.685,Alkaloid
Ethanol,C10H39N2O2,899.02,3.67,333.409,Nucleotide
Ethanol,C5H18N3O5,752.39,N/A,438.263,Organic Compound
Dopamine,C11H7N5O3,507.13,5.81,144.6,Organic Compound
Cholesterol,C5H30N5O7,81.85,5.23,995.24,Nucleotide
Adenosine triphosphate,C2H6N4O2,379.76,11.99,223.099,Alkaloid
Urea,C8H7N5O6,674.62,N/A,946.915,Alcohol
Dopamine,C5H4N5O1,402.94,13.58,815.098,Organic Compound
Glucose,C2H8N5O6,688.33,N/A,991.469,Alkaloid
Caffeine,C15H23N3O0,507.22,12.86,28.467,Carbohydrate
Cholesterol,C8H5N4O10,144.37,12.82,927.786,Lipid
Glucose,C20H1N0O2,727.27,11.01,754.811,Neurotransmitter
Aspirin,C13H1N3O10,417.84,13.02,359.351,Alkaloid
Ethanol,C16H35N1O10,53.72,N/A,871.666,Alcohol
Ethanol,C13H13N0O6,160.32,N/A,419.279,Hormone
Adrenaline,C1H24N4O10,499.07,4.31,239.324,Amide
Adenosine triphosphate,C20H4N1O0,865.08,N/A,624.746,Amide
Dopamine,C19H2N1O6,369.63,11.8,813.479,Lipid
Ethanol,C8H7N1O5,903.06,2.02,610.834,Organic Compound
Adrenaline,C4H25N3O4,489.38,2.25,948.613,Neurotransmitter
Urea,C10H15N2O3,531.4,N/A,622.245,Alcohol
Adrenaline,C3H3N3O10,921.33,10.44,242.437,Lipid
Adrenaline,C2H26N2O8,675.17,11.86,421.636,Amide
Caffeine,C17H40N1O0,789.41,8.71,552.059,Lipid
Glucose,C20H30N5O5,822.7,2.1,126.731,Carbohydrate
Cholesterol,C18H16N3O1,436.95,N/A,744.452,Hormone
Dopamine,C16H3N4O10,812.17,4.47,859.073,Alkaloid
Glucose,C3H40N3O8,379.81,10.78,98.226,Neurotransmitter
Adenosine triphosphate,C2H36N0O4,55.69,12.68,878.253,Amide
Aspirin,C15H28N4O5,619.92,9.57,510.746,Alcohol
Dopamine,C8H14N1O10,412.1,7.5,85.167,Nucleotide
Adrenaline,C11H12N3O0,210.23,3.97,540.117,Nucleotide
Cholesterol,C12H19N5O7,456.09,6.43,730.355,Neurotransmitter
Urea,C7H30N0O8,442.64,11.08,30.337,Alkaloid
Serotonin,C1H17N2O3,320.17,5.38,128.436,Neurotransmitter
Dopamine,C4H2N0O8,433.13,13.04,290.161,Amide
Caffeine,C7H18N0O9,313.06,11.71,47.177,Hormone
Adrenaline,C16H39N2O9,764.44,9.53,594.821,Alkaloid
Ethanol,C7H8N2O0,728.41,N/A,738.745,Lipid
Urea,C20H16N1O4,195.0,10.96,341.265,Nucleotide
Adenosine triphosphate,C4H25N3O5,496.48,13.26,383.553,Carbohydrate
Cholesterol,C9H7N5O9,690.26,N/A,286.173,Alkaloid
Adenosine triphosphate,C18H21N3O5,597.02,1.77,423.734,Nucleotide
Ethanol,C1H12N4O0,167.64,N/A,483.587,Lipid
Adrenaline,C6H22N5O10,431.69,4.45,460.325,Lipid
Serotonin,C20H31N4O8,718.17,4.27,620.314,Amide
Adrenaline,C15H8N4O2,698.35,13.09,845.245,Organic Compound
Cholesterol,C6H28N3O2,670.32,3.12,313.501,Neurotransmitter
Aspirin,C16H4N5O3,482.23,5.53,215.569,Amide
Caffeine,C1H16N1O3,302.01,11.7,483.868,Alcohol
Serotonin,C15H2N4O8,886.03,N/A,637.947,Organic Compound
Adrenaline,C16H25N1O6,427.09,2.04,83.236,Alkaloid
Urea,C4H35N0O9,545.75,8.01,446.219,Carbohydrate
Cholesterol,C5H3N3O4,709.21,11.93,309.486,Alcohol
Cholesterol,C13H12N4O6,604.7,N/A,659.866,Amide
Urea,C3H36N0O7,428.86,N/A,2.141,Nucleotide
Ethanol,C4H24N4O9,181.58,1.19,65.944,Alcohol
Adenosine triphosphate,C17H36N5O10,788.39,13.85,114.471,Nucleotide
Glucose,C1H14N4O2,167.95,N/A,970.209,Amide
Cholesterol,C13H18N2O0,888.87,2.99,645.32,Organic Compound
Urea,C6H2N5O8,352.75,4.21,314.9,Amide
Caffeine,C4H27N5O8,338.32,12.94,166.651,Amide
Dopamine,C19H17N3O1,352.72,8.3,89.988,Organic Compound
Adenosine triphosphate,C11H24N3O9,968.59,10.31,35.762,Alcohol
Aspirin,C15H12N4O0,913.67,N/A,989.327,Carbohydrate
Aspirin,C16H7N1O9,910.53,N/A,677.816,Organic Compound
Ethanol,C4H5N2O9,470.63,12.12,507.287,Alcohol
Glucose,C12H8N1O3,273.45,4.59,352.473,Carbohydrate
Caffeine,C7H11N1O7,447.32,N/A,728.215,Hormone
Ethanol,C2H30N2O8,51.29,8.59,118.337,Amide
Caffeine,C11H16N4O2,237.68,N/A,195.965,Organic Compound
Caffeine,C1H30N1O5,351.02,7.59,940.919,Alcohol
