compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C17H38N5O0,760.65,4.04,483.714,Lipid
Caffeine,C11H9N4O6,705.88,8.14,376.22,Alcohol
Glucose,C4H39N0O3,797.39,8.18,708.243,Hormone
Adrenaline,C4H10N3O1,784.82,10.46,592.944,Hormone
Ethanol,C4H34N0O2,371.68,N/A,976.062,Alkaloid
Adenosine triphosphate,C1H1N4O3,397.24,N/A,483.621,Lipid
Cholesterol,C11H25N5O4,777.77,12.99,19.083,Amide
Dopamine,C16H14N2O0,897.56,8.04,770.99,Organic Compound
Adenosine triphosphate,C19H28N3O0,400.84,N/A,800.611,Nucleotide
Urea,C15H5N0O10,120.69,1.9,495.682,Nucleotide
Urea,C7H4N2O9,630.53,3.04,564.611,Lipid
Aspirin,C1H15N2O9,399.39,5.84,887.087,Neurotransmitter
Glucose,C16H23N1O3,781.32,3.26,933.694,Carbohydrate
Caffeine,C18H28N5O0,493.73,5.8,69.444,Lipid
Urea,C13H8N1O2,788.31,N/A,351.294,Neurotransmitter
Caffeine,C10H30N1O5,765.93,8.7,645.398,Neurotransmitter
Glucose,C1H21N0O3,589.05,1.78,953.288,Nucleotide
Caffeine,C20H15N4O4,783.04,10.81,145.334,Alcohol
Dopamine,C9H14N1O9,421.72,7.04,764.018,Lipid
Urea,C10H26N4O8,780.5,1.34,422.715,Neurotransmitter
Adrenaline,C18H14N2O9,531.38,11.25,306.507,Nucleotide
Caffeine,C4H3N1O0,716.02,12.18,930.58,Nucleotide
Caffeine,C20H39N5O8,836.59,N/A,434.647,Alkaloid
Serotonin,C16H13N4O7,846.69,6.18,57.147,Lipid
Caffeine,C5H18N3O1,235.01,8.83,517.129,Alkaloid
Ethanol,C13H39N1O4,812.76,2.59,506.859,Lipid
Aspirin,C18H15N0O3,872.11,10.09,941.147,Nucleotide
Ethanol,C12H2N2O0,297.06,12.29,281.388,Hormone
Cholesterol,C2H3N1O1,415.01,8.44,984.162,Hormone
Adenosine triphosphate,C5H30N3O7,447.33,2.04,428.761,Neurotransmitter
Glucose,C6H22N0O1,544.4,11.82,887.883,Alkaloid
Caffeine,C9H14N1O4,368.96,12.85,519.406,Organic Compound
Adenosine triphosphate,C3H22N1O10,804.71,N/A,326.297,Alcohol
Adrenaline,C19H8N4O0,471.05,13.82,982.863,Carbohydrate
Adrenaline,C15H27N5O9,571.21,1.72,885.68,Alcohol
Ethanol,C9H21N0O4,611.15,13.93,634.493,Amide
Glucose,C16H31N5O8,978.67,8.52,431.737,Nucleotide
Dopamine,C17H15N2O0,894.0,N/A,293.705,Carbohydrate
Dopamine,C12H6N5O5,243.95,N/A,713.451,Lipid
Ethanol,C13H4N4O9,235.56,2.64,976.028,Alkaloid
Adrenaline,C10H15N1O2,78.94,N/A,555.464,Nucleotide
Ethanol,C10H23N1O4,580.52,11.23,525.575,Amide
Caffeine,C7H17N1O7,670.09,11.3,874.77,Neurotransmitter
Serotonin,C3H14N4O10,778.52,N/A,210.952,Hormone
Serotonin,C9H18N2O7,175.43,11.19,422.219,Lipid
Ethanol,C10H22N5O7,785.81,6.05,995.795,Alcohol
Caffeine,C4H13N3O3,182.81,6.08,781.711,Amide
Cholesterol,C18H15N4O1,613.36,N/A,526.642,Alkaloid
Ethanol,C10H35N2O10,837.67,4.18,988.736,Neurotransmitter
Adrenaline,C5H21N2O2,702.89,6.46,210.557,Alkaloid
Cholesterol,C20H28N1O8,952.21,N/A,235.534,Alcohol
Urea,C16H20N5O3,120.09,9.06,242.735,Carbohydrate
Caffeine,C18H40N1O8,858.15,N/A,337.84,Nucleotide
Adenosine triphosphate,C7H14N2O9,142.77,6.46,777.21,Organic Compound
Serotonin,C5H14N4O0,306.26,9.88,282.701,Amide
Serotonin,C19H34N3O4,947.45,12.26,114.847,Alcohol
Glucose,C10H27N5O7,624.78,2.97,411.643,Neurotransmitter
Adenosine triphosphate,C16H40N4O5,323.23,8.49,918.117,Alkaloid
Serotonin,C16H23N3O2,315.37,8.35,555.908,Hormone
Glucose,C10H37N3O7,441.15,N/A,2.992,Alcohol
Caffeine,C6H6N4O5,398.8,7.28,988.061,Organic Compound
Serotonin,C16H37N4O6,406.99,2.28,11.876,Alcohol
Adenosine triphosphate,C10H28N3O7,105.39,7.57,668.214,Hormone
Dopamine,C17H11N0O5,450.88,11.11,162.797,Organic Compound
Glucose,C19H25N1O7,774.15,11.44,613.846,Nucleotide
Caffeine,C14H1N1O6,677.31,N/A,570.127,Hormone
Adrenaline,C4H31N3O8,923.29,N/A,522.179,Neurotransmitter
Cholesterol,C1H24N3O2,55.26,13.34,141.816,Amide
Serotonin,C17H16N4O0,860.64,2.78,247.644,Alkaloid
Ethanol,C2H36N0O5,534.91,N/A,81.798,Alcohol
Caffeine,C4H39N2O10,688.17,N/A,599.939,Alcohol
Urea,C16H21N5O10,629.05,8.96,420.665,Alcohol
Cholesterol,C12H3N5O4,97.18,N/A,785.837,Lipid
Glucose,C12H20N2O8,966.55,4.23,43.502,Alkaloid
Urea,C7H39N3O9,193.15,N/A,259.371,Alcohol
Urea,C1H36N0O8,314.62,13.31,428.178,Alcohol
Dopamine,C7H8N2O9,679.73,7.3,368.239,Hormone
Serotonin,C12H9N0O8,961.72,3.1,176.573,Hormone
Adenosine triphosphate,C14H28N3O6,466.37,2.07,473.909,Hormone
Adenosine triphosphate,C12H37N5O7,930.31,13.5,665.681,Alcohol
Adrenaline,C8H29N4O8,597.4,8.63,406.546,Nucleotide
Urea,C5H21N1O3,801.33,9.51,522.248,Alkaloid
Serotonin,C10H7N4O8,400.86,8.87,804.411,Alcohol
Caffeine,C16H24N4O10,889.37,N/A,199.925,Alkaloid
Aspirin,C17H29N4O6,582.72,9.18,174.906,Hormone
Caffeine,C20H32N4O9,875.84,13.36,544.113,Nucleotide
Cholesterol,C14H35N3O3,100.64,13.65,346.218,Organic Compound
Glucose,C13H11N2O9,452.09,N/A,340.429,Nucleotide
Urea,C14H24N0O7,115.44,7.13,693.081,Carbohydrate
Aspirin,C7H39N0O1,286.67,5.82,521.135,Alcohol
Caffeine,C17H38N2O8,959.98,5.73,732.022,Hormone
Caffeine,C5H38N1O5,993.3,7.15,27.135,Organic Compound
Ethanol,C7H20N5O7,655.86,1.26,814.789,Neurotransmitter
Dopamine,C8H21N4O4,864.7,5.58,340.58,Lipid
Caffeine,C11H19N5O4,658.74,3.68,388.043,Lipid
Aspirin,C9H27N5O3,649.11,1.81,232.474,Carbohydrate
Urea,C8H9N1O5,469.55,1.01,606.41,Organic Compound
Glucose,C1H31N0O0,309.98,3.62,847.593,Alkaloid
Cholesterol,C2H1N1O10,582.35,N/A,639.275,Hormone
Adrenaline,C15H26N5O6,547.64,3.28,295.338,Lipid
Adenosine triphosphate,C14H1N1O10,835.86,3.37,651.745,Nucleotide
Cholesterol,C18H12N1O0,228.5,N/A,664.125,Carbohydrate
Adrenaline,C17H21N2O4,680.95,4.55,754.147,Nucleotide
Adenosine triphosphate,C13H29N2O2,706.68,5.64,4.053,Amide
Cholesterol,C17H26N3O10,491.12,8.88,614.851,Lipid
Urea,C15H32N5O6,209.59,12.11,81.346,Amide
Adrenaline,C4H34N2O0,639.95,3.35,381.229,Neurotransmitter
Caffeine,C7H11N2O9,614.82,1.46,131.626,Carbohydrate
Adrenaline,C1H26N5O6,613.55,5.43,825.492,Neurotransmitter
Adrenaline,C11H31N2O2,196.31,1.26,153.073,Organic Compound
Urea,C20H11N2O8,755.78,N/A,534.248,Alcohol
Ethanol,C8H20N5O6,797.95,13.41,514.46,Lipid
Glucose,C1H34N0O5,516.46,6.44,157.305,Organic Compound
Caffeine,C13H18N0O9,938.1,N/A,991.7,Alcohol
Glucose,C19H20N0O4,698.89,2.07,964.241,Hormone
Adenosine triphosphate,C2H11N3O10,965.75,11.77,27.028,Nucleotide
Aspirin,C17H32N1O2,971.33,6.55,116.308,Alcohol
Aspirin,C17H5N0O9,706.81,N/A,174.389,Neurotransmitter
Dopamine,C15H12N1O5,297.36,N/A,821.564,Amide
Glucose,C7H35N2O10,641.18,N/A,321.837,Lipid
Urea,C18H17N2O6,901.76,N/A,734.344,Amide
Serotonin,C20H20N5O1,851.05,9.71,516.991,Organic Compound
Serotonin,C2H37N5O4,654.15,8.94,462.511,Carbohydrate
Dopamine,C20H4N5O4,259.61,N/A,782.529,Alkaloid
Aspirin,C6H12N0O10,315.84,3.3,331.672,Hormone
Glucose,C8H30N3O6,687.63,11.01,694.055,Lipid
Urea,C3H10N4O9,723.33,6.44,307.096,Lipid
Ethanol,C6H33N4O8,593.99,N/A,352.871,Neurotransmitter
Aspirin,C12H24N0O4,414.66,7.1,1.003,Carbohydrate
Adrenaline,C2H25N0O6,694.51,N/A,375.58,Hormone
Aspirin,C13H31N1O7,150.96,13.24,278.376,Lipid
Glucose,C3H24N1O3,783.9,12.66,117.263,Alkaloid
Urea,C13H6N3O9,739.16,2.53,895.251,Alcohol
Cholesterol,C11H17N5O8,730.43,7.29,208.156,Neurotransmitter
Urea,C7H12N0O6,88.86,9.28,375.492,Organic Compound
Adrenaline,C11H1N1O4,616.54,N/A,124.832,Amide
Caffeine,C2H10N4O5,108.63,7.54,424.272,Hormone
Serotonin,C8H6N5O1,908.57,N/A,91.758,Organic Compound
Urea,C13H9N0O3,607.69,N/A,988.449,Alkaloid
Adenosine triphosphate,C17H11N3O4,566.68,3.88,882.683,Alcohol
Aspirin,C12H31N5O10,66.86,N/A,946.815,Hormone
Ethanol,C11H39N5O0,714.41,N/A,268.311,Nucleotide
Aspirin,C18H40N4O4,683.1,2.36,609.641,Organic Compound
Urea,C15H13N0O0,120.75,12.8,733.88,Alkaloid
Caffeine,C20H31N3O4,81.07,1.1,323.05,Organic Compound
Adenosine triphosphate,C14H6N2O0,468.56,3.68,933.008,Hormone
Serotonin,C9H16N2O3,576.33,N/A,638.092,Hormone
Adrenaline,C11H23N5O0,891.1,12.61,582.017,Hormone
Caffeine,C17H18N3O3,352.49,1.97,461.638,Alkaloid
Glucose,C2H39N5O4,513.76,5.87,267.417,Carbohydrate
Cholesterol,C6H26N0O8,875.93,5.21,506.057,Carbohydrate
Serotonin,C17H18N4O9,245.48,4.99,271.37,Neurotransmitter
Adrenaline,C1H28N1O9,520.78,5.18,89.571,Amide
Cholesterol,C2H5N2O1,340.34,8.71,682.018,Neurotransmitter
Adenosine triphosphate,C13H30N0O8,473.87,3.27,772.0,Nucleotide
Urea,C4H30N4O7,794.81,1.29,163.309,Alcohol
Caffeine,C10H21N5O5,772.28,2.36,948.137,Nucleotide
Serotonin,C1H12N1O1,780.72,5.09,715.248,Hormone
Dopamine,C6H19N3O8,361.54,9.72,71.138,Carbohydrate
Caffeine,C9H3N1O6,245.66,N/A,804.117,Amide
Ethanol,C10H21N1O4,991.95,9.83,385.487,Amide
Cholesterol,C16H11N3O10,247.76,6.73,393.17,Amide
Adenosine triphosphate,C3H18N4O1,208.03,8.87,808.822,Lipid
Cholesterol,C20H14N0O9,188.19,10.6,810.303,Neurotransmitter
Caffeine,C15H23N4O10,440.43,N/A,944.68,Nucleotide
Urea,C8H27N2O8,817.63,7.44,717.461,Neurotransmitter
Caffeine,C5H3N5O5,581.83,N/A,330.524,Lipid
Dopamine,C5H1N1O4,825.68,N/A,210.116,Hormone
Adenosine triphosphate,C20H8N1O6,884.79,10.15,360.559,Nucleotide
Caffeine,C13H39N2O6,774.65,3.34,11.195,Lipid
Cholesterol,C2H10N1O8,645.85,N/A,227.339,Carbohydrate
Serotonin,C19H38N0O7,882.38,10.67,48.614,Hormone
Aspirin,C9H40N4O5,176.95,11.31,27.954,Hormone
Cholesterol,C10H11N3O0,273.94,12.62,957.866,Organic Compound
Ethanol,C5H1N2O4,173.56,12.67,709.076,Alcohol
Dopamine,C12H22N2O2,962.35,13.29,897.639,Nucleotide
Aspirin,C6H22N2O0,124.85,10.96,575.781,Hormone
Urea,C12H14N3O6,704.47,12.98,351.926,Hormone
Adrenaline,C10H20N3O5,147.25,9.38,405.628,Organic Compound
Cholesterol,C8H1N2O8,806.74,7.52,333.183,Neurotransmitter
Cholesterol,C4H34N5O7,939.27,5.53,854.056,Amide
Serotonin,C18H14N2O10,668.72,10.3,406.737,Neurotransmitter
Aspirin,C8H3N4O0,717.92,10.22,60.14,Alcohol
Adenosine triphosphate,C2H31N5O1,758.03,7.09,396.405,Lipid
Urea,C11H25N2O1,380.19,5.11,250.578,Lipid
Adenosine triphosphate,C12H36N4O7,139.67,N/A,544.38,Neurotransmitter
Serotonin,C16H2N4O2,846.59,8.58,657.039,Alkaloid
Adenosine triphosphate,C13H30N2O8,592.74,13.35,805.879,Alkaloid
Urea,C5H38N3O4,444.18,N/A,433.154,Nucleotide
Aspirin,C14H36N4O1,205.1,N/A,711.136,Neurotransmitter
Adenosine triphosphate,C1H3N0O9,668.21,10.71,124.278,Neurotransmitter
Urea,C2H37N2O10,226.01,10.51,908.747,Organic Compound
Glucose,C20H10N2O4,500.32,N/A,810.318,Amide
Dopamine,C4H24N3O0,814.31,4.05,910.677,Neurotransmitter
Serotonin,C12H10N5O5,762.76,12.67,340.756,Nucleotide
Serotonin,C2H25N2O3,130.41,3.58,689.965,Lipid
Urea,C5H37N0O5,318.83,8.71,422.079,Neurotransmitter
Dopamine,C8H15N5O8,946.44,12.22,459.657,Amide
Dopamine,C13H6N1O2,858.01,12.08,836.432,Organic Compound
Dopamine,C19H8N3O8,533.2,7.38,476.973,Alkaloid
Adrenaline,C5H8N5O0,978.47,13.27,416.265,Amide
Serotonin,C3H25N5O10,974.09,1.33,350.68,Lipid
Dopamine,C17H32N1O8,139.91,1.64,306.961,Hormone
Serotonin,C16H26N1O6,411.94,N/A,732.323,Nucleotide
Adrenaline,C6H19N2O7,485.33,11.16,274.484,Neurotransmitter
Dopamine,C14H40N0O6,747.28,5.46,875.448,Alkaloid
Serotonin,C10H5N1O4,397.21,N/A,583.029,Alcohol
Serotonin,C6H13N5O0,906.5,7.25,768.081,Nucleotide
Ethanol,C2H26N3O3,238.23,13.77,457.075,Alkaloid
Caffeine,C1H13N3O3,808.48,7.99,950.668,Nucleotide
Ethanol,C1H22N5O4,947.56,N/A,167.742,Amide
Glucose,C15H31N5O10,558.7,9.05,287.793,Carbohydrate
Aspirin,C3H38N1O3,550.06,6.34,677.898,Carbohydrate
Ethanol,C2H24N5O0,214.94,12.82,424.943,Carbohydrate
Serotonin,C14H32N0O9,580.65,4.71,628.594,Lipid
Aspirin,C5H14N0O10,162.15,N/A,398.248,Neurotransmitter
Adenosine triphosphate,C15H10N3O5,587.05,3.93,823.429,Neurotransmitter
Aspirin,C12H29N1O10,799.82,N/A,878.72,Neurotransmitter
Caffeine,C20H11N4O3,211.73,11.42,60.248,Carbohydrate
Ethanol,C6H35N3O6,576.6,13.2,25.455,Nucleotide
Glucose,C18H29N0O2,945.69,N/A,127.16,Lipid
Glucose,C20H11N0O2,76.31,1.18,0.068,Lipid
Ethanol,C3H33N2O2,135.07,9.52,521.337,Carbohydrate
Ethanol,C4H5N3O4,561.13,6.19,409.189,Organic Compound
Adrenaline,C12H33N3O5,707.72,N/A,472.144,Carbohydrate
Cholesterol,C13H39N5O1,622.8,8.16,1.798,Lipid
Dopamine,C12H21N0O0,207.48,N/A,189.953,Organic Compound
Aspirin,C9H7N4O5,176.46,7.29,997.747,Alkaloid
Cholesterol,C11H19N3O4,499.99,3.33,33.537,Hormone
Urea,C3H29N4O4,937.38,9.01,285.625,Amide
Glucose,C5H2N3O2,128.77,N/A,609.849,Alkaloid
Caffeine,C5H13N0O7,750.54,N/A,219.772,Hormone
Urea,C15H9N4O7,574.03,5.72,154.739,Lipid
Ethanol,C1H2N4O6,996.03,13.51,931.973,Lipid
Cholesterol,C14H23N0O5,820.21,12.8,159.831,Alkaloid
Adenosine triphosphate,C18H25N0O5,498.0,N/A,582.086,Organic Compound
Glucose,C19H8N0O3,327.86,8.19,438.224,Amide
Glucose,C8H8N3O9,580.13,N/A,131.191,Carbohydrate
Cholesterol,C3H5N3O2,619.34,9.93,901.28,Carbohydrate
Urea,C13H13N1O3,265.87,3.71,165.691,Alkaloid
Adenosine triphosphate,C3H17N5O10,296.43,9.49,269.481,Lipid
Urea,C7H32N1O9,857.0,10.15,446.719,Neurotransmitter
Ethanol,C5H17N3O3,53.53,9.31,713.717,Neurotransmitter
Ethanol,C16H20N1O1,710.94,7.17,35.288,Carbohydrate
Dopamine,C10H38N2O2,264.03,4.92,44.086,Carbohydrate
Cholesterol,C2H5N1O5,719.31,8.69,404.77,Amide
Serotonin,C1H10N2O5,513.73,N/A,774.465,Alcohol
Dopamine,C12H14N1O8,522.63,12.74,27.8,Nucleotide
Urea,C17H16N1O10,807.42,N/A,679.533,Hormone
Adenosine triphosphate,C19H1N4O1,572.84,N/A,983.366,Amide
Adenosine triphosphate,C18H36N4O7,335.78,10.64,316.194,Alkaloid
Caffeine,C10H18N1O5,745.33,N/A,715.22,Carbohydrate
Dopamine,C17H26N3O5,230.6,N/A,350.289,Alcohol
Dopamine,C6H23N0O3,402.45,2.03,28.539,Hormone
Cholesterol,C17H29N2O0,548.34,N/A,589.988,Nucleotide
Cholesterol,C13H28N4O10,278.3,3.98,164.745,Alkaloid
Ethanol,C5H36N5O7,794.58,9.84,788.223,Neurotransmitter
Serotonin,C1H8N0O10,52.96,9.17,680.857,Neurotransmitter
Dopamine,C20H1N0O1,248.57,11.94,302.057,Hormone
Cholesterol,C3H40N4O10,710.74,3.31,323.19,Lipid
Adrenaline,C15H39N0O2,792.63,13.04,784.391,Hormone
Adrenaline,C11H28N5O6,260.78,6.45,808.047,Lipid
Adenosine triphosphate,C3H11N5O6,490.43,11.33,325.171,Lipid
Cholesterol,C4H17N1O4,240.13,N/A,979.148,Lipid
Serotonin,C18H21N2O1,938.86,N/A,812.531,Alcohol
Glucose,C17H32N2O4,532.1,2.79,599.215,Alcohol
Glucose,C20H24N1O4,632.3,8.17,195.75,Alcohol
Adenosine triphosphate,C14H20N4O4,552.03,4.65,317.408,Amide
Ethanol,C5H31N5O2,192.6,N/A,695.596,Organic Compound
Cholesterol,C4H5N1O6,680.48,1.29,416.741,Nucleotide
Serotonin,C4H33N1O10,826.81,10.36,956.762,Hormone
Urea,C6H14N4O6,976.6,7.28,167.923,Alcohol
Dopamine,C10H24N4O2,664.28,13.51,826.031,Nucleotide
Aspirin,C1H12N3O7,545.75,1.35,50.151,Hormone
Ethanol,C20H13N2O9,623.91,11.45,396.632,Alkaloid
Aspirin,C16H21N0O8,59.36,13.5,19.491,Alkaloid
Glucose,C9H5N2O5,601.37,7.03,609.665,Amide
Adrenaline,C9H25N2O1,804.66,8.08,136.59,Carbohydrate
Glucose,C13H13N3O8,858.3,N/A,22.516,Amide
Urea,C11H2N5O4,529.99,4.88,937.166,Hormone
Caffeine,C1H25N1O7,651.72,6.24,458.473,Hormone
Serotonin,C12H30N2O3,885.96,N/A,560.606,Alkaloid
Serotonin,C16H38N1O1,348.6,7.38,299.157,Lipid
Aspirin,C14H31N4O2,649.02,9.42,744.624,Alkaloid
Ethanol,C15H27N5O2,129.08,3.82,336.237,Carbohydrate
Dopamine,C20H26N4O10,764.74,2.16,377.353,Organic Compound
Adenosine triphosphate,C8H3N1O3,607.23,12.79,29.793,Alcohol
Adenosine triphosphate,C16H20N2O0,699.28,1.9,293.77,Alcohol
Adrenaline,C8H11N3O1,402.34,1.95,328.964,Alkaloid
Urea,C20H31N1O10,738.3,11.24,925.468,Amide
Ethanol,C6H10N3O4,352.78,N/A,745.058,Alcohol
Serotonin,C1H8N5O1,766.55,9.23,203.144,Carbohydrate
Ethanol,C14H4N0O7,827.71,4.95,337.131,Carbohydrate
Ethanol,C4H1N3O5,843.4,7.81,108.453,Carbohydrate
Caffeine,C20H34N5O7,170.08,N/A,468.524,Nucleotide
Adrenaline,C2H24N0O7,529.13,N/A,710.336,Carbohydrate
