compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C2H5N0O10,532.01,8.77,770.325,Carbohydrate
Caffeine,C10H31N3O10,385.96,7.46,242.754,Alkaloid
Adrenaline,C7H12N3O1,234.07,2.79,581.432,Alkaloid
Dopamine,C16H2N0O2,339.37,6.16,171.533,Amide
Ethanol,C7H21N1O3,281.9,5.08,640.815,Neurotransmitter
Glucose,C11H28N1O10,282.13,N/A,733.108,Lipid
Urea,C14H13N4O9,255.61,N/A,210.404,Carbohydrate
Adenosine triphosphate,C18H39N2O8,223.27,N/A,989.023,Lipid
Caffeine,C9H33N4O9,593.74,2.95,752.027,Amide
Adrenaline,C10H25N5O4,941.7,8.63,220.895,Nucleotide
Glucose,C13H39N1O9,339.68,2.16,879.081,Neurotransmitter
Adenosine triphosphate,C20H24N2O5,928.54,3.44,935.677,Alcohol
Adrenaline,C13H17N1O9,157.89,N/A,597.906,Neurotransmitter
Ethanol,C3H31N0O2,729.51,8.8,529.514,Carbohydrate
Ethanol,C11H7N0O4,669.75,N/A,197.752,Neurotransmitter
Glucose,C7H21N4O1,704.1,6.41,895.048,Carbohydrate
Cholesterol,C12H14N3O6,95.22,13.51,826.924,Lipid
Serotonin,C19H5N4O7,133.33,6.88,748.19,Nucleotide
Adrenaline,C7H10N4O6,865.37,4.74,654.034,Organic Compound
Adenosine triphosphate,C2H12N4O0,887.61,13.07,478.79,Amide
Caffeine,C19H34N4O1,178.84,13.16,890.501,Lipid
Caffeine,C14H22N3O2,187.75,8.88,614.923,Hormone
Adenosine triphosphate,C18H35N2O2,872.13,N/A,403.454,Organic Compound
Cholesterol,C12H12N5O8,339.5,5.26,328.328,Amide
Ethanol,C16H13N1O0,247.2,1.08,789.894,Lipid
Adrenaline,C19H13N5O10,392.15,8.91,32.146,Alkaloid
Adrenaline,C13H22N2O4,173.13,N/A,999.665,Organic Compound
Ethanol,C14H6N1O2,824.01,N/A,623.206,Nucleotide
Urea,C15H31N5O8,907.24,N/A,246.654,Amide
Glucose,C6H22N3O0,845.27,10.49,958.978,Neurotransmitter
Caffeine,C3H20N3O8,800.95,1.95,134.395,Alcohol
Dopamine,C15H22N3O10,659.52,9.46,624.881,Organic Compound
Cholesterol,C13H1N4O0,577.08,4.91,828.628,Nucleotide
Ethanol,C8H25N3O2,833.79,N/A,540.301,Amide
Glucose,C13H16N4O7,526.69,N/A,627.378,Alkaloid
Adenosine triphosphate,C12H3N1O0,981.68,N/A,455.574,Nucleotide
Ethanol,C10H17N4O3,744.63,7.5,916.318,Nucleotide
Dopamine,C18H15N5O5,539.99,9.24,8.529,Alcohol
Adenosine triphosphate,C2H18N4O2,239.4,1.25,220.91,Nucleotide
Serotonin,C20H24N1O3,228.35,2.01,920.932,Amide
Adrenaline,C1H15N2O3,487.13,13.26,978.074,Amide
Cholesterol,C5H26N0O6,106.64,9.13,243.96,Organic Compound
Urea,C3H40N1O3,746.61,1.89,920.684,Lipid
Dopamine,C5H2N4O3,434.64,N/A,777.167,Amide
Aspirin,C5H13N2O7,488.41,2.85,563.346,Lipid
Glucose,C14H24N2O7,540.14,N/A,487.838,Lipid
Glucose,C15H38N2O8,833.79,11.04,971.101,Amide
Urea,C13H29N5O9,974.7,10.54,212.3,Organic Compound
Cholesterol,C3H8N4O3,271.91,13.54,158.82,Nucleotide
Aspirin,C10H32N1O5,469.64,9.6,706.898,Nucleotide
Adenosine triphosphate,C11H13N0O3,591.93,N/A,783.341,Nucleotide
Dopamine,C8H22N4O6,552.93,9.81,487.659,Neurotransmitter
Adrenaline,C14H30N1O8,98.09,2.87,502.361,Lipid
Glucose,C13H15N5O10,355.93,12.3,585.963,Amide
Glucose,C3H31N2O1,868.4,6.78,608.984,Lipid
Glucose,C13H35N1O8,496.28,7.05,961.138,Lipid
Adenosine triphosphate,C15H7N3O3,361.51,2.58,87.933,Nucleotide
Ethanol,C16H36N0O5,395.15,4.67,869.294,Alkaloid
Ethanol,C13H38N3O8,352.83,N/A,729.033,Nucleotide
Glucose,C8H1N1O6,896.29,N/A,473.703,Neurotransmitter
Glucose,C16H25N4O8,434.66,4.35,726.9,Alcohol
Adenosine triphosphate,C7H13N4O3,682.92,1.62,822.076,Alcohol
Caffeine,C9H12N4O5,126.02,3.0,877.183,Hormone
Cholesterol,C10H12N0O3,373.86,2.25,731.227,Hormone
Adrenaline,C20H11N2O10,587.68,10.16,776.089,Hormone
Adrenaline,C15H22N3O9,394.1,N/A,553.956,Hormone
Adrenaline,C2H26N5O3,937.57,10.47,484.209,Alkaloid
Cholesterol,C10H17N3O6,841.89,7.3,642.079,Hormone
Dopamine,C1H27N3O0,310.92,4.75,198.111,Hormone
Dopamine,C1H13N2O4,687.81,3.26,268.805,Amide
Cholesterol,C17H40N3O4,136.69,11.11,974.93,Carbohydrate
