compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C16H29N5O1,211.0,12.35,398.341,Carbohydrate
Adenosine triphosphate,C10H5N1O9,127.61,1.98,407.664,Lipid
Serotonin,C14H12N1O10,210.35,6.68,188.565,Alcohol
Aspirin,C13H1N5O0,825.27,5.94,299.963,Amide
Cholesterol,C3H18N3O9,252.97,7.45,408.306,Alkaloid
Glucose,C14H19N2O5,999.72,12.28,3.583,Amide
Aspirin,C10H15N4O2,585.55,6.63,384.511,Carbohydrate
Dopamine,C11H10N0O10,304.22,N/A,189.948,Organic Compound
Adenosine triphosphate,C20H29N5O0,813.82,N/A,182.287,Lipid
Urea,C15H34N5O0,957.33,7.15,700.455,Neurotransmitter
Adrenaline,C2H35N5O7,479.04,9.02,705.711,Neurotransmitter
Caffeine,C16H24N3O5,664.94,10.93,579.539,Hormone
Adenosine triphosphate,C1H34N0O3,731.46,3.17,807.163,Alkaloid
Aspirin,C3H4N0O3,689.28,12.09,262.042,Hormone
Serotonin,C13H16N2O3,427.55,N/A,695.841,Alcohol
Adrenaline,C17H3N0O4,330.58,N/A,60.707,Amide
Aspirin,C4H19N5O4,689.42,13.32,275.468,Amide
Ethanol,C17H20N0O5,602.68,6.3,44.025,Hormone
Glucose,C10H3N2O3,864.03,1.48,493.05,Alcohol
Cholesterol,C5H15N5O1,839.48,N/A,589.223,Alkaloid
Caffeine,C13H32N0O3,127.37,6.88,447.407,Carbohydrate
Adenosine triphosphate,C18H10N3O1,749.77,7.07,312.086,Organic Compound
Serotonin,C12H22N2O3,519.3,1.22,725.082,Neurotransmitter
Glucose,C17H32N1O4,247.12,1.81,908.286,Alkaloid
Glucose,C10H25N3O3,727.37,13.29,507.091,Alkaloid
Adrenaline,C17H21N0O3,903.88,3.82,558.112,Alcohol
Adrenaline,C10H29N5O4,223.45,9.24,905.737,Neurotransmitter
Aspirin,C4H36N4O9,298.61,5.98,525.171,Alkaloid
Urea,C6H9N1O8,809.78,11.14,417.369,Alcohol
Adrenaline,C11H1N1O5,712.54,9.84,901.39,Organic Compound
Adrenaline,C15H22N1O4,944.08,8.47,406.051,Nucleotide
Adrenaline,C12H35N5O8,230.31,N/A,749.105,Nucleotide
Aspirin,C14H27N0O3,137.53,7.77,976.157,Alcohol
Aspirin,C13H14N5O6,940.43,2.75,853.163,Organic Compound
Glucose,C4H7N5O6,358.99,7.81,875.998,Organic Compound
Aspirin,C9H9N3O4,217.85,4.26,316.943,Amide
Aspirin,C18H8N5O1,513.45,5.08,40.676,Organic Compound
Ethanol,C15H14N0O8,70.53,1.81,319.034,Amide
Adenosine triphosphate,C10H12N4O9,857.55,N/A,872.992,Organic Compound
Adrenaline,C7H2N3O5,589.38,11.53,908.735,Lipid
Cholesterol,C9H7N0O5,987.11,11.55,160.979,Carbohydrate
Glucose,C19H34N2O0,502.23,6.38,622.593,Alkaloid
Urea,C9H5N2O4,56.8,10.92,681.303,Alcohol
Cholesterol,C9H8N0O0,425.4,13.4,454.035,Lipid
Serotonin,C7H35N3O0,510.96,5.87,784.579,Organic Compound
Ethanol,C14H40N2O6,206.18,7.1,570.605,Lipid
Serotonin,C20H24N4O4,290.85,5.4,68.78,Lipid
Glucose,C17H5N1O2,333.86,9.01,613.712,Alkaloid
Glucose,C2H26N4O8,327.62,9.22,707.732,Carbohydrate
Urea,C14H15N5O3,290.32,4.78,75.356,Alkaloid
Cholesterol,C9H40N3O2,184.45,6.29,459.747,Neurotransmitter
Adrenaline,C19H1N3O1,306.23,N/A,360.497,Carbohydrate
Serotonin,C6H18N4O6,823.34,N/A,435.249,Lipid
Caffeine,C6H3N1O4,690.84,13.95,983.892,Amide
Dopamine,C18H2N5O2,953.52,9.45,747.492,Organic Compound
Ethanol,C11H27N0O7,130.36,8.56,36.309,Lipid
Adenosine triphosphate,C9H20N3O6,950.93,4.12,408.681,Lipid
Glucose,C14H30N1O1,90.94,3.9,12.41,Amide
Adenosine triphosphate,C6H21N4O0,942.15,3.47,55.784,Nucleotide
Ethanol,C7H35N0O6,372.95,N/A,39.422,Lipid
Dopamine,C17H10N2O2,308.34,2.02,579.976,Hormone
Cholesterol,C11H21N1O0,753.68,N/A,625.968,Hormone
Glucose,C19H29N2O1,416.29,N/A,33.793,Hormone
Urea,C11H23N3O9,231.31,3.36,475.704,Carbohydrate
Dopamine,C3H18N5O5,212.73,N/A,220.032,Neurotransmitter
Ethanol,C4H28N5O4,431.06,6.48,836.771,Alcohol
Cholesterol,C10H22N1O8,928.02,9.71,410.323,Amide
Adrenaline,C7H3N4O3,659.37,11.77,590.478,Alcohol
Caffeine,C18H29N2O0,980.52,4.48,392.945,Organic Compound
Adrenaline,C20H25N4O7,380.2,12.45,419.219,Alcohol
Dopamine,C14H10N3O1,112.28,4.36,112.204,Amide
Caffeine,C2H8N5O0,130.83,12.33,955.127,Organic Compound
Serotonin,C12H17N1O6,824.93,8.0,670.424,Nucleotide
Ethanol,C4H7N2O1,322.92,N/A,318.238,Alkaloid
Glucose,C13H4N1O0,829.18,2.84,458.723,Nucleotide
Ethanol,C12H7N3O1,982.89,N/A,396.788,Amide
Caffeine,C5H15N5O5,559.28,4.24,694.303,Lipid
Dopamine,C11H22N3O9,227.5,10.1,786.426,Nucleotide
Cholesterol,C4H7N4O9,282.15,6.35,389.503,Nucleotide
Dopamine,C4H10N2O9,686.88,12.46,129.579,Lipid
Dopamine,C18H29N1O8,731.31,6.83,538.472,Neurotransmitter
Urea,C13H1N0O10,591.29,2.75,65.788,Organic Compound
Glucose,C18H26N4O5,378.46,3.74,412.398,Neurotransmitter
Caffeine,C20H16N2O3,659.82,12.59,54.541,Alkaloid
Glucose,C16H35N5O4,391.23,11.4,43.846,Alcohol
Aspirin,C8H25N3O2,953.2,4.73,887.841,Hormone
Caffeine,C14H18N0O1,253.78,N/A,758.922,Hormone
Urea,C3H14N4O6,537.29,N/A,992.049,Alkaloid
Adenosine triphosphate,C9H31N0O4,656.37,11.86,98.177,Alcohol
Serotonin,C5H23N4O8,896.2,13.4,749.833,Hormone
Cholesterol,C15H8N2O2,376.86,12.87,492.416,Lipid
Aspirin,C20H26N5O3,510.53,11.08,38.91,Amide
Urea,C9H15N1O3,124.59,5.96,162.265,Hormone
Serotonin,C18H15N2O5,359.63,8.5,150.459,Alkaloid
Glucose,C2H22N5O8,265.94,10.61,165.42,Lipid
Urea,C20H27N4O5,884.6,6.82,859.579,Amide
Cholesterol,C13H2N3O9,651.04,N/A,759.104,Alkaloid
