compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C7H28N2O9,152.77,6.13,620.069,Hormone
Dopamine,C19H25N2O5,350.01,3.68,989.033,Nucleotide
Serotonin,C12H11N0O10,633.3,N/A,349.855,Organic Compound
Ethanol,C8H22N3O4,417.19,N/A,672.849,Carbohydrate
Glucose,C15H37N2O2,902.96,N/A,518.168,Organic Compound
Glucose,C14H5N0O5,886.38,10.92,905.919,Neurotransmitter
Caffeine,C14H38N3O3,371.68,6.36,820.677,Neurotransmitter
Serotonin,C20H39N1O3,608.2,4.61,649.853,Amide
Aspirin,C17H34N4O6,873.03,4.44,967.492,Lipid
Glucose,C1H12N4O9,553.1,11.26,206.147,Neurotransmitter
Caffeine,C1H36N2O6,425.8,3.93,374.582,Organic Compound
Ethanol,C11H22N2O3,963.76,12.2,748.917,Organic Compound
Serotonin,C20H9N2O4,207.01,10.71,517.183,Carbohydrate
Urea,C6H27N3O5,527.35,12.96,336.741,Hormone
Dopamine,C15H30N0O2,533.14,1.11,592.32,Lipid
Dopamine,C6H14N2O6,829.69,12.13,115.916,Lipid
Ethanol,C5H38N2O5,168.92,N/A,241.274,Alkaloid
Urea,C15H19N2O3,796.72,9.18,153.776,Lipid
Ethanol,C20H36N5O8,478.66,N/A,508.367,Neurotransmitter
Aspirin,C2H22N2O10,384.57,N/A,112.148,Alkaloid
Serotonin,C2H18N2O7,93.36,13.19,17.713,Organic Compound
Ethanol,C5H37N3O2,674.98,N/A,398.097,Alkaloid
Caffeine,C5H4N4O7,734.28,N/A,583.781,Amide
Aspirin,C5H7N2O2,484.06,9.98,620.957,Nucleotide
Caffeine,C8H8N5O9,719.71,7.25,554.225,Hormone
Caffeine,C10H5N4O5,853.9,3.61,232.863,Nucleotide
Caffeine,C7H25N1O6,372.93,11.49,114.685,Lipid
Serotonin,C16H17N0O1,421.77,2.52,505.717,Hormone
Ethanol,C17H6N3O10,648.9,N/A,355.272,Lipid
Ethanol,C15H33N1O3,582.93,N/A,527.65,Alcohol
Urea,C16H25N3O9,65.55,4.03,155.32,Neurotransmitter
Cholesterol,C3H12N4O3,916.01,13.52,707.829,Organic Compound
Adenosine triphosphate,C9H2N0O9,92.31,N/A,3.79,Lipid
Adenosine triphosphate,C14H32N3O9,442.91,N/A,988.746,Organic Compound
Adenosine triphosphate,C11H21N0O7,667.57,6.63,597.695,Alkaloid
Urea,C4H19N1O0,791.4,13.99,666.175,Hormone
Dopamine,C11H31N1O9,566.66,N/A,506.953,Hormone
Glucose,C1H36N5O6,665.31,8.14,890.015,Alkaloid
Adenosine triphosphate,C6H19N5O6,564.44,1.14,379.277,Amide
Cholesterol,C17H23N1O0,996.57,1.92,778.585,Amide
Urea,C17H34N5O10,236.7,N/A,672.436,Alkaloid
Adenosine triphosphate,C15H11N3O2,460.1,N/A,537.082,Nucleotide
Aspirin,C1H2N1O7,191.64,N/A,546.905,Lipid
Glucose,C6H23N5O2,330.34,3.81,649.543,Alkaloid
Dopamine,C7H32N2O0,137.95,7.62,434.352,Alcohol
Dopamine,C11H18N4O9,362.05,13.99,191.644,Carbohydrate
Adrenaline,C13H10N4O1,815.71,12.22,465.077,Nucleotide
Adrenaline,C14H12N2O0,285.99,5.74,262.938,Hormone
Caffeine,C11H19N0O7,169.65,5.46,260.482,Lipid
Adrenaline,C7H18N1O7,806.64,3.88,540.104,Hormone
Serotonin,C3H29N2O6,839.35,12.48,4.234,Nucleotide
Caffeine,C1H25N0O2,323.61,N/A,720.628,Amide
Caffeine,C6H32N1O1,701.8,8.84,570.679,Alcohol
Caffeine,C17H21N5O7,587.12,5.04,29.418,Alcohol
Glucose,C13H25N0O8,278.82,6.79,681.956,Neurotransmitter
Caffeine,C18H16N4O8,916.25,6.66,40.799,Organic Compound
Adrenaline,C4H24N5O4,791.0,12.54,260.224,Alcohol
Aspirin,C16H18N2O7,473.83,5.35,846.158,Neurotransmitter
Urea,C3H40N3O10,626.8,12.75,780.855,Nucleotide
Dopamine,C14H10N4O10,710.12,2.83,832.925,Lipid
Caffeine,C5H8N4O7,632.96,3.52,419.477,Neurotransmitter
Adrenaline,C9H16N4O2,202.53,12.62,84.898,Nucleotide
Urea,C15H39N3O2,238.69,13.26,832.658,Alkaloid
Cholesterol,C3H28N2O6,72.48,9.24,344.101,Nucleotide
Adrenaline,C17H28N3O7,857.35,12.71,229.904,Organic Compound
Glucose,C8H3N5O7,176.84,6.79,613.853,Organic Compound
Caffeine,C7H21N5O5,509.01,12.45,322.412,Organic Compound
Dopamine,C19H15N5O7,705.75,6.9,831.892,Hormone
Adrenaline,C5H36N1O7,879.42,10.72,214.699,Hormone
Glucose,C13H26N3O3,206.67,2.37,584.007,Hormone
Ethanol,C14H33N4O4,114.94,1.5,723.228,Alkaloid
Adrenaline,C2H26N4O8,402.22,11.0,936.758,Alcohol
Adrenaline,C17H27N4O7,865.44,N/A,959.627,Nucleotide
Serotonin,C19H24N4O9,157.98,3.79,496.084,Alkaloid
Glucose,C2H36N2O2,410.03,2.77,86.667,Organic Compound
Glucose,C14H23N5O8,203.29,N/A,424.284,Carbohydrate
Cholesterol,C13H5N5O4,140.61,3.77,245.226,Hormone
Adenosine triphosphate,C14H33N2O10,615.2,9.87,489.535,Alcohol
Dopamine,C15H4N5O7,589.02,11.64,7.225,Nucleotide
Adenosine triphosphate,C2H5N0O6,181.24,5.14,870.94,Lipid
Ethanol,C9H13N1O2,150.6,N/A,888.426,Hormone
Aspirin,C2H18N4O1,128.68,6.38,699.385,Lipid
Aspirin,C4H37N0O3,259.58,N/A,569.392,Nucleotide
