compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C2H38N2O5,779.24,11.54,531.855,Carbohydrate
Adenosine triphosphate,C14H36N4O0,370.98,N/A,371.518,Alcohol
Urea,C20H35N5O6,858.82,1.8,413.12,Amide
Aspirin,C14H10N4O5,516.43,3.67,368.001,Organic Compound
Serotonin,C17H4N3O0,863.95,6.17,220.066,Carbohydrate
Cholesterol,C19H12N5O5,288.91,7.26,236.061,Alcohol
Adenosine triphosphate,C3H10N4O8,241.15,N/A,598.451,Nucleotide
Dopamine,C3H14N1O5,585.56,5.59,935.317,Hormone
Aspirin,C17H11N3O9,737.24,12.35,436.422,Carbohydrate
Urea,C3H27N4O9,247.18,12.66,724.365,Neurotransmitter
Ethanol,C14H17N2O4,125.84,1.37,679.194,Organic Compound
Urea,C13H5N3O8,752.8,N/A,135.752,Neurotransmitter
Aspirin,C8H6N3O7,85.76,11.52,259.516,Alkaloid
Serotonin,C3H20N2O8,611.22,6.38,725.038,Organic Compound
Cholesterol,C18H18N4O2,289.47,12.54,528.508,Organic Compound
Glucose,C19H17N3O9,283.2,3.28,679.225,Amide
Cholesterol,C16H35N4O4,605.8,N/A,770.254,Alkaloid
Caffeine,C16H17N4O2,523.03,10.68,925.324,Amide
Cholesterol,C5H6N0O0,864.13,3.21,693.734,Carbohydrate
Caffeine,C19H17N3O2,63.23,2.93,239.812,Carbohydrate
Caffeine,C20H34N3O0,663.45,2.39,537.623,Carbohydrate
Serotonin,C3H3N0O4,655.77,N/A,693.563,Carbohydrate
Cholesterol,C16H34N5O10,266.1,12.5,453.498,Amide
Urea,C9H27N3O7,884.18,13.31,568.63,Amide
Cholesterol,C16H27N3O2,560.58,13.74,916.402,Alcohol
Dopamine,C2H13N5O7,81.15,9.4,675.984,Nucleotide
Glucose,C16H6N3O0,149.65,6.97,198.829,Nucleotide
Ethanol,C4H19N0O9,131.06,4.24,618.798,Carbohydrate
Urea,C4H3N0O1,277.87,N/A,321.769,Alkaloid
Urea,C12H6N3O10,701.9,9.84,300.531,Carbohydrate
Adenosine triphosphate,C13H37N1O9,937.94,3.57,833.505,Carbohydrate
Dopamine,C12H28N2O3,160.28,8.92,112.705,Nucleotide
Caffeine,C13H8N0O9,690.44,7.78,840.204,Carbohydrate
Aspirin,C3H29N1O9,533.65,11.6,399.88,Neurotransmitter
Serotonin,C17H11N2O4,123.9,13.7,631.664,Alcohol
