compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C13H26N5O8,481.3,2.02,486.978,Hormone
Adenosine triphosphate,C12H22N3O7,842.18,6.7,358.266,Alcohol
Serotonin,C4H31N2O8,915.51,N/A,490.388,Carbohydrate
Adenosine triphosphate,C15H31N4O10,277.41,5.2,658.596,Organic Compound
Dopamine,C19H35N2O1,125.59,3.18,502.846,Amide
Glucose,C15H30N2O2,279.6,9.98,44.503,Alcohol
Dopamine,C3H20N3O1,158.14,9.19,39.438,Hormone
Glucose,C18H5N3O0,946.6,2.42,265.313,Nucleotide
Caffeine,C12H33N0O0,995.55,7.75,176.984,Carbohydrate
Urea,C7H15N2O3,661.78,12.2,643.963,Alcohol
Ethanol,C7H19N0O7,181.71,11.56,8.401,Carbohydrate
Glucose,C18H4N2O10,597.32,1.98,436.163,Carbohydrate
Ethanol,C13H17N0O1,86.44,10.15,894.727,Alkaloid
Glucose,C2H25N2O9,615.18,6.77,302.449,Nucleotide
Urea,C4H36N2O0,907.54,N/A,506.727,Hormone
Caffeine,C9H5N4O0,909.64,1.02,522.97,Amide
Glucose,C3H5N3O0,147.63,N/A,500.227,Carbohydrate
Aspirin,C9H17N0O4,804.45,N/A,799.035,Alkaloid
Urea,C17H17N2O1,433.31,9.27,425.986,Nucleotide
Caffeine,C1H26N5O7,85.69,5.24,72.76,Amide
Serotonin,C3H37N4O4,51.31,1.01,83.28,Alcohol
Urea,C16H15N4O10,223.08,1.33,882.92,Organic Compound
Serotonin,C1H25N2O3,423.35,3.28,988.488,Amide
Adrenaline,C5H21N1O1,515.27,N/A,924.17,Alkaloid
Dopamine,C9H40N5O5,546.7,5.96,966.489,Organic Compound
Dopamine,C20H40N2O2,984.16,N/A,488.984,Neurotransmitter
Ethanol,C5H1N2O6,626.56,2.51,102.554,Neurotransmitter
Dopamine,C13H39N3O10,554.96,7.27,460.124,Alcohol
Aspirin,C7H10N2O6,459.83,8.94,419.462,Amide
Dopamine,C1H35N0O5,238.93,10.9,168.735,Alcohol
Adrenaline,C5H24N2O8,196.06,N/A,438.876,Alkaloid
Caffeine,C11H24N2O1,215.61,N/A,637.769,Organic Compound
Serotonin,C16H11N3O0,508.77,N/A,202.361,Amide
Aspirin,C4H22N4O8,772.18,3.37,743.89,Alcohol
Ethanol,C16H14N5O10,541.84,N/A,491.251,Alkaloid
Ethanol,C15H35N1O3,978.26,N/A,886.407,Lipid
Caffeine,C13H24N3O3,796.45,1.13,711.784,Nucleotide
Glucose,C7H29N1O5,352.5,1.01,113.427,Carbohydrate
Ethanol,C13H21N3O6,56.61,11.69,568.856,Nucleotide
Aspirin,C9H21N0O2,938.87,10.22,417.584,Carbohydrate
Cholesterol,C1H10N5O8,822.08,4.48,196.997,Hormone
Urea,C3H6N0O2,674.57,3.2,515.579,Lipid
Urea,C19H23N5O1,250.9,7.94,643.516,Neurotransmitter
Caffeine,C17H16N0O5,890.73,7.87,164.133,Nucleotide
Adrenaline,C14H1N4O1,755.38,N/A,862.625,Alcohol
Serotonin,C14H2N0O1,128.79,4.1,459.473,Hormone
Aspirin,C1H17N5O1,881.52,4.6,598.478,Carbohydrate
Glucose,C1H25N2O9,861.27,N/A,566.175,Nucleotide
Dopamine,C9H7N0O7,733.69,2.99,85.025,Alcohol
Dopamine,C1H28N2O8,586.54,N/A,113.962,Alkaloid
Cholesterol,C14H28N4O5,103.21,9.47,333.719,Organic Compound
Urea,C15H28N0O2,148.4,3.93,869.992,Hormone
Aspirin,C12H19N3O9,274.02,8.24,529.866,Organic Compound
Cholesterol,C5H9N0O1,765.96,5.29,441.144,Alcohol
Aspirin,C19H2N3O0,203.48,7.49,529.969,Alcohol
Adenosine triphosphate,C4H24N4O7,869.02,13.93,219.685,Alkaloid
Dopamine,C15H32N4O0,411.71,9.82,309.639,Carbohydrate
Adenosine triphosphate,C3H20N5O9,55.94,7.23,637.554,Hormone
Dopamine,C11H38N0O0,184.19,10.84,400.338,Nucleotide
Urea,C17H35N2O8,70.25,5.97,145.089,Alcohol
Cholesterol,C11H1N5O3,499.54,12.72,339.752,Amide
