compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C19H17N5O0,522.5,5.23,413.759,Lipid
Urea,C1H2N2O2,608.25,9.65,707.657,Amide
Glucose,C5H13N1O7,823.01,6.21,192.098,Alcohol
Aspirin,C8H13N4O7,625.4,3.8,266.408,Amide
Serotonin,C14H5N1O4,993.8,12.12,572.161,Organic Compound
Urea,C9H12N3O5,707.46,N/A,787.653,Neurotransmitter
Serotonin,C10H33N1O8,239.6,5.39,205.209,Alcohol
Cholesterol,C1H7N0O9,372.57,3.27,980.575,Carbohydrate
Glucose,C4H14N4O5,707.65,2.79,42.666,Nucleotide
Serotonin,C18H36N3O6,649.57,13.14,404.003,Lipid
Ethanol,C18H40N4O9,656.84,3.04,132.984,Hormone
Urea,C4H3N1O9,502.6,11.08,412.791,Alcohol
Aspirin,C7H23N3O6,486.13,3.51,860.636,Hormone
Caffeine,C9H20N1O6,339.38,N/A,302.87,Alkaloid
Adenosine triphosphate,C2H23N0O10,550.49,9.11,827.632,Alkaloid
Serotonin,C8H31N4O10,995.58,N/A,199.427,Neurotransmitter
Adenosine triphosphate,C14H37N0O10,373.84,4.24,704.11,Nucleotide
Ethanol,C11H2N1O4,93.27,N/A,797.65,Lipid
Glucose,C18H2N3O9,942.5,11.0,510.491,Alkaloid
Adrenaline,C20H20N0O3,942.47,2.56,915.954,Carbohydrate
Urea,C4H32N5O2,256.83,5.43,593.295,Carbohydrate
Urea,C2H33N3O2,192.78,4.64,563.643,Hormone
Cholesterol,C3H15N2O4,797.4,N/A,365.563,Carbohydrate
Cholesterol,C11H27N3O3,157.54,N/A,294.405,Lipid
Glucose,C2H19N0O6,606.48,4.01,421.133,Alkaloid
Serotonin,C3H38N3O4,195.36,11.2,317.546,Carbohydrate
Aspirin,C4H15N0O3,832.85,3.73,511.777,Neurotransmitter
Glucose,C7H1N4O6,611.84,13.26,274.49,Organic Compound
Cholesterol,C6H5N0O4,837.23,N/A,377.236,Neurotransmitter
Dopamine,C16H28N1O4,722.54,3.42,977.482,Alcohol
Dopamine,C4H32N3O5,186.26,5.86,663.819,Hormone
Adrenaline,C18H28N4O6,791.24,N/A,354.255,Carbohydrate
Serotonin,C19H3N5O4,852.07,11.98,311.447,Organic Compound
Dopamine,C20H23N0O1,554.2,9.13,183.683,Nucleotide
Aspirin,C18H25N2O9,62.46,3.4,479.94,Alcohol
Serotonin,C15H29N4O9,640.88,4.61,682.117,Neurotransmitter
Caffeine,C13H8N3O7,57.65,8.61,967.34,Organic Compound
Cholesterol,C16H37N4O3,370.69,N/A,476.32,Nucleotide
Urea,C16H1N2O9,856.03,13.53,612.021,Nucleotide
