compound,formula,mw,pka,solubility_mg_ml,class
Urea,C3H31N1O2,963.51,N/A,622.608,Lipid
Serotonin,C13H5N1O9,996.43,N/A,366.963,Alcohol
Glucose,C14H37N3O2,954.73,12.97,193.281,Alkaloid
Caffeine,C19H29N2O0,752.3,N/A,682.285,Amide
Dopamine,C1H19N3O4,121.08,1.44,695.89,Alkaloid
Adenosine triphosphate,C15H21N3O1,257.36,10.17,165.554,Neurotransmitter
Adrenaline,C20H11N4O2,829.68,11.32,949.115,Lipid
Dopamine,C1H37N0O1,696.39,13.27,300.617,Amide
Dopamine,C17H34N4O4,322.19,11.51,3.76,Organic Compound
Adenosine triphosphate,C13H16N4O9,693.78,3.91,188.517,Carbohydrate
Adenosine triphosphate,C3H18N2O2,303.64,N/A,700.462,Lipid
Dopamine,C5H37N3O8,179.09,N/A,92.929,Lipid
Dopamine,C4H24N3O3,471.32,3.91,149.861,Carbohydrate
Urea,C6H30N1O10,444.96,3.44,449.266,Organic Compound
Cholesterol,C11H8N1O7,631.19,6.16,66.844,Nucleotide
Urea,C13H7N2O5,187.41,9.61,268.149,Alkaloid
Ethanol,C20H31N3O5,691.62,4.81,544.017,Amide
Adenosine triphosphate,C9H35N5O10,743.56,12.65,786.603,Nucleotide
Ethanol,C9H13N0O9,568.19,1.61,113.957,Organic Compound
Serotonin,C9H3N5O4,832.74,3.68,936.366,Organic Compound
Urea,C12H19N0O7,827.96,N/A,536.558,Nucleotide
Ethanol,C16H13N3O5,369.86,N/A,839.705,Organic Compound
Adrenaline,C11H38N1O6,815.79,7.41,678.885,Carbohydrate
Adrenaline,C18H36N1O6,331.54,12.71,782.468,Organic Compound
Urea,C11H37N2O2,812.93,2.56,778.551,Alcohol
Glucose,C10H29N4O8,243.0,N/A,296.18,Lipid
Caffeine,C6H30N2O5,486.38,7.86,703.306,Organic Compound
Adrenaline,C4H20N4O3,336.52,5.85,54.732,Organic Compound
Adenosine triphosphate,C15H5N3O4,738.74,N/A,542.631,Organic Compound
Glucose,C5H17N5O0,878.87,12.38,300.975,Organic Compound
Adenosine triphosphate,C14H38N0O9,356.32,7.28,568.943,Nucleotide
Ethanol,C6H15N1O1,117.47,4.51,285.671,Carbohydrate
Cholesterol,C4H17N5O6,489.77,13.93,29.183,Neurotransmitter
Caffeine,C16H35N3O3,663.06,N/A,382.27,Amide
Glucose,C12H15N1O4,164.58,6.95,163.626,Nucleotide
Urea,C17H13N0O10,449.77,13.06,263.726,Organic Compound
Ethanol,C15H35N2O3,164.16,13.75,215.111,Neurotransmitter
Urea,C4H24N4O0,841.86,9.32,137.662,Nucleotide
Caffeine,C9H8N5O7,854.61,3.41,470.576,Neurotransmitter
Cholesterol,C2H22N4O1,107.59,8.98,734.883,Alkaloid
Dopamine,C18H38N2O2,637.52,N/A,871.032,Alcohol
Ethanol,C4H8N5O5,165.02,3.7,146.804,Hormone
Ethanol,C16H39N0O8,916.3,9.5,2.831,Carbohydrate
Cholesterol,C15H27N4O2,420.34,1.89,914.922,Hormone
