compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C17H4N3O2,871.99,N/A,57.871,Alcohol
Caffeine,C8H3N5O1,887.79,1.51,496.024,Carbohydrate
Serotonin,C20H19N4O7,584.53,N/A,36.349,Hormone
Ethanol,C9H14N2O6,309.18,13.6,300.396,Amide
Urea,C3H1N5O10,173.21,11.81,966.401,Lipid
Dopamine,C7H32N0O3,309.9,2.4,109.814,Amide
Urea,C18H18N3O10,374.63,N/A,312.523,Organic Compound
Glucose,C4H24N2O10,717.11,N/A,81.353,Alkaloid
Adenosine triphosphate,C2H31N1O1,777.81,6.99,504.36,Alcohol
Ethanol,C9H9N5O8,516.91,4.49,81.701,Amide
Dopamine,C2H33N5O8,179.24,12.87,922.173,Carbohydrate
Serotonin,C13H4N0O0,871.17,4.24,987.618,Hormone
Dopamine,C8H39N5O7,296.03,7.65,722.162,Carbohydrate
Cholesterol,C18H24N0O10,305.48,7.66,790.974,Carbohydrate
Aspirin,C4H4N5O1,790.31,9.83,207.498,Alkaloid
Serotonin,C15H1N5O8,828.43,N/A,500.837,Organic Compound
Caffeine,C9H11N2O6,927.95,12.47,988.753,Lipid
Caffeine,C13H8N1O10,494.84,2.85,705.608,Carbohydrate
Dopamine,C20H25N2O0,358.02,N/A,686.991,Amide
Cholesterol,C12H20N5O10,981.58,9.25,211.684,Organic Compound
Ethanol,C13H21N4O3,189.01,5.43,842.965,Carbohydrate
Glucose,C7H7N0O10,918.68,7.53,830.231,Hormone
Adrenaline,C15H21N4O9,508.31,N/A,471.428,Nucleotide
Cholesterol,C9H34N4O4,854.0,3.74,178.436,Alcohol
Aspirin,C3H15N4O10,240.86,N/A,365.948,Neurotransmitter
Aspirin,C7H1N3O8,516.44,5.36,340.489,Nucleotide
Urea,C11H18N1O9,553.25,9.43,367.857,Lipid
Caffeine,C20H33N1O6,172.22,4.31,932.751,Neurotransmitter
Cholesterol,C17H26N1O10,651.2,8.12,483.128,Alkaloid
Glucose,C19H17N0O5,174.9,N/A,162.297,Lipid
Urea,C10H22N3O4,327.85,12.72,949.397,Organic Compound
Dopamine,C1H34N0O4,644.33,9.84,102.405,Lipid
Caffeine,C8H27N0O3,785.75,N/A,566.745,Organic Compound
Serotonin,C6H37N2O10,123.86,N/A,220.69,Alcohol
Serotonin,C8H25N3O2,343.19,4.36,430.646,Hormone
Glucose,C12H30N3O9,338.68,N/A,349.55,Carbohydrate
Dopamine,C5H27N3O7,816.46,12.18,731.34,Amide
Caffeine,C11H25N3O1,430.87,N/A,516.868,Hormone
Glucose,C8H12N3O0,851.85,2.63,573.819,Alcohol
Caffeine,C9H23N0O6,408.26,4.29,457.475,Amide
Glucose,C9H5N5O0,156.21,9.44,284.292,Alcohol
Urea,C5H9N3O10,941.5,8.05,243.729,Neurotransmitter
Caffeine,C18H6N2O2,294.58,5.37,4.756,Carbohydrate
Cholesterol,C11H1N5O7,816.8,7.1,43.528,Neurotransmitter
Caffeine,C11H17N4O1,295.36,1.39,328.217,Organic Compound
Dopamine,C9H14N0O1,607.08,13.4,348.389,Alkaloid
Caffeine,C15H11N4O1,842.56,N/A,430.743,Amide
Caffeine,C13H6N2O9,950.16,13.48,664.166,Organic Compound
Cholesterol,C2H39N5O9,396.85,3.97,502.614,Organic Compound
Ethanol,C6H22N4O7,133.62,1.06,909.276,Nucleotide
