compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C20H5N0O10,314.08,1.45,854.936,Hormone
Cholesterol,C7H23N1O9,975.35,10.16,691.362,Hormone
Adenosine triphosphate,C5H13N1O6,259.46,5.35,67.548,Nucleotide
Cholesterol,C16H12N0O10,689.68,9.83,163.001,Nucleotide
Cholesterol,C6H28N1O2,481.99,13.12,885.414,Hormone
Cholesterol,C2H38N5O8,763.08,N/A,73.152,Organic Compound
Ethanol,C4H17N1O10,426.78,6.44,462.634,Alcohol
Dopamine,C12H20N4O7,746.78,12.11,250.15,Neurotransmitter
Aspirin,C16H28N5O8,366.64,5.42,256.977,Carbohydrate
Glucose,C12H22N1O2,121.71,6.91,442.514,Carbohydrate
Caffeine,C19H18N4O1,131.9,3.63,43.215,Neurotransmitter
Aspirin,C17H15N1O3,301.3,11.53,80.832,Amide
Urea,C15H21N5O2,274.43,6.79,129.195,Amide
Dopamine,C11H36N3O5,889.74,8.55,920.351,Nucleotide
Cholesterol,C13H18N0O9,787.58,2.31,943.08,Neurotransmitter
Serotonin,C10H3N2O9,453.71,4.96,868.778,Alkaloid
Serotonin,C14H40N3O8,243.59,11.44,229.416,Hormone
Aspirin,C19H29N3O7,79.53,9.8,418.117,Nucleotide
Caffeine,C19H33N3O6,354.19,11.68,367.11,Lipid
Serotonin,C20H30N4O9,567.2,3.12,781.636,Carbohydrate
Cholesterol,C18H11N2O1,696.07,9.9,303.239,Neurotransmitter
Cholesterol,C4H35N2O7,104.26,N/A,721.424,Nucleotide
Aspirin,C15H38N3O8,236.49,7.28,707.089,Alcohol
Dopamine,C10H24N0O2,509.98,N/A,544.36,Organic Compound
Dopamine,C13H31N4O9,724.17,13.74,566.03,Alcohol
Ethanol,C15H35N2O8,955.62,6.47,431.161,Alkaloid
Glucose,C1H19N1O6,312.29,13.34,942.706,Nucleotide
Ethanol,C4H27N5O1,878.95,N/A,147.845,Hormone
Caffeine,C18H3N2O4,135.87,N/A,50.975,Lipid
Caffeine,C3H33N5O6,248.94,11.67,856.401,Organic Compound
Serotonin,C12H1N4O7,609.22,12.2,156.27,Carbohydrate
Adenosine triphosphate,C16H25N4O9,763.51,N/A,404.814,Organic Compound
Aspirin,C3H22N4O9,121.22,2.79,39.244,Neurotransmitter
Caffeine,C12H32N0O1,718.54,N/A,38.919,Amide
Glucose,C14H12N2O4,235.8,5.1,363.931,Alkaloid
Cholesterol,C18H32N0O5,514.79,10.87,110.284,Amide
Caffeine,C3H25N0O5,50.39,13.34,493.992,Hormone
Aspirin,C3H19N2O0,94.32,4.92,338.507,Neurotransmitter
Aspirin,C12H16N4O5,661.36,6.76,556.298,Lipid
Urea,C14H34N3O4,994.48,11.17,36.727,Neurotransmitter
Adrenaline,C7H17N4O9,183.74,7.51,971.62,Organic Compound
Adenosine triphosphate,C17H38N2O4,828.16,N/A,508.03,Neurotransmitter
Glucose,C15H23N4O7,476.27,13.07,695.302,Nucleotide
Caffeine,C6H22N3O5,51.05,5.66,54.635,Lipid
Serotonin,C2H8N1O3,461.39,3.97,88.562,Organic Compound
Aspirin,C14H10N0O7,498.81,N/A,497.262,Nucleotide
Dopamine,C8H9N5O3,924.78,10.89,227.588,Carbohydrate
Dopamine,C18H21N0O4,582.77,8.66,426.882,Neurotransmitter
Glucose,C10H19N3O0,936.6,2.6,536.6,Alkaloid
Serotonin,C20H30N5O4,838.98,9.4,329.523,Alcohol
Glucose,C8H32N4O0,82.25,3.51,601.099,Nucleotide
Ethanol,C7H1N2O2,769.77,12.72,740.098,Neurotransmitter
Adenosine triphosphate,C17H9N1O8,565.74,7.15,722.791,Hormone
Aspirin,C19H14N2O4,849.26,1.29,147.995,Nucleotide
Urea,C14H27N2O8,867.47,N/A,970.873,Alcohol
Urea,C10H17N3O3,526.94,5.53,792.89,Hormone
