compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C17H5N0O7,842.59,N/A,39.87,Organic Compound
Caffeine,C12H2N3O7,224.69,8.57,188.613,Lipid
Adrenaline,C6H39N0O3,842.46,12.91,93.785,Alcohol
Dopamine,C19H39N2O8,155.11,N/A,134.806,Organic Compound
Adenosine triphosphate,C10H39N1O1,970.23,3.6,230.538,Alkaloid
Ethanol,C6H36N0O5,728.02,N/A,445.978,Nucleotide
Dopamine,C9H29N0O2,536.68,N/A,569.941,Nucleotide
Adenosine triphosphate,C10H34N2O2,110.8,2.16,97.966,Organic Compound
Cholesterol,C11H10N4O0,147.14,2.34,127.426,Organic Compound
Dopamine,C20H17N2O0,604.53,4.43,173.835,Carbohydrate
Aspirin,C12H27N5O8,554.34,6.11,593.85,Lipid
Urea,C14H34N4O1,323.2,10.89,278.624,Amide
Serotonin,C18H6N0O8,263.95,4.58,575.773,Lipid
Ethanol,C8H40N5O10,142.53,3.57,68.151,Amide
Urea,C11H35N1O5,732.47,13.68,926.869,Amide
Glucose,C1H28N5O10,200.31,2.54,215.778,Carbohydrate
Dopamine,C7H23N1O3,285.19,10.52,301.095,Hormone
Cholesterol,C11H32N1O3,491.56,1.88,292.905,Alcohol
Ethanol,C1H30N1O0,876.59,9.33,140.226,Nucleotide
Caffeine,C6H16N0O3,154.85,1.88,298.902,Carbohydrate
Urea,C13H23N0O2,961.99,N/A,315.888,Carbohydrate
Serotonin,C9H18N1O1,962.52,3.28,629.627,Lipid
Cholesterol,C4H27N4O10,470.61,5.28,285.51,Organic Compound
Dopamine,C6H36N0O2,868.15,N/A,140.842,Alcohol
Cholesterol,C3H37N1O7,584.36,2.0,314.405,Lipid
Aspirin,C10H39N3O4,210.93,7.27,945.743,Hormone
Adrenaline,C15H13N1O2,83.12,N/A,772.589,Lipid
Caffeine,C18H25N3O2,973.6,11.2,241.621,Nucleotide
Adrenaline,C17H26N2O6,737.61,N/A,750.332,Nucleotide
Serotonin,C7H16N2O10,191.67,N/A,802.703,Organic Compound
Aspirin,C14H12N2O7,830.91,13.23,968.248,Carbohydrate
Cholesterol,C4H24N3O0,326.44,13.25,636.061,Hormone
Aspirin,C4H1N1O10,167.78,7.83,378.258,Neurotransmitter
Ethanol,C20H4N4O3,68.82,13.24,842.266,Organic Compound
Cholesterol,C18H19N3O5,575.88,6.04,628.626,Organic Compound
Ethanol,C18H22N0O5,350.0,11.9,911.287,Nucleotide
Adenosine triphosphate,C16H1N0O7,889.08,12.29,541.315,Neurotransmitter
Aspirin,C2H3N3O7,759.77,6.09,746.387,Organic Compound
Caffeine,C2H40N0O7,918.88,4.21,224.982,Lipid
Aspirin,C12H21N4O4,522.3,3.37,895.805,Alkaloid
Cholesterol,C9H2N2O0,957.3,N/A,113.568,Amide
Serotonin,C3H2N4O9,482.82,13.77,481.473,Alkaloid
Aspirin,C1H37N5O10,381.08,7.53,398.222,Amide
Adenosine triphosphate,C9H26N2O1,742.43,N/A,28.595,Nucleotide
Cholesterol,C20H21N2O6,86.17,6.79,316.926,Carbohydrate
Serotonin,C6H12N0O0,143.63,N/A,190.978,Lipid
Aspirin,C9H22N2O0,715.82,N/A,316.946,Alcohol
Caffeine,C3H7N1O5,456.11,N/A,100.04,Nucleotide
Glucose,C3H39N1O8,276.27,11.32,83.184,Amide
Glucose,C8H13N4O3,706.3,1.69,87.573,Carbohydrate
Serotonin,C13H23N1O5,308.12,2.16,408.107,Carbohydrate
Serotonin,C1H26N2O7,123.67,13.76,740.01,Organic Compound
Dopamine,C18H34N0O6,705.58,12.81,852.774,Nucleotide
Caffeine,C1H11N4O9,990.85,7.81,98.227,Organic Compound
Glucose,C4H33N2O8,358.23,7.65,254.931,Lipid
Ethanol,C12H15N3O4,516.98,7.04,812.949,Alcohol
Cholesterol,C17H6N0O5,592.23,N/A,514.889,Alkaloid
Aspirin,C6H7N0O6,342.56,10.31,133.351,Amide
Adenosine triphosphate,C4H3N2O5,599.11,7.65,528.068,Lipid
Aspirin,C13H4N4O9,783.71,11.93,914.366,Nucleotide
Caffeine,C2H12N2O6,476.61,13.76,924.295,Hormone
Glucose,C6H26N0O0,777.0,N/A,84.838,Alkaloid
Adenosine triphosphate,C7H31N1O0,651.38,4.52,938.056,Alkaloid
Aspirin,C11H10N5O3,483.17,2.92,24.573,Nucleotide
Serotonin,C9H22N4O5,366.14,3.02,773.132,Hormone
Dopamine,C4H30N4O9,767.66,11.72,267.875,Organic Compound
Aspirin,C2H34N5O1,259.83,7.3,988.203,Organic Compound
Aspirin,C3H18N5O0,253.01,2.01,182.965,Organic Compound
Adenosine triphosphate,C12H20N0O0,360.31,14.0,282.481,Nucleotide
Adenosine triphosphate,C13H17N0O8,675.29,12.12,427.298,Carbohydrate
Aspirin,C7H3N4O5,368.68,13.03,506.262,Organic Compound
Adrenaline,C3H39N0O8,958.04,3.08,437.533,Organic Compound
Caffeine,C10H16N5O8,651.51,2.59,356.799,Carbohydrate
Dopamine,C9H25N1O10,412.99,13.38,87.942,Alkaloid
Adrenaline,C4H3N0O8,771.72,2.65,96.714,Neurotransmitter
Adenosine triphosphate,C11H32N2O5,246.83,4.26,706.319,Hormone
Caffeine,C9H24N4O8,959.49,6.31,632.654,Hormone
Adenosine triphosphate,C17H14N3O4,737.1,5.0,991.095,Organic Compound
Dopamine,C16H32N4O0,219.79,4.11,734.421,Amide
Ethanol,C18H16N4O10,378.22,13.76,808.004,Nucleotide
Adrenaline,C17H32N2O5,764.94,N/A,383.339,Carbohydrate
Caffeine,C5H11N0O1,575.25,4.06,728.094,Nucleotide
Serotonin,C6H4N2O9,297.19,9.44,603.821,Nucleotide
Cholesterol,C20H36N2O0,245.12,9.25,795.616,Hormone
Serotonin,C7H27N3O3,339.08,N/A,918.922,Lipid
Adrenaline,C9H36N0O9,525.27,3.65,755.188,Amide
Adenosine triphosphate,C14H7N0O4,513.26,6.75,736.864,Neurotransmitter
Adrenaline,C5H16N0O5,818.41,5.14,39.52,Lipid
Serotonin,C4H39N3O6,787.54,N/A,920.199,Nucleotide
Ethanol,C20H16N3O10,536.56,N/A,496.603,Alcohol
Adrenaline,C3H22N5O7,226.31,10.6,120.637,Organic Compound
Caffeine,C4H34N2O0,565.26,10.51,683.409,Nucleotide
Aspirin,C15H31N0O10,516.54,3.32,572.77,Hormone
Urea,C10H8N2O3,974.17,11.33,437.497,Organic Compound
Caffeine,C19H15N2O3,752.98,10.48,512.801,Carbohydrate
Glucose,C9H37N1O1,967.39,N/A,364.401,Alcohol
Aspirin,C4H33N4O9,563.64,N/A,921.96,Nucleotide
Urea,C12H27N5O8,783.79,2.94,459.756,Organic Compound
Adrenaline,C2H18N5O3,645.72,2.65,82.519,Hormone
Adrenaline,C20H27N1O3,790.93,11.4,505.366,Organic Compound
Ethanol,C19H7N0O10,861.18,5.34,393.494,Organic Compound
Glucose,C4H7N0O4,422.17,2.09,328.128,Hormone
Aspirin,C6H27N4O8,109.08,N/A,526.583,Organic Compound
Adenosine triphosphate,C10H3N3O1,576.54,13.83,548.67,Organic Compound
Aspirin,C3H9N0O4,594.83,N/A,735.708,Nucleotide
Ethanol,C12H38N3O0,768.06,5.72,492.368,Hormone
Adrenaline,C13H5N3O0,500.24,N/A,915.597,Alkaloid
Cholesterol,C13H9N5O7,441.96,1.07,742.005,Nucleotide
Adenosine triphosphate,C17H3N3O0,905.03,4.39,984.475,Carbohydrate
Adrenaline,C6H31N4O5,288.68,N/A,461.599,Organic Compound
Adrenaline,C12H4N3O3,710.41,4.25,417.393,Alcohol
Aspirin,C7H25N5O4,484.02,1.94,968.398,Alcohol
Dopamine,C12H14N5O4,359.42,13.01,274.281,Alkaloid
Adrenaline,C13H9N2O9,270.55,2.66,405.236,Lipid
Serotonin,C1H25N3O2,947.18,6.21,385.146,Organic Compound
Serotonin,C8H32N1O10,721.46,10.51,568.021,Organic Compound
Caffeine,C8H30N5O8,590.04,2.57,119.868,Alkaloid
Aspirin,C20H29N1O6,993.41,5.29,770.548,Carbohydrate
Ethanol,C11H37N1O9,777.07,8.71,968.789,Organic Compound
Adenosine triphosphate,C14H11N3O5,249.22,11.37,113.259,Carbohydrate
Ethanol,C2H23N3O4,520.44,10.77,337.523,Alcohol
Ethanol,C12H12N1O8,638.16,13.14,104.324,Lipid
Adenosine triphosphate,C4H7N1O0,780.56,12.5,623.823,Alcohol
Dopamine,C17H14N2O5,90.75,4.29,228.882,Carbohydrate
Aspirin,C18H16N2O9,961.33,10.16,370.186,Neurotransmitter
Cholesterol,C7H33N0O5,935.9,10.31,825.133,Nucleotide
Ethanol,C15H32N1O8,488.07,13.6,319.459,Alcohol
Dopamine,C19H10N5O1,682.57,12.95,702.165,Organic Compound
Urea,C12H29N0O9,359.85,N/A,61.02,Hormone
Dopamine,C9H23N2O1,932.89,3.61,883.772,Lipid
Urea,C14H24N2O1,431.68,13.39,639.946,Lipid
Caffeine,C9H3N0O1,479.34,2.09,247.575,Amide
Cholesterol,C15H23N2O6,420.45,8.16,606.108,Carbohydrate
Ethanol,C12H4N3O9,713.61,N/A,851.524,Alcohol
Caffeine,C13H13N1O7,51.77,9.72,818.311,Organic Compound
Serotonin,C2H31N1O4,59.82,13.3,352.682,Organic Compound
Adrenaline,C16H16N2O6,176.59,1.08,226.187,Hormone
Adrenaline,C2H11N5O7,845.99,N/A,854.127,Alcohol
Adenosine triphosphate,C4H17N4O7,764.45,9.12,211.877,Lipid
Adenosine triphosphate,C19H25N4O6,425.02,10.34,760.516,Alkaloid
Adenosine triphosphate,C18H13N0O0,784.43,11.36,623.634,Neurotransmitter
Serotonin,C4H20N5O5,286.22,6.3,332.69,Neurotransmitter
Caffeine,C20H21N1O6,437.62,5.9,274.257,Alcohol
Serotonin,C3H19N2O2,662.32,1.07,449.369,Amide
Serotonin,C2H30N0O7,299.67,5.22,543.425,Alkaloid
Dopamine,C6H17N5O4,300.83,9.96,479.996,Nucleotide
Caffeine,C13H40N0O6,903.01,3.34,485.139,Organic Compound
Aspirin,C10H38N4O3,253.12,N/A,244.366,Organic Compound
Urea,C20H9N1O10,76.54,10.5,283.372,Organic Compound
Dopamine,C7H3N4O9,121.31,13.12,956.523,Neurotransmitter
Glucose,C7H5N4O7,454.18,N/A,841.483,Organic Compound
Ethanol,C11H1N2O7,294.57,6.14,518.06,Alkaloid
Adenosine triphosphate,C17H2N0O9,153.27,N/A,556.41,Hormone
Dopamine,C15H16N5O6,951.04,N/A,842.959,Neurotransmitter
Aspirin,C8H6N1O6,951.33,N/A,44.451,Alkaloid
Caffeine,C13H34N5O10,463.58,4.72,16.041,Hormone
