compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C10H21N2O9,184.88,9.91,575.478,Neurotransmitter
Caffeine,C17H27N3O1,105.9,9.54,985.243,Alcohol
Urea,C11H4N4O7,192.01,13.56,927.575,Amide
Aspirin,C14H16N4O8,604.03,11.92,102.454,Alcohol
Ethanol,C20H27N3O2,112.38,3.14,4.974,Neurotransmitter
Cholesterol,C11H6N5O6,349.05,8.79,374.327,Organic Compound
Aspirin,C1H25N1O5,645.67,3.87,47.266,Hormone
Adenosine triphosphate,C11H26N0O10,630.28,2.65,163.158,Lipid
Cholesterol,C14H35N5O10,285.41,9.58,295.042,Hormone
Urea,C18H15N0O0,335.17,1.83,684.309,Lipid
Glucose,C4H16N1O0,829.25,11.95,834.192,Lipid
Adrenaline,C6H33N1O3,81.01,9.06,162.892,Organic Compound
Glucose,C5H12N1O10,213.75,13.35,415.678,Neurotransmitter
Dopamine,C19H32N5O1,708.13,1.79,112.317,Alcohol
Aspirin,C14H2N3O7,750.09,12.92,259.083,Alcohol
Dopamine,C19H8N4O7,168.8,N/A,317.083,Nucleotide
Aspirin,C9H35N1O5,339.74,N/A,896.781,Neurotransmitter
Glucose,C20H19N1O1,213.54,3.34,173.142,Neurotransmitter
Adenosine triphosphate,C20H40N3O2,600.19,7.1,843.773,Carbohydrate
Adenosine triphosphate,C19H38N5O6,735.85,3.1,971.489,Alkaloid
Caffeine,C3H14N4O1,564.48,N/A,112.649,Carbohydrate
Cholesterol,C10H12N5O9,358.96,N/A,194.514,Organic Compound
Urea,C6H26N0O3,917.11,6.89,544.232,Amide
Adrenaline,C16H21N1O1,360.41,4.54,505.252,Nucleotide
Ethanol,C17H6N5O1,139.65,2.68,854.027,Hormone
Glucose,C11H31N3O5,997.67,3.25,755.243,Nucleotide
Adenosine triphosphate,C4H39N4O3,441.03,N/A,672.307,Organic Compound
Dopamine,C12H28N3O6,103.39,N/A,552.054,Hormone
Dopamine,C13H5N1O2,351.17,N/A,369.873,Organic Compound
Ethanol,C10H19N1O4,755.62,8.28,433.672,Lipid
Glucose,C5H39N3O7,643.76,N/A,387.654,Lipid
Serotonin,C4H24N2O6,321.54,10.28,18.019,Hormone
Caffeine,C8H34N1O9,886.19,5.76,640.389,Lipid
Adrenaline,C12H38N2O4,192.31,11.78,512.504,Lipid
Glucose,C10H28N2O3,935.36,N/A,163.306,Neurotransmitter
Urea,C5H9N0O2,255.41,6.53,47.29,Alcohol
Glucose,C4H19N5O0,593.65,3.73,95.585,Nucleotide
Cholesterol,C11H11N1O7,471.83,13.02,220.884,Organic Compound
Ethanol,C18H27N0O4,446.86,13.82,881.032,Alkaloid
Cholesterol,C10H5N0O3,877.98,9.01,42.381,Neurotransmitter
Ethanol,C9H32N4O9,937.36,6.28,547.107,Organic Compound
Aspirin,C20H13N3O6,813.17,3.6,804.767,Amide
Aspirin,C6H2N3O4,743.32,13.17,350.259,Amide
Serotonin,C17H2N1O7,116.48,12.86,589.013,Neurotransmitter
Cholesterol,C16H17N1O6,504.04,3.61,773.587,Carbohydrate
Glucose,C15H22N2O0,370.21,N/A,970.43,Hormone
Dopamine,C14H33N4O6,865.88,7.25,317.012,Organic Compound
Glucose,C11H5N0O3,624.36,1.62,651.502,Organic Compound
Aspirin,C11H33N2O6,677.88,3.27,684.86,Lipid
Caffeine,C2H18N0O7,85.88,3.0,697.516,Lipid
Serotonin,C18H18N4O0,88.88,13.03,530.46,Lipid
Caffeine,C1H18N1O6,842.97,11.51,331.487,Neurotransmitter
Caffeine,C10H6N4O10,887.38,12.88,83.692,Lipid
Glucose,C9H6N4O6,449.81,N/A,117.409,Alcohol
Cholesterol,C9H25N5O10,566.99,9.7,776.265,Amide
Cholesterol,C11H23N5O3,560.82,N/A,956.438,Hormone
Cholesterol,C7H1N3O1,682.17,4.78,111.751,Alcohol
Caffeine,C6H20N0O1,509.72,11.99,786.169,Carbohydrate
Cholesterol,C15H9N5O1,473.7,4.06,580.006,Nucleotide
Serotonin,C5H16N1O0,399.17,N/A,261.305,Alcohol
Urea,C19H25N0O2,451.95,3.67,570.517,Alkaloid
Adrenaline,C15H10N5O8,728.2,N/A,403.26,Hormone
Adrenaline,C13H31N5O5,177.14,8.84,790.54,Organic Compound
Adrenaline,C13H32N1O8,51.28,2.12,245.944,Alcohol
Caffeine,C3H36N4O6,487.78,7.69,698.421,Lipid
Ethanol,C17H28N2O8,771.45,5.9,813.605,Organic Compound
Caffeine,C20H28N3O5,99.36,11.44,68.272,Lipid
Urea,C12H34N4O9,285.31,2.7,96.194,Carbohydrate
Ethanol,C5H21N3O10,403.13,11.46,929.735,Neurotransmitter
Cholesterol,C10H3N5O0,431.87,N/A,311.008,Neurotransmitter
Serotonin,C16H21N4O9,420.28,12.88,104.069,Alcohol
Cholesterol,C12H19N3O1,75.98,N/A,589.63,Neurotransmitter
Urea,C18H13N2O9,310.6,N/A,757.242,Organic Compound
Cholesterol,C10H38N5O6,399.25,8.22,669.902,Hormone
Serotonin,C8H14N0O6,626.78,6.94,965.797,Lipid
Urea,C15H19N0O8,487.86,11.29,584.696,Nucleotide
Caffeine,C17H30N1O3,322.09,8.03,177.317,Alcohol
Urea,C1H12N1O1,504.59,8.57,441.218,Organic Compound
Caffeine,C6H35N3O2,475.92,7.91,175.549,Alkaloid
Aspirin,C14H17N5O5,421.13,4.58,871.649,Carbohydrate
Adenosine triphosphate,C13H37N1O6,177.68,12.76,798.148,Organic Compound
Adrenaline,C17H12N2O9,407.15,8.05,804.073,Alkaloid
Dopamine,C12H2N4O10,482.57,2.81,819.205,Nucleotide
Cholesterol,C4H24N5O4,317.04,9.8,487.202,Alcohol
Caffeine,C17H7N1O4,550.81,8.24,611.373,Amide
Urea,C10H21N2O5,370.15,6.85,831.66,Hormone
Caffeine,C10H38N0O5,963.25,N/A,405.163,Carbohydrate
Cholesterol,C17H32N4O10,981.0,N/A,487.244,Alcohol
Cholesterol,C13H22N1O6,604.52,9.74,786.844,Lipid
Serotonin,C11H6N3O5,177.18,13.31,780.439,Nucleotide
Urea,C7H20N0O9,388.11,12.76,619.299,Lipid
Serotonin,C1H10N3O3,763.47,N/A,736.472,Amide
Glucose,C5H23N1O7,683.36,N/A,178.114,Amide
Aspirin,C8H15N4O6,764.5,5.81,952.165,Alcohol
Urea,C19H25N2O4,403.25,12.98,482.685,Alkaloid
Ethanol,C2H15N2O1,708.4,N/A,493.177,Nucleotide
Urea,C18H40N0O7,136.46,N/A,962.49,Alcohol
Adenosine triphosphate,C20H7N2O3,107.1,12.06,47.044,Alkaloid
Aspirin,C13H38N0O8,617.51,6.64,626.441,Lipid
Dopamine,C12H33N4O6,425.78,N/A,773.405,Amide
Dopamine,C5H22N5O2,769.42,N/A,287.19,Lipid
Adenosine triphosphate,C3H18N0O10,658.11,N/A,65.955,Nucleotide
Dopamine,C18H20N3O1,716.34,N/A,424.581,Hormone
Dopamine,C7H7N4O4,610.57,12.45,567.197,Alcohol
Ethanol,C11H32N4O2,908.35,12.63,276.885,Alkaloid
Caffeine,C18H15N5O9,905.36,2.59,243.938,Organic Compound
Ethanol,C1H40N2O3,171.69,3.92,400.883,Lipid
Serotonin,C17H18N1O3,579.74,8.2,881.275,Alcohol
Caffeine,C8H4N3O8,859.92,N/A,85.645,Organic Compound
Aspirin,C20H30N5O6,818.65,6.74,282.171,Alcohol
Cholesterol,C16H29N5O9,766.41,N/A,479.58,Amide
Aspirin,C20H10N0O10,386.35,4.8,217.339,Organic Compound
Adenosine triphosphate,C1H4N5O6,688.59,2.49,919.372,Nucleotide
Serotonin,C1H12N4O4,401.8,13.39,604.937,Alcohol
Cholesterol,C17H13N5O5,723.61,7.12,936.351,Organic Compound
Adrenaline,C9H28N5O7,949.5,12.47,440.73,Amide
Glucose,C9H38N0O5,813.72,3.15,482.687,Lipid
Caffeine,C19H13N0O8,95.05,8.76,302.505,Neurotransmitter
Urea,C5H36N4O7,951.57,N/A,176.212,Hormone
Adenosine triphosphate,C12H18N4O9,104.09,11.56,942.386,Lipid
Serotonin,C13H16N0O5,301.41,2.29,582.611,Carbohydrate
Dopamine,C5H2N1O1,609.06,4.99,702.064,Lipid
Dopamine,C7H28N4O10,549.09,11.75,660.668,Alkaloid
Adenosine triphosphate,C4H3N0O0,367.02,8.32,32.643,Organic Compound
Ethanol,C13H30N1O6,71.86,7.38,362.606,Amide
Adrenaline,C17H22N5O8,932.69,13.9,563.804,Alkaloid
Cholesterol,C20H17N4O10,961.37,7.63,427.607,Hormone
Dopamine,C2H31N5O9,872.68,10.25,692.596,Alcohol
Aspirin,C3H14N2O10,909.9,12.38,382.129,Alkaloid
Urea,C9H11N2O4,333.59,7.96,888.051,Carbohydrate
Adenosine triphosphate,C7H35N1O6,585.22,N/A,191.101,Amide
Aspirin,C11H16N3O7,380.47,7.74,897.941,Hormone
Aspirin,C8H5N0O7,856.22,8.96,41.51,Carbohydrate
Dopamine,C1H37N1O9,125.35,5.93,882.156,Lipid
Glucose,C18H32N3O2,198.61,N/A,889.584,Organic Compound
Dopamine,C17H23N4O8,424.21,12.6,931.161,Hormone
Caffeine,C15H33N2O2,782.73,8.13,377.999,Amide
Glucose,C12H30N2O9,327.41,12.51,967.342,Hormone
Serotonin,C10H39N0O7,852.35,7.68,886.149,Alkaloid
Cholesterol,C16H40N4O7,818.42,1.28,597.408,Lipid
Serotonin,C19H20N2O1,929.65,13.17,375.169,Alcohol
Adenosine triphosphate,C10H17N5O3,838.26,N/A,337.807,Carbohydrate
Ethanol,C9H2N0O0,529.31,4.24,877.662,Nucleotide
Dopamine,C18H4N3O0,673.77,3.47,43.909,Nucleotide
Cholesterol,C6H33N2O1,967.88,N/A,256.85,Alcohol
Glucose,C4H20N1O6,434.94,7.68,934.58,Nucleotide
Cholesterol,C20H25N5O3,337.38,9.84,49.918,Hormone
Caffeine,C13H6N3O7,243.73,8.66,947.043,Alkaloid
Serotonin,C3H29N3O7,602.42,N/A,210.997,Amide
Aspirin,C1H10N5O4,324.13,6.76,231.796,Neurotransmitter
Serotonin,C6H40N0O2,998.47,1.7,750.755,Lipid
Adenosine triphosphate,C15H29N4O5,222.88,N/A,746.676,Nucleotide
Caffeine,C20H25N0O0,102.26,3.16,671.081,Alcohol
Aspirin,C16H27N3O8,119.76,5.39,707.486,Carbohydrate
Ethanol,C3H5N2O3,707.37,N/A,484.341,Amide
Urea,C18H23N0O10,673.31,8.36,282.978,Amide
Urea,C6H40N2O6,887.3,N/A,795.251,Lipid
Adrenaline,C17H33N0O9,875.72,N/A,277.043,Alcohol
Adenosine triphosphate,C2H25N0O8,951.39,8.67,344.013,Nucleotide
Urea,C19H23N0O9,405.63,9.79,963.181,Alcohol
Serotonin,C5H14N0O2,577.36,11.68,763.585,Organic Compound
Urea,C19H39N5O0,781.9,12.96,45.883,Alkaloid
Urea,C9H4N0O5,721.59,7.95,739.825,Amide
Adenosine triphosphate,C9H20N3O0,437.91,12.24,830.107,Carbohydrate
Dopamine,C11H10N1O8,525.54,1.57,60.054,Amide
Glucose,C14H22N0O0,893.61,6.07,284.374,Hormone
Glucose,C10H36N1O0,121.06,8.71,271.911,Alcohol
Serotonin,C18H15N5O7,283.31,N/A,573.705,Carbohydrate
Adenosine triphosphate,C10H15N4O9,129.33,N/A,655.095,Neurotransmitter
Cholesterol,C20H36N3O6,497.85,2.85,409.159,Amide
Adenosine triphosphate,C10H7N5O9,131.71,8.58,60.258,Lipid
Glucose,C1H32N0O10,162.23,N/A,956.431,Organic Compound
Urea,C12H20N4O5,327.55,N/A,913.72,Amide
Glucose,C8H2N2O7,948.82,7.45,523.012,Alkaloid
Adenosine triphosphate,C6H4N0O8,99.26,6.84,348.329,Lipid
Aspirin,C1H24N1O6,76.67,8.2,844.851,Lipid
Dopamine,C7H34N3O3,825.43,6.06,345.216,Alkaloid
Ethanol,C20H10N0O4,326.27,5.21,76.046,Organic Compound
Adenosine triphosphate,C7H3N1O2,922.53,12.59,232.374,Nucleotide
Aspirin,C18H15N3O1,290.26,5.29,810.033,Amide
Ethanol,C9H21N0O3,650.69,N/A,763.991,Amide
Adenosine triphosphate,C9H11N4O7,214.29,10.56,745.85,Hormone
Aspirin,C5H26N2O2,139.1,6.1,446.558,Amide
Aspirin,C9H32N3O8,848.75,6.2,60.908,Carbohydrate
Adenosine triphosphate,C4H6N4O2,542.53,13.01,594.1,Neurotransmitter
Serotonin,C14H6N5O10,509.15,8.33,881.822,Organic Compound
Urea,C8H11N0O2,404.97,N/A,846.63,Alcohol
Dopamine,C17H38N5O1,929.71,N/A,650.507,Neurotransmitter
Caffeine,C13H26N0O8,881.36,9.52,990.968,Neurotransmitter
Urea,C15H16N1O8,148.56,2.72,641.051,Hormone
Aspirin,C20H27N0O0,983.73,11.5,923.82,Alkaloid
Aspirin,C3H7N3O8,817.2,4.07,869.73,Amide
Dopamine,C10H7N2O4,377.51,N/A,57.129,Organic Compound
Ethanol,C15H36N0O8,589.23,7.51,798.421,Alkaloid
Cholesterol,C15H31N4O9,485.46,5.36,923.288,Alcohol
Ethanol,C4H18N3O6,94.78,11.16,704.942,Carbohydrate
Cholesterol,C6H3N4O4,619.54,7.32,811.029,Neurotransmitter
Glucose,C16H17N1O5,597.55,6.02,575.476,Hormone
Glucose,C7H8N2O0,275.37,13.93,767.939,Neurotransmitter
Dopamine,C16H26N3O1,649.14,1.5,189.789,Amide
Aspirin,C13H4N5O5,100.2,9.92,933.125,Alkaloid
Dopamine,C18H20N2O6,58.86,1.21,540.867,Hormone
Aspirin,C6H7N3O9,792.67,N/A,275.985,Hormone
Caffeine,C12H14N2O3,221.7,10.67,159.895,Nucleotide
Serotonin,C1H5N1O6,286.08,2.02,475.39,Lipid
Urea,C1H12N5O1,130.7,N/A,35.014,Neurotransmitter
Dopamine,C1H27N2O7,930.49,12.02,161.948,Nucleotide
Ethanol,C19H13N3O3,400.27,5.68,971.546,Nucleotide
Serotonin,C8H10N2O6,277.58,11.27,955.54,Carbohydrate
Adenosine triphosphate,C2H20N4O7,502.28,N/A,733.479,Organic Compound
Glucose,C17H29N4O5,941.7,3.99,153.031,Amide
Urea,C18H8N3O9,419.72,8.44,379.702,Nucleotide
Caffeine,C10H35N2O3,554.07,10.64,108.115,Alkaloid
Serotonin,C3H39N3O2,811.25,7.0,856.992,Nucleotide
Ethanol,C2H31N2O7,105.84,N/A,408.806,Alkaloid
Cholesterol,C2H29N1O9,492.0,12.67,481.102,Nucleotide
Caffeine,C17H20N0O0,439.85,1.15,35.317,Lipid
Caffeine,C2H9N1O6,911.19,2.4,111.479,Organic Compound
Serotonin,C15H33N5O1,622.03,2.21,628.24,Organic Compound
Urea,C1H14N0O1,399.01,7.59,816.686,Alkaloid
Ethanol,C19H24N5O0,173.51,2.75,767.382,Hormone
Serotonin,C17H31N3O5,582.2,6.19,736.338,Lipid
Adenosine triphosphate,C18H18N2O9,936.56,1.62,249.574,Hormone
Cholesterol,C2H15N2O1,939.34,N/A,807.592,Amide
Adenosine triphosphate,C4H9N0O5,315.03,7.89,661.039,Neurotransmitter
Adrenaline,C3H32N0O10,747.1,10.84,768.116,Carbohydrate
