compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C10H18N0O0,122.66,4.26,838.016,Lipid
Glucose,C3H37N3O9,522.15,N/A,521.685,Alcohol
Glucose,C15H1N1O6,156.03,10.42,893.824,Nucleotide
Adrenaline,C19H37N2O9,117.44,13.87,471.087,Carbohydrate
Adrenaline,C4H14N5O9,178.39,4.87,43.817,Hormone
Urea,C12H16N2O0,815.24,5.94,437.567,Nucleotide
Glucose,C13H36N3O9,425.67,4.7,232.37,Neurotransmitter
Serotonin,C20H22N0O2,715.7,13.91,77.478,Carbohydrate
Glucose,C10H12N3O7,688.91,2.11,710.989,Alcohol
Adenosine triphosphate,C17H15N3O8,289.56,5.51,498.188,Alkaloid
Adenosine triphosphate,C19H34N3O8,349.6,6.88,766.451,Lipid
Dopamine,C20H3N5O3,141.79,N/A,235.61,Lipid
Cholesterol,C16H6N4O4,328.53,11.61,686.145,Neurotransmitter
Ethanol,C2H25N5O10,512.63,6.63,355.923,Hormone
Adenosine triphosphate,C13H32N1O10,894.38,11.23,300.738,Alkaloid
Caffeine,C20H4N0O2,757.19,10.71,667.887,Carbohydrate
Adenosine triphosphate,C5H26N1O3,345.61,12.6,392.035,Organic Compound
Cholesterol,C13H37N5O3,959.7,1.28,207.386,Alcohol
Glucose,C3H37N3O8,155.78,3.14,835.654,Organic Compound
Adenosine triphosphate,C11H27N2O8,133.2,6.84,316.383,Carbohydrate
Caffeine,C17H2N2O1,401.89,13.01,9.844,Amide
Ethanol,C7H26N1O2,137.67,3.11,547.673,Alkaloid
Glucose,C16H22N4O9,529.53,N/A,927.087,Organic Compound
Dopamine,C6H2N5O6,64.95,6.65,167.408,Organic Compound
Serotonin,C10H36N3O10,68.55,N/A,211.57,Alkaloid
Urea,C17H3N4O2,719.59,N/A,786.616,Carbohydrate
Urea,C14H17N2O6,573.41,N/A,831.353,Amide
Adenosine triphosphate,C11H28N0O7,871.74,5.61,384.67,Nucleotide
Glucose,C8H30N5O10,287.67,N/A,859.101,Hormone
Aspirin,C17H37N1O3,421.51,N/A,153.575,Amide
Dopamine,C14H23N5O1,568.97,2.25,505.277,Amide
Dopamine,C13H4N3O2,329.8,N/A,485.539,Nucleotide
Ethanol,C19H23N5O7,728.94,4.26,853.948,Hormone
Urea,C1H5N5O7,616.01,10.15,1.202,Carbohydrate
Serotonin,C18H30N2O4,745.65,7.72,991.592,Lipid
Dopamine,C15H18N0O3,233.21,6.61,768.428,Lipid
Serotonin,C15H22N2O8,152.65,1.14,927.642,Amide
Serotonin,C8H34N5O2,287.06,8.85,412.185,Hormone
Urea,C1H5N2O6,987.72,10.15,532.682,Alcohol
Caffeine,C2H32N5O3,590.42,N/A,378.686,Organic Compound
Serotonin,C6H34N0O4,200.87,4.37,775.734,Organic Compound
Dopamine,C20H38N3O1,51.81,9.19,67.525,Alkaloid
Aspirin,C15H28N3O1,896.79,N/A,51.856,Neurotransmitter
Serotonin,C10H3N4O4,760.61,9.86,974.127,Amide
Glucose,C15H31N5O4,735.34,2.1,794.827,Organic Compound
Caffeine,C13H8N1O2,512.47,13.93,319.071,Amide
Cholesterol,C14H29N3O2,239.89,6.43,766.865,Carbohydrate
Aspirin,C1H1N0O4,766.35,N/A,982.77,Hormone
Cholesterol,C8H11N2O9,465.59,N/A,925.904,Alcohol
Serotonin,C2H4N3O0,481.04,8.25,307.712,Hormone
Caffeine,C12H15N5O5,862.06,1.25,56.49,Amide
Caffeine,C17H40N4O10,167.84,9.7,237.607,Alkaloid
Cholesterol,C9H19N2O5,495.21,N/A,893.535,Organic Compound
Serotonin,C16H17N0O6,181.73,4.21,682.421,Organic Compound
Serotonin,C17H9N2O1,685.98,12.85,236.001,Hormone
Serotonin,C13H20N3O4,59.24,5.96,868.489,Organic Compound
Urea,C11H24N3O3,428.02,10.28,865.918,Alkaloid
Caffeine,C3H32N4O3,746.11,12.93,643.997,Hormone
Aspirin,C9H30N2O7,922.54,N/A,422.407,Organic Compound
Aspirin,C9H5N1O6,615.28,N/A,475.716,Carbohydrate
Caffeine,C9H15N4O0,967.91,5.36,749.893,Organic Compound
Adrenaline,C16H6N5O6,341.48,11.52,320.989,Amide
Cholesterol,C12H12N3O1,539.06,N/A,388.574,Nucleotide
Glucose,C11H8N4O1,515.75,10.23,272.779,Lipid
Glucose,C17H14N2O2,418.85,5.55,912.64,Carbohydrate
Serotonin,C3H19N0O5,333.15,4.83,69.334,Hormone
Serotonin,C3H1N0O10,616.62,2.83,303.588,Amide
Serotonin,C3H23N4O10,793.45,6.55,689.644,Alkaloid
Urea,C12H18N2O2,142.3,N/A,470.428,Alkaloid
Glucose,C5H22N0O10,683.23,9.55,998.771,Alcohol
Aspirin,C11H7N0O3,952.69,7.77,647.138,Amide
Glucose,C4H10N1O5,775.17,12.04,900.294,Alcohol
Adenosine triphosphate,C1H21N2O2,512.3,N/A,669.111,Nucleotide
Dopamine,C13H15N5O10,722.4,7.89,739.0,Carbohydrate
Caffeine,C3H12N5O7,620.73,9.6,546.024,Alkaloid
