compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C18H27N2O7,957.17,10.93,715.611,Nucleotide
Dopamine,C12H7N2O9,517.83,11.26,530.374,Nucleotide
Aspirin,C16H40N1O10,472.28,10.28,413.225,Alkaloid
Adenosine triphosphate,C18H39N1O10,694.75,N/A,382.459,Nucleotide
Ethanol,C12H31N2O9,909.17,6.99,81.064,Hormone
Adrenaline,C18H9N1O9,113.35,N/A,876.27,Amide
Cholesterol,C2H1N1O10,54.33,1.66,951.042,Alkaloid
Urea,C15H37N4O0,533.49,6.52,426.195,Carbohydrate
Glucose,C18H39N2O6,586.55,2.52,671.487,Alcohol
Caffeine,C19H17N3O4,535.95,4.69,555.216,Nucleotide
Serotonin,C9H19N1O5,428.46,1.1,795.816,Alkaloid
Cholesterol,C15H40N4O10,769.06,3.43,546.264,Carbohydrate
Aspirin,C5H29N5O0,103.93,13.0,161.852,Nucleotide
Ethanol,C18H32N5O4,796.95,N/A,573.679,Carbohydrate
Adenosine triphosphate,C9H1N0O3,604.72,6.9,398.998,Carbohydrate
Adrenaline,C20H25N0O0,682.2,7.53,440.596,Neurotransmitter
Adrenaline,C4H32N3O6,223.55,6.72,995.283,Hormone
Aspirin,C15H14N3O8,875.26,4.99,755.501,Carbohydrate
Aspirin,C11H28N4O1,517.65,4.92,731.336,Alcohol
Cholesterol,C10H8N3O10,338.32,N/A,144.721,Carbohydrate
Adrenaline,C2H1N4O8,515.98,8.47,399.545,Hormone
Cholesterol,C7H24N4O6,861.24,N/A,543.733,Lipid
Dopamine,C2H25N1O3,705.39,7.53,812.061,Carbohydrate
Adenosine triphosphate,C4H10N0O10,57.57,5.06,319.179,Neurotransmitter
Ethanol,C6H28N0O4,360.49,4.1,774.804,Amide
Urea,C14H27N1O7,188.33,1.76,237.461,Alcohol
Cholesterol,C11H1N5O4,820.31,10.71,248.157,Lipid
Aspirin,C8H13N3O8,896.88,8.2,300.438,Nucleotide
Ethanol,C20H4N0O9,843.88,5.99,5.93,Alcohol
Adrenaline,C2H26N3O0,218.91,11.6,684.282,Nucleotide
Serotonin,C10H2N3O10,734.82,12.34,620.899,Hormone
Aspirin,C10H26N5O2,555.46,10.86,244.404,Amide
Adenosine triphosphate,C3H4N0O4,488.6,12.49,963.556,Alcohol
Caffeine,C14H31N5O4,198.69,4.57,141.814,Nucleotide
Ethanol,C3H10N0O1,321.38,2.37,945.023,Nucleotide
Urea,C9H28N2O0,815.88,6.43,662.096,Lipid
Dopamine,C20H31N5O10,386.63,5.83,867.911,Neurotransmitter
Cholesterol,C11H25N1O3,486.35,2.73,748.494,Organic Compound
Ethanol,C3H30N2O1,132.54,4.28,352.732,Amide
Aspirin,C14H40N5O0,318.38,10.03,794.556,Organic Compound
Adrenaline,C20H7N3O10,391.57,5.95,270.684,Amide
Aspirin,C7H32N0O2,744.35,10.74,930.365,Lipid
Adrenaline,C7H11N2O5,728.02,12.99,884.874,Neurotransmitter
Adenosine triphosphate,C7H26N4O9,199.08,1.06,306.533,Nucleotide
Glucose,C18H32N4O9,793.99,6.3,889.792,Carbohydrate
Cholesterol,C16H2N0O8,607.03,N/A,574.426,Alkaloid
Cholesterol,C14H40N0O0,808.33,3.05,790.071,Carbohydrate
Ethanol,C16H9N3O1,216.26,10.26,379.089,Alkaloid
Caffeine,C18H30N3O3,291.98,10.88,127.34,Carbohydrate
Dopamine,C16H40N3O2,166.98,N/A,144.784,Carbohydrate
Serotonin,C17H23N5O1,500.38,N/A,512.464,Alkaloid
Glucose,C2H17N5O1,704.76,N/A,114.915,Lipid
Ethanol,C14H16N1O2,854.79,12.17,480.717,Hormone
Adrenaline,C12H22N3O6,657.7,N/A,83.254,Alkaloid
Adenosine triphosphate,C3H31N4O3,62.16,4.76,581.323,Amide
Glucose,C6H7N3O1,676.72,6.88,494.762,Alcohol
Aspirin,C13H14N3O7,749.76,1.56,532.894,Nucleotide
Ethanol,C20H20N1O8,810.02,N/A,448.449,Organic Compound
Adrenaline,C3H2N4O7,354.29,7.81,649.503,Lipid
Caffeine,C16H40N4O5,296.56,4.38,926.674,Hormone
Caffeine,C20H11N2O10,676.52,3.28,665.23,Neurotransmitter
Urea,C5H39N4O10,307.62,4.15,100.586,Organic Compound
Serotonin,C14H9N1O6,744.64,N/A,488.529,Hormone
Glucose,C10H5N4O0,896.73,N/A,102.532,Alcohol
Serotonin,C8H26N0O1,512.95,9.53,159.935,Alkaloid
Dopamine,C13H3N4O2,680.91,14.0,161.728,Nucleotide
Serotonin,C16H31N0O6,209.73,N/A,374.945,Alkaloid
Glucose,C16H25N2O2,625.87,4.24,469.872,Nucleotide
Ethanol,C4H2N2O3,493.5,2.14,187.741,Alkaloid
Adenosine triphosphate,C3H33N4O6,109.25,10.31,282.902,Hormone
Glucose,C10H32N1O7,374.01,5.12,161.211,Amide
Ethanol,C1H3N5O8,581.98,N/A,733.901,Neurotransmitter
Urea,C16H10N5O8,429.76,12.54,517.794,Nucleotide
Ethanol,C19H39N5O10,380.76,6.3,666.732,Lipid
Adrenaline,C16H35N5O4,393.45,11.32,477.254,Hormone
Serotonin,C12H17N5O1,434.74,6.65,933.856,Neurotransmitter
Glucose,C5H9N2O8,119.03,6.41,31.94,Organic Compound
Serotonin,C4H19N5O0,735.33,11.22,273.879,Alcohol
Ethanol,C12H18N0O0,383.29,N/A,712.111,Carbohydrate
Caffeine,C13H32N2O7,660.84,N/A,220.24,Nucleotide
Cholesterol,C12H7N5O6,734.93,2.66,664.875,Lipid
Adrenaline,C11H38N0O9,910.75,1.38,891.56,Neurotransmitter
Adrenaline,C16H18N3O3,170.17,N/A,504.569,Amide
Urea,C2H5N1O10,892.06,6.88,839.87,Alcohol
Dopamine,C7H31N2O1,923.07,1.06,464.933,Alcohol
Aspirin,C2H34N5O2,207.33,13.66,817.074,Neurotransmitter
Cholesterol,C18H34N0O10,371.6,3.54,834.503,Amide
Aspirin,C11H7N1O1,337.71,3.15,821.912,Alcohol
Adrenaline,C10H22N3O10,809.68,7.56,955.644,Lipid
Serotonin,C17H31N4O3,694.95,4.07,287.61,Alcohol
Caffeine,C8H1N3O2,495.15,1.19,27.675,Neurotransmitter
Ethanol,C11H24N3O1,620.51,12.52,847.131,Organic Compound
Serotonin,C4H35N1O9,540.05,6.5,614.058,Lipid
Adrenaline,C17H15N2O9,488.85,1.05,247.422,Neurotransmitter
Glucose,C16H37N1O7,907.39,N/A,503.723,Amide
Ethanol,C12H34N3O3,564.8,N/A,32.781,Alcohol
Dopamine,C3H7N3O0,474.92,4.05,582.363,Nucleotide
Glucose,C17H16N2O10,959.43,4.51,44.287,Carbohydrate
Caffeine,C20H30N0O0,567.19,3.82,129.964,Organic Compound
Serotonin,C18H5N3O2,564.5,2.0,284.709,Neurotransmitter
Urea,C3H16N1O3,990.24,5.73,885.068,Neurotransmitter
Cholesterol,C17H12N2O5,118.66,N/A,877.483,Nucleotide
Cholesterol,C12H11N3O6,176.23,1.49,255.587,Amide
Cholesterol,C7H3N3O6,127.11,11.81,184.103,Hormone
Ethanol,C14H17N0O8,429.95,4.42,575.88,Carbohydrate
Glucose,C8H2N0O5,228.1,12.26,755.655,Nucleotide
Adrenaline,C11H24N1O3,348.14,6.33,6.49,Alkaloid
Adenosine triphosphate,C15H21N1O2,637.64,10.82,306.225,Hormone
Glucose,C6H19N1O2,695.59,12.11,896.061,Lipid
Aspirin,C17H18N5O0,386.64,2.77,369.688,Alkaloid
Aspirin,C18H8N0O2,456.49,10.82,714.839,Nucleotide
Adenosine triphosphate,C11H22N2O8,647.26,N/A,330.722,Alkaloid
Glucose,C2H3N2O9,117.19,N/A,315.061,Alkaloid
Dopamine,C20H8N3O1,799.69,6.05,87.145,Hormone
Adenosine triphosphate,C17H27N0O0,372.35,7.04,888.609,Alkaloid
Dopamine,C10H29N5O8,202.77,7.02,997.818,Organic Compound
Urea,C4H28N2O8,734.54,1.09,808.822,Neurotransmitter
Adrenaline,C19H24N1O1,972.53,5.04,864.382,Nucleotide
Cholesterol,C5H14N4O5,202.97,N/A,832.59,Lipid
Adenosine triphosphate,C13H22N2O0,238.77,7.36,462.211,Alkaloid
Ethanol,C10H24N4O5,258.44,3.16,206.409,Alcohol
Aspirin,C4H14N5O3,198.02,7.38,927.266,Alcohol
Adenosine triphosphate,C17H26N1O9,713.51,2.16,827.461,Alkaloid
Glucose,C3H7N4O0,89.58,3.98,967.99,Organic Compound
Dopamine,C3H18N0O3,731.77,9.84,480.283,Amide
Serotonin,C10H39N1O2,512.45,N/A,918.945,Nucleotide
Cholesterol,C2H2N2O10,194.22,N/A,938.47,Amide
Ethanol,C7H36N5O9,292.88,N/A,301.406,Neurotransmitter
Serotonin,C11H36N0O8,913.44,N/A,671.892,Nucleotide
Urea,C15H26N1O6,254.46,9.58,356.83,Organic Compound
Urea,C9H5N5O3,396.36,2.13,659.526,Amide
Aspirin,C1H38N2O0,308.92,9.24,173.79,Nucleotide
Cholesterol,C13H25N5O2,407.12,8.01,277.542,Carbohydrate
Cholesterol,C19H33N0O0,587.76,1.96,412.301,Amide
Urea,C18H35N1O8,852.99,7.21,883.634,Hormone
Glucose,C17H6N5O9,540.75,N/A,831.783,Neurotransmitter
Adrenaline,C6H3N4O1,197.97,N/A,482.607,Nucleotide
Urea,C10H19N3O0,89.94,12.18,40.81,Organic Compound
Caffeine,C19H19N2O7,500.52,N/A,600.949,Organic Compound
Adrenaline,C9H2N4O7,958.55,1.73,797.592,Alcohol
Adenosine triphosphate,C6H31N5O6,832.48,1.47,539.512,Alkaloid
Caffeine,C2H2N4O10,636.23,8.39,679.438,Nucleotide
Ethanol,C5H15N0O0,399.06,9.01,692.721,Neurotransmitter
Aspirin,C20H14N2O2,756.91,N/A,914.06,Amide
