compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C14H40N2O3,913.94,13.81,268.695,Amide
Cholesterol,C1H35N5O0,323.28,6.2,984.147,Organic Compound
Adenosine triphosphate,C19H27N3O7,938.34,2.7,849.845,Amide
Adenosine triphosphate,C14H19N4O2,216.89,7.93,977.379,Alcohol
Serotonin,C15H27N2O7,879.75,N/A,897.9,Organic Compound
Caffeine,C18H15N2O0,50.62,8.0,306.715,Alcohol
Cholesterol,C9H32N2O9,495.96,N/A,240.045,Carbohydrate
Dopamine,C1H13N3O8,776.28,N/A,890.478,Alkaloid
Ethanol,C16H24N1O6,677.35,1.96,767.208,Alcohol
Cholesterol,C6H37N5O4,487.96,3.65,359.194,Nucleotide
Urea,C2H33N3O8,509.02,8.97,270.862,Organic Compound
Glucose,C1H17N4O10,450.92,13.42,36.179,Alcohol
Cholesterol,C20H25N1O10,835.22,4.69,42.885,Alcohol
Ethanol,C5H22N3O2,540.43,N/A,162.816,Neurotransmitter
Serotonin,C10H26N0O1,704.86,7.81,956.663,Organic Compound
Aspirin,C4H32N3O2,982.15,N/A,507.535,Alcohol
Aspirin,C11H20N0O2,231.56,4.65,754.896,Alkaloid
Serotonin,C2H17N5O9,849.36,10.29,506.091,Carbohydrate
Adenosine triphosphate,C9H25N2O6,502.38,1.37,67.886,Hormone
Aspirin,C11H37N5O1,372.74,12.61,289.4,Alcohol
Ethanol,C19H16N5O10,334.8,10.58,737.881,Alcohol
Adenosine triphosphate,C3H29N3O6,566.67,5.46,962.857,Organic Compound
Aspirin,C8H13N2O1,539.66,6.31,654.335,Organic Compound
Caffeine,C3H39N2O10,120.08,N/A,504.951,Hormone
Aspirin,C4H16N4O9,76.79,11.16,543.097,Neurotransmitter
Ethanol,C12H13N4O3,322.47,2.84,214.642,Alkaloid
Cholesterol,C16H3N4O4,902.24,3.75,301.474,Organic Compound
Caffeine,C11H4N0O5,641.15,6.75,290.657,Alkaloid
Urea,C13H39N2O1,179.09,N/A,766.387,Nucleotide
Caffeine,C16H3N2O3,189.43,N/A,746.45,Alcohol
Ethanol,C12H10N0O2,545.3,N/A,688.829,Amide
