compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C13H34N5O1,715.61,13.32,495.28,Organic Compound
Cholesterol,C15H13N5O0,149.47,3.3,507.465,Organic Compound
Cholesterol,C1H21N1O1,662.94,5.88,273.121,Carbohydrate
Cholesterol,C18H10N3O8,890.59,1.84,749.685,Amide
Caffeine,C11H39N5O1,708.62,13.99,475.582,Lipid
Ethanol,C18H1N5O0,694.55,N/A,930.545,Carbohydrate
Caffeine,C20H12N2O4,317.27,3.18,841.08,Amide
Caffeine,C14H37N5O5,284.23,8.53,954.965,Carbohydrate
Urea,C15H10N1O3,124.23,4.7,570.451,Organic Compound
Dopamine,C9H16N1O2,911.86,12.3,148.497,Amide
Dopamine,C2H22N3O4,65.46,N/A,721.129,Carbohydrate
Ethanol,C17H34N1O7,579.77,5.95,619.438,Lipid
Aspirin,C19H39N4O10,808.97,1.48,412.928,Alcohol
Dopamine,C4H14N1O3,852.34,4.3,132.98,Neurotransmitter
Aspirin,C16H7N2O9,882.21,10.6,986.182,Carbohydrate
Adenosine triphosphate,C18H32N1O7,624.13,8.17,363.134,Lipid
Serotonin,C7H40N1O1,168.96,N/A,350.548,Hormone
Cholesterol,C3H26N5O8,376.72,1.52,315.98,Organic Compound
Serotonin,C3H15N5O8,435.12,3.94,957.97,Nucleotide
Cholesterol,C8H11N1O1,775.21,7.31,574.06,Alkaloid
Adrenaline,C2H24N0O4,975.25,3.46,900.183,Alcohol
Serotonin,C18H18N5O8,401.12,4.43,650.356,Alcohol
Adenosine triphosphate,C8H7N1O7,550.14,8.91,518.177,Neurotransmitter
Ethanol,C4H3N0O9,76.53,1.1,79.664,Organic Compound
Dopamine,C14H40N2O1,289.45,N/A,744.141,Alkaloid
Caffeine,C1H5N3O6,169.11,1.78,581.284,Hormone
Serotonin,C10H36N4O9,345.97,9.67,443.865,Organic Compound
Glucose,C8H5N3O9,951.92,N/A,473.243,Hormone
Aspirin,C4H15N2O4,668.33,10.74,692.009,Nucleotide
Dopamine,C16H15N1O1,713.1,8.19,711.673,Organic Compound
Urea,C13H6N4O6,966.34,6.19,599.583,Alcohol
Adrenaline,C18H23N4O0,939.63,7.19,785.61,Carbohydrate
Aspirin,C5H6N5O1,162.27,13.69,599.367,Organic Compound
Caffeine,C9H24N5O5,177.11,2.13,642.602,Alkaloid
Cholesterol,C11H33N4O3,490.07,7.97,484.491,Alkaloid
Ethanol,C6H19N0O9,692.48,5.46,536.213,Alkaloid
Ethanol,C5H3N3O9,490.67,N/A,686.653,Nucleotide
Adenosine triphosphate,C15H30N0O0,493.2,N/A,760.937,Organic Compound
Aspirin,C11H16N0O0,799.78,3.87,761.332,Lipid
Aspirin,C20H9N4O1,946.48,N/A,342.31,Hormone
Caffeine,C13H5N4O8,905.73,N/A,924.251,Nucleotide
Cholesterol,C12H19N2O0,222.2,N/A,80.634,Carbohydrate
Aspirin,C14H19N4O3,382.14,1.5,364.083,Nucleotide
Glucose,C15H23N3O4,493.71,N/A,131.695,Organic Compound
Aspirin,C8H4N5O7,724.82,13.32,61.488,Alcohol
Dopamine,C9H18N1O6,994.52,10.44,561.376,Carbohydrate
Cholesterol,C20H8N1O3,172.71,N/A,532.242,Amide
Dopamine,C11H40N4O0,81.77,5.12,817.23,Alcohol
Ethanol,C7H39N4O8,177.22,3.82,973.927,Neurotransmitter
Caffeine,C16H18N2O4,724.85,2.38,617.742,Lipid
Cholesterol,C3H31N0O5,168.4,2.33,522.488,Alkaloid
Glucose,C15H4N2O6,734.03,N/A,892.043,Hormone
Serotonin,C15H35N4O2,686.79,2.92,66.91,Alkaloid
Adenosine triphosphate,C16H27N4O1,332.81,1.53,369.353,Nucleotide
Dopamine,C3H24N5O3,82.75,2.84,869.506,Nucleotide
Ethanol,C5H29N2O1,439.51,10.47,799.249,Organic Compound
Dopamine,C18H18N5O10,864.36,7.46,740.235,Nucleotide
Adrenaline,C5H26N0O4,357.02,7.45,569.865,Alkaloid
Dopamine,C17H26N4O4,892.45,3.39,967.203,Organic Compound
Cholesterol,C19H39N4O6,167.25,11.13,956.242,Neurotransmitter
Ethanol,C9H18N5O7,984.98,6.34,587.734,Amide
Urea,C12H27N4O4,713.65,5.16,786.566,Nucleotide
Ethanol,C9H31N5O6,628.07,4.62,736.022,Organic Compound
Dopamine,C2H28N4O6,430.05,13.28,82.221,Lipid
Adenosine triphosphate,C13H3N1O0,116.46,4.08,91.042,Alkaloid
Dopamine,C17H39N1O7,567.47,N/A,188.892,Lipid
Serotonin,C3H19N1O6,560.67,10.9,190.002,Hormone
Cholesterol,C8H23N5O5,737.77,N/A,750.742,Amide
Serotonin,C8H3N5O2,206.98,6.66,320.026,Alkaloid
Adenosine triphosphate,C11H16N1O3,507.58,4.56,515.959,Neurotransmitter
Dopamine,C18H36N2O2,139.5,7.25,487.846,Carbohydrate
Adenosine triphosphate,C6H25N2O3,378.65,12.04,189.077,Alcohol
Glucose,C15H38N5O3,851.47,3.86,770.927,Hormone
Urea,C14H18N3O3,266.8,N/A,757.783,Hormone
Ethanol,C9H1N0O9,416.16,N/A,984.843,Nucleotide
Ethanol,C12H18N5O10,481.14,1.8,42.85,Alcohol
Adrenaline,C12H8N1O2,128.04,5.25,728.427,Organic Compound
Aspirin,C4H16N4O8,813.13,N/A,590.513,Alcohol
Aspirin,C14H21N1O8,186.33,13.7,695.199,Nucleotide
Adenosine triphosphate,C3H34N4O2,763.54,N/A,155.667,Carbohydrate
Cholesterol,C14H27N0O7,315.28,N/A,106.447,Hormone
Aspirin,C18H2N2O1,922.61,3.06,916.218,Organic Compound
Caffeine,C10H6N4O2,500.93,N/A,548.074,Carbohydrate
Serotonin,C1H31N4O4,949.56,6.47,181.116,Organic Compound
Ethanol,C18H37N4O9,679.18,8.0,561.116,Amide
Adrenaline,C18H32N5O8,940.68,7.97,538.274,Hormone
Caffeine,C11H19N4O6,107.05,2.02,544.438,Neurotransmitter
Ethanol,C3H2N4O10,853.29,7.19,817.777,Hormone
Urea,C14H10N0O6,74.08,2.07,186.461,Nucleotide
Aspirin,C18H22N3O1,607.91,5.99,106.478,Nucleotide
Ethanol,C10H33N4O9,145.46,N/A,523.769,Nucleotide
Dopamine,C3H7N2O10,331.21,5.75,464.653,Nucleotide
Caffeine,C16H25N3O9,562.35,N/A,445.0,Amide
Cholesterol,C8H26N4O6,428.84,N/A,906.456,Carbohydrate
Cholesterol,C6H12N2O2,695.97,11.45,277.733,Alcohol
Dopamine,C14H29N1O9,789.78,12.68,228.382,Nucleotide
Ethanol,C20H10N0O1,692.08,4.29,159.756,Lipid
Cholesterol,C5H10N0O7,546.45,9.74,328.678,Alcohol
Serotonin,C4H26N5O10,764.49,1.7,572.787,Neurotransmitter
Adrenaline,C18H27N5O0,185.95,5.25,887.772,Neurotransmitter
Dopamine,C14H18N0O8,757.46,1.12,926.27,Carbohydrate
Ethanol,C17H15N0O4,344.48,4.89,409.148,Alcohol
Caffeine,C16H12N1O7,643.14,9.71,123.949,Carbohydrate
Ethanol,C9H20N2O6,434.46,13.25,172.717,Amide
Cholesterol,C14H11N2O5,524.51,2.8,821.11,Amide
Glucose,C11H34N4O1,296.7,2.62,22.571,Neurotransmitter
Ethanol,C20H27N1O1,131.24,11.57,778.659,Neurotransmitter
Urea,C5H33N5O3,380.81,8.94,640.148,Alkaloid
Glucose,C4H13N3O8,472.79,3.88,715.478,Neurotransmitter
Adrenaline,C19H9N1O0,576.21,2.62,813.957,Neurotransmitter
Adrenaline,C6H31N2O8,380.99,2.89,634.827,Hormone
Cholesterol,C2H5N0O9,144.89,7.01,623.206,Neurotransmitter
Adenosine triphosphate,C1H4N4O1,672.5,N/A,43.429,Lipid
Adenosine triphosphate,C8H8N0O2,841.14,N/A,559.049,Hormone
Urea,C9H10N0O3,586.67,N/A,582.643,Lipid
Aspirin,C13H7N3O8,969.62,N/A,828.494,Amide
Dopamine,C1H33N4O5,838.46,2.48,388.251,Nucleotide
Glucose,C9H36N1O10,62.64,12.86,280.477,Hormone
Aspirin,C8H32N2O2,528.14,11.22,244.745,Alcohol
Urea,C7H11N5O3,290.13,N/A,289.571,Organic Compound
Glucose,C1H11N4O8,122.5,10.45,414.252,Amide
Aspirin,C2H32N5O7,353.63,8.91,264.039,Nucleotide
Adrenaline,C13H8N4O2,727.3,N/A,532.746,Alcohol
Urea,C4H27N2O1,924.18,13.85,288.334,Nucleotide
Glucose,C11H30N1O5,318.33,N/A,589.354,Alkaloid
Dopamine,C11H18N2O2,985.69,N/A,993.987,Organic Compound
Caffeine,C10H19N4O9,388.39,7.99,963.257,Amide
Dopamine,C4H32N2O10,997.02,N/A,603.82,Alkaloid
Glucose,C11H23N3O8,745.53,3.63,65.484,Neurotransmitter
Adrenaline,C19H35N0O3,115.25,3.76,678.867,Lipid
Dopamine,C15H40N4O7,108.03,4.74,735.988,Amide
Adrenaline,C1H12N3O1,535.68,7.13,934.502,Neurotransmitter
Ethanol,C15H3N0O1,466.3,7.2,259.74,Nucleotide
Caffeine,C16H15N5O3,540.06,13.39,375.898,Nucleotide
Cholesterol,C9H18N4O0,402.38,6.18,635.095,Amide
Caffeine,C12H29N0O7,617.79,5.38,751.233,Nucleotide
Aspirin,C19H6N2O2,95.11,6.17,521.766,Lipid
Cholesterol,C2H33N3O9,199.11,11.5,391.637,Carbohydrate
Adrenaline,C6H34N0O2,940.74,1.82,457.054,Carbohydrate
Urea,C11H16N1O10,133.65,5.22,928.482,Hormone
Adrenaline,C13H31N1O0,801.22,1.38,103.361,Alcohol
Aspirin,C8H25N2O3,313.39,10.64,290.167,Organic Compound
Adenosine triphosphate,C19H23N3O5,756.54,4.39,380.616,Alcohol
Serotonin,C8H37N2O4,571.01,4.27,997.862,Hormone
Adenosine triphosphate,C7H25N3O6,868.56,3.49,869.772,Hormone
Caffeine,C19H18N1O10,690.16,7.71,794.142,Neurotransmitter
Cholesterol,C11H22N0O0,637.24,8.25,967.498,Carbohydrate
Serotonin,C11H38N0O1,105.45,1.27,842.669,Neurotransmitter
Ethanol,C17H10N4O1,531.79,1.14,881.813,Alcohol
Aspirin,C11H20N0O1,167.97,2.0,786.98,Nucleotide
Ethanol,C9H22N2O1,627.63,12.26,962.61,Organic Compound
Dopamine,C8H10N3O2,846.43,10.43,653.511,Organic Compound
Urea,C4H22N5O5,55.18,N/A,150.089,Neurotransmitter
Aspirin,C19H16N0O1,402.77,10.48,872.964,Neurotransmitter
Ethanol,C1H8N0O8,658.37,9.32,257.36,Alkaloid
Adrenaline,C14H21N3O2,329.94,11.68,746.218,Organic Compound
Adenosine triphosphate,C3H26N1O0,777.68,3.76,108.157,Organic Compound
Adrenaline,C9H35N0O2,717.51,8.09,944.767,Amide
Aspirin,C3H31N5O7,940.36,2.67,174.872,Neurotransmitter
Dopamine,C12H5N1O5,665.26,N/A,224.217,Organic Compound
Glucose,C17H11N2O7,796.72,N/A,667.902,Neurotransmitter
Glucose,C8H16N3O3,530.32,N/A,441.625,Amide
Dopamine,C5H28N5O5,749.3,11.06,435.537,Lipid
Urea,C1H40N3O1,805.59,9.57,36.65,Alkaloid
Caffeine,C15H9N0O7,506.0,10.3,809.69,Amide
Urea,C7H26N3O3,846.29,2.34,591.155,Alcohol
Urea,C17H10N3O0,830.15,7.45,978.281,Carbohydrate
Cholesterol,C13H27N1O7,927.08,9.61,477.516,Carbohydrate
Adenosine triphosphate,C17H37N0O1,818.75,1.63,907.705,Organic Compound
Cholesterol,C16H5N0O6,948.77,1.34,520.23,Neurotransmitter
Serotonin,C20H8N4O9,844.72,2.74,674.916,Nucleotide
Serotonin,C20H23N1O7,649.08,10.73,178.113,Neurotransmitter
Glucose,C12H21N1O9,610.81,N/A,401.024,Lipid
Adenosine triphosphate,C11H6N5O6,710.15,2.72,933.859,Carbohydrate
Adrenaline,C9H38N4O9,257.07,10.48,10.927,Alkaloid
Serotonin,C2H2N1O7,398.03,3.82,486.823,Hormone
Glucose,C6H27N3O7,626.05,5.52,494.441,Hormone
Adrenaline,C3H4N1O7,433.12,8.62,382.036,Hormone
Cholesterol,C11H12N2O9,407.52,7.68,649.462,Organic Compound
Adrenaline,C5H30N2O8,188.04,6.43,934.731,Lipid
Cholesterol,C17H2N3O3,312.37,9.48,263.008,Hormone
Adenosine triphosphate,C20H40N2O3,289.49,5.95,758.328,Nucleotide
Cholesterol,C10H37N4O10,680.33,N/A,913.804,Organic Compound
Urea,C3H19N0O1,302.27,11.65,410.705,Carbohydrate
Adenosine triphosphate,C19H23N1O4,231.18,13.18,242.818,Neurotransmitter
Serotonin,C8H20N3O8,992.39,5.91,922.026,Carbohydrate
Dopamine,C7H1N4O3,834.53,N/A,522.216,Neurotransmitter
Urea,C19H35N5O4,505.57,7.27,186.55,Lipid
Adenosine triphosphate,C11H21N4O1,502.43,13.5,932.679,Alcohol
Dopamine,C20H13N1O0,222.17,2.86,522.996,Neurotransmitter
Caffeine,C4H20N0O3,164.53,N/A,685.134,Neurotransmitter
Adenosine triphosphate,C5H5N4O2,515.39,1.7,520.697,Lipid
Aspirin,C4H21N4O4,108.26,2.19,627.983,Neurotransmitter
Ethanol,C10H4N4O1,185.26,3.53,646.885,Carbohydrate
Cholesterol,C15H30N0O10,226.18,N/A,467.632,Alkaloid
Aspirin,C6H34N4O7,414.14,7.6,601.395,Nucleotide
Urea,C7H1N0O8,950.05,13.75,496.152,Organic Compound
Adrenaline,C8H4N0O8,282.17,N/A,689.692,Alcohol
Aspirin,C4H33N5O7,518.06,13.02,478.217,Alkaloid
Urea,C19H10N2O10,531.36,9.86,558.63,Hormone
Serotonin,C1H18N1O5,538.04,5.7,40.116,Nucleotide
Aspirin,C1H26N2O5,494.85,3.31,923.223,Neurotransmitter
Dopamine,C18H34N3O10,596.93,5.04,485.286,Alcohol
Glucose,C12H2N5O3,183.8,N/A,439.01,Carbohydrate
Urea,C17H19N3O0,656.22,11.6,898.213,Hormone
Caffeine,C15H28N1O5,112.14,12.75,877.13,Nucleotide
Dopamine,C11H2N2O9,882.21,6.2,15.509,Hormone
Adenosine triphosphate,C12H40N5O10,658.63,5.23,616.856,Hormone
Caffeine,C5H10N2O4,718.52,4.64,844.159,Nucleotide
Aspirin,C17H35N5O5,329.57,N/A,473.399,Carbohydrate
Dopamine,C1H39N4O3,275.76,2.76,251.176,Alkaloid
Adenosine triphosphate,C5H33N2O9,545.26,13.32,989.514,Hormone
Adrenaline,C16H14N4O7,955.36,N/A,681.869,Hormone
Adrenaline,C6H17N0O4,104.53,N/A,789.254,Organic Compound
Cholesterol,C2H8N0O9,506.95,12.41,49.875,Neurotransmitter
Glucose,C16H24N0O8,583.13,4.38,425.419,Neurotransmitter
Adrenaline,C15H32N5O1,195.84,9.1,942.898,Hormone
Adrenaline,C3H21N0O8,138.25,N/A,449.532,Hormone
Adenosine triphosphate,C1H6N1O1,443.35,11.46,476.499,Neurotransmitter
Dopamine,C3H21N3O9,828.94,5.71,82.807,Hormone
Ethanol,C9H14N3O5,984.55,N/A,65.434,Amide
Serotonin,C4H22N1O3,65.97,2.35,678.306,Hormone
Urea,C19H39N5O5,278.46,8.45,158.965,Neurotransmitter
Glucose,C12H6N3O7,226.39,11.85,679.323,Nucleotide
Caffeine,C10H23N2O0,906.25,5.19,666.959,Nucleotide
Aspirin,C13H24N2O7,840.1,8.63,635.442,Nucleotide
Aspirin,C17H26N1O9,333.65,11.04,840.43,Lipid
Ethanol,C17H20N5O5,80.31,N/A,708.987,Alkaloid
Glucose,C19H5N3O4,964.32,1.62,440.912,Amide
Urea,C7H1N4O3,459.94,N/A,804.98,Neurotransmitter
Urea,C2H28N4O1,431.82,2.35,969.161,Amide
Glucose,C10H1N0O9,74.14,1.82,525.995,Nucleotide
Glucose,C2H32N3O3,758.27,N/A,128.004,Amide
Adrenaline,C13H36N3O10,603.65,13.6,570.777,Nucleotide
Aspirin,C4H17N2O9,379.6,10.43,598.8,Hormone
Urea,C8H32N4O2,279.67,13.92,764.851,Neurotransmitter
Cholesterol,C20H11N5O0,473.51,3.93,877.75,Alcohol
Ethanol,C3H15N4O1,504.51,N/A,523.921,Nucleotide
Glucose,C16H5N0O7,177.19,8.54,342.128,Organic Compound
Ethanol,C13H23N3O9,232.55,12.46,321.858,Alkaloid
Adenosine triphosphate,C17H15N1O8,774.8,9.27,910.328,Alcohol
Cholesterol,C19H9N5O8,814.36,1.24,643.129,Organic Compound
Adenosine triphosphate,C17H25N5O4,667.5,13.54,145.618,Lipid
Aspirin,C5H27N0O10,684.11,4.04,336.024,Alcohol
Glucose,C3H11N3O8,258.43,4.56,685.694,Carbohydrate
Adrenaline,C17H15N1O5,729.63,N/A,583.645,Organic Compound
Caffeine,C3H38N0O6,768.39,3.06,692.378,Lipid
Glucose,C10H9N3O10,88.95,11.29,600.469,Lipid
Serotonin,C14H26N2O9,205.33,5.45,833.533,Carbohydrate
Adrenaline,C20H5N1O6,365.47,6.34,825.503,Nucleotide
Adrenaline,C18H18N3O0,974.97,N/A,833.832,Amide
Urea,C5H39N5O6,984.07,2.04,148.831,Nucleotide
Cholesterol,C11H27N4O5,353.82,N/A,173.904,Organic Compound
Urea,C20H37N3O4,219.94,12.52,783.536,Carbohydrate
Ethanol,C6H39N5O9,998.68,4.36,576.075,Nucleotide
Aspirin,C2H9N3O4,641.86,N/A,845.337,Organic Compound
Caffeine,C4H36N4O9,114.79,N/A,220.663,Neurotransmitter
Aspirin,C10H13N4O9,868.89,2.24,920.256,Organic Compound
Adrenaline,C16H21N1O6,594.53,7.22,784.937,Amide
Urea,C14H6N2O8,464.01,N/A,764.702,Alcohol
Glucose,C10H22N1O0,152.68,N/A,160.117,Hormone
Caffeine,C19H36N2O7,183.99,1.9,902.925,Alkaloid
Caffeine,C20H28N4O6,998.97,N/A,18.446,Amide
Cholesterol,C18H32N4O5,581.36,N/A,48.103,Lipid
Adenosine triphosphate,C19H18N3O1,449.05,1.26,465.143,Organic Compound
Serotonin,C2H27N3O9,264.2,12.07,658.056,Alkaloid
Caffeine,C9H3N0O9,646.18,4.76,962.029,Carbohydrate
Adenosine triphosphate,C19H7N3O10,901.01,N/A,787.881,Carbohydrate
Adenosine triphosphate,C17H23N1O2,360.41,8.66,900.864,Hormone
Ethanol,C17H29N3O7,224.9,10.2,580.651,Neurotransmitter
Glucose,C1H24N4O9,397.48,8.64,215.543,Carbohydrate
Cholesterol,C4H29N3O1,760.31,11.23,972.982,Amide
Glucose,C19H36N2O3,615.61,5.57,640.085,Hormone
Dopamine,C17H15N1O1,103.17,2.84,471.143,Lipid
Adrenaline,C20H27N5O4,787.82,N/A,999.02,Neurotransmitter
Ethanol,C16H34N3O6,284.62,1.31,351.088,Amide
Adenosine triphosphate,C5H28N1O6,548.53,5.5,150.316,Lipid
Caffeine,C20H29N2O8,803.44,N/A,357.231,Carbohydrate
Serotonin,C4H40N1O2,560.55,N/A,455.788,Neurotransmitter
Urea,C3H26N1O3,782.18,13.47,827.797,Nucleotide
Cholesterol,C6H33N4O0,958.53,N/A,927.317,Amide
Serotonin,C11H31N2O10,718.36,N/A,321.407,Nucleotide
Adrenaline,C7H24N4O7,855.47,N/A,993.446,Amide
Caffeine,C7H24N0O5,389.08,1.42,873.096,Alkaloid
Urea,C2H32N4O3,413.06,N/A,556.652,Hormone
Serotonin,C5H8N1O8,604.3,1.49,935.771,Lipid
Urea,C11H32N5O9,567.69,4.46,238.045,Neurotransmitter
Glucose,C7H21N0O7,666.48,3.93,113.05,Alkaloid
Aspirin,C15H13N5O2,202.51,11.14,15.087,Amide
Aspirin,C20H32N2O3,634.0,13.44,958.66,Hormone
Dopamine,C1H23N3O7,359.05,13.94,350.054,Hormone
Glucose,C8H19N2O2,404.82,7.27,418.57,Alcohol
Aspirin,C5H35N1O9,477.41,N/A,840.111,Carbohydrate
Serotonin,C14H12N5O0,534.43,1.21,135.168,Hormone
Serotonin,C7H30N3O2,383.64,10.58,42.219,Alcohol
Aspirin,C11H27N5O8,642.17,N/A,990.954,Alcohol
Ethanol,C19H22N4O0,951.33,6.47,917.531,Lipid
Caffeine,C11H28N5O10,269.6,N/A,878.114,Alkaloid
Caffeine,C2H8N4O3,517.39,7.12,718.279,Alcohol
Glucose,C5H40N3O10,686.26,11.48,118.874,Amide
Adenosine triphosphate,C3H4N0O0,543.41,3.08,818.42,Lipid
Cholesterol,C2H32N0O1,954.22,8.67,236.757,Alcohol
Aspirin,C6H20N2O5,530.45,6.88,766.677,Amide
Adenosine triphosphate,C19H2N2O3,412.57,4.92,561.498,Amide
Adrenaline,C1H30N1O1,510.09,6.87,115.923,Nucleotide
Serotonin,C18H39N4O3,180.62,5.51,948.564,Organic Compound
Caffeine,C4H21N3O0,756.16,N/A,28.084,Organic Compound
Adenosine triphosphate,C11H31N0O6,357.84,10.04,240.069,Nucleotide
Dopamine,C15H15N1O0,325.85,12.15,150.075,Hormone
Aspirin,C10H38N5O8,904.75,10.62,548.003,Alkaloid
Urea,C16H22N1O7,594.25,8.72,624.402,Alcohol
Ethanol,C17H29N4O8,737.99,N/A,855.892,Neurotransmitter
Serotonin,C16H11N4O10,227.9,N/A,813.333,Carbohydrate
Serotonin,C11H11N3O2,242.21,3.46,341.536,Carbohydrate
Cholesterol,C2H18N5O0,123.3,10.17,827.59,Nucleotide
Urea,C12H14N5O7,864.46,13.9,833.065,Amide
Urea,C17H24N1O2,334.53,10.28,511.05,Nucleotide
Glucose,C9H23N2O0,435.94,N/A,479.686,Amide
Dopamine,C16H19N0O6,515.66,5.41,528.01,Alcohol
Dopamine,C8H13N5O6,275.46,3.08,790.44,Hormone
Cholesterol,C4H17N1O10,876.74,N/A,534.114,Lipid
Ethanol,C13H24N3O6,466.33,12.94,832.477,Lipid
Cholesterol,C9H9N1O7,478.56,11.5,263.478,Neurotransmitter
Aspirin,C17H14N2O6,187.96,N/A,16.781,Alcohol
Dopamine,C15H21N0O7,112.62,7.83,873.961,Hormone
Adrenaline,C6H40N5O9,916.33,13.89,310.599,Alkaloid
Cholesterol,C10H31N0O6,373.06,3.73,681.786,Amide
Serotonin,C15H13N2O6,367.81,N/A,86.803,Carbohydrate
Adenosine triphosphate,C16H35N4O2,621.93,8.1,506.043,Organic Compound
Adenosine triphosphate,C16H10N4O3,532.01,N/A,532.31,Hormone
Glucose,C13H34N4O3,940.19,5.45,682.372,Hormone
Serotonin,C3H20N0O3,671.92,5.05,20.186,Lipid
Urea,C20H15N4O9,796.78,N/A,707.684,Alcohol
Ethanol,C16H11N4O10,217.78,N/A,284.707,Neurotransmitter
Dopamine,C6H19N4O7,517.56,6.06,277.199,Amide
Urea,C18H28N1O9,403.44,N/A,785.923,Amide
Cholesterol,C11H30N2O1,707.64,9.58,934.25,Alcohol
Caffeine,C10H14N5O9,598.7,N/A,47.535,Hormone
Dopamine,C12H36N0O6,603.6,N/A,121.281,Hormone
Glucose,C5H1N4O5,713.48,N/A,909.663,Nucleotide
Urea,C1H37N3O0,392.83,9.93,838.538,Hormone
Urea,C4H34N1O1,337.01,N/A,688.796,Nucleotide
Serotonin,C9H3N2O8,790.91,13.24,379.2,Lipid
Aspirin,C8H25N3O2,64.34,7.53,229.932,Alcohol
Serotonin,C2H24N4O1,542.96,1.04,928.626,Alcohol
Serotonin,C9H21N5O1,442.56,10.53,394.74,Amide
Glucose,C12H10N3O4,266.82,12.09,570.579,Neurotransmitter
Caffeine,C20H23N4O5,164.04,9.13,525.908,Carbohydrate
Glucose,C6H27N4O5,374.42,5.49,978.417,Hormone
Adenosine triphosphate,C7H25N0O5,566.16,3.21,712.216,Nucleotide
Caffeine,C11H34N0O6,619.46,7.1,765.264,Carbohydrate
Serotonin,C11H39N0O6,596.69,5.97,500.003,Organic Compound
Adenosine triphosphate,C2H21N0O1,56.61,7.21,195.68,Neurotransmitter
Cholesterol,C1H19N5O0,391.12,9.76,952.394,Alkaloid
Caffeine,C20H20N1O10,795.91,N/A,732.642,Hormone
