compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C12H14N0O8,114.34,13.17,119.483,Carbohydrate
Adrenaline,C6H1N2O0,416.6,2.72,315.501,Nucleotide
Adrenaline,C18H23N4O2,813.4,3.64,434.097,Nucleotide
Caffeine,C11H20N1O3,296.07,12.38,623.268,Alkaloid
Ethanol,C6H21N3O4,710.81,2.34,900.369,Amide
Dopamine,C2H22N5O6,637.29,1.56,221.599,Lipid
Cholesterol,C11H40N1O9,971.79,5.35,882.286,Alkaloid
Adrenaline,C19H20N5O6,896.21,N/A,328.841,Alcohol
Dopamine,C15H16N5O5,219.8,2.38,190.106,Alkaloid
Dopamine,C4H21N5O8,378.95,13.57,399.208,Nucleotide
Adrenaline,C20H23N2O3,216.88,3.77,858.727,Lipid
Aspirin,C19H11N0O6,126.12,13.71,959.973,Carbohydrate
Glucose,C1H29N4O9,692.76,6.94,732.211,Alkaloid
Urea,C7H20N1O10,85.08,5.89,292.927,Lipid
Dopamine,C6H26N5O10,613.25,1.23,350.864,Neurotransmitter
Adrenaline,C9H17N4O2,917.76,3.22,986.711,Organic Compound
Cholesterol,C20H21N0O3,708.71,8.72,333.456,Hormone
Cholesterol,C11H36N0O7,321.78,10.71,191.444,Alkaloid
Serotonin,C16H12N1O9,396.73,1.46,718.027,Alkaloid
Aspirin,C16H14N1O4,288.76,5.93,690.642,Nucleotide
Aspirin,C10H9N0O2,465.93,6.96,596.126,Alkaloid
Urea,C14H32N5O6,367.43,9.58,992.686,Lipid
Dopamine,C6H25N5O10,774.8,1.21,464.005,Neurotransmitter
Dopamine,C13H13N2O8,187.09,N/A,105.523,Alcohol
Adenosine triphosphate,C3H7N5O1,604.89,4.31,754.006,Amide
Cholesterol,C3H23N4O9,175.48,N/A,467.508,Amide
Glucose,C16H28N1O5,865.36,6.24,617.247,Amide
Ethanol,C8H24N0O9,397.46,10.15,80.731,Carbohydrate
Aspirin,C4H6N1O9,961.42,N/A,37.816,Carbohydrate
Urea,C5H26N3O8,222.89,7.41,898.823,Alcohol
Aspirin,C9H18N3O10,398.15,12.26,537.909,Neurotransmitter
Caffeine,C6H11N4O8,253.37,N/A,530.956,Organic Compound
Caffeine,C10H4N5O10,622.24,10.98,521.826,Organic Compound
Adrenaline,C19H33N3O2,274.1,4.23,411.145,Carbohydrate
Cholesterol,C10H27N1O1,480.11,1.68,725.479,Alcohol
Cholesterol,C12H40N4O6,737.18,6.72,685.533,Alkaloid
Ethanol,C15H34N4O7,377.22,N/A,599.869,Alkaloid
Glucose,C3H1N3O1,472.62,2.55,685.694,Nucleotide
Glucose,C18H23N4O4,728.81,N/A,179.962,Lipid
Serotonin,C8H1N5O3,815.63,1.15,315.012,Alkaloid
Adenosine triphosphate,C2H29N3O8,469.1,N/A,570.332,Hormone
Cholesterol,C18H6N1O8,965.46,1.99,70.965,Alkaloid
Aspirin,C11H39N2O1,233.16,N/A,324.489,Carbohydrate
Caffeine,C1H34N2O0,276.93,N/A,547.596,Nucleotide
Glucose,C16H18N2O1,606.14,7.19,944.096,Nucleotide
Cholesterol,C19H25N5O10,442.3,10.0,389.489,Amide
Serotonin,C6H4N4O9,197.55,7.18,250.603,Nucleotide
Serotonin,C11H18N5O8,403.96,12.75,801.261,Lipid
Glucose,C16H8N5O10,754.76,12.62,14.628,Amide
Cholesterol,C2H32N4O5,77.76,5.64,185.76,Alkaloid
Glucose,C2H20N5O9,862.92,7.21,981.479,Alkaloid
Serotonin,C15H9N2O5,499.49,7.53,338.755,Lipid
Cholesterol,C6H28N5O9,886.21,2.17,916.246,Carbohydrate
Caffeine,C7H17N1O9,797.2,1.72,88.684,Lipid
Urea,C1H10N3O2,473.78,2.39,314.004,Alcohol
Caffeine,C20H9N1O1,339.72,5.14,545.803,Alkaloid
Aspirin,C14H11N3O3,514.86,N/A,420.81,Hormone
Serotonin,C13H18N0O1,552.3,8.49,203.315,Alkaloid
Caffeine,C5H25N4O0,446.6,1.46,691.495,Alcohol
Cholesterol,C19H35N0O0,431.23,1.47,542.551,Alkaloid
Adenosine triphosphate,C6H28N2O10,495.28,8.45,91.672,Neurotransmitter
Dopamine,C2H36N1O4,187.04,N/A,639.155,Alkaloid
Urea,C3H8N0O3,461.15,2.03,139.955,Lipid
Dopamine,C11H11N2O5,589.61,2.17,927.682,Alcohol
Aspirin,C7H36N4O5,256.55,7.7,967.049,Hormone
Ethanol,C14H32N3O1,93.37,N/A,803.882,Neurotransmitter
Dopamine,C3H27N0O8,648.97,N/A,336.593,Lipid
Aspirin,C14H38N2O7,156.37,1.87,218.569,Alcohol
Aspirin,C6H8N2O9,317.61,10.46,417.678,Neurotransmitter
Caffeine,C18H27N0O3,923.82,12.24,346.586,Nucleotide
Dopamine,C17H29N5O1,134.98,1.23,687.493,Amide
Caffeine,C14H1N3O2,267.53,8.01,837.175,Hormone
Glucose,C12H40N2O8,243.89,12.45,479.373,Amide
Urea,C10H34N5O1,658.82,11.71,86.946,Amide
Caffeine,C14H22N0O0,622.92,5.61,492.117,Lipid
Ethanol,C2H7N5O2,261.34,12.81,814.813,Organic Compound
Aspirin,C9H7N4O7,534.42,8.29,134.269,Organic Compound
Adrenaline,C12H26N3O8,192.45,N/A,158.835,Alcohol
Dopamine,C12H13N1O2,355.33,5.76,379.643,Lipid
Adenosine triphosphate,C6H25N4O1,520.92,N/A,784.209,Amide
Serotonin,C6H28N5O2,58.74,13.23,604.253,Alcohol
Cholesterol,C11H1N0O10,116.19,7.75,257.498,Lipid
Cholesterol,C7H32N0O4,457.28,12.76,257.41,Organic Compound
Glucose,C14H37N5O6,432.26,10.32,432.052,Alkaloid
Serotonin,C17H16N2O8,353.71,7.15,253.284,Alkaloid
Adrenaline,C9H24N0O3,323.6,6.81,664.297,Lipid
