compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C8H4N1O6,172.37,13.28,265.407,Neurotransmitter
Dopamine,C2H17N0O8,748.33,3.31,174.934,Alkaloid
Ethanol,C9H33N2O6,71.95,8.62,879.961,Organic Compound
Adenosine triphosphate,C14H2N0O3,709.14,N/A,100.586,Lipid
Ethanol,C16H11N3O0,741.79,7.27,664.384,Neurotransmitter
Aspirin,C15H31N3O7,774.7,7.08,163.793,Alcohol
Caffeine,C7H30N1O0,889.2,9.1,89.999,Carbohydrate
Ethanol,C18H17N2O8,181.37,10.88,488.531,Lipid
Caffeine,C16H2N3O6,205.6,4.43,266.903,Amide
Caffeine,C16H13N3O9,370.59,11.85,882.587,Carbohydrate
Caffeine,C13H11N0O3,296.55,N/A,77.605,Carbohydrate
Aspirin,C3H16N1O3,582.82,10.57,481.857,Lipid
Ethanol,C13H8N2O6,71.69,13.96,685.288,Nucleotide
Caffeine,C13H19N1O4,885.66,N/A,854.344,Alcohol
Adrenaline,C6H17N5O9,903.74,N/A,930.429,Lipid
Dopamine,C15H26N4O5,873.53,N/A,129.886,Carbohydrate
Glucose,C12H3N3O3,203.62,11.68,892.831,Organic Compound
Cholesterol,C7H18N4O1,635.97,10.95,142.675,Nucleotide
Adrenaline,C15H14N0O10,938.4,7.53,44.138,Lipid
Dopamine,C6H26N4O2,252.51,N/A,512.017,Organic Compound
Caffeine,C9H37N0O1,314.66,N/A,362.457,Amide
Adenosine triphosphate,C1H39N4O0,317.43,10.21,720.407,Hormone
Caffeine,C9H9N0O5,471.77,12.17,124.332,Alcohol
Serotonin,C12H3N1O8,732.42,11.99,340.863,Amide
Caffeine,C17H1N3O8,762.84,13.07,377.744,Lipid
Cholesterol,C16H20N0O9,242.33,12.37,254.652,Organic Compound
Glucose,C16H7N0O7,359.95,4.84,200.076,Hormone
Cholesterol,C9H21N0O3,196.57,6.79,389.203,Alcohol
Serotonin,C1H32N0O7,895.81,9.65,742.44,Alkaloid
Aspirin,C17H9N0O0,933.26,1.4,391.103,Alkaloid
Dopamine,C8H11N4O0,223.57,10.7,302.836,Alkaloid
Serotonin,C12H19N3O5,401.92,3.02,83.981,Nucleotide
Urea,C11H25N4O3,396.5,N/A,308.077,Alcohol
Glucose,C9H14N2O3,109.98,9.85,688.861,Nucleotide
Glucose,C7H8N2O6,130.4,N/A,9.9,Organic Compound
Adrenaline,C5H15N2O0,946.69,3.11,493.338,Nucleotide
Cholesterol,C7H4N3O6,474.15,4.41,533.422,Alkaloid
Cholesterol,C8H28N2O4,970.57,8.49,226.73,Alkaloid
Ethanol,C14H12N0O9,847.03,3.28,484.689,Carbohydrate
Dopamine,C3H18N5O1,619.93,2.16,973.702,Neurotransmitter
Glucose,C18H1N5O8,200.08,3.24,70.495,Lipid
Aspirin,C16H22N4O2,122.1,1.27,697.64,Organic Compound
Serotonin,C14H40N1O8,64.13,3.22,697.24,Neurotransmitter
Caffeine,C14H9N1O8,638.67,12.83,544.918,Carbohydrate
Urea,C15H26N2O1,438.25,13.74,327.749,Lipid
Dopamine,C20H3N5O0,854.17,8.82,79.324,Hormone
Adrenaline,C19H28N2O0,668.54,12.25,689.286,Hormone
Cholesterol,C18H22N1O6,751.32,11.1,857.246,Nucleotide
Adrenaline,C20H9N2O10,990.04,10.85,397.44,Nucleotide
Serotonin,C10H40N2O3,871.39,11.81,629.819,Organic Compound
Adrenaline,C8H20N1O7,187.94,N/A,320.92,Hormone
Aspirin,C17H32N2O1,630.95,N/A,965.764,Amide
Aspirin,C3H7N1O5,308.72,8.63,452.749,Hormone
Cholesterol,C5H33N3O7,931.42,4.51,966.238,Organic Compound
Aspirin,C13H3N5O5,273.4,6.01,120.358,Nucleotide
Adrenaline,C4H11N1O7,512.05,4.52,354.347,Lipid
Cholesterol,C3H8N4O2,270.74,7.34,440.067,Carbohydrate
Serotonin,C15H21N0O7,684.45,10.81,894.261,Alcohol
Cholesterol,C10H39N5O4,499.11,12.27,212.116,Amide
Urea,C4H36N4O0,501.23,4.93,628.852,Neurotransmitter
Caffeine,C12H12N5O10,348.38,N/A,461.805,Hormone
Cholesterol,C17H10N4O3,853.72,4.21,730.79,Organic Compound
Dopamine,C8H33N4O5,280.36,3.96,666.521,Amide
Ethanol,C12H29N3O2,997.62,7.22,618.443,Alcohol
Adenosine triphosphate,C1H23N4O7,450.21,9.1,184.752,Organic Compound
Serotonin,C12H9N2O10,747.76,N/A,95.477,Hormone
Adrenaline,C11H32N0O7,186.19,N/A,516.161,Organic Compound
Cholesterol,C3H37N0O4,504.64,N/A,654.637,Lipid
Ethanol,C14H15N4O0,295.01,11.75,784.258,Amide
Urea,C1H18N3O8,817.68,11.07,371.298,Hormone
Adenosine triphosphate,C13H1N5O8,656.83,N/A,604.776,Alcohol
Glucose,C6H37N2O8,791.09,3.67,223.489,Amide
Adenosine triphosphate,C9H33N3O10,487.77,2.17,155.742,Organic Compound
Cholesterol,C20H15N3O7,846.67,1.86,973.542,Organic Compound
Ethanol,C9H33N0O4,801.01,N/A,537.079,Neurotransmitter
Dopamine,C15H30N2O10,426.96,13.82,236.869,Organic Compound
Urea,C19H18N4O6,922.54,11.53,96.177,Organic Compound
Serotonin,C7H13N3O6,929.56,7.89,250.719,Nucleotide
Cholesterol,C9H26N5O8,486.85,10.4,781.058,Nucleotide
Urea,C11H17N3O8,289.68,N/A,423.635,Organic Compound
Adrenaline,C12H10N2O10,171.56,5.7,290.135,Neurotransmitter
Adrenaline,C6H27N4O1,213.24,7.03,940.862,Neurotransmitter
Adenosine triphosphate,C10H2N5O9,879.46,8.29,47.194,Hormone
Glucose,C7H29N5O0,540.66,N/A,497.321,Hormone
Glucose,C1H24N2O3,969.58,13.25,828.892,Alkaloid
Glucose,C1H33N3O5,674.86,11.16,525.183,Neurotransmitter
Adenosine triphosphate,C15H1N4O4,913.7,9.37,549.377,Amide
Cholesterol,C20H28N3O6,436.51,N/A,304.258,Neurotransmitter
Urea,C18H17N0O2,682.25,4.03,326.529,Organic Compound
Adrenaline,C2H39N0O0,995.51,9.78,556.93,Alkaloid
Adrenaline,C12H17N3O8,799.22,3.87,90.182,Neurotransmitter
Caffeine,C16H23N5O1,62.35,10.9,322.206,Organic Compound
Adrenaline,C3H28N5O4,237.87,3.83,832.551,Neurotransmitter
Caffeine,C14H26N5O1,806.03,10.6,77.484,Neurotransmitter
Aspirin,C10H38N0O7,203.46,1.83,862.266,Hormone
Urea,C13H22N4O7,791.51,7.19,515.148,Amide
Caffeine,C6H37N2O2,74.5,9.19,390.245,Lipid
Glucose,C15H9N1O4,236.96,5.35,298.767,Hormone
Serotonin,C18H28N1O5,158.27,5.31,877.705,Alcohol
Urea,C20H19N1O7,146.16,1.9,642.579,Amide
Cholesterol,C8H35N0O9,832.78,9.2,345.002,Organic Compound
Urea,C6H32N4O5,850.07,N/A,455.819,Alkaloid
Cholesterol,C12H32N4O9,329.77,12.75,148.545,Alkaloid
Glucose,C15H17N5O10,983.05,5.96,291.85,Lipid
Aspirin,C2H9N0O0,526.5,10.38,753.523,Neurotransmitter
Adrenaline,C2H11N3O6,336.74,8.88,300.218,Alcohol
Dopamine,C6H4N3O4,828.15,4.14,417.817,Lipid
Aspirin,C7H13N2O7,70.67,5.12,969.566,Neurotransmitter
Adenosine triphosphate,C19H9N2O9,191.13,2.41,846.786,Amide
Aspirin,C8H16N0O7,683.55,8.95,885.225,Hormone
Aspirin,C10H36N0O5,513.45,8.56,569.758,Alcohol
Aspirin,C16H37N4O4,596.38,1.64,305.029,Amide
Caffeine,C14H18N3O6,703.63,13.21,286.954,Alcohol
Dopamine,C19H28N1O0,250.87,3.25,423.134,Neurotransmitter
Urea,C4H29N3O7,809.15,3.69,74.866,Alcohol
Adrenaline,C19H26N1O9,580.63,6.85,738.936,Neurotransmitter
