compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C6H35N0O3,554.67,6.71,233.114,Alkaloid
Aspirin,C1H4N5O2,780.55,5.88,14.359,Alkaloid
Dopamine,C5H39N0O5,754.88,7.32,794.887,Carbohydrate
Dopamine,C8H31N4O8,719.19,3.5,304.046,Alcohol
Dopamine,C11H31N2O9,402.95,N/A,140.571,Organic Compound
Adrenaline,C19H35N3O0,791.76,13.66,246.66,Alkaloid
Aspirin,C14H10N3O2,354.48,5.18,258.05,Neurotransmitter
Aspirin,C19H6N1O7,79.41,9.35,584.898,Organic Compound
Urea,C12H6N0O1,840.45,N/A,368.869,Organic Compound
Aspirin,C13H24N5O6,308.98,N/A,759.309,Neurotransmitter
Ethanol,C6H38N2O5,212.06,10.82,40.571,Alcohol
Adrenaline,C1H10N1O1,80.46,9.12,541.192,Nucleotide
Aspirin,C5H12N4O6,117.5,13.11,646.727,Alcohol
Aspirin,C8H2N5O5,998.95,N/A,297.49,Carbohydrate
Caffeine,C1H27N4O5,447.45,9.26,357.566,Alcohol
Cholesterol,C9H2N3O9,172.84,5.0,713.488,Lipid
Cholesterol,C1H17N1O8,781.72,4.64,541.138,Alkaloid
Adrenaline,C7H8N4O1,830.26,5.06,124.438,Neurotransmitter
Aspirin,C11H5N1O5,950.97,4.61,717.107,Carbohydrate
Serotonin,C10H13N1O7,974.24,11.94,68.542,Hormone
Glucose,C14H32N5O2,481.72,3.6,911.847,Amide
Serotonin,C4H20N3O6,226.33,5.99,944.896,Lipid
Caffeine,C19H20N2O3,473.54,N/A,71.88,Carbohydrate
Cholesterol,C16H39N4O9,815.97,4.96,806.171,Alcohol
Caffeine,C19H31N1O7,401.47,N/A,429.064,Lipid
Ethanol,C3H8N5O4,926.14,3.59,282.253,Nucleotide
Adrenaline,C14H16N2O0,101.74,3.47,491.726,Neurotransmitter
Adrenaline,C7H22N2O9,498.71,N/A,901.166,Hormone
Aspirin,C16H19N1O3,699.62,N/A,0.359,Organic Compound
Ethanol,C6H8N1O1,190.71,10.93,67.056,Lipid
Adrenaline,C4H23N5O2,883.75,N/A,954.225,Neurotransmitter
Ethanol,C20H6N3O5,325.01,13.97,178.217,Neurotransmitter
Serotonin,C9H21N5O3,744.4,4.34,570.148,Hormone
Aspirin,C13H38N3O10,498.58,3.8,338.289,Amide
Ethanol,C12H11N1O0,871.79,5.63,140.456,Hormone
Adrenaline,C7H29N5O4,879.34,2.3,439.189,Carbohydrate
Caffeine,C9H1N1O3,814.88,7.64,670.509,Amide
