compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C6H10N5O7,72.83,11.16,572.94,Lipid
Caffeine,C13H12N4O9,950.26,13.56,658.307,Hormone
Glucose,C15H13N1O3,292.1,1.22,387.527,Alcohol
Adrenaline,C11H35N5O5,267.61,7.67,725.098,Carbohydrate
Serotonin,C18H15N1O3,462.67,2.32,598.193,Hormone
Adrenaline,C10H1N5O9,77.43,N/A,371.214,Alkaloid
Adenosine triphosphate,C16H26N4O9,248.83,N/A,913.158,Carbohydrate
Urea,C8H27N0O2,739.03,9.11,42.628,Alkaloid
Serotonin,C3H4N5O5,295.63,9.37,973.782,Lipid
Aspirin,C3H18N1O8,131.47,6.3,316.073,Nucleotide
Adrenaline,C6H15N3O8,883.31,7.48,136.055,Alcohol
Dopamine,C14H3N1O3,647.3,9.07,463.847,Organic Compound
Dopamine,C13H39N2O1,948.11,7.34,147.071,Hormone
Glucose,C13H34N2O4,666.05,3.75,736.456,Alkaloid
Aspirin,C19H37N3O5,388.52,13.6,209.699,Hormone
Aspirin,C7H16N2O8,328.47,9.0,419.524,Lipid
Glucose,C13H31N0O8,479.23,1.27,486.849,Hormone
Adrenaline,C2H26N5O7,255.35,7.86,792.798,Nucleotide
Adrenaline,C1H12N3O2,283.41,N/A,660.155,Neurotransmitter
Caffeine,C17H29N1O2,768.06,3.68,406.056,Hormone
Cholesterol,C7H32N4O6,259.22,9.45,689.968,Hormone
Glucose,C13H22N0O0,511.02,2.36,564.46,Alkaloid
Caffeine,C1H38N1O3,58.43,2.35,775.156,Organic Compound
Dopamine,C16H8N3O4,773.7,10.76,401.366,Lipid
Cholesterol,C6H39N3O2,881.87,N/A,443.233,Alkaloid
Aspirin,C18H9N0O7,196.98,7.92,976.111,Organic Compound
Caffeine,C1H27N4O10,302.01,N/A,27.204,Alkaloid
Adenosine triphosphate,C10H30N1O3,525.97,13.67,547.001,Carbohydrate
Adenosine triphosphate,C5H14N1O6,824.17,12.19,619.473,Organic Compound
Cholesterol,C4H18N1O3,714.25,12.28,332.611,Lipid
Dopamine,C8H23N3O5,250.11,13.29,983.145,Hormone
Adenosine triphosphate,C1H17N5O7,457.67,11.62,790.413,Carbohydrate
Adrenaline,C16H14N2O2,509.97,3.86,198.643,Organic Compound
Ethanol,C17H31N1O0,493.98,11.29,329.524,Nucleotide
Urea,C16H11N1O7,61.17,8.52,360.132,Organic Compound
Cholesterol,C18H10N3O8,476.43,6.69,627.395,Alkaloid
Ethanol,C11H20N3O7,555.64,3.08,426.725,Nucleotide
Aspirin,C1H29N2O7,653.8,8.61,273.035,Lipid
Cholesterol,C5H31N1O1,966.0,9.67,970.41,Alkaloid
Adenosine triphosphate,C14H32N0O2,450.45,4.04,867.74,Amide
Adenosine triphosphate,C8H12N5O8,179.45,3.11,601.25,Carbohydrate
Dopamine,C9H35N3O7,868.57,N/A,305.86,Organic Compound
Serotonin,C2H4N4O1,278.07,N/A,673.056,Amide
Cholesterol,C2H5N5O2,822.74,12.87,61.974,Alcohol
Cholesterol,C8H22N5O3,321.24,10.38,648.694,Organic Compound
Dopamine,C9H7N3O9,233.84,1.17,54.734,Amide
Urea,C8H7N2O2,887.79,12.36,313.558,Carbohydrate
Urea,C13H40N2O4,200.46,4.05,847.744,Organic Compound
Dopamine,C12H19N1O4,162.27,2.57,955.179,Alcohol
Glucose,C1H9N3O0,464.29,11.67,131.877,Hormone
Aspirin,C12H6N4O8,398.83,10.4,194.663,Nucleotide
Adrenaline,C15H25N4O4,523.1,12.98,552.724,Hormone
Caffeine,C5H36N4O8,210.52,6.61,926.333,Neurotransmitter
