compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C8H22N1O9,861.27,1.04,763.512,Neurotransmitter
Urea,C5H31N1O3,51.82,10.67,781.436,Carbohydrate
Aspirin,C9H18N2O8,660.16,9.78,743.91,Lipid
Dopamine,C1H33N4O6,118.54,9.1,605.019,Nucleotide
Adrenaline,C12H17N3O5,443.52,12.93,774.346,Alcohol
Caffeine,C14H25N3O2,270.94,5.33,171.038,Neurotransmitter
Ethanol,C3H6N5O1,961.85,12.22,773.575,Organic Compound
Cholesterol,C16H7N2O4,111.11,9.64,460.315,Alkaloid
Aspirin,C17H11N0O4,521.21,N/A,989.016,Lipid
Dopamine,C2H23N0O6,826.12,N/A,634.752,Neurotransmitter
Serotonin,C8H19N3O9,613.79,N/A,103.893,Hormone
Adrenaline,C2H25N4O4,226.42,6.24,867.173,Organic Compound
Dopamine,C18H9N1O10,943.34,4.28,660.345,Amide
Aspirin,C13H21N1O4,656.09,N/A,300.388,Hormone
Glucose,C7H1N5O7,464.28,1.87,588.778,Amide
Ethanol,C7H39N4O6,433.97,12.28,399.461,Carbohydrate
Ethanol,C8H25N4O5,374.01,N/A,847.704,Alcohol
Serotonin,C14H20N4O7,150.81,4.33,749.516,Carbohydrate
Dopamine,C1H12N1O10,547.82,7.15,723.42,Neurotransmitter
Adrenaline,C18H31N1O6,316.55,8.93,586.966,Alcohol
Adrenaline,C20H20N3O0,347.18,5.74,935.561,Amide
Adrenaline,C12H35N2O4,844.24,7.32,123.503,Alkaloid
Serotonin,C13H29N4O9,86.84,10.47,138.633,Hormone
Adrenaline,C11H39N2O5,485.86,9.68,927.656,Alcohol
Cholesterol,C5H33N2O10,389.0,9.39,609.777,Neurotransmitter
Caffeine,C1H28N0O3,628.8,3.89,826.545,Nucleotide
Dopamine,C10H21N5O3,980.16,2.17,571.416,Neurotransmitter
Cholesterol,C3H15N5O6,988.3,8.57,40.232,Nucleotide
Adenosine triphosphate,C2H11N1O5,101.34,1.29,457.53,Neurotransmitter
Glucose,C18H8N3O5,846.88,N/A,470.851,Lipid
Adrenaline,C17H15N2O1,140.81,12.39,170.653,Hormone
Ethanol,C17H18N0O10,312.14,10.78,370.157,Hormone
Adenosine triphosphate,C16H2N4O5,88.77,N/A,159.448,Alkaloid
Caffeine,C11H2N4O8,581.99,9.11,958.469,Carbohydrate
Glucose,C3H40N5O6,399.42,N/A,0.727,Hormone
Adenosine triphosphate,C12H8N1O4,532.05,8.91,760.77,Lipid
Cholesterol,C4H38N2O7,647.3,11.27,488.585,Carbohydrate
Dopamine,C10H33N1O10,385.93,N/A,106.185,Neurotransmitter
Urea,C13H3N1O3,566.02,12.72,236.426,Nucleotide
Glucose,C4H30N0O0,881.5,6.96,362.775,Organic Compound
Cholesterol,C1H29N4O9,651.17,12.33,368.055,Carbohydrate
Glucose,C8H25N0O4,962.14,4.7,276.045,Organic Compound
Cholesterol,C1H35N2O0,628.6,13.9,992.092,Alcohol
Glucose,C5H40N2O9,815.56,13.77,960.461,Alkaloid
Serotonin,C20H16N3O6,209.27,1.76,75.682,Lipid
Ethanol,C16H23N5O7,76.31,10.02,54.269,Amide
Glucose,C5H13N4O8,406.94,2.91,621.915,Amide
Adenosine triphosphate,C11H26N1O2,382.09,11.4,378.953,Carbohydrate
Urea,C20H30N0O8,750.54,5.07,241.397,Alkaloid
Adrenaline,C7H7N5O7,333.98,13.42,629.312,Hormone
Adenosine triphosphate,C1H14N5O0,147.42,N/A,351.963,Neurotransmitter
Caffeine,C10H23N1O9,809.31,3.0,689.447,Alcohol
Caffeine,C9H9N1O10,877.95,3.72,570.878,Alkaloid
Serotonin,C20H15N4O7,610.32,9.72,650.953,Alkaloid
Aspirin,C1H3N0O1,731.31,11.38,788.914,Alcohol
Caffeine,C9H21N2O9,558.03,2.27,958.872,Lipid
Serotonin,C15H9N3O10,113.06,8.99,999.454,Carbohydrate
Serotonin,C1H16N3O9,564.86,4.72,792.859,Nucleotide
Caffeine,C12H16N0O2,886.29,N/A,848.396,Lipid
Dopamine,C11H35N4O1,334.73,13.15,286.37,Alkaloid
Urea,C13H9N1O6,361.5,11.24,86.932,Amide
Urea,C2H1N0O4,166.32,1.9,55.096,Hormone
Urea,C8H22N1O3,359.79,N/A,126.968,Hormone
Ethanol,C10H23N4O7,373.37,1.72,301.614,Amide
Glucose,C19H18N1O5,158.36,N/A,253.752,Neurotransmitter
Adrenaline,C13H37N4O1,625.58,3.14,973.21,Lipid
