compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C3H5N2O0,594.9,4.77,472.452,Alcohol
Caffeine,C19H36N0O8,425.07,7.24,414.088,Amide
Cholesterol,C1H3N4O8,878.26,8.08,251.505,Carbohydrate
Dopamine,C4H37N3O7,661.47,8.05,528.002,Hormone
Caffeine,C19H26N0O4,727.05,N/A,698.464,Alcohol
Caffeine,C5H11N5O3,53.91,10.84,705.844,Alcohol
Urea,C9H18N2O5,926.65,7.85,707.164,Organic Compound
Aspirin,C10H35N0O10,437.56,13.64,442.242,Neurotransmitter
Adrenaline,C19H30N0O4,698.38,6.07,134.244,Alcohol
Serotonin,C8H17N5O2,765.28,2.68,180.926,Alkaloid
Serotonin,C3H9N1O3,744.69,13.04,402.783,Alcohol
Cholesterol,C13H36N3O1,966.65,1.86,933.681,Organic Compound
Adenosine triphosphate,C9H25N0O8,678.6,10.26,78.554,Hormone
Serotonin,C15H26N5O10,172.51,2.4,724.954,Carbohydrate
Adenosine triphosphate,C15H37N0O8,754.11,N/A,639.293,Alkaloid
Glucose,C9H22N2O8,552.09,3.21,704.636,Nucleotide
Glucose,C4H39N5O7,999.29,N/A,216.879,Carbohydrate
Urea,C8H17N1O8,133.21,N/A,138.73,Nucleotide
Urea,C12H3N5O7,516.22,11.99,427.739,Nucleotide
Adrenaline,C5H34N5O7,922.74,9.87,864.236,Alcohol
Urea,C20H15N1O10,57.36,11.72,123.761,Lipid
Caffeine,C14H38N3O10,387.29,2.42,143.918,Neurotransmitter
Aspirin,C13H35N4O0,983.85,11.54,322.653,Organic Compound
Aspirin,C7H37N3O4,906.58,N/A,439.319,Neurotransmitter
Adrenaline,C4H26N3O2,755.39,N/A,526.362,Carbohydrate
Urea,C3H13N1O3,325.45,13.09,686.236,Hormone
Adenosine triphosphate,C9H27N5O8,215.52,2.56,148.729,Neurotransmitter
Adrenaline,C12H9N2O3,905.21,10.57,761.237,Carbohydrate
Serotonin,C5H14N4O4,202.26,N/A,864.184,Alkaloid
Serotonin,C11H31N0O8,557.17,7.57,492.496,Lipid
Cholesterol,C13H27N5O8,696.43,4.53,362.404,Nucleotide
Caffeine,C20H20N5O5,498.18,6.4,259.149,Alcohol
Caffeine,C11H15N0O4,143.2,9.52,137.672,Neurotransmitter
Serotonin,C16H1N3O5,774.0,6.64,986.849,Hormone
Urea,C20H24N1O9,490.73,4.1,538.837,Neurotransmitter
Cholesterol,C1H22N3O10,912.32,7.15,981.382,Neurotransmitter
Aspirin,C6H16N3O4,583.1,2.94,725.703,Hormone
Dopamine,C13H38N2O0,867.49,12.77,387.855,Lipid
Glucose,C16H12N4O3,750.2,N/A,569.021,Neurotransmitter
Dopamine,C12H31N3O1,224.26,9.79,462.408,Amide
Glucose,C13H16N0O8,925.0,6.17,185.024,Nucleotide
Ethanol,C15H14N5O6,85.3,11.87,641.781,Alcohol
Dopamine,C12H30N3O10,594.53,11.06,66.106,Lipid
Adenosine triphosphate,C15H26N5O9,645.05,13.73,61.547,Hormone
Adenosine triphosphate,C18H13N3O10,320.67,10.71,604.69,Organic Compound
Dopamine,C18H7N2O6,779.7,N/A,81.067,Neurotransmitter
Caffeine,C12H29N4O8,970.06,8.77,952.796,Nucleotide
Adrenaline,C5H31N2O6,201.83,N/A,228.267,Carbohydrate
Cholesterol,C4H24N5O10,985.22,11.28,501.756,Amide
Serotonin,C9H7N5O6,188.49,9.78,674.227,Neurotransmitter
Adrenaline,C14H15N1O10,852.89,12.12,182.297,Alcohol
Aspirin,C8H25N3O1,55.68,N/A,258.371,Neurotransmitter
Dopamine,C5H24N5O6,918.81,N/A,221.458,Amide
Caffeine,C8H7N0O5,803.88,13.15,586.858,Neurotransmitter
Serotonin,C20H26N5O8,757.06,1.83,821.223,Lipid
Ethanol,C10H36N4O3,853.64,5.89,766.349,Neurotransmitter
Caffeine,C18H20N5O6,403.02,N/A,505.917,Neurotransmitter
Cholesterol,C7H26N0O1,402.38,11.3,654.616,Carbohydrate
Serotonin,C12H27N0O7,240.68,1.28,505.612,Alcohol
Caffeine,C20H36N3O9,755.11,8.56,17.8,Alcohol
Adenosine triphosphate,C2H29N4O6,205.1,11.52,402.404,Neurotransmitter
Glucose,C10H1N4O9,499.82,6.48,753.252,Amide
Ethanol,C20H30N2O7,787.69,7.01,481.784,Carbohydrate
Cholesterol,C16H24N5O0,949.92,10.98,433.874,Alcohol
Cholesterol,C10H1N5O0,633.41,5.6,284.854,Organic Compound
Glucose,C14H17N2O9,635.05,8.68,908.587,Organic Compound
Dopamine,C1H32N3O10,731.32,N/A,492.404,Nucleotide
Adenosine triphosphate,C5H26N0O7,368.74,7.6,851.973,Amide
Urea,C4H28N3O0,460.83,11.62,810.121,Nucleotide
Adrenaline,C15H38N3O5,903.81,7.13,984.239,Lipid
Dopamine,C6H21N1O9,429.81,12.66,619.974,Organic Compound
Adenosine triphosphate,C18H33N2O8,571.12,5.96,505.987,Alkaloid
Cholesterol,C14H39N5O9,589.92,5.98,509.773,Lipid
Urea,C5H14N5O10,870.36,1.12,15.393,Nucleotide
Caffeine,C7H31N1O6,204.76,7.47,118.135,Neurotransmitter
Adrenaline,C7H29N5O9,221.77,3.12,36.169,Amide
Adrenaline,C10H6N3O6,708.45,8.06,812.962,Carbohydrate
Cholesterol,C10H26N4O7,250.83,N/A,903.631,Amide
Glucose,C13H23N5O5,945.29,N/A,334.208,Alcohol
Cholesterol,C11H33N2O9,151.07,12.58,396.551,Nucleotide
Serotonin,C1H40N3O2,866.35,5.9,33.256,Alcohol
Adrenaline,C11H33N2O4,317.65,3.58,117.481,Lipid
Dopamine,C10H23N4O10,141.16,11.37,580.243,Hormone
Glucose,C18H35N1O8,64.41,12.82,394.206,Alkaloid
Caffeine,C3H11N3O1,929.71,8.3,742.906,Amide
Aspirin,C3H21N3O4,786.54,9.04,950.426,Alkaloid
Caffeine,C12H24N4O3,805.09,N/A,896.261,Alcohol
Adrenaline,C10H10N5O1,150.5,N/A,528.039,Lipid
Caffeine,C11H19N5O9,97.47,4.27,363.109,Alkaloid
Dopamine,C15H19N3O3,547.0,8.84,491.917,Amide
Dopamine,C5H19N1O3,114.74,10.55,50.498,Alcohol
Serotonin,C20H7N3O5,182.66,N/A,133.899,Lipid
Dopamine,C15H35N1O0,512.23,N/A,653.23,Neurotransmitter
Urea,C14H29N3O6,160.02,9.4,888.633,Neurotransmitter
Glucose,C5H6N2O10,494.51,4.46,870.821,Carbohydrate
Serotonin,C10H13N4O1,790.25,6.73,489.795,Alkaloid
Serotonin,C9H12N0O4,791.27,4.26,905.806,Amide
Caffeine,C2H17N3O5,158.44,N/A,301.684,Organic Compound
Glucose,C18H19N2O9,390.57,8.62,21.052,Carbohydrate
Dopamine,C16H14N0O5,79.57,3.26,147.917,Carbohydrate
Urea,C2H40N0O3,302.63,7.33,311.766,Alcohol
Urea,C5H22N5O4,533.59,13.7,346.669,Organic Compound
Adrenaline,C18H14N1O2,986.93,6.72,927.502,Neurotransmitter
Adenosine triphosphate,C18H36N0O3,721.52,9.41,168.726,Alcohol
Ethanol,C4H16N0O0,746.65,11.98,780.834,Nucleotide
Adenosine triphosphate,C13H6N5O10,55.26,11.48,515.106,Lipid
Ethanol,C17H34N2O4,668.54,3.19,385.007,Alkaloid
Glucose,C9H38N0O10,504.06,10.41,858.353,Lipid
Adenosine triphosphate,C20H6N0O7,957.66,N/A,697.716,Organic Compound
Adrenaline,C10H18N4O6,303.29,13.57,644.311,Nucleotide
Cholesterol,C4H34N0O1,61.43,7.85,808.705,Alcohol
Adrenaline,C11H15N1O9,390.93,N/A,943.835,Carbohydrate
Glucose,C2H4N4O10,570.68,N/A,382.65,Alkaloid
Ethanol,C13H28N4O6,572.67,2.19,953.518,Organic Compound
Aspirin,C12H16N4O7,226.07,12.15,442.562,Lipid
Serotonin,C4H27N3O7,220.06,13.31,537.938,Hormone
Serotonin,C14H18N2O0,852.79,11.97,575.488,Alkaloid
Dopamine,C20H17N1O1,236.1,N/A,203.492,Hormone
Adrenaline,C16H1N2O2,645.91,1.04,67.744,Nucleotide
Dopamine,C19H17N0O4,213.57,4.93,13.641,Lipid
Aspirin,C10H11N0O4,947.48,9.85,271.047,Neurotransmitter
Serotonin,C9H11N3O0,787.57,7.77,70.406,Alkaloid
Adrenaline,C11H31N1O9,272.01,13.84,760.434,Nucleotide
Cholesterol,C12H7N1O3,180.75,11.06,153.166,Lipid
Glucose,C4H1N4O9,622.36,4.18,585.429,Carbohydrate
Adenosine triphosphate,C12H17N0O7,781.69,3.77,844.49,Alkaloid
Aspirin,C1H16N5O6,833.0,6.02,89.069,Hormone
Serotonin,C11H36N1O10,985.06,4.19,378.467,Organic Compound
Glucose,C5H29N1O6,525.37,N/A,399.763,Lipid
Adrenaline,C9H5N1O4,856.5,10.52,83.005,Nucleotide
Ethanol,C4H28N2O4,637.48,13.58,382.11,Lipid
Dopamine,C18H21N2O4,317.75,N/A,170.611,Neurotransmitter
Adrenaline,C8H34N0O2,144.87,11.1,99.443,Lipid
Cholesterol,C1H14N0O2,254.22,13.42,922.273,Alkaloid
Cholesterol,C14H4N2O0,562.63,11.3,879.197,Neurotransmitter
Dopamine,C2H38N2O7,876.32,5.66,838.33,Hormone
Serotonin,C17H10N3O7,683.02,3.69,15.707,Carbohydrate
Dopamine,C17H37N5O3,203.74,11.52,310.498,Organic Compound
Adenosine triphosphate,C19H23N4O5,970.86,9.61,24.197,Organic Compound
Adrenaline,C13H10N1O7,393.5,13.11,444.485,Neurotransmitter
Adrenaline,C5H9N1O2,772.63,N/A,463.833,Alcohol
Dopamine,C12H28N2O6,220.05,10.08,999.924,Carbohydrate
Aspirin,C11H36N0O9,369.81,11.67,290.615,Carbohydrate
Dopamine,C10H40N4O10,282.59,12.95,79.333,Nucleotide
Adrenaline,C14H11N4O3,153.56,8.41,677.067,Hormone
Adrenaline,C20H14N5O1,115.68,11.23,37.203,Alcohol
Glucose,C17H18N2O5,62.63,9.12,248.241,Hormone
Ethanol,C7H13N4O7,297.53,13.01,536.986,Amide
Urea,C13H15N1O2,547.05,N/A,27.675,Amide
Adenosine triphosphate,C2H1N0O0,542.63,N/A,885.557,Organic Compound
Ethanol,C19H26N0O5,108.26,N/A,380.361,Lipid
Caffeine,C6H29N4O5,784.35,N/A,428.514,Neurotransmitter
