compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C9H31N5O4,161.85,N/A,251.597,Nucleotide
Urea,C16H36N3O5,50.51,6.48,32.244,Neurotransmitter
Glucose,C17H18N4O7,266.05,10.54,201.271,Alkaloid
Glucose,C1H22N5O10,96.42,3.25,850.417,Carbohydrate
Dopamine,C6H1N0O6,937.38,1.07,825.013,Hormone
Adrenaline,C4H30N1O8,882.9,12.84,232.08,Alcohol
Aspirin,C8H12N1O1,922.44,N/A,119.365,Neurotransmitter
Dopamine,C4H23N1O0,345.83,2.34,572.782,Organic Compound
Cholesterol,C14H36N1O1,481.95,2.78,304.547,Hormone
Adenosine triphosphate,C5H40N2O10,892.91,N/A,158.872,Lipid
Glucose,C9H33N5O1,575.95,5.81,305.824,Alcohol
Caffeine,C18H8N0O2,994.97,8.73,291.538,Neurotransmitter
Adrenaline,C6H34N1O8,255.3,8.53,914.229,Lipid
Glucose,C20H20N2O2,603.97,4.26,927.488,Neurotransmitter
Adrenaline,C16H39N3O2,173.47,N/A,960.409,Lipid
Dopamine,C15H9N1O7,770.67,12.77,426.501,Hormone
Glucose,C17H21N0O0,566.83,9.16,220.22,Hormone
Cholesterol,C5H29N2O0,69.24,1.17,151.259,Carbohydrate
Adenosine triphosphate,C2H35N5O1,922.51,3.09,699.554,Alcohol
Urea,C12H25N1O10,143.79,12.93,673.639,Organic Compound
Urea,C8H14N2O9,597.51,3.18,90.183,Alkaloid
Caffeine,C9H19N1O5,500.74,13.29,95.702,Hormone
Urea,C14H3N5O3,731.95,10.81,543.659,Nucleotide
Adrenaline,C8H3N0O8,92.06,1.39,773.206,Carbohydrate
Adenosine triphosphate,C20H30N4O6,406.29,3.95,938.424,Neurotransmitter
Caffeine,C9H10N2O7,104.45,N/A,486.238,Organic Compound
Ethanol,C13H2N1O3,807.48,8.76,960.981,Lipid
Ethanol,C20H33N5O7,703.1,N/A,865.221,Carbohydrate
Ethanol,C16H28N2O10,384.71,N/A,109.485,Lipid
Serotonin,C12H32N4O8,697.65,8.08,281.563,Nucleotide
Aspirin,C8H33N2O0,197.07,13.76,965.978,Nucleotide
Ethanol,C10H37N0O10,569.13,1.38,433.571,Organic Compound
Aspirin,C16H18N1O3,259.61,N/A,504.358,Hormone
Aspirin,C11H21N3O9,248.43,7.65,55.482,Alcohol
Serotonin,C5H4N4O1,327.98,11.66,432.589,Hormone
Adenosine triphosphate,C15H13N1O0,347.16,4.02,260.833,Amide
Dopamine,C14H40N4O9,901.35,4.03,123.967,Nucleotide
Urea,C9H16N5O0,380.0,11.8,193.434,Neurotransmitter
Cholesterol,C7H12N4O0,873.74,13.21,252.267,Organic Compound
Ethanol,C4H39N0O2,508.74,4.94,582.381,Alcohol
Adenosine triphosphate,C17H4N2O0,240.54,6.19,736.951,Alkaloid
Adrenaline,C4H20N1O8,679.48,2.46,560.261,Nucleotide
Adenosine triphosphate,C16H34N2O1,491.95,9.7,39.635,Organic Compound
Glucose,C3H17N4O6,145.2,12.14,639.613,Hormone
Caffeine,C7H30N4O6,558.83,4.81,374.153,Organic Compound
Caffeine,C17H16N5O4,648.34,1.94,128.496,Alcohol
Aspirin,C3H9N3O10,685.08,N/A,917.598,Alcohol
Adenosine triphosphate,C6H24N2O8,997.24,4.27,301.293,Lipid
Aspirin,C12H27N3O9,289.39,4.03,884.452,Alkaloid
Aspirin,C14H14N0O10,274.81,N/A,711.56,Carbohydrate
Urea,C6H33N3O0,813.95,2.22,937.169,Organic Compound
Adenosine triphosphate,C1H29N3O4,189.81,3.17,578.332,Lipid
Adenosine triphosphate,C8H37N5O8,305.09,N/A,866.0,Hormone
Caffeine,C20H13N4O6,867.03,1.66,943.827,Neurotransmitter
Glucose,C20H37N2O9,72.51,N/A,365.341,Alkaloid
Glucose,C17H37N1O7,51.49,N/A,230.895,Carbohydrate
Caffeine,C9H11N0O4,538.38,13.04,425.806,Amide
Caffeine,C7H7N4O1,900.16,1.71,251.339,Organic Compound
Urea,C11H8N1O1,880.46,9.18,36.317,Alcohol
Urea,C3H10N2O4,265.59,13.99,700.928,Lipid
Urea,C17H37N4O0,857.19,10.21,395.676,Neurotransmitter
Adrenaline,C14H25N4O10,178.14,2.31,993.809,Alcohol
Caffeine,C5H32N0O2,347.13,13.75,583.249,Organic Compound
Adenosine triphosphate,C15H40N3O0,811.12,10.73,51.729,Carbohydrate
Ethanol,C18H36N5O3,681.86,1.92,496.301,Alkaloid
Ethanol,C17H34N0O5,156.58,N/A,352.014,Nucleotide
Cholesterol,C18H38N3O2,481.65,7.86,990.306,Hormone
Cholesterol,C15H20N4O6,471.01,1.6,899.108,Alkaloid
Caffeine,C20H17N3O5,870.34,10.1,779.057,Hormone
Adenosine triphosphate,C3H6N3O6,557.5,1.94,704.53,Hormone
Ethanol,C12H18N0O0,543.86,9.31,661.277,Nucleotide
Glucose,C8H26N1O0,660.69,5.15,602.399,Amide
Serotonin,C17H40N1O10,669.61,N/A,100.268,Lipid
Cholesterol,C7H18N3O10,130.54,9.92,307.536,Neurotransmitter
Adenosine triphosphate,C13H1N2O8,324.38,N/A,612.066,Alcohol
Aspirin,C10H35N3O10,973.26,10.77,434.709,Neurotransmitter
Ethanol,C7H18N1O10,179.26,8.97,842.691,Amide
Serotonin,C7H14N3O7,857.8,10.94,56.801,Alcohol
Urea,C2H28N4O9,539.56,N/A,610.423,Alcohol
Dopamine,C10H10N3O5,852.43,12.04,611.617,Amide
Serotonin,C20H3N4O2,513.93,13.04,404.205,Lipid
Cholesterol,C9H4N3O4,694.17,N/A,691.037,Nucleotide
Serotonin,C1H15N1O4,222.05,12.41,936.124,Neurotransmitter
Caffeine,C11H8N0O8,828.73,11.15,436.729,Organic Compound
Urea,C11H3N5O0,90.09,N/A,94.21,Nucleotide
Aspirin,C4H15N0O8,449.21,N/A,443.284,Alkaloid
Aspirin,C6H10N2O8,901.58,1.66,88.972,Organic Compound
Glucose,C8H8N4O6,830.8,9.73,606.038,Amide
Cholesterol,C3H31N5O1,257.02,3.09,65.844,Carbohydrate
Adenosine triphosphate,C12H12N1O0,479.92,12.6,378.458,Hormone
Adenosine triphosphate,C18H4N4O9,424.72,7.03,46.586,Alkaloid
Aspirin,C9H18N2O3,304.6,10.16,323.18,Neurotransmitter
Serotonin,C20H34N5O10,517.08,5.59,956.589,Alcohol
Aspirin,C11H3N0O3,463.44,7.87,342.519,Alkaloid
Serotonin,C9H26N2O2,956.13,N/A,834.386,Lipid
Glucose,C9H3N3O0,986.09,11.16,968.882,Neurotransmitter
Aspirin,C16H14N1O10,954.37,8.81,19.14,Alkaloid
Dopamine,C11H26N1O0,644.67,3.46,939.201,Hormone
Urea,C6H35N5O0,522.55,8.74,159.19,Carbohydrate
Dopamine,C10H37N2O10,661.97,10.69,216.864,Carbohydrate
Ethanol,C1H8N2O9,454.7,11.9,70.371,Alkaloid
Caffeine,C15H26N4O9,861.5,3.51,62.798,Alkaloid
Dopamine,C8H31N2O3,814.06,N/A,724.636,Carbohydrate
Serotonin,C17H21N4O5,785.8,10.62,189.896,Amide
Adrenaline,C9H30N1O9,780.69,5.4,816.979,Hormone
Dopamine,C10H12N3O10,663.06,11.12,938.616,Organic Compound
Adrenaline,C11H38N5O4,296.79,13.17,13.26,Amide
Adrenaline,C12H9N0O4,428.69,5.94,8.484,Neurotransmitter
Caffeine,C15H28N5O10,474.63,11.56,114.719,Organic Compound
Serotonin,C13H19N2O10,96.7,1.48,637.682,Amide
Cholesterol,C11H6N1O9,534.59,6.26,761.104,Nucleotide
Adrenaline,C15H2N2O2,395.22,5.68,442.605,Lipid
Glucose,C1H27N2O10,733.28,10.65,136.909,Carbohydrate
Serotonin,C19H23N4O7,429.45,N/A,504.812,Amide
Caffeine,C10H35N3O2,679.12,4.39,560.711,Lipid
Ethanol,C13H17N3O8,415.57,N/A,752.476,Amide
Glucose,C9H33N3O0,468.86,1.39,687.437,Neurotransmitter
Aspirin,C15H19N4O10,327.05,N/A,583.61,Hormone
Dopamine,C20H28N1O1,177.78,N/A,844.871,Nucleotide
Urea,C2H21N5O1,467.26,5.06,961.243,Alcohol
Cholesterol,C15H1N1O7,795.15,7.32,535.298,Hormone
Ethanol,C18H13N0O7,131.26,4.58,737.465,Hormone
Caffeine,C1H15N4O10,122.29,7.98,28.886,Carbohydrate
Adrenaline,C5H1N5O3,673.19,11.55,667.206,Carbohydrate
Ethanol,C19H14N0O9,740.65,N/A,835.18,Amide
Dopamine,C17H3N4O8,670.45,N/A,560.43,Organic Compound
Adrenaline,C6H29N1O6,897.52,2.82,704.365,Alkaloid
Adenosine triphosphate,C14H18N5O4,401.8,10.09,221.901,Lipid
Adrenaline,C18H31N0O8,889.23,11.29,312.503,Alcohol
Urea,C4H36N3O9,275.0,4.65,407.182,Carbohydrate
Ethanol,C5H14N4O10,865.65,N/A,551.039,Alkaloid
Ethanol,C13H3N1O4,606.94,2.73,818.637,Organic Compound
Cholesterol,C12H29N5O7,624.08,12.26,969.348,Organic Compound
Adrenaline,C10H4N0O8,405.05,8.99,702.459,Carbohydrate
Glucose,C16H24N0O10,819.15,11.87,84.369,Amide
Cholesterol,C5H9N4O4,230.05,11.83,919.13,Neurotransmitter
Dopamine,C11H7N2O7,766.35,13.08,8.892,Organic Compound
Urea,C15H24N1O4,722.64,1.93,379.105,Lipid
Glucose,C15H10N1O5,650.91,5.19,473.268,Nucleotide
Caffeine,C6H21N1O9,928.47,10.7,273.109,Alcohol
Serotonin,C12H13N4O7,69.35,8.02,577.298,Carbohydrate
Cholesterol,C16H17N4O6,658.6,8.58,334.997,Neurotransmitter
Adenosine triphosphate,C5H39N3O4,636.86,N/A,771.222,Alcohol
Adrenaline,C16H23N3O2,457.67,6.74,291.025,Nucleotide
Glucose,C7H11N2O0,612.5,4.98,280.186,Organic Compound
Cholesterol,C20H36N4O5,207.64,N/A,767.125,Amide
Adrenaline,C7H5N1O1,931.33,8.61,634.486,Hormone
Glucose,C13H20N1O0,142.9,13.04,411.358,Alcohol
Adenosine triphosphate,C7H18N1O8,327.45,4.15,300.751,Amide
Adenosine triphosphate,C9H25N1O10,252.75,3.19,271.298,Alkaloid
Adrenaline,C10H18N4O2,588.48,7.29,295.494,Amide
Caffeine,C7H4N2O5,436.85,N/A,606.545,Amide
Dopamine,C5H31N0O6,855.51,4.87,439.931,Carbohydrate
Caffeine,C13H15N0O3,764.26,N/A,788.932,Carbohydrate
Cholesterol,C14H12N0O8,292.52,5.83,416.354,Nucleotide
Adenosine triphosphate,C2H20N2O8,54.09,8.76,294.619,Organic Compound
Adenosine triphosphate,C14H26N1O1,61.21,N/A,506.021,Amide
Serotonin,C16H22N2O9,130.72,13.14,61.578,Amide
Caffeine,C7H26N1O1,653.84,9.68,427.83,Neurotransmitter
Serotonin,C17H4N0O9,116.13,4.98,97.039,Alkaloid
Adenosine triphosphate,C15H17N1O0,351.11,13.85,950.723,Hormone
Caffeine,C11H29N3O6,137.18,2.4,194.133,Carbohydrate
Cholesterol,C14H9N1O5,158.63,7.77,922.952,Alkaloid
Glucose,C15H26N1O9,978.44,1.34,737.238,Alkaloid
Ethanol,C13H26N3O4,820.92,2.92,188.476,Amide
Cholesterol,C19H18N2O3,310.56,5.79,659.345,Amide
Glucose,C19H40N1O4,336.72,N/A,513.378,Alkaloid
Dopamine,C17H38N5O3,303.04,6.0,742.078,Carbohydrate
Adenosine triphosphate,C15H18N5O4,454.62,N/A,643.936,Amide
Adrenaline,C10H40N2O7,768.95,5.7,39.666,Neurotransmitter
Serotonin,C9H30N5O8,681.72,5.82,272.922,Amide
Adrenaline,C20H15N5O3,359.31,N/A,499.01,Alkaloid
Glucose,C8H3N0O7,513.0,6.22,904.162,Neurotransmitter
Adrenaline,C10H6N0O10,525.56,4.77,952.699,Nucleotide
Cholesterol,C2H6N3O9,128.22,N/A,382.483,Amide
Glucose,C15H22N4O6,807.25,7.19,268.589,Alkaloid
Adenosine triphosphate,C2H22N3O2,449.27,13.64,57.792,Organic Compound
Ethanol,C17H36N3O2,808.75,8.83,724.192,Lipid
Adrenaline,C16H31N2O7,607.58,6.17,562.071,Alkaloid
Caffeine,C5H35N1O2,322.47,2.23,372.476,Alkaloid
Adenosine triphosphate,C8H4N1O2,831.26,8.96,402.428,Hormone
