compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C14H29N5O5,815.34,2.74,16.13,Carbohydrate
Dopamine,C13H28N2O5,216.77,N/A,391.634,Lipid
Dopamine,C2H10N2O4,513.61,11.31,518.485,Carbohydrate
Dopamine,C14H27N1O1,769.27,4.71,131.418,Lipid
Adenosine triphosphate,C4H15N2O4,683.29,1.38,664.5,Alcohol
Serotonin,C19H29N0O5,312.22,2.78,533.817,Organic Compound
Adenosine triphosphate,C15H29N1O10,674.42,10.51,215.986,Lipid
Glucose,C18H3N1O4,661.21,2.76,139.531,Organic Compound
Adrenaline,C13H11N4O10,516.49,13.09,139.093,Alkaloid
Adrenaline,C12H38N2O8,639.97,10.03,959.048,Lipid
Urea,C13H31N1O5,838.04,N/A,675.065,Alkaloid
Aspirin,C20H22N4O3,781.29,11.2,83.392,Nucleotide
Serotonin,C8H11N0O8,248.66,N/A,983.739,Organic Compound
Adenosine triphosphate,C3H32N2O2,775.26,6.72,452.532,Alcohol
Glucose,C19H36N5O2,331.19,12.53,926.228,Alcohol
Dopamine,C12H14N3O0,663.97,11.84,136.892,Neurotransmitter
Aspirin,C1H40N2O10,994.59,7.84,778.391,Organic Compound
Dopamine,C13H38N3O10,278.78,13.69,106.014,Neurotransmitter
Cholesterol,C20H23N4O6,635.0,4.91,737.729,Carbohydrate
Adenosine triphosphate,C1H21N5O6,780.65,11.65,595.594,Nucleotide
Dopamine,C1H18N4O9,953.68,4.18,711.748,Alkaloid
Glucose,C3H26N3O10,539.16,2.79,79.154,Carbohydrate
Glucose,C5H22N0O0,457.35,3.7,50.65,Alcohol
Aspirin,C1H3N1O9,838.17,N/A,595.238,Alkaloid
Cholesterol,C16H18N0O5,348.42,3.57,215.821,Carbohydrate
Ethanol,C8H35N3O1,447.5,13.96,963.348,Hormone
Cholesterol,C14H15N0O9,240.79,9.77,152.14,Amide
Dopamine,C6H9N5O7,454.66,N/A,592.689,Amide
Caffeine,C3H23N5O7,517.2,7.23,526.296,Alkaloid
Adrenaline,C5H8N2O2,952.87,11.96,776.758,Organic Compound
Adrenaline,C18H31N4O2,917.84,9.4,439.859,Neurotransmitter
Adenosine triphosphate,C11H28N3O0,933.98,10.32,419.054,Nucleotide
Cholesterol,C6H17N3O7,834.13,N/A,707.466,Lipid
Glucose,C8H36N0O1,616.11,12.11,309.635,Alcohol
Ethanol,C17H13N0O0,323.78,N/A,977.706,Neurotransmitter
