compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C3H28N2O2,799.18,7.46,963.954,Carbohydrate
Caffeine,C19H28N0O2,546.25,3.13,622.537,Neurotransmitter
Caffeine,C17H23N4O5,65.44,11.85,456.724,Nucleotide
Adenosine triphosphate,C2H27N4O8,651.6,1.36,654.039,Amide
Adrenaline,C16H15N4O0,398.66,6.46,406.085,Carbohydrate
Ethanol,C10H8N1O0,996.61,7.95,797.715,Carbohydrate
Caffeine,C19H8N5O6,56.38,6.96,587.388,Carbohydrate
Urea,C3H23N0O0,445.34,7.19,653.307,Alcohol
Aspirin,C15H16N5O8,737.49,N/A,883.243,Alkaloid
Ethanol,C20H35N5O0,831.91,9.43,616.523,Neurotransmitter
Ethanol,C7H19N3O2,345.61,5.79,475.545,Organic Compound
Adenosine triphosphate,C5H33N5O1,993.56,6.63,304.442,Hormone
Serotonin,C10H33N5O7,342.84,12.0,606.681,Organic Compound
Serotonin,C9H38N4O2,563.6,N/A,747.501,Neurotransmitter
Aspirin,C15H25N0O6,387.15,2.12,202.777,Amide
Cholesterol,C20H33N2O3,850.05,6.53,706.059,Carbohydrate
Aspirin,C7H16N0O8,811.0,9.91,340.971,Nucleotide
Adenosine triphosphate,C5H29N3O6,232.62,11.19,230.212,Organic Compound
Cholesterol,C19H24N1O1,605.07,N/A,786.366,Alkaloid
Aspirin,C5H15N2O8,614.48,13.39,178.138,Lipid
Adrenaline,C12H24N1O8,503.33,10.75,584.33,Nucleotide
Cholesterol,C8H28N1O0,708.4,11.34,925.923,Organic Compound
Ethanol,C2H39N3O5,819.75,10.43,338.71,Nucleotide
Caffeine,C1H7N3O1,383.94,N/A,413.447,Nucleotide
Serotonin,C4H21N1O8,606.42,N/A,597.591,Amide
Urea,C9H37N3O8,216.83,2.79,938.907,Carbohydrate
Serotonin,C16H21N4O10,390.31,12.31,734.255,Organic Compound
Urea,C17H21N4O1,259.45,13.36,785.186,Hormone
Glucose,C18H6N0O7,85.1,9.8,268.123,Lipid
Serotonin,C9H19N4O5,98.15,9.35,22.497,Neurotransmitter
Ethanol,C15H13N4O2,106.18,12.3,831.761,Lipid
Aspirin,C15H35N4O8,586.65,12.81,420.924,Amide
Adrenaline,C12H22N3O3,72.08,10.09,176.46,Nucleotide
Serotonin,C13H14N1O7,857.33,11.24,96.315,Nucleotide
Caffeine,C1H37N4O5,780.81,6.48,211.138,Alkaloid
Ethanol,C15H15N1O10,832.37,7.3,716.305,Alcohol
Ethanol,C19H14N0O9,886.89,N/A,589.401,Amide
Ethanol,C15H40N1O1,222.14,10.06,62.7,Lipid
Glucose,C4H35N2O7,457.78,5.27,505.569,Carbohydrate
