compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C14H5N1O10,831.62,4.82,889.767,Carbohydrate
Caffeine,C12H23N1O9,246.97,2.57,447.226,Alkaloid
Adrenaline,C2H34N2O5,425.56,5.99,706.368,Alkaloid
Dopamine,C8H8N2O1,185.4,1.75,176.877,Alkaloid
Ethanol,C19H17N3O1,364.98,3.19,785.744,Lipid
Cholesterol,C5H25N0O2,230.42,10.95,68.49,Hormone
Serotonin,C19H29N0O7,85.99,N/A,150.023,Lipid
Urea,C16H6N4O3,306.28,13.58,940.36,Nucleotide
Aspirin,C10H13N2O7,437.34,5.57,507.147,Alkaloid
Caffeine,C14H29N1O7,727.86,11.14,314.065,Hormone
Serotonin,C11H12N5O10,745.36,3.78,974.748,Lipid
Adenosine triphosphate,C16H10N4O0,228.73,5.48,34.525,Alcohol
Aspirin,C4H2N4O6,982.14,8.71,776.084,Carbohydrate
Glucose,C17H21N1O6,628.67,N/A,13.069,Lipid
Aspirin,C7H33N2O10,627.43,N/A,758.453,Lipid
Dopamine,C8H37N1O10,744.2,N/A,683.24,Alcohol
Cholesterol,C20H7N0O10,235.02,6.71,931.301,Hormone
Urea,C14H40N5O8,753.37,8.32,442.512,Alkaloid
Glucose,C11H7N1O3,864.93,13.02,945.915,Alkaloid
Dopamine,C20H9N3O6,834.92,1.3,518.03,Lipid
Caffeine,C8H31N5O1,412.1,7.83,213.947,Nucleotide
Caffeine,C18H24N1O9,109.91,N/A,197.082,Organic Compound
Cholesterol,C19H28N4O8,682.76,N/A,958.47,Alkaloid
Caffeine,C11H34N5O4,781.39,N/A,275.853,Hormone
Glucose,C17H10N5O4,528.97,N/A,485.001,Alcohol
Urea,C3H9N0O0,330.99,9.5,62.847,Hormone
Dopamine,C8H24N0O3,231.66,5.94,179.189,Nucleotide
Glucose,C9H14N4O10,208.08,13.88,453.139,Amide
Adrenaline,C13H4N4O8,187.96,2.81,879.254,Amide
Urea,C12H35N2O7,943.73,2.85,190.603,Lipid
Adenosine triphosphate,C11H3N2O8,151.8,4.4,333.998,Amide
Caffeine,C4H29N5O4,702.94,N/A,797.152,Alcohol
Urea,C18H18N2O7,124.13,12.59,792.68,Neurotransmitter
Dopamine,C2H40N0O2,161.98,7.3,899.561,Neurotransmitter
Adenosine triphosphate,C6H6N0O8,365.5,10.06,203.336,Amide
Cholesterol,C14H22N3O1,745.09,N/A,812.685,Organic Compound
Glucose,C5H10N0O3,344.22,N/A,452.59,Alcohol
Adenosine triphosphate,C7H17N5O3,941.8,N/A,714.516,Hormone
