compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C1H29N5O2,927.87,8.83,729.257,Nucleotide
Adrenaline,C20H3N4O9,449.32,10.47,919.047,Alcohol
Adrenaline,C8H32N1O5,678.6,N/A,961.691,Hormone
Adenosine triphosphate,C6H26N3O10,169.0,8.12,464.423,Organic Compound
Ethanol,C8H31N3O3,955.98,12.38,249.577,Carbohydrate
Urea,C4H33N4O5,923.96,7.59,193.765,Neurotransmitter
Caffeine,C7H18N0O2,940.7,4.46,541.918,Hormone
Glucose,C8H5N5O0,621.93,5.64,144.995,Nucleotide
Adenosine triphosphate,C13H24N1O3,307.77,1.52,334.391,Organic Compound
Adrenaline,C17H9N2O0,383.14,N/A,825.182,Lipid
Serotonin,C9H3N1O4,359.32,N/A,791.094,Organic Compound
Dopamine,C17H3N1O7,578.74,N/A,28.688,Alcohol
Urea,C18H23N4O2,529.08,10.91,904.08,Alcohol
Glucose,C12H22N0O8,304.68,7.01,880.029,Amide
Adenosine triphosphate,C14H31N1O6,137.77,N/A,380.925,Hormone
Adenosine triphosphate,C3H25N0O3,70.13,6.01,989.677,Alcohol
Aspirin,C10H7N5O0,945.9,3.61,421.418,Lipid
Glucose,C8H22N1O10,779.47,10.48,631.515,Hormone
Urea,C11H20N0O3,615.61,7.18,848.244,Hormone
Ethanol,C2H24N2O10,995.51,N/A,731.609,Organic Compound
Ethanol,C15H26N3O9,820.8,6.14,916.077,Organic Compound
Aspirin,C10H18N2O0,116.75,2.59,62.092,Lipid
Adenosine triphosphate,C3H10N1O6,491.47,N/A,230.684,Organic Compound
Cholesterol,C12H24N2O8,861.57,12.59,214.564,Organic Compound
Adenosine triphosphate,C12H35N0O7,70.25,11.71,837.497,Neurotransmitter
Caffeine,C6H6N5O2,152.23,2.49,393.458,Alcohol
Dopamine,C17H7N5O3,300.21,2.31,460.028,Amide
Dopamine,C2H31N4O5,401.34,N/A,733.758,Alkaloid
Caffeine,C9H5N3O6,242.55,12.88,54.573,Hormone
Caffeine,C17H28N5O1,431.88,6.86,65.979,Hormone
Dopamine,C10H1N2O9,502.64,9.23,716.629,Hormone
Adenosine triphosphate,C9H20N2O6,783.99,N/A,59.833,Organic Compound
Aspirin,C4H1N3O9,144.61,5.36,835.374,Organic Compound
Serotonin,C8H25N4O7,599.07,N/A,416.665,Carbohydrate
Urea,C17H9N5O2,652.91,5.45,730.272,Alcohol
Adrenaline,C11H10N3O10,428.49,11.62,847.273,Organic Compound
Cholesterol,C5H13N2O0,511.33,12.44,470.758,Hormone
Urea,C6H29N3O6,123.31,12.89,353.23,Lipid
Cholesterol,C15H13N0O7,940.84,7.43,454.657,Hormone
Serotonin,C11H6N4O3,386.66,9.47,411.341,Organic Compound
Cholesterol,C16H1N2O9,372.66,12.17,254.392,Alkaloid
Cholesterol,C6H21N1O2,973.54,11.27,934.947,Lipid
Dopamine,C13H29N0O0,513.75,1.4,151.796,Neurotransmitter
Aspirin,C5H14N4O3,413.91,3.98,912.367,Lipid
Ethanol,C4H6N5O6,931.86,7.72,406.248,Alcohol
Cholesterol,C17H9N1O0,120.16,N/A,960.047,Alcohol
Caffeine,C17H1N1O10,644.67,3.46,219.211,Alkaloid
Dopamine,C7H13N4O10,369.59,N/A,195.088,Carbohydrate
Cholesterol,C5H4N1O9,97.39,8.0,596.895,Lipid
Serotonin,C10H15N4O5,780.6,N/A,637.262,Carbohydrate
Adenosine triphosphate,C4H24N0O3,751.02,3.64,525.283,Amide
Serotonin,C18H10N5O2,109.45,5.57,675.487,Neurotransmitter
Urea,C17H34N4O8,498.16,9.94,156.055,Nucleotide
Dopamine,C11H7N0O5,816.06,N/A,119.81,Alkaloid
Caffeine,C17H19N0O9,293.21,11.84,160.427,Organic Compound
Adrenaline,C4H31N2O2,348.38,N/A,627.347,Lipid
Adrenaline,C13H33N5O0,866.55,9.69,464.701,Amide
Cholesterol,C18H5N5O10,623.0,9.32,768.116,Hormone
Dopamine,C2H19N4O2,310.63,13.28,601.065,Alkaloid
Adrenaline,C18H17N0O7,426.97,7.09,100.912,Alkaloid
Ethanol,C6H15N5O0,898.86,11.31,330.358,Amide
Adenosine triphosphate,C13H12N2O7,150.42,8.41,632.48,Nucleotide
Urea,C8H5N4O7,890.59,8.09,991.854,Amide
Aspirin,C19H6N2O1,961.69,4.94,310.162,Alcohol
Dopamine,C16H29N1O6,208.99,N/A,33.481,Amide
Cholesterol,C20H3N2O2,412.92,10.89,436.978,Carbohydrate
Glucose,C19H7N0O0,51.04,3.98,534.638,Nucleotide
